|time|user|text
1|24.02.2020 19:24:17|Евгения|Ну да... уж точно не пассивный доход
2|24.02.2020 19:24:38|Soa|А вот кому предлагался выбор между облигами и недвигой Человеку хорошо разбирающемуся в обоих рынках или обывателю
4|24.02.2020 19:25:48|Евгения|Не могу сказать. Не знаю.
5|24.02.2020 19:28:43|Soa|Господа облигационеры, вы доходность своего портфеля считали хотя бы за последние пару месяцев На недвиге за год не всегда. А если вы бабушка не имеющая компьютера то выбор очевиден. И не надо мне объяснять сколько минут мне понадобится выйти из актива и с какими издержками если это недвижимость
7|24.02.2020 19:30:25|Евгения|Речь об этом вообще не шла. Пролистайте выше и ознакомьтесь с сообщениями, милейший
8|24.02.2020 19:31:21|Soa|Да что читать когда я не знаю когда недвижимость в рубле ополовинится
10|24.02.2020 19:32:31|Евгения|Ну так и писать нужно по существу, ведь правда Причём тут бабушка без компьютера, ей Богу не поняла
11|24.02.2020 19:33:10|Soa|Да не напрягайтесь..зачем вам понимать.
12|24.02.2020 19:33:26|Евгения|Да и то верно
13|24.02.2020 19:34:08|Soa|Что лучше купить бонды долларовые или вдо рублевые на год Кто подскажетбуду благодарен.
14|24.02.2020 19:35:32|Ruslandd|VTBH
15|24.02.2020 19:35:59|Soa|или в золото вложиться
16|24.02.2020 19:36:07|Alexey Vishnyakov|Так это нужно динамику курса доллара знать. Так что неизвестно.
17|24.02.2020 19:36:40|Шура SiberianRanger|
18|24.02.2020 19:36:47|Soa|динамику на недвижимость тоже
19|24.02.2020 19:37:27|Alexey Vishnyakov|Нужен опытный ясновидящий с даром предвидения на год вперёд
20|24.02.2020 19:37:39|Soa|именно
23|24.02.2020 19:43:16|valentina|Ну вот и девушку обидел... сегодня все нервные
24|24.02.2020 19:43:49|Soa|Извиняюсь перед девушкой Не сердитесь..
25|24.02.2020 19:47:53|Евгения|Да неее... я могу быть и бабушкой
27|24.02.2020 19:50:04|Soa|
29|24.02.2020 20:15:00|Dmitry Manzor|Фи
30|24.02.2020 20:16:07|Ruslandd|Два в одном
31|24.02.2020 20:17:56|Dmitry Manzor|Изучал, хотел купить, но понял, что это рискованная затея да ещё и комиссию платить ничего там хорошего не будет
32|24.02.2020 20:20:14|Ruslandd|Нормальная затея vtbh падает, а доллар растет
33|24.02.2020 20:20:39|Dmitry Manzor|
34|24.02.2020 20:56:50|Владимир Тутынин|Вечером выпустили чтобы мы увидели завтра как они любят Россию
35|24.02.2020 21:06:35|YYY|Весьма ,весьма затратный и не та уже маржа . Локация и цены , а предложений дофига и всякие Марфы Васильевны уже встрой встали.
36|24.02.2020 21:08:07|Евгения|Ага, точно
38|24.02.2020 21:17:45|Andrey|Интересно завтра просядем вместе со всем рынком
39|24.02.2020 21:18:10|Dmitry Manzor|Присядем
40|24.02.2020 21:18:31|YYY|трейдинг  lucky u
41|24.02.2020 21:20:33|Vadim|завтра просядем побольше чем весь рынок
42|24.02.2020 21:45:47|Soa|Почему больше
43|24.02.2020 22:01:43|Светлана|На первый взгляд, очевидным однозначно кажется оргазм фееричней с брюнеткой/недвижимость, у неё ж с собой кокаин есть/налоговый вычет, только репутация сомнительна по этой же причине может стать больной/неликвидной
44|24.02.2020 22:03:34|С Б|Хорошая, качественная недвижимость в хорошей локации в любые времена найдет покупателей
45|24.02.2020 22:06:06|Vadim|бегство от риска. из наших активов нерезиденты шустро побегут
46|24.02.2020 22:07:52|Soa|А если в проценте мы меньше штатов упадём это будет значить что мы менее рискованные
47|24.02.2020 22:09:19|Vadim|смотря как этот процент считать. если долларовый ртс, то с учетом того, что бакс уже 65.31, то вряд ли упадем меньше американцев
48|24.02.2020 22:10:07|laslo Fish|Так гавань же. Тишь да блажь, в смысле благодать...
49|24.02.2020 22:10:35|Alexey Vishnyakov|Сегодня на мосбирже торгов небыло  завтра курс может быть сильно другой.
50|24.02.2020 22:11:49|Dm Vl|Бежатьто куда В РФ самые высокие реальные ставки. Почитайте статью от Блюма или, просто, последний абзац The global spread of coronavirus will hurt global growth, which is likely to be good for rates globally. Так что ищите лонгпозишен в офз
51|24.02.2020 22:12:06|Владимир|
52|24.02.2020 22:12:09|Vadim|зато на форексе были 
53|24.02.2020 22:12:59|Alexey Vishnyakov|Про форекс я знаю, и тем не менее основные торги в паре доллар/рубль происходят у нас.
54|24.02.2020 22:13:13|Soa|Он будет другой однозначно на мой взгляд..
56|24.02.2020 22:14:36|Alexey Vishnyakov|Я тоже считаю так. Но тут впечатлительные натуры перевозбудились от форекса
57|24.02.2020 22:15:24|YYY|Офз 10 и дальнии чуток просядут, но не сильно ,думаю, не та тема. В корпораты можно посмотреть ,ИМХО.
58|24.02.2020 22:16:07|Vadim|конечно будет другой. вопрос насколько другой и как быстро цб начнет вмешиваться. как вариант, завтра может быть еще хуже. ближе к 66
59|24.02.2020 22:16:31|Soa|скорее всего.. По корпоратам думаю ни чего не будет или будут выкупаться быстро..
60|24.02.2020 22:16:52|Alexey|Завтра перед открытием долгового рынке в России мы подходим с настроением сильного ухода от риска, однако динамика локальных облигаций развитых и развивающихся стран в широком смысле свидетельствует, что инвесторы голосуют за спокойствие внутренних облигаций, несмотря на девальвацию валют, особенно развивающихся стран, против доллара. Пока реализуется сценарий прошлого года, когда финансовые потоки ищут убежище через инвестирование в локальные бондовые истории типа будут стимулы и так далее. Аналогичная ситуация наблюдается на денежном рынке  ставки по межвалютным свопам преимущественно снижаются, хотя про Россию так не сказать, был небольшой рост, но изза закрытия основного рынка выводы сделать трудно. Тем не менее мы не знаем как будет дальше разворачиваться ситуация с вирусом, а это напрямую влияет на стоимость товарных ресурсов, которые и так сказываются негативно на российском торговом балансе год к году. Понятно, что наш бюджет свёрстан из комфортной цены  пока сильные фундаментальные макроплюшки, но всегда есть но. В настоящий момент для сектора складывается осторожный умереннонегативный фон без паники, то есть без ощутимых продаж, особенно со стороны русских. Однако глобальный капитал не голосует продажами в бондах  этот фактор доминирующий для принятия решения на краткосрочном горизонте. стратегия облигации
61|24.02.2020 22:17:29|Dm Vl|После слива, все будет гуд
62|24.02.2020 22:17:49|YYY|Если офз просядут, то потянут и других. Ток в офз сидят кажись  железные яйки.
63|24.02.2020 22:18:21|Soa|Значит евробонды некоторые возможно просядут..я бы слил бакс по такой цене.. Т раздражает в такие моменты
65|24.02.2020 22:20:10|YYY|Рынок нам покажет, посмотрим.
66|24.02.2020 22:20:17|Alexey|Тоже думаю не сократить ли валютную позицию
67|24.02.2020 22:20:19|Soa|но гадать дело не благодарное
69|24.02.2020 22:23:11|Soa|Завтра перед открытием долгового рынке в России мы подходим с настроением сильного ухода от риска, однако динамика локальных облигаций развитых и развивающихся стран в широком смысле свидетельствует, что инвесторы голосуют за спокойствие внутренних облигаций, несмотря на девальвацию валют, особенно развивающихся стран, против доллара. Пока реализуется сценарий прошлого года, когда финансовые потоки ищут убежище через инвестирование в локальные бондовые истории типа будут стимулы и так далее. Аналогичная ситуация наблюдается на денежном рынке  ставки по межвалютным свопам преимущественно снижаются, хотя про Россию так не сказать, был небольшой рост, но изза закрытия основного рынка выводы сделать трудно. Тем не менее мы не знаем как будет дальше разворачиваться ситуация с вирусом, а это напрямую влияет на стоимость товарных ресурсов, которые и так сказываются негативно на российском торговом балансе год к году. Понятно, что наш бюджет свёрстан из комфортной цены  пока сильные фундаментальные макроплюшки, но всегда есть но. В настоящий момент для сектора складывается осторожный умереннонегативный фон без паники, то есть без ощутимых продаж, особенно со стороны русских. Однако глобальный капитал не голосует продажами в бондах  этот фактор доминирующий для принятия решения на краткосрочном горизонте. стратегия облигации
70|24.02.2020 22:39:36|YYY|Копипасты пошли одни и те же,читайте ленту.
72|25.02.2020 00:42:02|Владимир Тутынин|Ставка же не на доллар, а на рубль. Это как раньше лозунг был Ставку сделать былью
74|25.02.2020 00:46:16|Кирилл|Вирус бродит по планете... Вирус коммуниз... ой, там был призрак...
75|25.02.2020 00:47:34|Владимир Тутынин|Ага. Эппл не захочет жить по старому, а Китай не сможет
77|25.02.2020 07:21:03|Alex|Я думаю что ты постоянно спамишь
78|25.02.2020 07:47:56|Алексей ayaye :)|druz_svid
