|time|user|text
1|02.03.2020 13:20:04|Балянов Вячеслав|
2|02.03.2020 13:23:31|Ruslandd|Портфель его состоит из качественных активов с минимальными рисками, именно это я и имел ввиду, а рынок РФ ещё долго не будет таким
4|02.03.2020 13:29:11|Ivan Z|Я не согласен кстати, каким бы качественным не были акции эпл, например, но покупка их по 300 дело не менее рискованное, чем покупка российских акций. Чем чтото более перепродано, тем это безопаснее. P/e опять же дешёвый у нас не настолько, если сравнивать по отраслям, это заблуждение. Но был дешёвый, в 2015 например, тогда рынок российский был прям подарок, а сейчас просто нормально. Но все равно я лучше Татнефть куплю или Лукойл по нынешним ценам, чем эпл по 280.
6|02.03.2020 13:31:19|С Б|Ну не пропивать, а класть пока на депозит, аккумулировать, так сказать, чтобы потом во что то другое вложить
7|02.03.2020 13:32:31|Владимир Тутынин|Да. Да. Пропивать депозит. Именно это я и имел ввиду
8|02.03.2020 13:32:36|Ruslandd|Страновой риск вам о чемнибудь говорит
10|02.03.2020 13:34:05|Владимир Тутынин|Это не говорит ниочем. Частные инвесторы в США и в европейские компании не инвестируют.
11|02.03.2020 13:35:22|Ivan Z|Да, говорит, а что
12|02.03.2020 13:38:01|Ruslandd|И где риск выше в США или РФ
15|02.03.2020 13:40:15|Владимир Тутынин|Все. Дах уже в пятнице
16|02.03.2020 13:46:13|Ivan Z|В России, а что Но опять же, я смотрю на конкретную компанию, а не на страну в целом. В 2014 страновой риск реализовался, но какимто компаниям это пошло на пользу. Металлургам, ФосАгро например
17|02.03.2020 13:55:02|Ruslandd|Отдельным компаниям, а в целом инвестиционному климату это пошло на пользу
18|02.03.2020 13:59:02|Ivan Z|Это материя эфемерная. У меня как личный бизнес был так и остался. Знакомые свои вот успешные проекты коекто открыл за последние годы. Так же вижу как это повлияло на определенные фирмы и которые на бирже есть.. Я решение для себя принял, как это все оценивать
19|02.03.2020 14:07:35|Max|Подскажите пожалуйста, может сталкивался ктонибудь тоже, можно ли сальдировать доход от купонных выплат код 3023 в 2НДФЛ облагаемый ставкой 35 с убытками по акциям, или фьючерсам на акции
20|02.03.2020 14:13:31|Ruslandd|Это замечательно если ваши иностранные инвесторы не обращают внимание на страновой риск и вашей компании в будущем не грозит санкционный список
21|02.03.2020 14:40:55|Светлана|Вопрос к Главным по тарелочкам Kindichenko_Olga , Markov1van , Aleksandrov_Dmitry , AndreyHohrin
22|02.03.2020 14:40:55|Светлана|А что они вообще делают Перепродают нефть Это точно нужный и востребованный бизнес, разве там без них с нефтью не всё уже налажено давным давно
23|02.03.2020 14:42:09|Светлана|Это про нового эмитента
24|02.03.2020 14:43:18|ЛК «ДиректЛизинг» Всеволожский пер. 2, стр. 2|РЭНКИНГ РАЭксперт 2019г. РАЭксперт опубликовал Рэнкинг лизинговых компаний за 2019 год. . Новый бизнес в разрезе оборудования 48 место  легковой автотранспорт 57 место  грузовой автотранспорт 22 место  недвижимость. . Новый бизнес в разрезе клиентов 54 место  малый бизнес 63 место  средний бизнес. . Новый бизнес в разрезе регионов 38 место  Москва. .  Лизинговый портфель 712 млн. Рублей  . Больше информации о компании ЛК ДиректЛизинг и полные таблицы рэнкингов доступны по ссылке https//raexpert.ru/rankings/ ЭкспертРА рэнкинги лизинг raexpert leasing ДиректЛизинг директлизинг лизингмосква Москва 2020
25|02.03.2020 14:45:53|Dmitry Aleksandrov|Если речь о Калите, разбор будет в следующий вторник. Про бизнес Есть два направления нефтетрейдинг Калита и грузоперевозки СТИ  оферент. Нефтетрейдинг исключительно розничный это востребованно, так как крупные заводы и посредники не работают с конечными потребителями. С другой стороны, Калита  партнер ГазпромНефть Региональные продажи, и эмитирует топливные карты. Это дает оптимизацию по налогам для бищнеса, а также упрощает управление Второе направление  обычные грузоперевозки. У СТИ собственный парк машин просто грузовики, цистерны, морозильники, они стоят на двух площадках  в Омске и в Междуреченске. СТИ работает независимо, это полностью раздельные истории с операционной точки зрения
26|02.03.2020 14:49:26|Ivan Z|Иностранные инвесторы хуже хомяков наших. Помните в 2018 как бежали с ОФЗ и дали возможность закупаться И как сейчас перед обвалом в офз перли, щас разгружаться наоборот начали. Это же курам на смех
27|02.03.2020 14:52:09|Светлана|Благодарюда, вопрос был про Калиту
28|02.03.2020 14:52:51|Ivan Z|Так они покупали рубли, чтобы офз взять по 6364 и ниже, щас на 6667 разгрузка пошла, сколько они зарабатывают Они я так понимаю действуют по алго, типа курс снижается, по стоп лоссу выходим и тут уже все побежали и я побежал, пересиживать просадки или ждать хороших цен им не вариант, тк постоянно доходность нужно показывать
29|02.03.2020 14:54:27|Dmitry Aleksandrov|Не за что
