|time|user|text
1|06.03.2020 14:05:33|Harry Lime|Фабоцци норм , какие вопросы 
3|06.03.2020 14:10:15|Andrew Kozacha|Коллеги, привет Подскажите пожалуйста, в чем фишка Есть бумага ВЭБа выпуск 9 ru000a0jrcx7, с датой выплаты купона 19.03.20 и НКД...0 рублей. Почему так
4|06.03.2020 14:19:20|Andrey Yurtaykin|периодически вижу такие баги именно с НКД, поскольку они во всех источниках  то источник биржа а не брокер
5|06.03.2020 14:21:40|Andrew Kozacha|Да, я перепроверил информацию на МОЕХ. И там тоже самое. Т.е. это не какая то хитрая схема раньше заплатили купон или проблема эмитента, а просто некорректная информация
6|06.03.2020 14:29:02|Rost|А чё такое, где паника, почему не продают, всех первой волной убило
7|06.03.2020 14:31:13|Dmitry Manzor|А где лучше
8|06.03.2020 14:32:12|Rost|вот у амеров 14 потфеля в акциях и половина ДД на их совести
9|06.03.2020 14:38:54|Даниил Иванов|До конца дочитали 
10|06.03.2020 14:39:18|Sergey|Гляньте на дату отсечения  по некоторым бумагам она на 2 недели раньше даты выплаты
11|06.03.2020 14:44:57|Paul Baikov|На bonds.finam.ru вроде все нормально показывает по ней, 40.96 НКД, торгуется Т
13|06.03.2020 14:51:57|Harry Lime|Рынок облигаций да , в случае проблем со сном принимать по 5 страниц
14|06.03.2020 15:01:53|Andrew Kozacha|Может они не тянут информацию с биржи, а рассчитывают сами Но вобщем выглядит странненько. Спасибо за инфу
15|06.03.2020 15:02:22|Paul Baikov|Ну там итоги торгов, не сами они их придумывают же 
16|06.03.2020 15:40:15|Andrey Hohrin|P.S. подумал  и открыл терминал Шевченко тоже продал 
17|06.03.2020 15:40:27|Andrey Hohrin|Есть такое слово паника. Оно.
19|06.03.2020 15:45:01|Владимир Парцей|Скоро будет два размещения Шевченко и ООО КАЛИТА. Опубликовал гайд по покупке облигаций на первичном размещении. Прочитать можете по ссылке https//t.me/RuBonds/166 Если ссылка не открывается можете найти его вручную, зайдя на канал RuBus1997
20|06.03.2020 15:46:24|Paul Baikov|Эх опять не дождаться паники, не дают по 95 закупиться
21|06.03.2020 15:47:13|А что ты сделал для котэ!?|Слова не мальчика но мужа. Вот в ттомтчто в понедельник не будет в РФ дяди Коли мы точно можем быть уверены 
