|time|user|text
1|23.04.2020 23:02:29|Dmitry Aleksandrov|Согласен, потому и посчитал все долги вместе, государственные и корпоративные
2|23.04.2020 23:04:18|waldemar Do|0,6 с долгами крупнейших корпораций  Сказка прям ...похоже на выпуск новостей с Киселевым....
3|23.04.2020 23:05:00|Dmitry Aleksandrov|Если у Вас своё видение на этот счёт, статистику в студию. Свою я смогу завтра опубликовать
4|23.04.2020 23:06:21|waldemar Do|Вы профессионально занимаетесь финансами  поэтому соревнование будет некорректным. Но по такой логике рынок акций РФ просто щас задаром торгуется хотя он толком и не рос с 2008 года..
5|23.04.2020 23:07:07|Dmitry Aleksandrov|Акции и облигации  это разные миры. На рынок акция я как раз смотрю с осторожностью, на мой взгляд он своё ещё не отпадал
6|23.04.2020 23:07:43|Aleksandr|А что за логика пересчета внешнего долга в цену акций
7|23.04.2020 23:08:19|Dmitry Aleksandrov|Риск РФ  это про кредитоспособность. Она как минимум нормальная, как максимум  сильная. А вот экономика, и фондовый рынок как ее производная, просели. И рынок акций пока что попадал не так сильно, на мой взгляд, как упала или упадёт экономика
8|23.04.2020 23:08:41|Aleksandr|Просто возьмите данные из источника которому верите. Тут не нужно быть профи. Дима их тоже гдето возьмет.
9|23.04.2020 23:10:00|А что ты сделал для котэ!?|Полностью с Вами согласен Не чат, а сборище троллей и грубиянов
10|23.04.2020 23:10:02|waldemar Do|Ну раз статистически РФ  тихая гавань и рубль продолжит победное шествие то почему росс. акции растут куда слабее многих иностранных прсоедают на кризисах сильнее
11|23.04.2020 23:11:20|Aleksandr|Тихая гавань КНДР статистически, я подозреваю там крайне низкий внешний долг.
13|23.04.2020 23:14:48|Alexey Vishnyakov|Негатива по компании нет. Но есть ощущение а у меня уверенность что с держателями играют в игру. И это мне сильно не нравится.
14|23.04.2020 23:14:59|Harry Lime|Спасибо санкциям , госы не могут занять в валюте с 14 года , РФ в долларах с прошлого. Весь мир на страже нашей кредитоспособности
15|23.04.2020 23:22:37|Dmitry Manzor|Убрали, видимо, когда поняли, что он им мешает зарабатывать
16|23.04.2020 23:23:56|Dmitry Aleksandrov|Вот так нас любят и заботятся
17|23.04.2020 23:29:53|Dmitry Manzor|Ох будет печаль, если наложат и на рублёвый долг
