|time|user|text
1|11.11.2019 07:06:45|Dmitry|Всё таки хорошо бы опрос устроить на тему что Вы продадите первым в случае, если понадобятся деньги. И не нужно будет гадать.
2|11.11.2019 07:12:55|Kir|Так портфель и подходы у каждого свои, тут опрос не поможет. Да и шухера в вдо ещё не было, нет статистики как будет
3|11.11.2019 07:18:24|Dmitry|Ну мы же пытаемся понять коллективный разум, репрезентативный опрос  вполне адекватный инструмент. И про шухер не надо ничего писать  просто в случае, если понадобится кэш
4|11.11.2019 07:19:51|Ilia|Как вариант, скорее всего, первыми при общем кризисе под нож пойдут мфо и лизинги. Поправте, если ошибаюсь
5|11.11.2019 07:20:05|Dmitry|Шухер в ВДО был, просто не все его застали или помнят  у инвесторов память колибри, как известно
7|11.11.2019 07:21:24|Kir|Поведение толпы на шухере будет явно, отличаться от просто нужны деньги, я как и Гарри сливаю самую малодоходную историю с высоким ощущением риска и отсутствием апсайда, чаще иду по не скольким бумагам, так проще и быстрее выйти. А опрос создайте, почему нет
8|11.11.2019 07:30:45|Dmitry|Я не могу, у меня прав соответствующих нет. А вот по поводу как и Гарри  я его портфель увидел всего пару дней назад, и дело в том, что структурно он похож на мой, что наводит на мысли о том, а так ли уж отличен от коллективного разума наш поведенческий паттерн. И вот малодоходная бумага с высоким ощущением риска  это оксюморон, ну с формальной точки зрения, заслуживающий пристального рассмотрения.
9|11.11.2019 07:30:54|Kir|Кто из банков ещё кредитует гг На сколько  банковское финансирование
10|11.11.2019 07:32:43|Andrey Hohrin|Пулто большой. Но я не имею права раскрывать информацию. Портфель займов на 55 примерно  облигации, остальное  банки.
12|11.11.2019 07:33:31|Kir|Да ладно, тут история может быть любая и зависимости во всяком случае прямой купонриск нет. Якутский ЖКХ под 12 с меньшим риском чем гг или Кузина
13|11.11.2019 07:37:09|Harry Lime|В больших и не публичных в плане пиара историях типа якутского жкх облигационеры абсолютно точно узнают о проблемах последними
14|11.11.2019 07:41:44|Dmitry|Вообще зависимость есть, просто она в случае большого числа физлиц на рынке отражает восприятие риска коллективным разумом, а не сам риск. Вот как МФО  ужас ужас, ростовщики, а грузовик или завод  чудесно, есть что потрогать.
15|11.11.2019 07:42:29|Harry Lime|Грузовичкофф и есть этот оксюморон , Кармани по 107 туда же
17|11.11.2019 07:43:51|Kir|Нужно было брать
19|11.11.2019 07:46:31|Harry Lime|Если вы посмотрите раскрытие , там постоянно право досрочного погашения
20|11.11.2019 07:47:30|Kir|Глянул, погашение скоро первого выпуска, если будет 4 выпуск ко, то биржа действительно закрутила гайки
21|11.11.2019 07:48:42|Zeev|А где можно посмотреть Ваш и Harry портфели Их кудато выкладывают
24|11.11.2019 07:49:48|Zeev|Спасибо. А где Вы это взяли
25|11.11.2019 07:50:30|Harry Lime|Бумаги , купил на бирже
26|11.11.2019 07:51:38|Zeev|хороший ответ. Но я спрашивал, откуда картинкадиаграмма
27|11.11.2019 07:52:03|Harry Lime|Из моего интервью Yango
28|11.11.2019 07:52:03|Zeev|Она уже Была сайте
32|11.11.2019 07:52:58|Zeev|Да, Последнюю я видел в интервью
34|11.11.2019 07:54:05|Harry Lime|Ага , только из другого
35|11.11.2019 07:54:49|Zeev|Которое Вы давали Yango
36|11.11.2019 07:55:00|Harry Lime|Ну да
37|11.11.2019 07:56:54|Zeev|Сохранил его в pdf, а картинка при этом, оказывается, исчезла. Спасибо
38|11.11.2019 07:56:58|Dmitry|Мой нигде, я не являюсь экспертом. Если по крупным долям, у меня меньше ломбарда и рояля и больше ОМ, и Кармани я не продал  просто пропустил тот волшебный момент.
39|11.11.2019 07:59:12|Harry Lime|По Ломбарду важное замечание , не все на нем акцентируются , у меня 80 в коротких выпусках. Я считаю это почти кэш и если Ломбард полностью уйдет в КО или сделает ставку 14 его доля нормализуется до 5 портфеля ВДО.
40|11.11.2019 08:01:34|Zeev|Отличная ремарка у меня Ломбарда больше половины, но после 5 выпуска я больше его не покупал. Опыта очень мало, а знания появляются не быстро
41|11.11.2019 08:03:37|Dmitry|Примерно та же фигня, только еврооблигации через етф, вместо структурников акции, нет надёжных до погашения, но есть трежеря короткие.
42|11.11.2019 08:03:49|А что ты сделал для котэ!?|Посмотрел на русбондс  у ломбарда 4 выпуска, самый длинный  оферта в июле 2020 Вроде они все короткие Или я что то пдохо искал Или под короткими вы понимаете суперкорткие  23 мес до погашения
43|11.11.2019 08:04:16|Harry Lime|Да короткие 345 выпуск , годовые
45|11.11.2019 08:06:11|Zeev|RU000A100JG2 гашение в 2021 году
