|time|user|text
1|24.02.2019 00:27:26|Mikhail S|а, все ясно.
2|24.02.2019 00:28:40|Magistr K.1|Какие имена каналов Не хочется отсеивать из всего подряд
3|24.02.2019 00:29:16|First Last|Отдать свои деньги неизвестным людям, мотивация которых построена на принципе максимального привлечения, и срубания максимальных комиссий так себе решение 
4|24.02.2019 00:29:52|Magistr K.1|Мы все учились по немногу...
7|24.02.2019 00:30:56|First Last|В этом смысл управления активами
8|24.02.2019 00:31:17|Magistr K.1|Упущенная выгода
10|24.02.2019 00:32:34|Alexey|Пытаюсь найти ОФЗ для парковки денег на 612 месяцев, вот такой вариант нашёл http//rusbonds.ru/tquotes.asptool8329
11|24.02.2019 00:32:35|Mikhail S|если б я был таким умным сегодня, как моя жена завтра.
12|24.02.2019 00:33:00|Alexey|Только волатильный больно
14|24.02.2019 00:33:55|Magistr K.1|Офз так себе радость. Субфеды и то интереснее
15|24.02.2019 00:34:34|Alexey|Тула мелькала на горизонте, у неё и долгов не так много
17|24.02.2019 00:35:46|Magistr K.1|Я сперва зашёл в офз. Теперь жду купон чтобы продать
18|24.02.2019 00:41:01|First Last|ОФЗ интересно, я пока изучаю как ведут себя цены, когда инвесторы с ИИС выводят купоны
20|24.02.2019 00:51:18|Alexey|Какие выводы есть
22|24.02.2019 00:52:49|First Last|Пока, никаких превращенных в идею
23|24.02.2019 00:53:58|Дмитрий Dim|мордовия
24|24.02.2019 00:58:54|Alexey|Чтото там с рейтингом беда https//smartlab.ru/blog/511769.php
29|24.02.2019 01:17:56|Дмитрий Dim|ну, вряд ли республике в сердце страны дефолтнуть правительство даст, а вот нафига еще с таким  облиги толкать
30|24.02.2019 01:32:05|Alexey|Да, на РБК тоже статья вышла. Но скидку по бумаге оде откупили. Сейчас дороговато. https//www.rbc.ru/economics/19/12/2018/5c1916d99a794737a2d4e4a3
31|24.02.2019 06:38:58|Pavel Chelyshkin|Обходите стороной ОФЗ с амортизацией долга 46ххх. ОФЗ с переменным купоном 29ххх новичкам также не советовал бы. Как замена депозиту, из ОФЗ только постоянный купон 25ххх и 26ххх.
33|24.02.2019 06:50:39|Dmitry Manzor|Объясните почему только постоянный купон
35|24.02.2019 06:54:34|Pavel Chelyshkin|Новичкам считать проще. Вероятность разочарований от не той доходности меньше.
37|24.02.2019 08:24:13|Andrey Hohrin|Доброго А чего со мной разговаривать. Я такой же инвестор, как и большинство. Если людям интересны ноты, а к тому же есть экспертиза или опыт  тут все будут признательны за инфо Так что, Гарри, я в Вашем распоряжении
38|24.02.2019 08:37:22|Aleksandr|Так, не к добру организатор пытается стать таким же инвестором, как и большинство 
40|24.02.2019 08:43:11|BCS Excess|bcsexcess
41|24.02.2019 08:46:37|Harry Lime|Готово
42|24.02.2019 08:47:13|Andrey Hohrin|Он о двух сущностях.
46|24.02.2019 09:46:55|Alex|Господа, а существуют ноты БКС на корзину из мусорных бондов США
47|24.02.2019 09:47:29|Harry Lime|Да
48|24.02.2019 09:47:54|Alex|Куда подсмотреть
49|24.02.2019 10:00:28|Magistr K.1|Просим поделиться своим опытом. Как по нотам
50|24.02.2019 10:07:41|Alex|Я даже какойто сводной таблциы по биржевым нотам не нашел
53|24.02.2019 10:16:07|Dmitry Manzor|Странные конечно эти ноты. Если акция вырастет, то ты получишь купон, остальное только минусы
55|24.02.2019 10:35:57|Aleksandr|на моей памяти не было
60|24.02.2019 11:31:10|Andrey Hohrin|По субфедам я в пн планирую небольшой материал опубликовать, как бы подтверждающий, что бояться вложений в региональные облигации, это преждевременно
62|24.02.2019 11:39:16|Alex|Были. И по муниципальным тоже были. Но всем все заплатили в итоге.
63|24.02.2019 11:45:38|Maksim Noikin|Будем ждать
64|24.02.2019 11:47:44|Mikhail Saratov|Это интересная тема с субъектами федерации
66|24.02.2019 11:48:41|Harry Lime|Московская область заплатила чудом, по Клину был техдефолт , это истории 20089
70|24.02.2019 12:01:26|Maksim Noikin|Рестракт только по согласованию с держателями Или в одностороннем порядке
71|24.02.2019 12:26:48|Harry Lime|По законодательству РФ достаточно 75 процентов голосов для принятия решения на ОСВО , эти 75 явно есть  это госбанки и НПФ в первую очередь , так что если будет политическое решение наказать  это будет сделано легко и непринужденно.
74|24.02.2019 12:41:55|Alexander Spirin|Скажите, Harry, а какое место в Вашем взгляде на инвестиции уместно отвести облигациям вообще
75|24.02.2019 12:43:39|Harry Lime|У меня их больше 90 процентов , моя жадность имеет пределы , мне хватает моих доходностей
76|24.02.2019 12:45:43|Alexander Spirin|Ясно, спасибо.
77|24.02.2019 13:17:20|Alexandr Starostin|зачем держать Мордовию до погашения можно спокойно держать год и продать  риск оч низкий по купонам и прибыль есть
79|24.02.2019 13:35:23|Harry Lime|Не вижу связи с погашением по Мордовии. У меня вообще нет субфедов .
82|24.02.2019 14:01:25|Maksim Noikin|
84|24.02.2019 14:15:46|BCS Excess|Я могу специально для канала PRObonds написать пост на тему  Классификация биржевых структурных нот на корзину высокодоходных облигаций США и Европы.
85|24.02.2019 14:18:53|Denis|БКС ноты или любые
86|24.02.2019 14:22:34|Yuri B.|Сделайте одолжение.
87|24.02.2019 14:22:43|BCS Excess|Я говорю про биржевые , на ммвб только БКС , на Спб нот нет.
89|24.02.2019 14:26:25|First Last|насколько я понимаю, суть нот в том, что бы гарантированно заработал создатель ноты, а если повезет то и инвестор
90|24.02.2019 14:27:25|Dmitry Manzor|тогда в топку эти ноты
91|24.02.2019 14:27:41|BCS Excess|Да
94|24.02.2019 14:34:29|Alex|Было бы здорово Особенно хотелось бы сравнить с нотами на корзину акций.
95|24.02.2019 14:35:04|BCS Excess|Покупая ноту вы покупаете вероятную проблему , если она реализовадась  вы попали , нет  заработали , от точки входа зависит сколько заработали или потеряли.
97|24.02.2019 14:37:04|Alex|Я читаю. но хочется понять насколько в текущих условиях ноты на бонды более устойчивы.
98|24.02.2019 14:37:48|BCS Excess|Про это был пост в начале года , если будет мировой кризис долга  жопа неизбежна.
99|24.02.2019 14:38:49|Alex|Согласен. Но есть множество состояний между жопа и туземун.
100|24.02.2019 14:39:51|BCS Excess|В каждой ноте с облигами свой набор проблем. Я напишу пост как раз на эту тему.
102|24.02.2019 14:41:50|Aleksandr|а сколько из них ВДО 
103|24.02.2019 14:43:38|Alex|т.е. какаято переоценка или недооценка рынком невозможна в нотах
104|24.02.2019 14:44:33|Harry Lime|Около половины , около 10 процентов надёжные по мне это Элемент и Софтлайн, остальное евробонды и ноты.
105|24.02.2019 14:45:01|Aleksandr|Софтлайн у нас ВДО или нет 
106|24.02.2019 14:45:48|Harry Lime|Нет
107|24.02.2019 14:45:58|Aleksandr|А элемент
108|24.02.2019 14:46:08|Harry Lime|Нет
109|24.02.2019 14:46:38|Aleksandr|Короче почти вся Rub часть в ВДО 
110|24.02.2019 14:46:44|BCS Excess|На этом и строятся все игры
111|24.02.2019 14:47:00|Harry Lime|Да
112|24.02.2019 14:50:26|Alex|Тогда ждем пост о нотах на HY
115|24.02.2019 17:16:14|Астория|При покупке облигации, купон начинает капать со дня покупки Или со следующего дня
116|24.02.2019 17:19:35|Евгений|НКД прирастает каждую ночь, грубо говоря
117|24.02.2019 17:36:12|Evgeniy Averchenkov|Ткните мне, пожалуйста, куда смотреть. Я интересовался нотами, но на мой взгляд слишком сложно и напоминает казино. Возможно, надо внимательное посмотреть.
118|24.02.2019 17:39:40|BCS Excess|Честно , я об этом частенько пишу , канал устроен довольно эгоистично , тк делался для своих нужд в первую очередь , а именно быстрого поиска данных по каждой обращающейся ноте . Я для себя эту задачу полностью решил. Граалей там нет. Если вопрос  с чего мне начать изучать ноты  С постановки вопроса , какую доходность вы хотите получить и сколько готовы потерять
119|24.02.2019 17:39:44|Vladimir Litvinov| экономикарф регионырф АКРА Бюджеты регионов РФ вышли в профицит впервые за 12 лет Впервые за анализируемый нами период с 2007 года суммарный итог исполнения бюджетов регионов сложился в совокупный профицит в 492 миллиарда рублей. Для сравнения, результатом 2017 года был дефицит в 15,5 миллиарда рублей, а 2016 года  дефицит в 2,4 миллиарда
120|24.02.2019 17:40:15|Vladimir Litvinov|Всё неплохо вроде с регионами...
121|24.02.2019 17:45:17|Harry Lime|Все так , Мордовия  гадкий утёнок.
123|24.02.2019 18:51:42|Alex|Хочется понять, сопоставим ли риск/доходность по отечественным еврооблигациям и нотам типа FTD
125|24.02.2019 18:54:36|BCS Excess|Нет
126|24.02.2019 18:55:38|Alexey|Претендент на парковку денег ВЭБ RU000A0JXRP9. Купон 9, график имеет минимальную волатильность, оборот 15,3 Мин. Какие мнения по данному инструменту
127|24.02.2019 18:56:06|BCS Excess|У меня есть два отличных примера ноты с Русалом и ноты с Вэбом и субордами ВТБ. Для фтд ноты важен факт кредитного события и риск идет по всему номиналу.
128|24.02.2019 18:56:58|Alex|т.е. если капитал ВТБ провалится, то нота вся под снос
129|24.02.2019 18:58:20|BCS Excess|То есть если у вас отдельно бонды и происходит техдефолт или рестракт , это неприятно , но можно пересидеть , усредниться и тд . У фтд  это означает погашение всей ноты по цене кредитного аукциона. Это 1030  от номинала.
131|24.02.2019 19:11:12|Pavel Chelyshkin|ВЭБ  гос. банк. Аналог ОФЗ по сути. По доходности тоже
132|24.02.2019 19:29:35|Александр Нечаев|А оно так работает Я могу хотеть 8 в долларах, а потерять готов максимум проценты, но не тело. Может таких нот и вообще нет 
133|24.02.2019 19:41:55|Pavel Chelyshkin|НКД при продаже облигации не облагается налогом только в ОФЗ.
134|24.02.2019 19:52:42|Alex|По субордам понятно, но в корзине же несколько бумаг, тогда по идее теряем тело только списанной части ВТБ, а остальные, как вы пишите, кредитный аукцион
139|24.02.2019 20:31:36|BCS Excess|В ноте теряем все , в жизни только 1/6 часть бумаги , то есть суборд ВТБ и то из него можно выпрыгнуть по ходу пьесы.
146|24.02.2019 20:38:11|Andrey Hohrin|Сейлз мотивирует инвестора. Сейлза мотивирует бонус
147|24.02.2019 20:38:46|BCS Excess|Я сам выбираю жертву для покупки.
149|24.02.2019 20:43:33|Andrey Hohrin|Интриги, скандалы  наше всё Ещё и благодарен Вам буду очень
150|24.02.2019 20:44:05|BCS Excess|Отлично , заказ принят в работу.
151|24.02.2019 21:04:27|BCS Excess|Это возможно в нотах с 100  защитой капитала. Биржевых таких нет. Можно сделать кастом через брокера , но это от 2 млн руб у БКС и нельзя будет выйти. Или сделать самому на IB. Коллега по моей просьбе рассматривал как сделать такую ноту с акциями Макдонадьдс и евробондами или депозитом.
153|24.02.2019 21:21:02|Александр Нечаев|Так я не в том плане, что мне такая позарез нужна хотя стало очень интересно конечно  Мне просто кажется, что новичку сложно начать работать с нотами имея два этих параметра, просто потому, что непонятно какой разброс параметров реален, а какой из области фантастики
154|24.02.2019 21:23:59|Aleksandr|ВТБ делает ноты под клиента или клиентОВ от 1 млн USD
155|24.02.2019 21:24:06|BCS Excess|Хотите правду , по опыту потенциальная потерядоходность соотносятся как 3 к 1. То есть доходности 10 в долларах будет соответствовать потенциадьная потеря 30 процентов тела и всех купонов
156|24.02.2019 21:27:24|Александр Нечаев|Спасибо, это очень наглядно и доходчиво
157|24.02.2019 21:28:41|BCS Excess|Мне к счастью ничего не надо никому продавать
158|24.02.2019 21:42:28|Magistr K.1|Значит ноты это не выгодно
160|24.02.2019 21:49:59|Deleted Account|Все что делает и предлагает брокер выгодно только ему В первую очередь , а вам как получится Брокер свое возьмет при любом исходе Надеятся разбогатеть принимая его предложения весьма сомнительно..
161|24.02.2019 21:55:49|BCS Excess|Так и есть , но иногда бывают аттракционы невиданной щедрости. Тоже есть такие примеры.
170|25.02.2019 07:36:48|GF1|Поправка  по доходности ВЫШЕ. Но и риски тоже не как у ОФЗ.
171|25.02.2019 07:39:47|Pavel Chelyshkin|Может и выше, но не ВЫШЕ
174|25.02.2019 08:19:39|GF1|Я бы не сказал. ОФЗ такого срока примерно 7,46. А ВЭБ 8,3. Для вас это доли, а для таких облигаций это весьма существенно.
175|25.02.2019 08:23:15|Pavel Chelyshkin|Только не 8,3, а 7,86. См. выше.
177|25.02.2019 08:33:16|Pavel Chelyshkin|ОФЗ примерно такого же срока. Доходность к погашению 7,16 против 7,86 у вэбовских облиг. Я б ни те, ни другие не взял, сейчас вклады на год выгоднее есть.
178|25.02.2019 08:50:12|Aleksandr|Очень подробный разбор ситуации с Калви
