|time|user|text
1|15.07.2019 15:40:52|Максим Кочнев|Любой может узнать скалько осталось
2|15.07.2019 15:40:53|Aleksandr|а в чем проблема узнать сколько от выпуска уже в рынке и сколько еще нужно разместить Все ж публикуется
3|15.07.2019 15:42:02|Mikhail FarEast|А как именно Подскажите пжл
4|15.07.2019 15:42:38|Aleksandr|Rusbonds , Cbonds ресурсы
5|15.07.2019 15:45:04|Andrey Hohrin|Я выдаю рынку максимум информации об этимтентах, которую знаю. И сравнивать Вам не с кем. Некомфортно  продайте.
6|15.07.2019 15:49:42|Mikhail FarEast|Вот поэтому мы все Вас ценим и уважаем. И рассчитываем на Вашу принципиальную позицию и дальше
7|15.07.2019 15:50:14|Andrey Hohrin|принципиальность есть. спасибо
8|15.07.2019 15:58:46|Mikhail FarEast|Да, все вижу, благодарю за ликбез, не знал.
9|15.07.2019 16:20:03|Aleksandr|Финальный ориентир ставки купона по облигациям Сэтл Групп серии 001Р02 установлен на уровне 10.75 годовых 15 июля 2019  Cbonds Сегодня с 1100 мск до 1500 мск Сэтл Групп проводит букбилдинг по облигациям серии 001Р02. Финальный ориентир ставки купона установлен на уровне 10.75 годовых, что соответствует эффективной доходности на уровне 11.19 годовых, сообщается в материалах организатора. Объем размещения составит 5 млрд рублей. Номинальная стоимость одной облигации  1 000 рублей. Срок обращения  3.5 года. Купонный период  31 день. Цена размещения  100 от номинала. Размещение пройдет по открытой подписке. Первоначальный ориентир по ставке купона был установлен на уровне не выше 11 годовых, что соответствует эффективной доходности к погашению 11.46 годовых.
10|15.07.2019 16:41:19|Ivan Markov|Добрый день
11|15.07.2019 16:42:57|Dmitry Manzor|Евро 70 пробьёт
12|15.07.2019 16:43:33|Sheld|доброго дня
13|15.07.2019 16:49:17|Ivan Markov|Если взять во внимание глобальный аппетит к рискам, то вполне. С учетом неизменной внешней коньюктуры, может и на этой неделе.
14|15.07.2019 17:01:42|nik|Коллеги, сэтл когото включили в книгу уже есть инфо
15|15.07.2019 17:04:26|Aleksandr|а я что то и незнаю , а как об этом информируют 
17|15.07.2019 17:10:40|Alex Sha|Скорее всего да. Но пока ВТБ по аллокации информации не даёт, обещают завтра.
18|15.07.2019 17:10:47|nik|Размещение то через неделю
20|15.07.2019 17:11:00|Alex Sha|23.07
21|15.07.2019 17:11:04|Aleksandr|Ну вот , я сам теперь заволновался
22|15.07.2019 17:11:54|Alex Sha|По опыту всегда достаётся.
23|15.07.2019 17:12:17|nik|Балт Лиз вы видимо не брали 
25|15.07.2019 17:13:01|Aleksandr|А что с ним  Я взял спокойно
26|15.07.2019 17:13:32|Alex Sha|Вы правы, не стал. Но вы вроде писали, что со ставкой не угадали.
27|15.07.2019 17:13:36|nik|Подал на 9.2 днём в день букбилд но в списки уже не попал
29|15.07.2019 17:30:16|nik|Сказали все попали, купон 10.75
30|15.07.2019 17:31:06|Aleksandr|двусмысленно  , все попали
33|15.07.2019 18:01:36|nik|Открытие
34|15.07.2019 18:06:45|Harry Lime|Все будет , не переживайте
36|15.07.2019 19:29:55|Serezha Ru|Что такое глобальный аппетит к рискам В чем измеряется и где можно увидеть, что он вырос
37|15.07.2019 20:08:17|Ivan Markov|Все очень просто. Есть акции, как отдельный класс активов, рисковый класс. Есть инструменты развивающихся стран акции и облигации. Это все индикаторы аппетита к рискам. В последнее время видим исторические максимумы на американском фондовом рынке, а так же спрос на валюты EM, который способствует росту фондовых индексов и облигационных рынков развивающихся стран.
38|15.07.2019 22:00:40|Denis Kozlov Septem|Может. 5000 руб в мес.
39|15.07.2019 22:10:27|А что ты сделал для котэ!?|А может физлицо напрямую, без брокера торговать на ммвб
41|15.07.2019 22:11:54|Максим Кочнев|Это же запрещено, чего уж тут спрашивать
42|15.07.2019 22:59:42|А что ты сделал для котэ!?|Кем запрещено
43|15.07.2019 23:00:31|Максим Кочнев|Законом
45|16.07.2019 08:16:48|Aleksandr|ОАЭ3 ОАЭ ГГ в принципе с учетом неучтенных сделок понедельника , видимо размещение закончится на днях
49|16.07.2019 08:22:27|Andrey Belous|Я же правильно понимаю, что Апри второй я могу на первичке без предварительной заявки купить
50|16.07.2019 08:23:18|Aleksandr|верно
54|16.07.2019 08:35:39|Andrey Belous|Благодарствую
55|16.07.2019 09:06:31|Dmitry Manzor|Чтото слабо в рубалёк верят трейдеры
57|16.07.2019 09:08:54|zatravka|Ему по должности положено
59|16.07.2019 09:40:24|Aleksandr|ГЛАВНОЕ В РОССИИ За последние два года средний счет розничного клиента значительно снизился.  Коммерсантъ Иностранцы покупают российские акции впервые за полгода.  finanz.ru ЦБ может опустить ключевую ставку заметно ниже планируемых 67.  РБК Газпром нефть столкнулась с проблемами в Казахстане изза санкций.  РБК Оптовые цены на сахар обновили в июне пятилетний минимум.  РБК
61|16.07.2019 09:57:39|Andrey Hohrin|агроэлита мясничий goldmangruop Господа, про АгроЭлиту. Чтобы инфо об эмитенте звучало не только из моих уст, мы с Гарри  OrsonWelles  вчера договорились, что в августе он побывает на объектах Goldman Group в Красноярском крае. Эмитент очень за. А у вас будет возможность взглянуть на вещи объективнее и, как минимум, с двух ракурсов. Я остаюсь приверженцем высокого качества этого холдинга и бизнеса. Послушаем, что скажет ревизор.
62|16.07.2019 09:58:21|Шура SiberianRanger|Отлично 
63|16.07.2019 10:19:33|Vladimir|
64|16.07.2019 10:23:22|Андрей Хатаев|Прокомментируйте пожалуйста для непрофессионалов я правильно понял, что Здесь говорится, что ОФЗ могут рухнуть Типа их цена упадет меньше 100 существенно Такое может быть Вроде же как, по классике, должно быть как раз наоборот, ведь ставку цб понизит скорее всего, значит цена на текущие ОФЗ должна подрасти...
65|16.07.2019 10:23:22|Андрей Хатаев|долгиденьги офз колумнистика Поучительный график индекса чистых цен ОФЗ RGBI, рассчитываемого Московской биржей, без учета купонов. Кто что здесь увидит. Я вижу цены находятся в исторически верхних точках. Индекс чистых цен отличается от индексов акций тем, что не имеет долгосрочной тенденции к росту. Уверенно предположим, 26 июля ЦБ РФ снизит ключевую ставку. А инвестсообщество будет еще и настроено на продолжение денежного смягчения. Ситуация слишком напомнит прошлую весну. Те же ставки, те же ожидания. Посмотрите, чем это кончилось тогда. Можно взглянуть еще дальше назад, когда не все из читателей этого поста хорошо знали про ОФЗ. И масштабное прошлогоднее падение отечественных госбумаг будет казаться легким волнением. В общем, когда рынок на высоте, риски воспринимаются терпимо и не всерьез. Сейчас самое время пофантазировать, откуда они придут и в каком виде. Чтобы подготовиться к стремительному спуску с очередной вершины. AndreyHohrin
66|16.07.2019 10:25:36|Andrey Hohrin|классика всегда разная. мне не нравится, что долг на вершинах ценовых, а публика относится к этому без страха. сравните с американскими акциями. которые тоже на исторических максимумах, но там никто не ожидает особенного продолжения роста. если верим в рост, то купили. если уже купили и рынок сравнительно высоко, то как расти дальше для роста нужны новые покупки.
