|time|user|text
1|23.01.2020 18:28:00|Paul Baikov|Сильна, аж до 120 
2|23.01.2020 18:29:23|Aleksandr|Немного не пойму, виноваты в чем Нет события преступления.
3|23.01.2020 18:31:58|Dmitry Manzor|Голодные инвесторы после новогодних страшнее волков 
4|23.01.2020 18:40:35|Paul Baikov|Ух уже 100,5, завтра 102 чтоль будет
5|23.01.2020 18:45:15|Soa|если тинькоф постарается
6|23.01.2020 18:46:38|Paul Baikov|У них мэдленно с добавлением  Но да, грузовик в 8 доходности загнали судя по всему именно они
7|23.01.2020 18:47:06|Oleg|не постарается, у них пока нет этого инструмента
8|23.01.2020 18:48:26|Soa|просите, и дано будет вам, ищите, и найдете стучите, и отворят вам
9|23.01.2020 18:49:34|Oleg|У них там не всё просто 
12|23.01.2020 18:52:23|Paul Baikov|С Бэлти вообще странно, обе бумаги на размещении, обе давно торгуются, что им мешает
13|23.01.2020 18:53:45|Evgeniia Bushunova|Первый выпуск Бэлти уже давно размещен.
14|23.01.2020 18:55:08|Andrey Belous|Я боюсь что нет. Сейчас до 101101,5 дойдёт и плитки начнут выставлять
16|23.01.2020 18:59:48|Шура SiberianRanger|Первичка 23 января
17|23.01.2020 19:00:03|Владимир Тутынин|Наказали спекулей
18|23.01.2020 19:01:24|Антон|Зальют в ближайщее время, как эмитент поинтересней появится
19|23.01.2020 19:03:14|Владимир Тутынин|До ближайшего времени пару купонов обналичить успеем
20|23.01.2020 19:03:59|Paul Baikov|Да вполне возможно. Фактически, у меня перебор с лизинговыми компаниями тоже. Но прям вот сливать в стакан не планирую ни разу, купон по нынешним временам хороший, амортизация не скоро, подержать самое оно
21|23.01.2020 19:06:09|Andrey Belous|Техническая ошибка
22|23.01.2020 19:16:17|Reincarnation Man|Одна из причин быстрого размещения  четверг, а не понедельниквторник плюс заранее известили, что размещение будет 23.01. Многие и я в том числе готовились еще с прошлой недели
23|23.01.2020 19:16:55|Alex|Вита Лайн минимальная заявка от 1500 шт., что то очень много Кто то в курсе, это так
24|23.01.2020 19:17:45|Andrey Belous|А есть ли смысл учавствовать Анализировали эмитента
25|23.01.2020 19:18:30|Антон|1400 пишут
26|23.01.2020 19:19:10|Paul Baikov|Ого
28|23.01.2020 19:19:55|Alexey|1
29|23.01.2020 19:20:28|Paul Baikov|Проголосую ногами
30|23.01.2020 19:20:46|Alex|В Атон позвонили, уговаривали очень долго открыть счет и не хотели принимать заявку т. к. брокерский счет открыт не у них. Что за ерунда.
33|23.01.2020 19:24:36|Alex|Спасибо
34|23.01.2020 19:27:58|Andrey Hohrin|не поспоришь
35|23.01.2020 19:45:47|Максим Воробьев|Ну и как тут сменишь парадигму на долгосрочное удержание эмитента Если в день размещения апсайт 0.5. И разошлись как горячие пирожки. 
37|23.01.2020 19:54:25|Oleg|а Калуга уже что то второй день не размещается  каникулы устроили себе
38|23.01.2020 20:01:35|Григорий Мошорин|Пионер тоже завис 
39|23.01.2020 20:06:46|Oleg|уже выше всё обсудили и разобрали
40|23.01.2020 20:12:11|Галина Наумова|Я Иволгу конечно поздравляю, но почему без меня то всё произошло, на один день буквально опоздала 
41|23.01.2020 20:14:55|Paul Baikov|Не расстраивайтесь, не последний раз же 
42|23.01.2020 20:16:23|Галина Наумова|Да это то понятно, просто что с  делать 
43|23.01.2020 20:16:27|Александр Тестов|Я предлагаю разместить заново, революция
44|23.01.2020 20:17:00|Paul Baikov|Отнять и поделить
46|23.01.2020 20:28:59|Maks|Это, прикиньте, 0,5 млрд разместили за 1 день, да ещё и много опоздавших оказалось
47|23.01.2020 20:39:57|А что ты сделал для котэ!?|Ты взял сколько писал Или с аожффициентом 3 Я взял в 5 раз больше, чем планировал нежелю назад 
48|23.01.2020 20:44:20|Владимир Тутынин|Кто взял призы
49|23.01.2020 20:47:20|Aleksandr|Пока Иволга не сказала
50|23.01.2020 20:47:21|Maks|Шамайку за этот стол, пожалуйста 
51|23.01.2020 20:47:56|Eugeni Schukin|а что за призы  
52|23.01.2020 20:47:59|Aleksandr|Какой обьем
53|23.01.2020 20:48:44|Maks|Ну какойто х5
