|time|user|text
1|29.10.2019 07:44:11|Шура SiberianRanger|Роделена осталось 69.5, налетай, не скупись, покупай живопись 
2|29.10.2019 07:44:51|Andrey Hohrin|осталось чуть меньше, 66
3|29.10.2019 07:46:47|Шура SiberianRanger|Биржа наверное показывает 230 500 в обращении без учёта размещённого вчера
4|29.10.2019 07:52:47|Alex|Прошлые результаты никак не гарантируют будущие.
5|29.10.2019 07:56:35|Сергей Костромеев|Всем доброе утро, и прекрасного дня
6|29.10.2019 07:58:17|"PRObonds | LIVE"|мсблизинг отчетность МСБЛизинг облигации с купонами 13,75 и 12,75 входят в портфели PRObonds совокупно на 12,5 от активов предоставил отчетность по РСБУ за 9 мес 2019. Компания прибыльна чистая прибыль 7,5 млн.р. в сравнении с 10,4 млн.р. за 9 мес прошлого года, выросли выручка и долг за счет долгосрочных обязательств. При этом доля собственного капитала в пассивах остается на достаточно высоком уровне  19 от пассивов. https//t.me/msbleasing/42  отчетность баланс и отчет о финансовых результатах
8|29.10.2019 08:03:08|Антон|Шевченко затмил роделен
9|29.10.2019 08:06:39|Andrey Hohrin|очень
12|29.10.2019 08:07:33|Шура SiberianRanger|...или не АПРИ 
13|29.10.2019 08:07:46|Andrey Hohrin|и не только АПРИ, лучше так
14|29.10.2019 08:07:59|Шура SiberianRanger|
15|29.10.2019 08:09:53|Andrey Hohrin|с одной стороны, продаж облигаций много. с другой  методы работы с эмитентами очень изменились за последние 23 месяца. мы все больше напоминаем банк в отношении с ними. и это благодаря Вам, господа. потому как разговаривать с эмитентом позиции собственной уверенности можно, только обладая доверием и спросом инвесторов. платитто нам эмитент. и отношения с ним не всегда по этому простые.
16|29.10.2019 09:29:21|Владимир Тутынин|Причем росла она в два раза быстрее чем достигала минимума
17|29.10.2019 09:36:42|Andrey Hohrin|любое нормальное падение быстрее нормального роста
18|29.10.2019 09:39:46|Dima Seleznev|Ясно, спасибо
19|29.10.2019 09:40:19|Владимир Тутынин|Ага Я понял кто пишет прогнозы Евродоллар.
20|29.10.2019 09:40:43|Deleted Account|Исторический график доходностей бондов прекрасен, но не несет ничего полезного к сожалению для прогнозирования будущего.
21|29.10.2019 09:43:16|Владимир Тутынин|Как это не несет. На таких хороших новостях ктото может решить чтонибудь присоединить
22|29.10.2019 09:44:44|Deleted Account|Решение о присоединении уверен никак не связано с графиком доходности бондов 
23|29.10.2019 09:45:34|Владимир Тутынин|Ну и кроме того. Потенциал падения цены теперь гораздо выше, чем возможность роста. Ну на сколько цена может ещё вырасти
24|29.10.2019 09:46:26|Alex|Чем определили потенциал
25|29.10.2019 09:48:17|Andrey Hohrin|возможно, верхняя точка роста вчера была достигнута. до сих пор я был более сдержан в суждениях по этому металлу.
26|29.10.2019 09:49:08|Владимир Тутынин|Ктото будет готов брать с доходностью 23 Это 3 максимум. Ну а брал я их с доходностью 11. А я не самый ловкий человек.
27|29.10.2019 09:49:30|Deleted Account|Орешкин сказал что нижняя точка это ключевая ставка 3 так что...
28|29.10.2019 09:53:37|Alex|Представь доходности по доллару 3, а евро 6. И все станет на свои места.
30|29.10.2019 09:57:25|Владимир Тутынин|Но это будет уже не наша история. Это уже гос экономика без нашего участия. Мы будем бухать в Друзе.
31|29.10.2019 09:57:54|Dima Seleznev|Да кто ж знает. По идее, уже давно должна снижаться. Чертова Индонезия.
32|29.10.2019 09:59:27|Владимир Тутынин|Дмитрий Вы опять про свой палладий
33|29.10.2019 09:59:57|Andrey Hohrin|Гондурас, Гондурас, в сердце каждого из нас
34|29.10.2019 10:14:06|Dima Seleznev|Про НАШ палладий
36|29.10.2019 10:54:34|Dima Seleznev|Соврал. Слабо продолжает расти, подлец.
