|time|user|text
1|21.04.2020 20:12:15|Александр|это в нашем регионе лизинговая компания которая выдает с/х технику. Извиняюсь не дописал
2|21.04.2020 20:13:19|ОлегЕ.|Какое mах удорожание у вас от стоимости предмета лизинга сейчас
3|21.04.2020 20:17:39|Alexander Peshkov CEO TEHNOLEASING|мы Не делаем никаких переносов платежей. Уровень просрочки на текущий момент менее 1  от портфеля более 1 млрд. Мы продолжаем рассматривать новые заявки перехватыаая их у крупных компаний, которым сложно работать удалённо и делать отгрузки. Жизнь после карантина обязательно продолжится Износ основных средств в РФ очень большой, а с учётом дефицита ликвидности спрос на лизинг будет только расти
4|21.04.2020 20:18:42|Aleksandr|Так весь риск лизингов в росте просрочки , когда начнут получатели чахнуть
5|21.04.2020 20:18:49|Alexander Peshkov CEO TEHNOLEASING|не всегда присутствию в чате, поэтому если есть конструктивные вопросы всегда можете обращаться лично.
6|21.04.2020 20:19:29|Rost|Второй день амеры мне зад павиана кажут всё красное ...
7|21.04.2020 20:21:19|Alexander Peshkov CEO TEHNOLEASING|это не про нас. не вижу смысла сидеть на пятой точке ровно. с разной долей успеха прошли не один кризис, поэтому считаю для себя данное решение верным. Не забывайте, что Кризис это не только опасность, но и возможность. Мы будем этим пользоваться по максимуму.
8|21.04.2020 20:22:33|Алексей ayaye :)|иногда надо бежать, чтобы просто оставаться на месте  если удается еще и продвигаться вперед  здорово 
9|21.04.2020 20:24:16|Alexander Peshkov CEO TEHNOLEASING|я просил представителей агентства публиковать данную информацию, т.к. люди должны знать, что работа с эмитентами не заканчивается после публикации рейтинга.... , что агентство держит руку на пульсе тем более в такое непростое время... Но пока так как есть. без официальных публикаций .
10|21.04.2020 20:25:11|waldemar Do|Спасибо за ответ.
11|21.04.2020 20:27:03|Alexander Peshkov CEO TEHNOLEASING|повторю, мы работу не сворачивали. Объёмы отгрузок были бы больше, если бы работали больше салонов. Мы не работаем в ноль, маржа всегда присутствует.
13|21.04.2020 20:28:56|Алексей ayaye :)|надо делать правильно, а неправильно делать не надо 
14|21.04.2020 20:29:28|Aleksandr|Ну это общие лозунги.
15|21.04.2020 20:29:43|Alexander Peshkov CEO TEHNOLEASING|посмотрите в отчётности за 1 кв. Энгри Бонд планируют 30 опубликовать своё исследование по лизингу. Оттуда тоже возьмёте информацию.
16|21.04.2020 20:30:06|Алексей ayaye :)|спасибо
17|21.04.2020 20:30:17|Alexander Peshkov CEO TEHNOLEASING|хотите вас на изьятие возьмём  чтоб не слова были.
18|21.04.2020 20:31:22|Aleksandr|Мои услуги дорого стоят
19|21.04.2020 20:33:02|Alexander Peshkov CEO TEHNOLEASING|нам помощь не нужна. это для информации 
20|21.04.2020 20:33:24|Алексей ayaye :)|изъятое, поди, еще реализовать надо
21|21.04.2020 20:34:00|ОлегЕ.|А изъятое снова в лизинг реализуется
22|21.04.2020 20:34:51|Dmitry Manzor|А если уехали в Дагестан, маячки ставите и на эвакуаторе увозите или по суду с приставами
23|21.04.2020 20:35:33|Alexander Peshkov CEO TEHNOLEASING|курс вырос. цена б/у техники тоже.
26|21.04.2020 20:36:30|Aleksandr|это к Бэлти лучше
27|21.04.2020 20:37:47|Alexander Peshkov CEO TEHNOLEASING|за 13 лет работы много всяких ситуаций было. опыт есть во многом.
28|21.04.2020 20:38:29|Dmitry Manzor|Это радует
30|21.04.2020 20:39:38|Alexander Peshkov CEO TEHNOLEASING|в презентации к годовой отчётности в нашем канале есть.
