|time|user|text
1|19.04.2019 16:39:26|Aleksandr|RAIF  Daily Focus
3|19.04.2019 16:44:10|Andrey Hohrin|Спасиииибо
6|19.04.2019 17:20:15|Vitaly VitaCh|Всем привет Сегодня шикарная трансляция. ДЖАЗ. В программе Сергей Манукян и Валерий Гроховский с компанией. Смотрим в 1700 по Москве, на SGAF.RU/LIVE
7|19.04.2019 17:20:28|Vitaly VitaCh|Сорри за оффтопик
8|19.04.2019 17:39:08|Andrey Belous|Нужен ответ Нет. Просто не планирую
9|19.04.2019 17:39:29|Максим Кочнев|точно но уже поздно
10|19.04.2019 17:39:50|Andrey Belous|К сожалению
11|19.04.2019 17:40:44|Dima Seleznev|Жрал мясо и буду. Не свинину конечно.
12|19.04.2019 17:43:36|Aleksandr|На какой процент от обьема желудка
13|19.04.2019 17:44:33|Dima Seleznev|17,43
14|19.04.2019 17:45:26|Aleksandr|Норм в принципе.Позиция не очень рискованная.Можно аджики добавить на 1 
15|19.04.2019 17:48:01|Andrey Belous|Дефолтов не случалось
16|19.04.2019 17:48:21|Dima Seleznev|Понос
17|19.04.2019 17:49:31|Andrey Belous|Это уже ускоренное избавление от неликвида
18|19.04.2019 17:50:13|Dmitry Manzor|Запутаешься в ваших метафорах
19|19.04.2019 17:50:58|Dima Seleznev|Да не говорите Не инвесторы, а юморист на юмористе.
20|19.04.2019 17:56:37|Aleksandr|инвесторы под впечатлением просто от жрал мясо
21|19.04.2019 17:57:15|Dima Seleznev|Мясничий тоже держу существенной позицией.
22|19.04.2019 18:28:02|Сергей Ф|Извините, не в курсе, что пионерБо2  дефолт
24|19.04.2019 18:32:32|Dmitry Manzor|на 2.7 уменьшается каждый месяц
25|19.04.2019 18:32:59|Harry Lime|Пятница , народ уже угорает
26|19.04.2019 18:33:44|Сергей Ф|Сразу после выплаты купонов лучше покупать или без разницы
28|19.04.2019 18:34:46|Harry Lime|Ответа не будет
29|19.04.2019 18:35:04|Сергей Ф|Спс
30|19.04.2019 18:35:36|Harry Lime|Ответ Никто не может вам гарантировать надежность того или иного эмитента. Любой эмитент ВДО имеет свои риски, иначе бы не было такой доходности. Есть 2 главных совета 1. Диверсификация. Не стоит вкладывать в одного эмитента более чем 5 от вашего портфеля 2. При падении цены облигации ниже 95  стоит задуматься о фиксации убытка и продажи данной бумаги. При падении ниже 90  продавать не думая.
31|19.04.2019 18:36:24|Сергей Ф|Сразу после выплаты купонов лучше покупать или без разницы
32|19.04.2019 18:37:06|Harry Lime|Есть 2 варианта  нужен вам бумажный убыток или нет
34|19.04.2019 18:37:52|Andrey Belous|Да вот не понимаешь порой угарает или всерьёз.
35|19.04.2019 18:38:00|Сергей Ф|С бэлти все в порядке 1000 сообщ. пропустил
36|19.04.2019 18:39:14|Harry Lime|Каждый эмитент имеет свои риски , с Бэлти также , как Мясничим и Пионером. Все равны перед рынком.
37|19.04.2019 18:39:53|Сергей Ф|Сейчас там нет магедона
38|19.04.2019 18:40:04|Harry Lime|Нигде нет магедона
39|19.04.2019 18:41:14|Harry Lime|Ответ На данный момент у сообщества большие вопросы к ДиректЛизинг и Ред Софт. Очень мало информации по Левенгук и Инфовоч, поэтому они также не особо интересуемые бумаги
40|19.04.2019 18:41:37|Harry Lime|На faq подпишитесь  будет счатье
41|19.04.2019 18:41:47|Dmitry Manzor|Удивляюсь выдержанности 
