|time|user|text
1|10.07.2019 11:15:38|Андрей Хатаев|мне менеджер из Иволги Капитал Ольга Киндиченко скидывала инструкцию по подаче заявки через квик, но я не нашел у себя группу инструментов МБ ФР РПС Облигации первичное размещение
2|10.07.2019 11:16:59|Victor|В самом конце списка размещениеАдресные заявки
3|10.07.2019 11:19:07|Aleksandr Boychuk|Андрей, попробуйте найти МБ ФР Первичное размещение облигации в разделе редактирования таблицы текущих торгов.
4|10.07.2019 11:20:33|Андрей Хатаев|О, вот этот пункт есть, там нашел новый выпуск, создал заявку, спасибо  И что теперь гарантированно по 100 нальют Без всякой бумажной волокиты должны были прислать документы от брокера на подписание 
5|10.07.2019 11:20:57|Victor|Нальют
6|10.07.2019 11:21:04|Aleksandr Boychuk|Все верно
9|10.07.2019 11:23:20|Денис Плотников|Никогда не просили, когда голосом подавал. Они же через квик выставляют
10|10.07.2019 11:24:46|Dima Seleznev|Да, я знаю. И не буду брать через Финам с его конской комиссией в 0.236. У меня с вашим представителем договоренность. Этот скрин просто как иллюстрация требования указать купон.
11|10.07.2019 11:26:14|Andrey Hohrin|договоренность с моим представителем  это загадочно
12|10.07.2019 11:30:23|Maksim|Интересно, с какого числа можно будет свободно второй выпуск Апри купить в стакане
13|10.07.2019 11:34:32|Ivan Markov|можно уже сегодня.
14|10.07.2019 11:34:46|Ирина|Уже очередь выстроилась на покупку Априф2 на вторичке. Люди готовы за 100,62 брать. Как же грустно, когда не можешь изза геморройного Альфы с конской комиссией взять на первичке. Ожидать снижение ценника
15|10.07.2019 11:35:36|Why Aye Man|Нет там никакой комиссии в Альфе. Адресные заявки бесплатно
19|10.07.2019 11:39:10|Ирина|В день размещения облигаций нужно позвонить брокеру и подать заявку с голоса с кодовой таблицей Век живи  век учись. То есть, если заранее подавать через поручение, то всё норм будет
20|10.07.2019 11:39:53|Why Aye Man|Почему заранее Я вот утром звонил, ставил заявку. Все по скрипту.
22|10.07.2019 11:41:40|Ирина|Хм, спасибо, буду пробовать
23|10.07.2019 11:42:26|sveta sveta|Возьмут только обычные свои проценты, как если Вы в стакане покупаете
24|10.07.2019 11:45:23|nik|Подскажите пожалуйста в втб чтобы купон приходил на банк счет где можно флажок установить 
25|10.07.2019 11:45:56|Why Aye Man|В офисе
26|10.07.2019 11:48:22|nik|Серьезно Удаленно нельзя
27|10.07.2019 11:48:57|Шура SiberianRanger|Серьёзно. Удалённо нельзя.
28|10.07.2019 11:49:30|nik|Спасибо Час искал.
29|10.07.2019 11:49:44|Шура SiberianRanger|Вообще это будет в ЛК когданибудь, но пока там страница в разработке
30|10.07.2019 11:52:14|Oleg Klyuch|Апри завтра можно будет на первичке взять
31|10.07.2019 11:53:20|Шура SiberianRanger|Если сегодня не разберут весь выпуск, то да
32|10.07.2019 12:16:54|Dmitry Tarasov|Если получится, расскажите куда звонить, что говорить. Спасибо
33|10.07.2019 12:17:57|Ирина|Хорошо вечером займусь этим вопросом. Потом расскажу
34|10.07.2019 12:21:50|Valery Chistyakov|Так миллион в год сейчас же, получается уменьшают с 3 до 2.5
35|10.07.2019 12:23:10|Marina Kabanets|У ВТБ прямо ажиотаж голосовых заявок сегодня 17 минут музыку слушала прежде чем трейдер трубку взл
36|10.07.2019 12:31:08|Andrey Hohrin|инвестбанк все же...
37|10.07.2019 12:43:41|Dmitry Tarasov|
38|10.07.2019 12:54:19|Dima Seleznev|Да все в коллцентре в отпуске
40|10.07.2019 12:56:02|Alex|бестолковая статья потому что
