|time|user|text
67|01.03.2019 09:20:10|Maksim Noikin|Free float от облигаций
68|01.03.2019 09:20:35|Aleksandr|да
69|01.03.2019 09:31:57|Pavel Bilenko|ну, миллионов на 50 у них спрос есть, но не факт, что им достанется, так как они в конце очереди
70|01.03.2019 09:32:30|Andrey Hohrin|В канале PRObonds выложил справку о ЛЕГЕНДЕ
71|01.03.2019 09:32:36|Aleksandr|что решили с порядком размещения 05 марта  Адресные заявкиСтакан
72|01.03.2019 09:32:38|Andrey Hohrin|кому было интересно
73|01.03.2019 09:32:44|Aleksandr|уже читаем
74|01.03.2019 09:33:12|Alexey Z|Спасибо
75|01.03.2019 09:34:04|Pavel Bilenko|скрипт сегодня выложим. Сделки dvp без доп комиссии брокера за размещение
76|01.03.2019 09:35:12|Aleksandr|DVP  принцип расчетов сделок с ценными бумагами, при котором движение ценных бумаг и денежных средств происходит одновременно. В рамках данного сервиса НКО АО НРД определяет подлежащие исполнению обязательства Участников клиринга, в том числе, в предусмотренных Правилами клиринга НКО АО НРД случаях, с неттингом встречных обязательств по ценным бумагам и/или по денежным средствам
78|01.03.2019 09:35:50|Pavel Bilenko|рпс, конечно
80|01.03.2019 09:36:38|Aleksandr|так , начинаем заново.Меня вот ВТБ носом поводил о том , что адресные заявки он принимает, а РПС не принимает
85|01.03.2019 09:37:57|Pavel Bilenko|с ВТБ отдельно проговорили, обещали принимать заявки
87|01.03.2019 09:38:41|Harry Lime|А вот это интересно , еврооблиг больше чем корпоративных облиг рублевых у физиков.
88|01.03.2019 09:38:46|Aleksandr|Павел.Все это уже проходили.Никакого РПС в ВТБ не будет я поспорить готов.Это адресная заявка или РПС 
89|01.03.2019 09:38:48|Maksim Noikin|Почему то очень много просто денег на иис лежит
90|01.03.2019 09:39:41|Harry Lime|Представляете , какого размера есть физики
91|01.03.2019 09:39:43|Maksim Noikin|Типа под схему  завёл в конце 3го года и вывел вычет через 3 месяца Зачем
92|01.03.2019 09:39:43|Mikhail Saratov|валюта скорее всего
93|01.03.2019 09:39:52|Pavel Bilenko|Режим торгов в соответствии с правилами Биржи  Размещение адресные заявки наименование режимов торгов у Брокеров может различаться, например, может быть вариант первичное размещение или рпс размещение Код расчетов  Z0
94|01.03.2019 09:39:58|Aleksandr|СКРИПТ ДЛЯ ПОДАЧИ ЗАЯВКИ БРОКЕРУ  ПЕРВИЧНОЕ РАЗМЕЩЕНИЕ Режим торгов  адресная сделка в режиме первичного размещения Код расчетов  Z0 Дата расчетов  27.02.2019 Период сбора заявок  1000  1130 Период удовлетворения заявок  1145  1230 Контрагент  ООО ИК Септем Капитал код MC0396800000, СЕПТЕМ КАПИТ Эмитент  ООО Ломбард Мастер Выпуск  БОП04 Код бумаги ISIN  RU000A1004R6 Объем  ХХХ штук Цена  100,00
95|01.03.2019 09:40:03|Maksim Noikin|Ох 
96|01.03.2019 09:40:25|Aleksandr|Вот как у Лома будет скрипт 
97|01.03.2019 09:40:47|Pavel Bilenko|Наименование облигации ООО БЭЛТИГРАНД серии БОП01 Идентификационный номер и дата его присвоения 4B020100417R001P от 21.02.2019г. ISIN  будет известен до начала размещения, Эмитент и Организатор сообщат дополнительно Контрагент ПАО БАНК УРАЛСИБ, идентификатор MC0016000000, краткое наименование в Системе торгов  УралСиб_Мос Режим торгов в соответствии с правилами Биржи  Размещение адресные заявки наименование режимов торгов у Брокеров может различаться, например, может быть вариант первичное размещение или рпс размещение Код расчетов  Z0
98|01.03.2019 09:41:28|Aleksandr|Все, отлично.Для ВТБ это не РПС
99|01.03.2019 09:41:43|Alexey Z|люди слышали про возврат 13, а это значительно выше, чем депозит. А вот вкладывать в инструменты не хотят, так как не понимают или боятся. Отсюда  завел и держу, потом получу свои 13, зато без риска. У самого есть такой знакомый.
100|01.03.2019 09:42:06|Harry Lime|Так и есть
101|01.03.2019 09:42:15|Sergey Komarov|Павел, а с альфой проблем не будет
102|01.03.2019 09:42:28|Pavel Bilenko|не должно быть.
103|01.03.2019 09:42:48|Alexey Z|магия слов 
104|01.03.2019 09:43:56|Aleksandr|Именно так.Привязываются к терминам.
105|01.03.2019 09:44:30|Alexey Z|иногда проще согласиться, чем чтото доказывать 
106|01.03.2019 09:45:30|Aleksandr|Как ты с ними согласишся, если они тебе говорят РПС не проводим
107|01.03.2019 09:46:06|Alexey Z|а Вы на это в ответ, адресная сделка, а не РПС 
108|01.03.2019 09:51:29|Niko|БКС вроде 1500 р берет комиссию за заявку. нет
109|01.03.2019 09:54:07|Pavel Bilenko|возможно. уточним
110|01.03.2019 09:54:31|Aleksandr|Я в ответ уже просто заставляю скрипт слушать дословно.Просто Лом3 это было РПС , а не адресная сделка.
111|01.03.2019 09:54:48|Niko|буду очень признателен. напишите пожалуйста их ответ.
112|01.03.2019 09:55:16|Pavel Bilenko|обязательно.
113|01.03.2019 09:56:13|Alexey Z|почему я и писал про игру слов. В квике всегда написано адресная сделка. Но получается иногда она РПС, а иногда нет
115|01.03.2019 10:05:20|Aleksandr|И снова утро начинается со сделки на 3000 бумаг
117|01.03.2019 10:20:22|Igor Sugrobov|У меня за ЛМ 3 в бкс взяли 1000 руб по РПС
118|01.03.2019 10:27:56|Aleksandr|Хочу поделиться одной сделкой утренней
120|01.03.2019 10:28:40|Aleksandr|Вот кто то купил Домодедово с открытия сегодня на 45  выше рынка,Первые 15 минут торгов бывают часто весьма интересными.Это время удач и трагедий
123|01.03.2019 10:30:52|Harry Lime|Вот так видит рынок корпов рсхб брокер
125|01.03.2019 10:38:57|Andrey Hohrin|это как
126|01.03.2019 10:39:48|Harry Lime|Это когда люди купили по 100 им посоветовали эксперты , а сейчас цена 87 , а купон 9. Это очень очень грязно.
128|01.03.2019 10:49:58|Alexander Spirin|Я дико извиняюсь, я чтото упустил Домодедово стало публичной компанией
129|01.03.2019 10:50:18|Aleksandr|это облигации
130|01.03.2019 10:50:32|Alexander Spirin|Ааа, спасибо 
131|01.03.2019 10:51:03|Alex|Давайте поподробнее, ни разу не видел в БКС таких расценок
133|01.03.2019 10:51:59|Alexander Spirin|Кстати, Вы не знаете хорошего источника о грядущих размещениях на МосБирже Их новости ... трудно читать, из слишком много...
134|01.03.2019 10:52:47|Aleksandr|http//www.rusbonds.ru/
136|01.03.2019 10:53:46|Alexander Spirin|Спасибо, это про облигации. А по акции чтото похожее
137|01.03.2019 10:54:20|Aleksandr|акциями почти не торгую
138|01.03.2019 10:54:56|Alexander Spirin|Да я догадываюсь  но вдруг пробегало мимо...
139|01.03.2019 10:55:17|Aleksandr|Про облиги вот еще https//t.me/cbonds
140|01.03.2019 10:55:41|Alexander Spirin|Спасибо
141|01.03.2019 10:56:52|Aleksandr|Youre welcome
148|01.03.2019 11:43:56|Aleksandr|Блумберг  Быки долговых рынков развивающихся стран не могли и мечтать о лучшем начале года. Мощное ралли облигаций в твердой валюте, которое набрало обороты в январе, получило поддержку в феврале объем размещения на развивающихся рынках сократился, придав импульс самому продолжительному более чем за год периоду месячного роста и обеспечив инвесторам с начала 2019 года 3,8 процента дохода, свидетельствуют индексы Bloomberg Barclays. Дефицит продаж  по данным, проанализированным агентством Блумберг, их объем в феврале снизился в годовом выражении на 14 процентов  наблюдается даже вопреки спешному выходу на рынок более мелких и менее активных эмитентов. Это позволяет предположить, что предложение в целом останется ограниченным и поможет ценам вырасти, прогнозирует Eaton Vance Management с активами под управлением на 423 миллиарда. На рынке долларовых облигаций почти не осталось странэмитентов,  говорит портфельный менеджер Eaton Vance в Бостоне Мэтью Мёрфи.  Если предложения меньше, а спроса больше, тогда цены растут, и доходности должны получить поддержку. Суверенные и корпоративные эмитенты развивающихся стран в феврале продали бонды в долларах и евро на 104,5 миллиарда, или наименьший объем за какойлибо месяц с декабря 2016 года, свидетельствуют данные, проанализированные агентством Блумберг.
151|01.03.2019 11:53:10|Aleksandr|https//telegra.ph/InflyaciyamartposlednijshansdlyapovysheniyaNDSproyavitsebya0228
152|01.03.2019 11:56:46|Aleksandr|Какая интересная бумага
154|01.03.2019 11:59:50|Vadim Asanbaev|
155|01.03.2019 12:02:34|Aleksandr|Я тут подумал.Вот начнется скоро снижение ставок , а как лизинги то будут маржинальность поддерживать
156|01.03.2019 12:03:31|Andrey Hohrin|А их прикроют всех. Да и всё. Лизинг  производная от стоимости денег поведения Э.Набиуллиной и налогового законодательства.
158|01.03.2019 12:04:29|Aleksandr|Лишь бы наши не попередохли
159|01.03.2019 12:04:35|Andrey Hohrin|Так что ПР, МСБ, Роделен, Директ  уважем, они сообразили вовремя
160|01.03.2019 12:04:57|Aleksandr|и Бэлти же
161|01.03.2019 12:05:07|Andrey Hohrin|и Бэлти. ДА
162|01.03.2019 12:05:16|Vadim Asanbaev|Так в лизинге как раз хорошо, пассивная база дешевеет даже банки ставки по выданным кредитам пересматривают, а платежи клиентов идут по первоначальной ставке/доходности
163|01.03.2019 12:06:41|Andrey Hohrin|Вот, Вадим Асанбаев не поддерживает нас. А он  изнутри
164|01.03.2019 12:09:18|Vadim Asanbaev|Ну если в целом про доходность в лизинге, то там не только же маржа по графику, там еще комиссионные и сервисные сборы, иногда значительно больше ну а так спред в любом случае будет достаточный для существования малой компании с небольшими накладаными расходами
165|01.03.2019 12:10:08|Andrey Hohrin|ЗдОрово Мы тут все за возвратность долга, Вадим
166|01.03.2019 12:12:29|Vadim Asanbaev|Важный тоже момент  отсутсвие просрочки в портфеле по арбитражам можно проверить, то о чём мы на телеконференции говорили
167|01.03.2019 12:14:17|Alex|Проверить просрочку по искам от лизингодателя
168|01.03.2019 12:14:23|Andrey Hohrin|У вас новый портфель, рано делать выводы. Мне кажется
169|01.03.2019 12:14:25|Vadim Asanbaev|Да
171|01.03.2019 12:14:42|Alex|А вы готовы прямо сразу иск подавать 
172|01.03.2019 12:15:29|Andrey Hohrin|Вадим, он сильно рос последний год. Но. Ято как раз за то, что это хорошо И что рос, и сто просрочка, по факту, нулевая.
173|01.03.2019 12:15:33|Vadim Asanbaev|А там без вариантов, если просрочка и у клиента нет денег надо подавать, не на просрочку так на изьятие предмета лизинга
176|01.03.2019 12:18:50|Andrey Hohrin|Значит, я невнимателен. Пора Вам посвятить время и анализом позаниматься
178|01.03.2019 12:20:17|Alex|Может я не правильно ищу, но в картотеке всего одно дело, не касающееся просрочек
180|01.03.2019 12:23:04|Vadim Asanbaev|Андрей, конечно нужно внимательно смотреть эмитента, иначе упускается возможность эффективных инвестиций в стабильно развивающуюся компанию 
182|01.03.2019 12:24:42|Aleksandr|ну есть еще офера по 100
183|01.03.2019 12:25:01|Dmitry Manzor|будете заходить в другие регионы или в 13 углубите работу
184|01.03.2019 12:25:35|Vadim Asanbaev|План углубить пока
186|01.03.2019 12:45:01|Vadim Asanbaev|Андрей, прошу прощения, 20 это рост объема продаж 2018 к 2017 портфель растет уже 2 года примерно равной скоростью. По данным экспертРА рост портфеля Альфа83, ГТЛК73, Сбер51, ВТБ42, Европлан40, ПРЛизинг39. Рост в целом всего рынка 20 т.е. мы конечно выше рынка, но ниже многих
187|01.03.2019 13:24:02|Aleksandr|новости Уважаемые подписчики, 04 февраля 2019 года вступили в силу новые Правила торгов Московской Биржи, и основные изменения связаны с денежным рынком. Подробнее Сегодня в ряде телеграммканалов, со ссылкой на новые Правила торгов, прошла информация об изменении времени начала торгов с 09.00 МСК, что не соответствует действительности. Указанное время является минимально возможным временем начала торговой сессии, а фактическое время торгов в различных режимах устанавливается отдельным документом. Читать подробнее тут Начало торгов осталось прежним, без изменений
188|01.03.2019 13:39:57|Aleksandr|Журнал Эксперт.По мнению аналитиков рейтингового агентства Moodys, темпы нормализации кредитноденежной политики в мире замедлятся в 2019 году, так как центральные банки станут осторожнее в своих действиях на фоне более умеренного роста экономики. Как сообщает КоммерсантЪ со ссылкой на текст исследования агентства, ситуация в мировой экономике продолжит ухудшаться как минимум в 201920 годах. Так, ожидают эксперты, темпы роста экономик стран большой двадцатки замедлятся до 2,9 в 2019м и до 2,8 в 2020 году. И если в развитых странах рост ВВП будет понемногу приближаться к своему потенциалу, то развивающиеся рынки продолжат слабеть у Китая будет самый низкий рост за несколько десятилетий, а Турция и Аргентина так и останутся пребывать в рецессии. Основными рисками для глобальной экономики в Moodys называют возможность еще более резкого, чем ожидалось, замедления китайского роста, дальнейшую эскалацию напряжения между КНР и США и возобновление ужесточения финансовых условий. Серьезным негативом станет как тарифная политика Дональда Трампа, так и потенциальные результаты Брекзита, и усиление геополитической напряженности на Ближнем Востоке, в Южной и Восточной Азии. Аналитики ожидают, что ФРС США в 2019 году поднимет ключевую ставку утолько один или два раза а не три или четыре, как прогнозировалось ранее, а ЕЦБ начнет повышать ставки не ранее 2020 года. Существует также небольшая вероятность, что Центральный банк Японии слегка ужесточит монетарную политику в этом или следующем году, поскольку инфляция в этой стране останется на низком уровне. С выводами рейтингового агентства сложно не согласиться, комментирует исследование управляющий партнер экспертной группы Veta Илья Жарский. Если не будет какихто невероятных технологических открытий, то рост мировой экономики будет замедляться и через 57 лет снова проходить через фазу кризиса, тем более что в отдельных регионах и нишах экономики этот кризис и не прекращался. Торговая война, которую США начали с Китаем, начала разрушать торговые союзы по всему миру, и развитым странам потребуется значительное время, чтобы вспомнить, какая мотивация у них была во время создания ВТО и других торговых организаций, какие идеи лежали в основе Евросоюза, как добиваться экономического роста за счет сотрудничества, вместо убытков изза торговых войн. Войны из экономических будут переходить в военную плоскость, считает аналитик, а вновь разгоревшийся конфликт между Индией и Пакистаном является, скорее всего, не единственным конфликтом, который будет будоражить Азию, на Ближнем Востоке тоже будет неспокойно. По мнению Ильи Жарского, 3.23.5 роста мировой экономики, о которых сейчас говорят, скорее всего, уже нет, реальная цифра уже опустилась ниже 3 за счет разногласий развитых стран и попыток нефтяных стран ограничить добычу, но не забыть про собственные интересы. Соглашение об ограничении добычи нефти ОПЕК, по мнению самой организации, выполняется уже только на 78, причем нарушителями выступают в том числе локомотивы Саудовская Аравия и ОАЭ. В таких условиях держать высокий уровень ставок в экономике  значит, затормаживать в ней все виды деловой активности, но выигрывать за счет притока капитала, уверен эксперт. ФРС уже выиграли эту борьбу, сделав US Treasuries самым популярным инструментом для создания резервов, поэтому могут позволить себе снизить темп повышения ставок, или хотя поиграть с рынками в эту игру, выступая с более голубиными заявлениями какоето время. Как полагает аналитик, прогресс США в переговорах с Китаем сильно переоценен, и через какоето время это станет понятно, так как китайцы, в отличие от позитивных твитов Трампа, заявляют о новых неясностях.
191|01.03.2019 14:07:13|Igor|Всем доброго Подскажите особенности покупки облигаций на этапе размещения Или ничего особенного и нет..достаточно знать дату размещения и код бумаги
192|01.03.2019 14:09:10|Aleksandr|Вам нужно иметь на руках скрип на покупку.В нем все параметры сделки.Бывает размещения по разному проходят
193|01.03.2019 14:11:07|Harry Lime|Аллокацию у организатора надо получить , чтобы было , что покупать. То есть подать заявку организатору на желаемое количество и получить подтверждение. А остальное дело техники.
195|01.03.2019 14:12:02|Harry Lime|А скрипт и прочее сразу, если бумага размещается без букбилдинга.
196|01.03.2019 14:12:35|Aleksandr|А человек когда скрипт начнет добывать то неизбежно узнает и про букбилдинг
197|01.03.2019 14:14:46|Harry Lime|В 2017м я лихо вторгался в книги ГТЛК, ТМК , Пика и Бинбанка , да это стоило денег , но отбивалось с лихвой.
198|01.03.2019 14:21:46|ANDREI|Первичное размещение предполагает, что я приобретаю облигации по номинальной стоимости
199|01.03.2019 14:22:09|Aleksandr|в основном да
200|01.03.2019 14:22:40|ANDREI|а при каких условиях возможна покупка ниже номинала
201|01.03.2019 14:23:04|Aleksandr|При соответствующих условиях размещения
202|01.03.2019 14:26:40|Harry Lime|Нельзя в 99,99 процентов случаев , позиция Мосбиржи , должна быть специальная программа на дисконтные облигации.
203|01.03.2019 14:27:47|Aleksandr|Так выглядит отчаянье
204|01.03.2019 14:27:47|Aleksandr|SBER sentiment Инвесторы не верят в макроэкономические перспективы РФ, но любят Сбербанк  БКС
205|01.03.2019 14:37:03|Dmitry Manzor|Короткой строкой ТД Мясничий принял решение о размещении 3 выпуска биржевых облигаций объемом 300 млн руб. сроком на 5 лет.
206|01.03.2019 14:38:46|Dmitry Manzor|сумма очень приличная для региональной сети
207|01.03.2019 14:40:56|Aleksandr|И длинна приличная для ВДО
208|01.03.2019 14:46:57|Dmitry Manzor|100млн первый выпуск 100млн второй, и 300 ещё. Где экспансия рынка 31 магазин, последний из которого открылся месяц назад. Интересно
210|01.03.2019 14:52:03|Dmitry Manzor|На ОАЭ брать облиги ещё поверю, там вложений море  это С/Х, гектары земли, сельхоз техника, производство и переработка мяса. А на сеть магазинов 500 лямов брать.
211|01.03.2019 14:55:23|Aleksandr|Надо посмотреть, мож старые долги гасят в банки
213|01.03.2019 14:56:40|Dmitry Manzor|да ОАЭ сам 400млн набрал
214|01.03.2019 14:57:25|Aleksandr|Опять нужно смотреть снижал ли другие долги
215|01.03.2019 15:05:45|Mikhail Saratov|А сколько стоит магазин
217|01.03.2019 15:06:31|Igor Sugrobov|Именно РПС
218|01.03.2019 15:07:53|Alex|Я не участвую в ломбарде, но возможно вы не правильно мантру о первичном размещении произнесли. Странно что бумаги вы всётаки получили.
219|01.03.2019 15:08:45|Dmitry Manzor|какие 10 вы о чём
220|01.03.2019 15:14:00|Александр Нечаев|И тут внезапно Открытие уже выглядит не так плохо 
221|01.03.2019 15:15:16|Dmitry Manzor|Логистика платится по факту, обучение продавцов стоит денег Ремонт и оборудование только считайте, арендные каникуля как правило на время ремонта до 3х месяцев при заключениее долгосрочного договора аренды и 1мес для договора на неопределенный срок. Ремонт зависит от помещения, там от 0 до 300тыс за свой счёт , если ремонт больше, то входит в счёт аренды или просто ищется другое помещение. Если у ОАЭ есть глубокая переработка, то зачем Мясу на это тратить деньги А если Мясо берет под развитие ОАЭ, то зачем морочить голову брали бы на ОАЭ тогда
222|01.03.2019 15:37:59|Aleksandr|То о чем Незыгарь пишет уже 4й месяц подтвердил и Дождь. В Кремле подозревают, что структуры инвестиционного фонда Baring Vostok, основатель которого сейчас как раз арестован, финансировали оппозицию  в том числе протесты перед выборами 2018 года. Об этом Дождю рассказали собеседники, близкие к администрации президента.
223|01.03.2019 15:51:28|Andrey Hohrin|Это разные переработки и классы продуктов. Замечание сохранил Ваше. Пришло время собрать все, запомнить, обдумать и структурированно ответить. Дайте неск.дней. Выпускать ТДМ03 на рынок будем после ответов, полюбому
224|01.03.2019 16:24:39|Aleksandr| DSKY дивиденды ФИНАЛЬНЫЕ ДИВИДЕНДЫ ДЕТСКОГО МИРА ПО ИТОГАМ 2018 ГОДА МОГУТ СОСТАВИТЬ ОКОЛО 4,5 РУБЛЯ НА АКЦИЮ  CEO
225|01.03.2019 16:43:24|Andrey Belous|http//www.rusbonds.ru/ank_obl.asptool150846
226|01.03.2019 17:10:43|Aleksandr| Динамика внутреннего долгового рынка России За прошедший месяц объем внутреннего рынка облигаций России вырос на 0.8 и достиг отметки в 20.7 трлн рублей. В феврале объем российских корпоративных облигаций впервые превысил отметку в 12 трлн рублей. На долговой рынок вышли 23 компании, разместившие 11 выпусков на общую сумму 128 млрд рублей. Минфин провел 9 аукционов ОФЗ, на которых в общей сложности было размещено 167.5 млрд рублей, что более чем в 2 раза превышает объем заимствований прошлого месяца. В сегменте муниципального долга новых размещений не было.
228|01.03.2019 17:18:10|Andrey Hohrin|Что ж, корпдолг растет опережающими темпами в сравнении с годолгом. И при этом слабо растет в годовом выражении. Пирамида строится/пузырь надувается медленно. И слава богу
229|01.03.2019 17:25:15|Maksim Noikin|8 тычсяч бумаг номиналом 10 тысяч рублей
230|01.03.2019 17:30:44|Andrey Hohrin|Вчера был прямой эфир. Сегодня появилась запись. Название определяет содержательную часть.  Вопросыответы, конечно. Приятного Вам просмотра А также с первым днем весны и наступающими выходными https//youtu.be/yOHPv8wUsyQ
231|01.03.2019 17:31:33|Andrey Hohrin|Тем, кто спрашивал запись вчерашнего обращения к инвесторам.
232|01.03.2019 17:33:02|Dmitry Manzor|Спасибо А то я чутьчуть пропустил
233|01.03.2019 17:36:58|Andrey Hohrin|Спасибо Вам Кстати, МСБ вырос на следующий день. Но вы узнаете, о чем я
235|01.03.2019 19:03:44|Kir|Еще здорово было бы выпускать после отчетности, а то пока не охота брать
236|01.03.2019 19:13:29|Дмитрий Михалев|Подскажите а есть какие то облигаци с доходностью более 10 годовых с ежемесячными выплатами
237|01.03.2019 19:13:41|Dmitry Manzor|Доброе утро
238|01.03.2019 19:13:54|Дмитрий Михалев|Доброе
239|01.03.2019 19:20:46|Aleksandr|
241|01.03.2019 19:22:30|Valery Chistyakov|http//www.rusbonds.ru/srch_simple.aspgo1ampnickampemit0ampsec0ampstatusampcat0ampper0amprate0ampctype0amppvt0ampgrnt0ampconv0ampamm0ampbpogampepogampbrazmamperazmampbvipampevipampbrepamperepampbemisampeemisampbstav10ampestavampbcvol12ampecvolrslt
242|01.03.2019 19:22:40|Andrey Hohrin|Отчётность будет до выпуска
243|01.03.2019 19:33:22|Завирюха Александр (МСХ Чувашия)|Народ подскажите пожалуйста стоит ли покупать акцию Газпромн нефть за 330 или это дорого для него
244|01.03.2019 19:36:13|Andrey Hohrin|По акции не скажу. Если не хотите влететь, лучше покупайте индекс голубых фишек по 10 каждую из 10 наиболее ликвидных акций
246|01.03.2019 19:41:48|Завирюха Александр (МСХ Чувашия)|а вообще по акциям например Сургутнефтегаз п вроде около 15 дивидендов дает  прирост в цене
