|time|user|text
1|24.10.2019 09:09:51|Aleksandr|Мне кажется Иволга могла бы при желании утопить какого то эмитента , просто лишив его возможности новых займов.
2|24.10.2019 09:12:11|Georgii|с редсофтом там как раз мне довольно понятно с эдо их я не сталкивался хотя в целом эдо внедрял. в принципе могу поставить и проанализаровать соотношение функционала/цены, доля на рынка также анализируема. Второй их продукт свой вариант firebird. тут насчёт понятен гос компании которым положенно приобретать отечественные СУБД. Сама СУБД не плохая использую много лет уже, но вот популярность её падает на протяжении уже нескольких лет в отличие допустим от Postgress, версия же не находящаяся в реестре доступна всем желающим бесплатно её и используем.
3|24.10.2019 09:13:35|Harry Lime|Вы забываете главный принцип российского рынка облигаций  эмитент платит не потому что может , а потому что хочет , ну не Америка здесь .
4|24.10.2019 09:14:50|Evgeniy Averchenkov|Мозговиккак раз о таксовичкове писал. Надо поднять старые статьи
5|24.10.2019 09:15:00|Антон|Это не только к облигациям применимо, но и к кредитам физиков
6|24.10.2019 09:15:33|Harry Lime|К физикам периодически приходят коллекторы и они обижаются
7|24.10.2019 09:15:54|Evgeniy Averchenkov|Это будет прежде всего удар по имиджу Иволги
8|24.10.2019 09:16:10|Антон|Это всё издержки
9|24.10.2019 09:16:54|Aleksandr|Им полезно  А то высоко взлетела уже птичка 
10|24.10.2019 09:16:56|Alex|Мозговик может и писал, но не все учел. Например отсутствие поручтельства
12|24.10.2019 09:17:25|Georgii|Если я правильно понимаю за дефолтом если не субординированные должно последовать банкротво эмитентаили не обязательно. Понятно что можно вывести активы на другое предприятие. для кого то проканает. для кого то не очень. Например инфовотч тоже как ВДО шли. Решения у них в сфере информационной безопасности а тут мало того что лицензии на новую организации, но и вопросы со стороны клиентов которые информацию критичную этой системой защищают
13|24.10.2019 09:18:09|Harry Lime|Посмотрите историю , облигационеров эмитент при желании годами вертит на одном месте
14|24.10.2019 09:18:17|Deni Le|Уважаемый Антон. Прежде чем предлагать уронить Роделен, изучите фин. Модель. Мы не берем новые займы на погашение старых. Рефинанс дорогих кредитов и новые сделки, которые дают кэш флоу каждый месяц. Поэтому и используется ежемесячная амортизация и купон
15|24.10.2019 09:18:30|Владимир Тутынин|Да нет. Просто сказать Талану  есть хороший организатор  Универ, идите к ним размещаться. А мы будем думать  Чтото с Таланом не так. Вот и Иволга от него отказалась
16|24.10.2019 09:19:51|Антон|Да боже упаси Ваши бумаги храню и желаю только процветания
17|24.10.2019 09:23:14|Harry Lime|В Инфовотче остались только аффиляты , что они там замыслили , неясно , но рестракта я бы не исключал. Все ждут какоето мифическое банкротство , вон Открытие Холдинг  2 с лишним года идут рестракты, облигации стоят по телу 0 и ни одного дефолта.
19|24.10.2019 09:46:04|Pavel Panin|Добрый день наткнулся вот на такую облигацию Альфабанка номинированную в USD, торгуется с дисконтом RU000A0ZZG36 на Cbonds указано, что это структурный продукт, купона нет  получается что вся доходность только за счет роста тела к погашению
20|24.10.2019 09:47:47|Сергей|Не так. Надо смотреть условия у Альфы.
21|24.10.2019 09:48:48|Harry Lime|Руки не дойдут до альфиных структурников , тк она выпущена по российскому праву , то там будет доп доход в случае исполнения условий по выпуску. Иначе доход  разница между ценой покупки и 100. Купон там как правило 0,01
22|24.10.2019 09:49:24|Сергей|Со структурными продуктами лучше не связываться личное мнение...
23|24.10.2019 09:50:45|Pavel Panin|да, купон 0,01 но привязан к фьючерсу на нефть, то есть может быть и больше цена приобретения быдла 91  погашение в 2020 по квику показывало 5 доходность к погашению
24|24.10.2019 09:51:14|Vl Lav|мне их навяливают постоянно...причем видно что можно на них попасть сейчасно они на этом зарабатывают и к сожалению они не думают о нас
25|24.10.2019 09:51:17|Pavel Panin|была
27|24.10.2019 09:52:21|Harry Lime|Тогда как минимум можно использовать ее как дисконтную бескупонную бумагу. Там 100 защита капитала , по другому по рос праву только квалам и таких выпусков пока нет в природе
28|24.10.2019 09:53:45|Pavel Panin|ок, спасибо. Я примерно так и представлял
29|24.10.2019 09:54:30|Harry Lime|Если будет допдоход , то это будет приятный бонус , опустить вас при погашении ниже номинала в ней нельзя точно
