|time|user|text
1|21.05.2019 09:41:58|Dmitriy|Спасыбо
4|21.05.2019 09:43:36|Andrey Hohrin|Да... тень Софтлайна преследует нас. В отличие от самого Софлайна
5|21.05.2019 09:44:04|Aleksandr|вы тоже красавец , писали Андрею в чате где 1300 участников
6|21.05.2019 09:44:39|Dmitriy|И че
7|21.05.2019 09:44:49|Harry Lime|Да , сразу вспомнился неприличный анекдот на эту тему .
8|21.05.2019 09:44:49|Aleksandr|ничо
9|21.05.2019 09:44:53|Dmitriy|Какие вопросы
10|21.05.2019 09:45:19|Aleksandr|я вам их уже писал
11|21.05.2019 09:45:31|Владимир Тутынин|Где баланс
12|21.05.2019 09:45:34|Dmitriy|Чем я вам неугоден
13|21.05.2019 09:45:45|Harry Lime|Расскажите об эмитенте , о Файнмане на худой конец , насколько он хорош.
14|21.05.2019 09:45:49|Aleksandr|Вы нам нравитесь
15|21.05.2019 09:46:19|Dmitriy|Файнман мой друг. Что я еще могу о нем сказать
16|21.05.2019 09:47:06|Sergey eSKon|Насколько я понял, это будущий эмитент, если вы его таким напором не вспугнете 
17|21.05.2019 09:47:13|Dmitriy|Он человек слова. Меня не разу не обманул. Хоть и еврей. Хотя я сам наполовину
18|21.05.2019 09:47:30|Andrey Hohrin|Игорь Файнман  славный человек
19|21.05.2019 09:47:40|Serge R.|Чета ржу 
20|21.05.2019 09:47:43|Dmitriy|Если все срастется. Напишем
21|21.05.2019 09:47:57|Andrey Hohrin|Верно
22|21.05.2019 09:48:38|Alex Petroff|Повеселили прям с утра. Спасибо, от души
23|21.05.2019 09:48:48|Aleksandr|Блин, ну хоть какое то разнообразие в начале сессии
24|21.05.2019 09:48:56|Alex Petroff|От комментариев воздержусь.
25|21.05.2019 09:48:59|Aleksandr|А то я хотел аналитику выкладывать
26|21.05.2019 09:50:13|First Last|Amitus Plato, sed magis amica veritas 
27|21.05.2019 09:50:25|Dmitriy|О латынь
29|21.05.2019 09:51:50|Harry Lime|Люпус с,ест
30|21.05.2019 09:52:10|Dmitriy|Точняк
35|21.05.2019 10:21:05|Ilia|Вопрос к Андрею Хохрину, Мсб 2 начало размещения в мае 
36|21.05.2019 10:21:23|Aleksandr|27 мая , хоть я и не Хохрин
37|21.05.2019 10:21:30|Ilia|Спасибо
39|21.05.2019 10:25:18|Aleksandr|BCS GM Ежедневный обзор рынка еврооблигаций
40|21.05.2019 10:47:31|Aleksandr|ЗАММИНИСТРА ФИНАНСОВ РФ ПРЕДЛАГАЕТ ПОСТЕПЕННО ОТКАЗАТЬСЯ ОТ ИСС ПЕРВОГО ТИПА, ПРЕДПОЛАГАЮЩЕГО ВОЗВРАТ НАЛОГОВОГО ВЫЧЕТА
41|21.05.2019 10:48:59|Serge R.|Вот гад. А как аргументирует Все им денег мало
42|21.05.2019 10:54:03|Mikhail Saratov|слишком много золота 
43|21.05.2019 10:56:35|Dmitry Manzor|Побоялись большого роста открытия ИИС.. сейчас все открывают и хотят полакомиться 52тыс за год
45|21.05.2019 10:57:22|Андрей ☭ Емельянов|Чтото эта новость не гуглится
46|21.05.2019 10:59:40|Mikhail Saratov|я подозреваю слишком много стало персоналий с полным возвратом ндфл 
49|21.05.2019 11:02:31|Harry Lime|Поздно , все кто хотел уже открыли
50|21.05.2019 11:02:57|Алексей ayaye :)|если вычет отменят  толкуто
51|21.05.2019 11:04:04|Harry Lime|Просто еще один аргумент за Америку в 21 году
52|21.05.2019 11:04:39|Алексей ayaye :)|пора валить 
53|21.05.2019 11:04:53|Шура SiberianRanger|Уже 11 лет как пора
55|21.05.2019 11:15:52|Владимир Тутынин|Михаил. И всетаки расскажите о смысле жизни. Чтобы перекладка с Оаэ2 на оаэ3 стала выгодной, надо продать оаэ2 дороже чем 101. Или я гдето не так считаю
56|21.05.2019 11:23:04|Максим Кочнев|Да нет там смысла особого. 5 копеек выиграете.
62|21.05.2019 11:32:03|Александр Кучеренко|Ребята, покупку  кто нибудь рассматривает от текущих 
63|21.05.2019 11:33:12|Алексей ayaye :)|я для rus28 докупил  в конце месяца может и получше будет
65|21.05.2019 11:37:58|nik| реклама ООО Онлайн Микрофинанс бренд MoneyMan, входит в группу ID Finance выпускает биржевые облигации Размещение планируется провести 23 мая. Объем размещения 300 млн. руб. Ставка купона составляет 15,5 годовых. Доходность около 16. Срок обращения  3 года с офертой через 12 месяцев. Книга заявок открылась 16 мая, закроется 21 мая в 1600. Номинал одной ценной бумаги  1 000 рублей. Эксперт РА присвоило ожидаемый кредитный рейтинг облигациям на уровне ruBBEXP MoneyMan  крупнейшая микрофинансовая компания России по версии национального рейтингового агентства. Новость о размещении вы можете прочитать на сайте banki.ru Презентацию можно увидеть здесь Данные облигации идеально подходят для инвестирования в рамках индивидуального инвестиционного счета по Типу А для получения налогового вычета до 52 000 рублей в год. Дополнительные характеристики наличие маркетмейкера, высокая ликвидность, минимальный спред. Узнать информацию и направить заявки можно по телефону 89262315523 или по почте anton.khrapykinidfinance.com Прочитать на сайте banki.ru Дополнительная информация здесь
69|21.05.2019 12:17:11|Harry Lime|Здесь ставка выдается как данность , ждем 15,5
71|21.05.2019 12:35:23|nik|Интересная подача инфы если это ещё неточно...
72|21.05.2019 12:40:21|GB|Интерфакс. ЦБ РФ НЕ СЧИТАЕТ НУЖНЫМ ОТКАЗЫВАТЬСЯ ОТ ИИС ПЕРВОГО ТИПА, НУЖНО НАЙТИ БАЛАНС С ИИС ВТОРОГО ТИПА  НАБИУЛЛИНА
73|21.05.2019 12:47:38|DK|Добрый день Умные люди, поскольку я уже понимаю процентов 80 того, что вы обсуждайте, хотел попросить совета о покупках в портфель корпоративных эмитентов ВДО на вторичке собрал для пробы с доходность от 10 годовых в рублях для Покупки. Лучше бумаги подлинней, а то за ВДО слежу, сил следить и за корпоратами не хватит. Систему, пик взял
74|21.05.2019 13:04:54|Alexi|В пенсионной системе тоже искали баланс. Нашли
75|21.05.2019 13:09:17|Sky|Такое ощущение, что единственный смысл писать предварительную по Онлайн Микрофинанс, это всем дружно указывать 15.5 
76|21.05.2019 13:12:29|Harry Lime|У меня такое ощущение , что этого добра будет полно в стакане по 100.
78|21.05.2019 13:14:24|Alexandr Starostin|Или по 99
79|21.05.2019 13:15:57|Harry Lime|Тогда ждите 99 , тоже вполне себе стратегия
81|21.05.2019 13:22:55|Sky|Вот и я о том же, что так или иначе и без предварительной запросто можно будет по номиналу взять
82|21.05.2019 13:23:23|Harry Lime|Если как в Манимене , то да , вполне вероятно
83|21.05.2019 13:24:39|Aleksandr|Открытие Брокер в ЦБ РФ корректируют прогноз по инфляции, ожидая её на конец 2019 года в диапазоне 4,55 по сравнению с 4,75,2 в предыдущей оценке. В Iп2020 года она должна вернуться к целевому уровню в 4, что предполагает серию снижения , а это прямой стимул к покупке ОФЗ Естественно, что торговая война Китая и США снижает аппетиты к риску на глобальном рынке, но пока российские финансы смотрятся весьма сильно. В Минфине полагают, что профицит федерального бюджета в текущем году составит около 2,5 ВВП. Подавляющее большинство стран в мире не могут похвастаться двойным профицитом бюджета и платёжного баланса
84|21.05.2019 13:25:16|Sky|Такое ощущение, что они просто базу жадных физиков хотят собрать 
85|21.05.2019 13:32:13|Harry Lime|Скорее нет , хотят попробовать как оно , размещать ВДО.
87|21.05.2019 13:34:05|Harry Lime|А про ИИС думаю наиболее вероятно запретят получать вычет по ИИСам открытым с 2021 годов. Кто открывался первыми  переоткроют , у остальных такой опции не будет.
88|21.05.2019 13:34:53|Рамиль Хасанов|Добрый день, Андрей Есть вопрос по Сибирскому гостинцу не Вы занимались его размещением Если Вы, то что можете по этому эмитенту рассказать почему он дефолтнул и не предвидели ли Вы его дефолт при размещении или ближе к самому дефолту
89|21.05.2019 13:38:18|Алексей ayaye :)|переоткроют на тип Б
90|21.05.2019 13:39:05|Harry Lime|Зачем Б , на А , у меня с 15 года ИИС, закрою , открою заново.
91|21.05.2019 13:39:20|Andrey Hohrin|Занимался, задолго до проблем. Хотя проблемы предвидел, и вывел всех ассоциированных клиентов и себя примерно за год до проблем, и из Ай Ти инвеста уволился изза противоречий по сибгосту
93|21.05.2019 13:40:45|Рамиль Хасанов|Большое спасибо за ответ
94|21.05.2019 13:41:13|Harry Lime|Мне кажется Сибец научил главному , компания без денежного потока  не жилец. Это отличный опыт в этом смысле.
95|21.05.2019 13:41:40|Andrey Hohrin|Они пытаются жить. Может, и получится
96|21.05.2019 13:42:03|Dmitry Pechnikov|Это както просматривалось в отчетах Можно было увидеть заранее, до падения котировок
97|21.05.2019 13:42:40|Harry Lime|Только если продать сарай и раздать всем по 5 рублей на облигацию
98|21.05.2019 13:42:45|Andrey Hohrin|Однозначно просматривалось
99|21.05.2019 13:43:48|Harry Lime|Другое дело , они заняли 2,5 млн долларов и вместо исполнения оферты банально всех кинули.
101|21.05.2019 13:48:41|Aleksandr|ОАЭ3 полет нормальный
102|21.05.2019 13:53:06|Александр Кучеренко|Дима ты по чем ПИК Брал и какой выпуск. Держу его, Бопо7 За месяц упал на 1 Ктото большими лотами выходит
104|21.05.2019 13:54:49|DK|Бопо1 101,95
105|21.05.2019 13:55:20|Alexey Mikhailov|Коллеги, доброго дня Подскажите пожалуйста, для участия в первичном размещении ОАЭ БОП3, какой код расчета следует указывать в этом поле
107|21.05.2019 13:55:45|Dmitry Aleksandrov|z0
110|21.05.2019 13:56:57|Alexey Mikhailov|да, я понял, спасибо большое 
111|21.05.2019 13:57:02|Dmitry Aleksandrov|Не за что
112|21.05.2019 13:57:45|Александр Кучеренко|Падение на 1.5
114|21.05.2019 13:58:18|Alexey Mikhailov|Дмитрий, а в качестве контрагента кого указывать не подскажете
115|21.05.2019 13:58:32|Dmitry Aleksandrov|Акцепт
116|21.05.2019 13:59:18|Alexey Mikhailov|спасибо большое
117|21.05.2019 13:59:24|DK|Да я их неделю назад купил и то дорого
118|21.05.2019 14:00:16|Александр Кучеренко|Разбирался в чем причина падения
119|21.05.2019 14:02:51|DK|Пока не успел. Там в моменте выходил кто то большой, в день, когда Газпром в космос уходил
120|21.05.2019 14:31:38|Pavel|Давайте порадуемся за тех, кто покупал бонды Sprint. С 99 до 107.5 за два дня
121|21.05.2019 14:34:56|Andrey Hohrin|ого
122|21.05.2019 14:35:29|Pavel|Да, одобрили сделку с tmobile
123|21.05.2019 14:37:39|Александр Кучеренко|Рекомендации здесь писали 
124|21.05.2019 14:40:10|Pavel|Не. Некоторые брокеры писали идею и несколько каналов в телеграмм писали про то, что доходность повышенная. А там на Yahoo Finance можно было новости почитать, разобраться
129|21.05.2019 15:37:03|Алексей К.|ПИК БОП03 плиты по 3000 вниз поехали месяц назад. Уже 2. Сейчас между ними лот на 25000 бумаг встал на раздачу. У ПИК оферта по нескольким выпускам большая в августесентябре 2019. Может с этим както связано
130|21.05.2019 15:38:32|Harry Lime|ПИК запускает нового эмитента  ПИК корпорация , программа на 100 ярдов , будут пылесосить
131|21.05.2019 15:38:36|Максим Кочнев|вполне в любом случае мы не знаем правду, все остальное  гадание
132|21.05.2019 15:39:10|Александр Кучеренко|Спасибо, буду искать инфу в этом направлении
133|21.05.2019 15:40:31|IURII D.|ОАЭ БОП3 купил по заявке в ФИНАМе как по нотам  обратился в тех.поддержку, заявку активировали, указал дату сделки сегодня. Через 30 исполнили. 
134|21.05.2019 16:20:55|Рамиль Хасанов|Какая комиссия
135|21.05.2019 16:21:44|IURII D.|Стандартная как в стакане.
137|21.05.2019 16:39:23|Alex|В JC Penney опять жара похоже
138|21.05.2019 16:40:27|Dmitriy|И на вторичке не дорого
140|21.05.2019 17:01:06|Aleksandr|Минфин предлагает отказаться от индивидуальных инвестсчетов первого типа Эти счета позволяют инвестору вернуть 13 от внесенной суммы на счет 21 мая 1353 Екатерина Литова, Анна Третьяк / Ведомости Министерство финансов считает, что нужно постепенно отказываться от первого типа индивидуальных инвестиционных счетов ИИС типа А, заявил замминистра финансов Алексей Моисеев. Эти счета позволяют инвестору вернуть 13 от внесенной суммы на счет, но не более 52 000 руб. Второй тип ИИС тип Б полностью освобождает инвестора от уплаты НДФЛ, но воспользоваться льготой можно только при закрытии ИИС. Минфину никогда не нравился ИИС первого типа, потому что это некий кредит на получение дохода, который еще не получен, объяснил Моисеев. По его словам, ИИС типа А был стартапом, чтобы заинтересовать инвесторов этими инструментами. Дискуссия по вопросу отказа от вычета на взнос уже началась, отметил замминистра, добавив, что мы, конечно, ничего не будем делать шашкой, запрещать задним числом, завтра и тому подобное. В ЦБ видят, что для отрасли первый тип ИИС более интересен, потому что дает большую маржу, но считают, что должны развиваться ИИС второго типа, где инвесторы более долгосрочные, заявила председатель ЦБ Эльвира Набиуллина. Надо, чтобы они ИИС типа А остались привлекательными для индустрии, была маржа, но мы хотели бы, чтобы ИИС второго типа были более интересными, это действительно более долгосрочная бизнесмодель,  пояснила она. Отказываться от ИИС типа А не нужно, указала Набиуллина. Отказ от ИИС первого типа должен сопровождаться улучшением условий по ИИС второго типа, считает Моисеев. Госдума уже обсуждает возможность увеличения сумм инвестирования в ИИС типа Б, снятия с них части средств и возможности страхования государством размещенных средств, рассказал председатель комитета Госдумы по финансовому рынку Анатолий Аксаков. Сейчас максимальный годовой взнос на любой тип ИИС  1 млн руб., всего на конец 2018 г. на Московской бирже было зарегистрировано 636 600 ИИС. Аксаков пояснил ТАСС, что сейчас обсуждается сумма в 1,4 млн руб., столько же государство гарантирует по вкладам граждан в банках. И у нас давно лежит закон, связанный со страхованием ИИС, и сейчас мы склоняемся к тому, чтобы закон такой принять, посоветовавшись с рынком, и распространить это страхование только на второй тип для того, чтобы простимулировать инвестиции через это направление,  рассказал Аксаков.
141|21.05.2019 17:03:14|Harry Lime|Имхо интрига , когда запретят открывать ИИС с вычетом в 20 или 21м , я бы ставил на 21й.
144|21.05.2019 17:14:31|Dmitry Manzor|да интересено будет что они страховать собрались
145|21.05.2019 17:15:22|Harry Lime|Ну тогда будет еще трэшовей , если от обнуления , берем любые КО на всю котлету тогда
146|21.05.2019 17:23:50|Сергей|Я думаю застрахуют на случай, если счет пострадает от проблем с брокером, как в сша.
147|21.05.2019 17:27:30|Maksim|вопрос, сколько таких случаев имело место быть Всетаки инвест счета пока что продукт не массовый
150|21.05.2019 17:46:27|Alexandra Berdanova|Роман Трубачев в содержательном интервью рассказал каналу PRObonds, в чем секрет успешности бизнеса МСБЛизинг, чем биржевые деньги выигрывают у кредитных, почему облигации компании достойны внимания инвесторов.  https//youtu.be/BSUJ3NFzn8E
151|21.05.2019 17:50:42|Aleksandr|Центробанк призывает финансовые организации осторожнее привлекать население на фондовый рынок, сообщает агентство Прайм со ссылкой на первого заместителя председателя ЦБ Сергея Швецова. По его словам, регулятор очень часто разочаровывается в том, как рынок конкурирует за потребителя, преследуя краткосрочные интересы. Мы против формулы не обманешь, не продашь. Вроде мы об этом много раз договариваемся, потом бах  опять,  заявил Швецов. По мнению ЦБ, финансовым организациям лучше иметь много клиентов и предлагать им простые стратегии, чем пытаться вовлечь клиентов в сложные операции. По словам Швецова, финансовым организациям следует предлагать клиентам более сложные инструменты по мере появления у них такой потребности, а также необходимых знаний и аппетита к риску, который продиктован не навязыванием и рекламой, а внутренним ощущением, что он готов попробовать чтото более сложное, хотя и более доходное. Центральный банк, продвигая идею разделения инвесторов по их степени погруженности в азы финансового рынка, не предлагает промотировать инвестиции с плечом, какието сложные инструменты,  подчеркнул Швецов. Он добавил, что те потребности, которые уже есть у населения, реализовываются с помощью простых финансовых инструментов.
154|21.05.2019 18:45:03|Aleksandr|ОАЭ3 итог дня
155|21.05.2019 18:46:19|Harry Lime|Онлайн Мкрофинанс ставка 15,5
