|time|user|text
1|30.12.2019 10:50:55|Andrey Hohrin|Спасибо как гласит фраза из главного новогоднего фильма Пить надо меньше, меньше надо пить, пить надо меньше
2|30.12.2019 10:55:40|Paul Baikov|Так выпьем же за.. 
4|30.12.2019 11:27:55|Dmitry Aleksandrov|Чистый долг  11,8 млрд, просто долг  12,8 млрд
5|30.12.2019 11:28:51|Alex|1 млрд кэша консолидировали
6|30.12.2019 11:29:56|Dmitry Aleksandrov|У них всегда около того болталось, плюсминус 500 млн
7|30.12.2019 11:38:33|А что ты сделал для котэ!?|Печально
8|30.12.2019 11:39:08|Dmitry Aleksandrov|Почему печально
9|30.12.2019 11:45:23|А что ты сделал для котэ!?|Чистый долг за год вырос на 3.4 млрд Изза пресловутых запасов
10|30.12.2019 12:11:47|Dmitry Aleksandrov|Сеть сильно выросла за 2019 год. Запасы  прямое следствие появления новых магазинов. А выручка догоняет их рост с лагом, так как на мощность магазины выходят не сразу. За два года  на 80, за три  на 100
11|30.12.2019 12:16:11|Aleksandr|Чот не мог долг на 3.4 ярда вырасти. Было в районе 9,5 стало 11.8 , так помню
12|30.12.2019 12:17:37|А что ты сделал для котэ!?|Это все понятно Но as is некрасиво выглядит Лучше про это больше не говорить, пока размещение не закончите 
16|30.12.2019 12:23:06|Андрей|Это про кого
17|30.12.2019 12:23:20|Dmitry Aleksandrov|Обувь России ПАО ОР, если быть точным
18|30.12.2019 12:23:38|Андрей|Ясно
19|30.12.2019 12:24:32|А что ты сделал для котэ!?|Чистый долг был 8.5, стал 11.8
20|30.12.2019 12:36:50|Aleksandr|78 тонн первичка Обувная уже
21|30.12.2019 12:38:00|Шура SiberianRanger|49 лямов взял ктото 
22|30.12.2019 12:38:24|Aleksandr|Эта нога та что надо нога
23|30.12.2019 12:38:33|Шура SiberianRanger|
26|30.12.2019 13:20:29|Dmitry Manzor|Вас потом не засудють за скрины терминала
27|30.12.2019 13:21:44|Aleksandr|Мосбиржа пойдет соответчиком
30|30.12.2019 13:25:08|Роман Васильев|Direxion Daily SampP 500 Bull/Bear Bear 3X Shares ETF Помогите найти во фьчерсах Иволги брокера. Запрос splx не даёт результатов... Эх...
31|30.12.2019 13:27:43|Andrey Hohrin|у Вас счет в Иволге
32|30.12.2019 13:28:12|Роман Васильев|Да
34|30.12.2019 13:30:48|Andrey Hohrin|передал ребятам для ответа
35|30.12.2019 13:30:54|!|
36|30.12.2019 13:31:30|Aleksandr Boychuk|Роман, для получения доступа к данного рода инструментам необходимо получение статуса квалифицированного инвестора.
37|30.12.2019 13:32:07|Роман Васильев|Это 6 млн.
38|30.12.2019 13:32:32|!|Можно CFA сдать
41|30.12.2019 13:40:12|Потупчик Ольга|Подскажите пожалуйста если купон по НОТЕ уже объявлен можно ли ее продавать или нужно дождаться получения купона
42|30.12.2019 13:42:17|Роман Васильев|О, Совершение сделок по торговле ценными бумагами за год на сумму 6 млн.руб. Но не реже 10 сделок за год в квартал и 1 сделка в месяц. Куда отчёты предоставлять
43|30.12.2019 13:43:50|BCS Excess|Продать можно , но если не попадаете в отсечку  купон не получите
44|30.12.2019 13:43:54|Dmitry Durandin|Сделать запрос своему брокеру на получение статуса квала. Он по своим отчетам смотрит и если выполняете  выдает статус
45|30.12.2019 13:44:49|Aleksandr Boychuk|Можно нам на общую почту infoivolgacap.com Мы все проверим, если все ок  вышлем Вам заявление на присвоенияе статуса.
46|30.12.2019 13:46:12|Роман Васильев|Спс. 
48|30.12.2019 14:26:04|Евгений|Общество с ограниченной ответственностью Управляющая компания Голдман Групп Место нахождения Российская Федерация, Красноярский край, г. Красноярск ИНН 2462210334 ОГРН 1102468000942 реорганизовано в форме преобразования в Акционерное общество Управляющая компания Голдман Групп Место нахождения Российская Федерация, Красноярский край, г. Красноярск ИНН 2462067684 , ОГРН 1192468043008 2.3. Вид записи, внесенной в единый государственный реестр юридических лиц запись, связанная с реорганизацией запись, связанная с прекращением деятельности запись, связанная с ликвидацией, и содержание такой записи Запись о прекращении юридического лица ООО УК Голдман Групп путем реорганизации в форме преобразования. Запись о создании юридического лица АО УК Голдман Групп путем реорганизации в форме преобразования.
49|30.12.2019 14:27:01|Шура SiberianRanger|Just as planned 
50|30.12.2019 14:27:47|Mikhail Saratov|since 2019
52|30.12.2019 15:01:42|"PRObonds | LIVE"|Друзья Сегодня мы хотели бы поговорить о самых главных вещах в жизни, которые совсем не являются вещами или какими бы то ни было материальными благами. Мы говорим о ценностях и духовности. Безусловно у каждого они свои. Каждый устанавливает свои нормы морали и принципы, в соответствии с которыми живет. Но нам кажется, что есть фундаментальные ценности, на основе которых создается все остальное. Одними из таких фундаментальных ценностей, по нашему мнению, являются Любовь, вера, надежда, сострадание. Когда мы живем в соответствии со своими ценностями, мы становимся лучше и успешнее. Когда все хорошо, легко забыть о ценностях и какихто фундаментальных вещах, следование которым сделало нас теми, кем мы являемся. Сегодня мы хотим напомнить о том, что в каждом из нас есть такая фундаментальная ценность как сострадание и любовь, а вокруг нас есть те, кто нуждается в нашей помощи по тем или иным причинам. Компания Роделен давно помогает детям больным онкологическими заболеваниями через благотворительный фонд Когда Ты нужен  https//ktnfond.ru . На сайте Фонда истории детей, которые так или иначе столкнулись со сложной жизненной ситуацией, из которой очень тяжело выйти победителем без помощи окружающих. История Кирилла С.  это история человека, который остался один на один с тяжелой болезнью. История борьбы, надежды и сострадания. Об истории Кирилла вы можете узнать на сайте Фонда  https//ktnfond.ru/children/kirills/ . Вы можете помочь Кириллу в его тяжелой борьбе с недугом и помочь почувствовать, что он не один. Вы можете выбрать любой удобный способ оказания помощи https//ktnfond.ru/help/
53|30.12.2019 15:02:14|"PRObonds | LIVE"|Подхватим эстафету добра
54|30.12.2019 15:07:03|Andrey Hohrin|осталось в книге 26 млн.р. АПРИ и 190 млн.р. Обуви2
55|30.12.2019 15:16:29|Privet|На дискложе инфу выложили  обувь выбрала кто будет 7 выпуск выкупать. Все идёт по плану. 
56|30.12.2019 15:16:59|Andrey Hohrin|ща гляну, что там написано
57|30.12.2019 15:17:39|Soa|какой выпуск
58|30.12.2019 15:18:48|Privet|Седьмой
59|30.12.2019 15:18:55|Anatol M|чето заявка полчаса висит на Апри  не наливают
60|30.12.2019 15:19:56|Aleksandr Boychuk|Нам напишите в личку от какого брокера, и какой объем выставили. Мы отобьем.
61|30.12.2019 15:25:34|Deni Le|Вот и подошло время , подводить итоги уходящего года. Подвести их кратко не получилось, поэтому мы публикуем их на нашем официальном канале Яндекс Дзен.  https//zen.yandex.ru/media/id/59f187205a104f8fdb034479/peresekaiafinishnuiuchertu2019goda5e09da0b6f5f6f00b082abd5 А если кратко, то для нас этот год был успешным. мы многого добились и заложили основы для развития в будущем году. Новостикомпании Роделен лизинг итогигода2019
62|30.12.2019 15:35:37|Ruslandd|А как у вас обстоят дела с палладием Почему умалчиваем
64|30.12.2019 15:37:08|Alex|Классический предновогодний палладий
65|30.12.2019 15:37:57|Ruslandd|Это было очевидно
66|30.12.2019 15:38:21|Vitaliy Klimenko|Год палладиевой крысы грядёт
67|30.12.2019 15:39:40|Dima Seleznev|Поговорим о палладии
68|30.12.2019 15:54:15|Alexi|П А Л Л А Д И Й
69|30.12.2019 15:55:55|會及Q及刄み會|Хм....а если не выолняю но типа по блату....брокер хороший знакомый скажем так...
70|30.12.2019 16:03:07|Evgeniy Averchenkov|Подскажите, нкд у офз и муниципалов в налогообложении не учитываются Т. Е. убыток только по телу можно фиксировать
71|30.12.2019 16:05:08|Aleksandr Boychuk|Для брокера присвоение статуса квала клиенту  процедура очень ответственная и сильно контролируется со стороны ЦБ. Любая ошибка карается большими штрафами. Поэтому здесь лояльное отношение брокера увы не поможет.
73|30.12.2019 16:07:38|Кирилл|Мне типа знакомый брокер просто уточнил про фьючерс Mix. И сказал, что если буду его крутить и выполню нормуприсвоит квала. Через год... Ну и то, что они брокер заинтересованы в клиентахквалах... Вот кручу...
74|30.12.2019 16:11:03|會及Q及刄み會|Ясно...поживем увидим
75|30.12.2019 16:40:06|Винсан|Куда, интересно, мясничи попер Может продать
77|30.12.2019 17:00:51|Andrey Hohrin|продайте. потому что он со слишком большой премией торгуется.
80|30.12.2019 17:07:20|會及Q及刄み會|Да все поперли кудато....
81|30.12.2019 17:08:06|Виталий Суворов|Все это кто
82|30.12.2019 17:10:27|Сергей|Мясничие
83|30.12.2019 17:11:11|Винсан|Да уж. Продам, пожалуй.
84|30.12.2019 17:18:26|會及Q及刄み會|Облигации
85|30.12.2019 18:06:11|Иван|Норникель сегодня както не очень, может и палладий следом тоже пойдет...
87|30.12.2019 18:26:08|Rost|Ну 2 это хорошо но что 10 дней будут баблосы на счете лежать ..взять то нечего
88|30.12.2019 18:37:25|Andrey Hohrin|тут Вам лучше знать
89|30.12.2019 18:38:36|Alex|Да ладно, куча бумаг возле номинала. Я вот все интрументы по полочкам разложил.
90|30.12.2019 18:39:29|Rost|да не ктоб спорил но все что хотелось в портфеле или дорого
91|30.12.2019 18:42:06|Сергей|Инструменты к вечеру по 100.05 выдали самым терпеливым
92|30.12.2019 18:42:40|Alex|я не сдержался набрал по 100,15 против первого выпуска по 102
93|30.12.2019 18:46:17|Aleksandr|181.5 обувь на первичке сегодня
94|30.12.2019 18:46:21|Сергей|я по 100.2, не стал ждать, апсайт ожидаем
97|30.12.2019 19:00:46|Шура SiberianRanger|Первичка 30 декабря
98|30.12.2019 19:02:57|Alexey|Скорее всего как минимум в ВсеИнст в стакан еще подливка была от орга
99|30.12.2019 19:07:18|Andrey Hohrin|спОсибо, как говорят у на на Урале
100|30.12.2019 19:21:55|Alex|Кто угодно мог подлить, если есть спрос по 100,1100,3 почему бы не налить, а себе взять с первички
101|30.12.2019 19:26:20|Alexey|С Обувью Вы и Ваша команда  молодцы. Надеюсь эмитенту это все пойдет на пользу.
102|30.12.2019 19:31:17|Алексей Мелехов|
103|30.12.2019 19:38:17|Aleksandr|Акцепт похвалите тоже. Ведь заявки отбивались моментально.Даже сегодня когда был завал
104|30.12.2019 20:15:47|Kira Zabrodskaya|Кстати, да Ивану Маркову писала сегодня как раз об этом. Заявка мгновенно исполнилась, очень впечатляюще и удобно. Не знала, что это благодаря Акцепту.
105|30.12.2019 20:16:11|Aleksandr|И Иволге и Акцепту
106|30.12.2019 20:16:46|Kira Zabrodskaya|
110|31.12.2019 06:24:53|Вадим Хавин|Андрей, вы  уралец Земеля
112|31.12.2019 08:00:42|Dmitry S.|Ушито солены
113|31.12.2019 08:02:09|#Любопытный|Смотрю, Пермь здесь все таки присутствует
114|31.12.2019 08:09:12|Вадим Хавин|А почему Пермьто Может, Челяба Или Ёбург
115|31.12.2019 08:13:36|Шура SiberianRanger|It is known.
116|31.12.2019 08:17:35|"PRObonds | LIVE"|маленькиерадости 31 декабря, день итогов, поздравлений и пожеланий. Для нас главный итог года  создание в России полноценного розничного облигационного рынка. Очень важно  биржевого рынка Т.е. организованного и прозрачного. Конечно, здесь все только начинается, но чаяниями и законодателей, и инфраструктурных институтов, стараниями эмитентовпервопроходцев, брокеров, трейдерских сообществ создан инструмент финансирования частного бизнеса частным капиталом. Впереди масса нерешенных проблем, впереди множество рисков. Но в целом, отечественный розничный облигационного рынок создается как рынок здоровый. И он призван и должен стать мощным финансовым рычагом частной экономики и частной предпринимательской инициативы. Поздравляем всех участников облигационного движения с Новым годом И пусть год наступающий станет годом стабильности и благоденствия, годом новых возможностей и новых успехов Остаемся вместе
117|31.12.2019 08:26:40|Виктор|Вот спасибо Команде Иволге  почет и уважение за все хорошее, что было сделано для нас в 2019 году Всей команде удачи и всего самого замечательного в грядущем 2020 году Пусть свершаются все ваши замечательные задумки и идеи Удачи и благополучия
118|31.12.2019 08:27:32|Andrey Hohrin|И Вам, Виктор
122|31.12.2019 10:06:50|Roman Trubachev| 2019 год  новый виток развития для МСБЛизинг Дорогие друзья Сегодня мы хотим оглянуться назад и рассказать, чем для нас ознаменовался уходящий 2019 год. Мы точно будем вспоминать его как знаковый и весьма успешный Этот год стал 15м в жизни компании Пройден немалый путь и накоплен существенный опыт. Мы растем и с каждым годом чувствуем, как у МСБЛизинг становится больше сил и потенциала. Кстати, юбилей наша команда отметила в Греции . Нас стало больше на 18 человек Это специалисты по продажам и сопровождению, юристы, ITспециалисты, сотрудники отделов маркетинга и HR. Создана дирекция корпоративных продаж и отдел digitalпродаж. В этом году мы стали финансировать приобретение железнодорожного транспорта, оборудования, открыли направление медицинской техники. Стали понастоящему универсальной лизинговой компанией В конце года запустили еще один продукт  прямые поставки оборудования из Китая в лизинг  Этому продукту будет посвящен отдельный подробный пост. Но сейчас мы уже готовы заявить, что в 2020 году МСБЛизинг станет специализироваться на ВЭДсделках. Поставки будут происходить через собственное закупочное подразделение в Шанхае. Это позволит минимизировать риски поставок, исключить наценку российских посредников и значительно повысить качество шефмонтажных работ. В России мы расширили свою географию присутствия помимо ЮФО стали работать в СЗФО И ЦФО. В текущем году мы успешно разместили выпуск второго облигационного займа и окончательно убедились, что привлечение инвестиций посредством фондовой биржи  наша история В 2020 году мы планируем наш третий выпуск. Дорогие партнеры и инвесторы Спасибо за доверие в 2019 году. Мы очень ценим наше сотрудничество, наше общее дело. Мы знаем, что 2020 год открывает отличные возможности. Команда МСБЛизинг идет в него подготовленной и уверенной. Поэтому надеемся, что в Новом году вы будете с нами. Желаем вам успеха, счастья и процветания С НОВЫМ 2020 ГОДОМ  Ваш МСБЛизинг
124|31.12.2019 10:11:59|Andrey Hohrin|с НГ, Роман
126|31.12.2019 10:16:26|Andrey Hohrin|круто
127|31.12.2019 10:17:38|Pavel Panin|Ага, увидел  не мог не сфоткать
128|31.12.2019 10:18:48|Andrey Hohrin|это где нас так любят
129|31.12.2019 10:19:36|Pavel Panin|Москва, ТЦ Авиапарк
130|31.12.2019 10:21:09|Andrey Hohrin|надо зайти
131|31.12.2019 10:22:55|Alexi|Андрей и команда, Вы супер крутые, удачи вам в Новом году 
133|31.12.2019 10:42:39|Andrey Hohrin|Взаимно Спасибо Бум стараццо
134|31.12.2019 10:55:04|VincenzoT|А ведь да. Посмотрел ещё раз бумаги  вес, суммарно, от иволги перетягивает любого другого выпускающего. Спасибо за вашу работу. Желаю, чтобы через год все здесь присутствующие были довольны друг другом
135|31.12.2019 10:57:35|Andrey Hohrin|Желаю Вам, чтобы инвестиции всегда оправдывали ожидания
136|31.12.2019 11:26:10|Кирилл|
138|31.12.2019 11:35:06|Сергей Бацаца|Коллеги, друзья, уважаемые инвесторы, с наступающим Вас новым годом Желаю в новом году планомерного и целенаправленного увеличения капитала, интересных размещений, качественных эмитентов, высоких . С наступающим Ура, ура, ураааа
139|31.12.2019 11:36:24|КАН|Есть, есть  Всех чатлан с Наступающим Андрею отдельное поздравление с берегов Камы Сегодня нас заметает 
141|31.12.2019 11:53:15|YYY|С МСБЛизинг дружу 
142|31.12.2019 11:54:30|Andrey Hohrin|может быть и так С наступающим Вас, Кирилл
143|31.12.2019 12:08:30|Lyudmila|Андрей, спасибо Вам и вашей команде за работу За то, что стремитесь сделать не только свою жизнь лучше и прибыльне Спасибо за то, что вы повернуты лицом к инвестору, за вашу честность Я на фондовом рынке только первый год. Но благодаря тем знаниям, которые вы несете, открыла для себя рынок ВДО и научилась его анализировать. Пусть Новый год сложится для вас и всех ваших единомвшленников самым лучшим образом. Счастья вам и финансового и личного Думаю, я с вами на долго
144|31.12.2019 12:16:41|Антон|Присоединяюсь к поздравлениям команде Иволги, крепкого здоровья и терпения
145|31.12.2019 12:16:54|Максим Воробьев|Для меня команда Иволга  открытие этого года. Никогда не думал, что кто то возьмет на себя труд обяснить за бесплатно розничному инвестору весь спектр вопросов по рынку вдо  от налогооблажения до портфельного инвестирования и анализа эмитентов. Ваши видео весь год сопровождали меня в поездках на работу.  Всем огромное спасибо Отдельный респект за ежемесячный купон и ежемесячную же амортизацию С Новым 2020 Годом
146|31.12.2019 12:26:09|Ivan Z|Ну, ребята работают на будущее и репутацию. Многие думаю к ним как брокеру присмотрелись после этого и рассматривают ДУ.
147|31.12.2019 12:29:50|Andrey Hohrin|спасибо Вам с наступающим Новым годом
150|31.12.2019 12:37:35|Ivan Z|Тем не менее я благодаря вашим вебинарам об этом узнал и для себя в перспективе это рассматриваю.
151|31.12.2019 12:38:16|Максим Воробьев|Амортизация  один из немногих действенных аргументов против тезиса купи на размещении, подержи полгода год и продай
152|31.12.2019 12:45:30|Serg|Поддерживаю и присоединяюсь 100. С наступающим Новым 2020 годом Андрея и всю его неравнодушную команду
154|31.12.2019 12:47:45|Andrey Hohrin|спасибо, взаимно, Сергей
155|31.12.2019 12:50:26|Denis Ipatov|https//rg.ru/2008/03/18/prognoz.html К 2020 году россияне будут получать 2700 долларов в месяц. Хочется пожелать в следующем году Крысы исполнение всего того, что было спрогнозировано в предыдущем году Крысы.
156|31.12.2019 12:52:54|Александр|Спасибо Хохрину за то что обучил облигациям  а то так бы и сидел в акциях. Не по работать не акции нормально изучить было бы  а так купил облигации и спи спокойно 
157|31.12.2019 12:53:02|Andrey Hohrin|почти получилось, особенно про 2700 долл./мес.
159|31.12.2019 12:54:05|Andrey Belous|Письмо Дэни оставили без ответа
160|31.12.2019 12:54:30|Andrey Hohrin|ага, не стал занимать юриста ненужной работой.
161|31.12.2019 12:54:30|Александр|Акции и работу не всегда получалось совместить 
162|31.12.2019 12:57:48|Andrey Belous|Благодарствую.
163|31.12.2019 12:59:37|Denis Ipatov|Вот ещё бы у среднестатистического соотечественника, потенциального вкладчика в ВДО, так получилось 
164|31.12.2019 13:09:22|Ivan Z|Это смотря какие облигации голубые фишки менее рискованно держать, чем любые вдо почти, там риск дефолталиквидации компании около нуля, а доходность там с учётом дивов исторически выше...
165|31.12.2019 13:10:36|Bugsy|Но это неточно
166|31.12.2019 13:14:44|Ivan Z|Ну вроде статистически там дефолтов нет почти, с учётом дивов рост 1520 вроде, зависит от периода рассмотрения. А в вдо дефолтов порядком, чтобы 20 заработать надо ещё и перекладываться после апсайдов и не попасть не дефолт или Дени так что вдо, мне кажется, для тех кто не любит волатильность или когда рынок стоит или в случае коррекций или снижений вдо короткие а они все в основном короткие не сильно падают
167|31.12.2019 13:15:15|Mister X|Газпром с Вами не согласен 
169|31.12.2019 13:16:31|Ivan Z|Так я же про индекс, а не про отдельные истории. На каждый Газпром свой Лукойл есть, а на втб  сбер
170|31.12.2019 13:16:40|Lizardking0808|Андрей, с Наступающим Ты делаешь очень хорошее и нужное дело, отдельно СПС за вебинары. Стабильности, удачи, здоровья....Ну, и чтобы ни одного дефолта у подопечных в 2020
171|31.12.2019 13:18:18|Andrey Hohrin|нам дефолтов не надо. цель  ничего такого не допустить в году наступающем. да и впредь. спасибо Вам и отличного праздника
172|31.12.2019 13:19:54|Mister X|индекс мосбиржи отрос на 50 с 2008г., индекс ртс  процентов на 20. Так себе доходность за 11 лет
174|31.12.2019 13:23:15|Andrey Hohrin|с учетом дивидендов  намного интереснее цифры
175|31.12.2019 13:26:43|Ivan Z|Ну так облиги сколько в долларах принесли тоже можно посчитать или вдо с дефолтами, тоже думаю в долларах печальное зрелище. Поэтому тут от точки входа зависит, 1999, 2008 в разгар кризиса или в 20142015 какойнибудь сбер подбирать это совсем другая доходность будет
176|31.12.2019 13:29:36|Ilia Malamut|Полностью согласен, благодаря Вам я на рынке ВДО. Спасибо
177|31.12.2019 13:31:54|Mister X|конечно, но хорошие дивиденды  это больше история последних лет....и достаточно шаткая
179|31.12.2019 13:33:40|Andrey Hohrin|мы к 15 января должны начать публиквать ежемесячную справку о кредитном качестве эмитентов, бумаги которых разместили или держим в портфеле. в конце года не успели.
180|31.12.2019 13:34:23|Mister X|мне Морозова симпатична, но она активизировалась не так давно. Пока у меня большие сомнения что двухзначная дивидендная доходность продлится скольконибудь долго
181|31.12.2019 13:34:46|Andrey Hohrin|тут надо научиться излагать проблемы, не пугая инвесторов. потому как дефолт  это, как правило, фатальный набор факторов. и явление достаточно редкое.
182|31.12.2019 13:36:28|Ivan Z|Не очень понял вас. Вы хотите доходность акций измерять, взяв за точку отсчёта пик цен и потом наоборот дно следующего кризиса
183|31.12.2019 13:37:37|Mister X|не, от пика до пика. Многие тут вангуют скорый кризис, поэтому условно считаем от 2008 и до сегодня 
185|31.12.2019 13:40:58|Ivan Z|Так например хаев 2000 года индекс sp500 достиг в 2013 году. Даже инвестируя в рынок США на хаях можно 13 лет ждать восстановления. Никкей ещё до 30 летних хаев не дорос, которые были в 1991. Отсюда вывод  не надо акции покупать на хаях на всю котлету или индекс. Либо понемногу класть, либо ждать кризиса, чтобы на всю котлету заходить..
186|31.12.2019 13:42:25|Mister X|вот тут согласен. Знать бы еще где хаи...
187|31.12.2019 13:44:43|Lizardking0808|
188|31.12.2019 13:45:32|Ivan Z|Можно не пытаться узнать и покупать понемногу, чтоб среднюю цену сформировать нормальную. Либо смотреть на мультипликаторы и не покупать компании с плохим отношением долга к прибыли, прибыли к стоимости выше 30, например, и так далее, как советуют всякие гремобаффеты либо вообще все время в коротких бондах сидеть и выходить только в кризис на рынок акций. Много вариантов всяких
189|31.12.2019 13:48:02|Mister X|если бы грэм увидел нынешние p/e  он бы удивился 
190|31.12.2019 13:52:14|Ivan Z|Не, ну есть и хорошие. В какомнибудь amd страшновато сидеть, очень много ожиданий в цену заложено, не оправдаются они и цена быстро вниз полетит. Но летом были неплохие варинты, которые и дивы платят и стоили 1317 годовых прибылей и дивы платили. Тот же cvs, bmy, wba этот самый дешёвый изза опасений что Амазон и аптечный ретейл пожрет. А в прошлом декабре и тот же Гугл или Фейсбук можно было подхватывать начинать, для мировых монополистов пе 20 не так уж дорого, тем более прибыли растут год к году..
191|31.12.2019 15:14:00|Dima Seleznev|Поздравляю Иволгу с НГ И всех подписчиков. Даже того, что с сомнительным ником Что ты сделал для котэ.
192|31.12.2019 15:17:48|Andrey Hohrin| Спасибо, Dima И Вас
194|31.12.2019 15:20:58|А что ты сделал для котэ!?|А вот что лично Вы сделали для Котэ Задумайтесь Новый год  отличный повод для этого 
195|31.12.2019 15:21:30|Dima Seleznev|Ничего. Я кошек вообще терпеть не могу.
196|31.12.2019 15:22:06|Dmitry Manzor|женщин не любите, кошек тоже.. может собака  друг человека
197|31.12.2019 15:22:41|Dima Seleznev|Собака, крыса. Женщина тоже может быть при правильном подходе.
199|31.12.2019 15:28:23|Dima Seleznev|Женщин я предпочитаю только с 10миллионным портфелем ВДО по эмитентам Иволги. Нищебродки не нужны.
