|time|user|text
1|14.08.2019 18:42:13|Andrey Hohrin|ТЕХНО  предварительно, 28 августа. Роделен  предварительно, 1525 сентября.
2|14.08.2019 18:42:34|КАН|Спасибо. Надо планировать.
3|14.08.2019 18:45:25|Harry Lime|Так все интересное сегодня было в другом чате.
4|14.08.2019 18:46:23|Михаил Широковских|А так можно
5|14.08.2019 18:48:27|Harry Lime|Главное , чтобы не оказалось , что сиськи и есть Грааль.
6|14.08.2019 18:49:35|Шура SiberianRanger|kekeke
7|14.08.2019 18:53:41|Светлана|И золото вверх прет. Я ж говорила, все эти фьючерсы это казино.
8|14.08.2019 18:54:10|Andrey Hohrin|я так не думаю. это половина наших доходностей.
10|14.08.2019 19:37:31|Harry Lime|С исчезновением безрисковой доходности , все больше и больше внимания будет к ВДО
11|14.08.2019 19:37:50|Andrey Hohrin|поддерживаю
12|14.08.2019 19:39:21|Valery Chistyakov|В народе бытует мнение, что чем больше ставка, тем больше риски
15|14.08.2019 19:43:09|Михаил Широковских|Статистика этого не подтверждает
16|14.08.2019 19:44:16|Valery Chistyakov|Вы думаете, что многие знают, про эту статистику
17|14.08.2019 19:45:42|Михаил Широковских|В нашей песочнице многие. Но про всех за ее пределами вы правы.
18|14.08.2019 19:46:08|Valery Chistyakov|Наша песочница  капля в море рынка
19|14.08.2019 19:47:32|Михаил Широковских|И опять вы правы
20|14.08.2019 19:48:47|Alex|я не знаю какую статистику вы смотрите, но чем больше купон тем больше риски
21|14.08.2019 19:49:54|Valery Chistyakov|Статистика дефолтов по ВДО, например
23|14.08.2019 19:50:21|Alex|статистика
25|14.08.2019 19:52:20|Елена Филякина|
26|14.08.2019 19:53:15|Михаил Широковских|Вы же знаете, что так не бывает, и мы это знаем.
27|14.08.2019 19:54:02|Alex|я не уверен что все знают, когда слышу про статистику ВДО
29|14.08.2019 19:57:20|Михаил Широковских|Иволга проводила исследование и выявила, что средняя доходность дефолтных бумаг практически совпадает со средней доходностью по рынку.
30|14.08.2019 19:59:10|Alex|Вы когда читаете статью, тоже только выводы смотрите А они могут быть и неправильные, при всем уважении. Я просил Иволгу показать эти исследования, пока не увидел.
31|14.08.2019 20:01:57|Privet|Стоп сработал
32|14.08.2019 20:02:03|Михаил Широковских|На вебинаре подробно рассказывали и показывали все результаты. Кто хотел, тот увидел.
33|14.08.2019 20:03:51|Alex|Тогда отольем в камне вашу фразу в упрощенном виде Доходность дефолтных бумаг совпадает с рыночной доходностью
35|14.08.2019 20:04:29|Andrey Hohrin|Вроде нет. Или я не вижу
36|14.08.2019 20:08:33|Михаил Широковских|Отлить можно, например, в бронзе. С камнем работают по другой технологии.
37|14.08.2019 20:09:01|Privet|58.29 был минимум
38|14.08.2019 20:09:33|Andrey Hohrin|Значит, сработал. Жаль
39|14.08.2019 20:11:16|Alex|Полимерный камень Не, не слышал. Коллега, я предлагаю об этом не спорить. А предлагаю посмотреть на картинку
41|14.08.2019 20:13:48|Alex|И попробовать прикинуть соотношение доходностей ВДО и среднего по рынку.
42|14.08.2019 20:15:48|Михаил Широковских|Наши ВДО рейтинга не имеют. Но вы правы, пора прекращать спор.
43|14.08.2019 20:15:59|Shamtu|Отливают в граните, иначе фраза гроша выеденного не стоит
44|14.08.2019 20:16:36|G M|Тонко.
46|14.08.2019 20:17:09|Harry Lime|Накаркаете , заставят получать рейтинг при выпуске. Сибирский Гостинец имел рейтинг А , не помогло.
47|14.08.2019 20:17:12|Shamtu|Не смог сообразить, как двойной копирайт поставить
48|14.08.2019 20:18:03|Михаил Широковских|Не успеют до большого шухера
49|14.08.2019 20:26:10|Andrey Hohrin|сделки нефть важно И всетаки  еще раз покупка нефти за сегодня. Не могу опубликовать в телеграмканале изза взаимного пиара, к сожалению
51|14.08.2019 20:28:36|Harry Lime|Да похоже на пороге рейтинг для тех компаний , кто хочет в сектор роста или новый , не помню как называется , чтото канцелярское , типа опережающего развития.
52|14.08.2019 20:31:49|Privet|AndreyHohrin Андрей, а такие карусели с нефтью изза этой новости Доходность 2летних US Treasuries оказалась выше доходности аналогичны 10летних облигаций впервые после предыдущего кризиса  сработал индикатор приближения мировой рецессии.
53|14.08.2019 20:32:38|Andrey Hohrin|Я не знаю. У меня другое отношение к рынкам и спекуляциям. И к облигациям тоже, в общем. Более животное какоето что ли, хищническое
55|14.08.2019 20:34:15|Alex Pinzhenin|Для тех кто в танке почём взяли Вдруг вернётся ещё.
56|14.08.2019 20:34:21|Andrey Hohrin|А указанная Вами новость настраивает меня на подготовку отличной сделки по шорту американского и европейского госдолга. В общем, ВДО в лонг, трейжерис  в шорт. Скоро сделаем. Отчасти брокера мы под это покупали.
57|14.08.2019 20:34:35|Михаил Широковских|Это будет серьезный удар по эмитентам
58|14.08.2019 20:35:07|Andrey Hohrin|У меня нет терминала. Но в районе 58,6. Не думаю, что выше. Да даже если 58,7, небеса на землю не упадут.
61|14.08.2019 20:36:21|Виктор|Эх А я сутки локти кусал, что позавчера нефть не купил... 
62|14.08.2019 20:36:26|Andrey Hohrin|Цивилизованности будет больше, а риска  если не меньше, то он будет более предсказуемым.
64|14.08.2019 20:37:17|Маржинколл Байбекович|Не только это, ещё по новым тарифам биржи станет невыгодно размещаться с маленькими объёмами  до 100 млн аля кисточки. Они вступают с 2020 года.
65|14.08.2019 20:37:18|Виктор|Хоть в цитатьник заноси Риски становятся более предсказуемыми
66|14.08.2019 20:37:30|Andrey Hohrin|Со всеми свистоплясками со стопприказами, средняя у меня никак не ниже 58,8
68|14.08.2019 20:38:40|Виктор|Пусть нефть настоится немного...
69|14.08.2019 20:41:25|Harry Lime|Тут могу только подивиться прозорливости Андрея , тк сеть кофеен , получающая рейтинг это будет нечто. Увидим сегментацию в ВДО , на более менее и чистый джанк. И это неплохо.
70|14.08.2019 20:42:40|Andrey Hohrin|ТЕХНО будет получать рейтинг в след.году. ГГ  в этом, скорее всего, АПРИ  не позднее 2020
73|14.08.2019 20:43:42|Andrey Hohrin|Дальше попробую раскачать еще ряд имен.
76|14.08.2019 20:46:05|Маржинколл Байбекович|В новых тарифах, что Биржа опубликовала, этого нет. Тарифы чуть выросли для размещения малых выпусков, также выросла минимальная планка при расчете стоимости поддержания в листинге. Для большинства неВДО цены остались неизменными с размещениями в несколько млрд.
77|14.08.2019 20:47:28|Andrey Hohrin|Как бы ни было, тренд на снижение
78|14.08.2019 20:48:12|Harry Lime|Я у одной компании видел аудитора ЭскортАудит. Вот это я вам скажу диверсификация. Не пропадут
79|14.08.2019 20:50:26|Andrey Hohrin| супер
80|14.08.2019 20:53:42|BoBn'tMarley|Можно сразу ЭкскортАудит, так сказать от поля до застенков
81|14.08.2019 20:56:16|Aleksandr|Вообще то тут было нашествие аудиторов полгода назад
83|14.08.2019 20:59:01|Harry Lime|Новые правила листинга вступают в силу 12 августа
84|14.08.2019 21:02:07|Harry Lime|Тут немного про рейтинги
87|14.08.2019 21:58:57|Andrey Hohrin|Спасибо большое Я так их еще и не прочитал. А пора бы уже
90|15.08.2019 00:55:14|wolf_rider|Aleksandrov_Dmitry , разъясните вопросы по электрощиту 1. В отчёте за 2018 351 млн краткосрочных обязательств. Это что Кредиты на покупку металлопроката Как их гасить будут С продажи готовой продукции 2. По чзпсн не совсем понял на вебинаре. Был вопрос зачем брать эщ с купоном 13,если есть чзпсн 13.5... Вы сказали, что у чзпсн купон большой и доходность уменьшится со временем.. Так получается наоборот выгоднее чзпсн взять и купон больше и тело значит подорожет...
92|15.08.2019 07:08:40|Елена|Андрей, а есть данные о ВДО в период кризиса, ожидаемые последствия, какой сектор пострадает более всего. В 2008 их не было ещё, наверное, поэтому и аналитики может не быть
93|15.08.2019 07:09:37|Andrey Hohrin|В принципе, есть и я публиковал с хештегом дефолты Количество дефолтов достигает в моменте примерно 40 от всех выпусков.
94|15.08.2019 07:36:12|Dmitry Aleksandrov|1 Как и у любого производственника, всегда есть кредиторская задолженность, как Вы правильно заметили, в данном случае, в основном, это металлопрокат. Но это не кредиты, это  отсрочка в платеже за поставку. Именно гасить ее не надо, ее надо перевернуть. Это значит, что по старым поставкам расплатиться надо, но по новым кредиторка появится. Оплаты идут, конечно, с выручки, но займ привлекается, как раз чтобы расшить эту ситуацию и позволить закупать больше проката то есть на оборотку. Это не значит, что кредиторская задолженность упадёт ее размер весьма здоровый для масштабов бизнеса, но обороты вырастут 2 Мы не занимаемся размещением ЧЗПСН и не будем поддерживать котировки в этой бумаге. Фундаментальных причин, чтобы целенаправленно не брать ЧЗПСН, не вижу. Всетаки это один из лидеров в ВДО по размерам бизнеса
95|15.08.2019 07:39:56|Владимир|В России есть выпуски облигаций с обеспечением в частности недвижимостью Были случаи дефолта таких эммитентов И компенсация инвесторам денежных средств от продажи недвижимости Алгоритм отработан на этот случай В Беларуси такие выпуски есть , но не понятно кто и как будет реализовывать данную недвижимость . И проблема оценки , на сколько оценка при выпуске соответствует рыночной цене. Так как дефолтов не было , алгоритм хз какой. .
96|15.08.2019 07:40:52|Arslan|Банковские и облигац.займы указываются в графе долгосрочные обязательства
97|15.08.2019 08:10:55|Андрей В.|Андрей, подскажите по нефти, если я правильно понял, то сейчас ничего нет, не в лонге, не в шорте, так А то какаято путаница в голове...
98|15.08.2019 08:11:32|Andrey Hohrin|есть, лонг. я не мог писать в канале вечером, но все отмечал сдесь с хештегом важно
100|15.08.2019 08:12:11|Andrey Hohrin|увы, с публичными рекомендациями будет путаница. она мелкая, но за последние полгода уже вторая.
103|15.08.2019 08:15:22|Андрей В.|Это я читал, сегодня правда... Вы писали Защитный стопприказ на продажу 58,34 по идее он должен был сработать тк минимум был 58.21 
104|15.08.2019 08:16:21|Andrey Hohrin|он сработал. после этого и написал третий раз, уже в 2026
107|15.08.2019 08:17:40|Андрей В.|Все, теперь понятно.
109|15.08.2019 08:25:45|Андрей|0,06
110|15.08.2019 08:33:57|Владимир Тутынин|Да ни фига. По моему купон определяется размером нашей комьюнити. Если все из ОФЗ придут к нам у нас будет купон к у ОФЗ.
111|15.08.2019 08:37:08|Alex|В вдо не будет купон как в ОФЗ, зачем эти предположения. А если все придут из ОФЗ сюда, то сюда набьется столько скама, что он устроит дефолт на каждый день, а значит и доходность скорректируется.
113|15.08.2019 08:44:37|Arslan|Тогда лучше смотреть строку 4311 если не ошибаюсь в балансе. Отдельно банковские займы и облигационные займы в графе обязательств не указываются.
115|15.08.2019 08:52:56|Alex|По оддс сложно посчитать общие обязательства. По крайней мере я так не делаю. Мне хватает баланса и уплаты процентов
116|15.08.2019 09:07:25|Arslan|У каждого свои предпочтения 
118|15.08.2019 09:45:32|Сергей Ш|Не нашел статистику дефолтов по секторам. Кто больше дефолтится лизинги, ритейл, МФО, строители
119|15.08.2019 09:45:43|Andrey Hohrin|ритейл
123|15.08.2019 10:10:46|Andrey Hohrin|элетрощит книгазаявок До закрытия книги заявок  2 дня, если считать сегодняшний  20 августа  размещение дебютного выпуска облигаций ООО ЭлектрощитСтройсистема.  150 млн.р.  купон 13 годовых, ежеквартальная выплата  срок до погашения 3 года, без амортизации  безотзывная оферта от ПАО ЧЗПСНПрофнастил Как участвовать в размещении облигаций Электрощита 1 Книга заявок собирается с 13 по 16 августа. 2 Само размещение  20 августа с 1000 до 1729. 3 Условия приема заявок на первичное размещение ООО ЭлектрощитСтройсистема  Минимальный лот  50 облигаций номинал облигации 1 000 р..  Обязательна предварительная заявка . Для этого Вам необходимо указать a. Ваше имя, b. способ связи с Вами, c. наименование брокерской компании, через которую будут приобретаться облигации, d. количество приобретаемых облигаций или сумму денег на их приобретение. Пожалуйста, направьте Вашу заявку на участие в размещении облигаций нам как организатору размещения любым из способов  Через телеграм/почту нашего клиентского блока  Ольга Киндиченко Kindichenko_Olga , kindichenkoivolgacap.com  Иван Марков Markov1van , markovivolgacap.com  Александр Бойчук AleksandrBoychuk , boychukivolgacap.com  На наш общий почтовый ящик infoivolgacap.com  По нашему общему телефону 7 495 748 61 07 Скрипт заявки для приобретения облигаций ЭлектрощитСтройсистема будет направлен Вам индивидуально. Информация о выпуске  Презентация облигационного выпуска  Аналитический вебинар Дмитрия Александрова  Страница официального раскрытия информации С уважением, Иволга Капитал
124|15.08.2019 10:16:24|Vl Lav|Жду вашего брокера. Готов попробовать с вами. Будет ли приложение у вас И когда ожидать Хотелось бы чтоб вы его максимально отрегулировали, ибо в бкс тормозит каждый день. Бесит.
125|15.08.2019 10:26:14|Andrey Hohrin|По брокеру инфо раскроем сегодня или в пятницу, как зарегистрируемся. Обслуживание будет доступно со след. недели. Все условия  на след.неделе. Мы сделаем обслуживание комфортным.
128|15.08.2019 10:27:34|Vl Lav|Посмотрим. Я у двоих брокерах и пока не нашел что хочется. Может у вас будет лучше. Посмотрим. Удачи
129|15.08.2019 10:30:59|Andrey Hohrin|спасибо
