|time|user|text
1|15.01.2019 20:22:08|Завирюха Александр (МСХ Чувашия)|сурово
3|15.01.2019 20:24:00|BoRo DA|Жесткая тема...
4|15.01.2019 20:40:56|Завирюха Александр (МСХ Чувашия)|подскажите пожалуйста какие облигации облагаются налогами знаю если не ошибаюсь то корпоративные облигации не облагаются налогами если превышает ставка ЦБ5
7|15.01.2019 20:48:42|Andrey Hohrin|Нет НДФЛ с купонов федеральных бумаг ОФЗ, субфедеральных облигаций субъекты  тоже органы госвласти. Существует льгота по НДФЛ с купонов корпоративных облигаций, выпущенных не ранее 1 января 2017 года. Льгота Вы платите НДФЛ в размере 35, но только с разницы между ставкой купона и ключевой ставкой, увеличенной на 5.
9|15.01.2019 20:50:08|Завирюха Александр (МСХ Чувашия)|спасибо
11|16.01.2019 09:57:58|Aleksandr|Инвестиции в отечественный АПК в прошлом году. В лидерах  молочка и хрюшки 
12|16.01.2019 09:58:52|Alexander Spirin|Год нынче такой...хрюхрю, товарищи
13|16.01.2019 09:59:13|Andrey Hohrin|познавательно и да, год  свинной.
14|16.01.2019 09:59:37|Andrey Belous|Хахахаха Зашла шутеечка
15|16.01.2019 09:59:42|Aleksandr|Ну да , ВДО бы свинью не подложили
16|16.01.2019 10:00:28|Andrey Hohrin|Чтобы была свинья тут  должен надуться пузырь. пока надувание есть. пузыря нет.
17|16.01.2019 10:04:31|Harry Lime|С одной стороны это хорошо  продовольственная безопасность ,с другой  рост конкуренции.
19|16.01.2019 10:09:15|Dmitry Manzor|Оптимистично
20|16.01.2019 10:09:41|Harry Lime|Реалистично
21|16.01.2019 10:55:36|Aleksandr|Ежедневный обзор рынка от ВТБ
22|16.01.2019 10:56:19|Dmitry Manzor|У нас есть обзор от AndreyHohrin
23|16.01.2019 10:56:38|Aleksandr|я рад
24|16.01.2019 10:58:07|Andrey Hohrin|Именно поэтому, несмотря на пламенную любовь к отдельным выпускам и именам, мы долго бумаги не держим. Хотя это перекладка проблем на чужие плечи. Понимаю.
25|16.01.2019 11:16:27|Kir|Выглядит это странно конечно, не держать до погашения бумаги, которые сами размещали.
26|16.01.2019 11:18:06|Aleksandr|Что если ОАЭ длинной 5 лет , то нужно остановить деятельность по портфелю и сидеть до погашения
29|16.01.2019 11:20:50|Harry Lime|Я предпочитаю разобраться в эмитенте и сидеть подольше . К тому же это обычно крайне интересно.
30|16.01.2019 11:25:20|Boris|А почему оферты и погашения это плохо Просветите, пожалуйста, не разбираюсь.
31|16.01.2019 11:26:59|Aleksandr|Если нет сомнений в надежности эмитента , то сами знаете, все решают цифры.Есть вариант выгодно переложиться  делаеш, нет  сидиш .
32|16.01.2019 11:28:14|Kir|Статистически дефолтов больше на офертах и погашениях
33|16.01.2019 11:29:58|Harry Lime|99 процентов дефолтов происходят на офертах или погашениях. Подавляющее большинство на офертах.
34|16.01.2019 11:30:09|Dmitry Manzor|а если амортизация
35|16.01.2019 11:30:33|Harry Lime|Очень и очень редко , это здорово снижает риски.
