|time|user|text
1|30.08.2019 09:52:10|Завирюха Александр (МСХ Чувашия)|а кто лицензию оплачивать будет за Quick
3|30.08.2019 09:54:18|Andrey Hohrin|предлагаю бойкотировать брокерскую тему. дабы хождение по золотым мукам было в тишине и с настоящей болью
4|30.08.2019 09:55:55|Елена Филякина|А после мытарств странников надо на платный вебинар по брокерам
5|30.08.2019 09:57:26|Rost|Выбирать Брока по тарифам это значить не понимать чем и для чего тебе нужен брок, тарифы это самое последнее на что смотреть нужно
6|30.08.2019 09:57:44|Andrey Hohrin|закончим мытарства и решим, нужна ли плата за бесплатные сервисы
8|30.08.2019 10:01:04|Дэн Иванов|как у вас с изменением нетто позиции
9|30.08.2019 10:01:56|Роман Васильев|Хорошая новость. Предполагаю, что она 3хмерная... И изменяющаяся во времени 4ое измерение... Записывать можно выводы из первого подхода изучения, чтоб не забылись к следующему
10|30.08.2019 10:02:53|Dmitry Aleksandrov|За нее не нужно платить, только фикс 199 в месяц
11|30.08.2019 10:06:58|Роман Васильев|Позавчера покупал ТехЛиз на первичке через Квик Сбера. Нет в отчете никакой платы за его пользование.
12|30.08.2019 10:07:00|Дэн Иванов|с нрд этот вопрос решен у вас
13|30.08.2019 10:07:33|Завирюха Александр (МСХ Чувашия)|До 1 сентября нет платы
15|30.08.2019 10:08:17|Роман Васильев|5 измерение... Акции
17|30.08.2019 10:10:19|Roman|за вопрос купон пришел брать 2ю комиссию
18|30.08.2019 10:10:36|Завирюха Александр (МСХ Чувашия)|Скидки чтобы были надо чтобы у брокера было пользователей не мало жить на чтото надо
20|30.08.2019 10:11:46|Елена Филякина|3й тариф. Иволга же должна себе дворец в центре Москвы замутить.
21|30.08.2019 10:14:00|Завирюха Александр (МСХ Чувашия)|Завидно 
22|30.08.2019 10:15:44|Михаил|Не понимаю вашего восторга. Очень даже по рынку, точно не самые маленькие.
23|30.08.2019 10:15:58|Елена Филякина|Нет, я за дворец
24|30.08.2019 10:16:17|Роман Васильев|Ни к чему некорректные аналогии  Подвезу бесплатно Заказчика из аэропорта, коли потом весь его отдел меня выбирать будет.
25|30.08.2019 10:18:10|Завирюха Александр (МСХ Чувашия)|Надо отдельно чат Иволга брокер и там обсуждать эти вопросы
26|30.08.2019 10:18:27|Anton Serdobov|С языка сорвали прямо.
27|30.08.2019 10:18:28|Завирюха Александр (МСХ Чувашия)|Тут чат был про облигации и фьючерсы.
28|30.08.2019 10:18:29|Dmitry Aleksandrov|В каком смысле Клиенту не нужно платить, а для нас, как брокера, свои тарифы у НРД
29|30.08.2019 10:19:34|Завирюха Александр (МСХ Чувашия)|Извини а как переводиться НРД
30|30.08.2019 10:19:46|Dmitry Aleksandrov|Национальный Расчетный Депозитарий
31|30.08.2019 10:21:28|Завирюха Александр (МСХ Чувашия)|Спасибо большое
32|30.08.2019 10:21:50|Dmitry Aleksandrov|Не за что
33|30.08.2019 10:23:31|Aleksandr Mukhin|уже есть договор на брокерское обслуживание хотел почитать
35|30.08.2019 10:30:13|Arthur Zhurov|подписать можно, рубли и валюта выводятся по тарифам Банка
