|time|user|text
1|12.10.2019 19:47:46|Сергей|В европлане ноль ликвидности
2|12.10.2019 19:49:18|Alexey 1987|Брал последний выпуск
4|12.10.2019 19:50:18|Dmitry|И как
5|12.10.2019 19:50:33|Alexey 1987|А в чем огонь, если не сложно, поясните пож
6|12.10.2019 19:50:40|Harry Lime|Спасибо песеннику Гуцериеву и санации Бин Банка
8|12.10.2019 19:51:18|Alexey 1987|Так вторая неделя пошла
9|12.10.2019 19:51:37|Dmitry|
10|12.10.2019 19:52:11|Alexey 1987|Да читал, что Сафмар. А что с ними не так
11|12.10.2019 19:52:33|Harry Lime|Сейчас без понятия , я спекулятивно заходил
12|12.10.2019 19:53:02|Alexey 1987|А понял отскок до сотки покупали
13|12.10.2019 19:53:32|Harry Lime|Конечно , за 2 недели отыграли и давай досвидания
14|12.10.2019 19:55:01|Alexey 1987|Удачно не спорю
15|12.10.2019 19:55:46|Harry Lime|11,85 был купон как сейчас помню , я его еще успел получить
16|12.10.2019 19:57:33|Dmitry|11,85
17|12.10.2019 19:57:52|Harry Lime|Ну да
18|12.10.2019 19:58:26|Dmitry|Так у них там не больше 9 везде вроде
19|12.10.2019 19:58:51|Harry Lime|Я еще РСХБ с купоном 18,5 помню , все было
20|12.10.2019 21:09:42|Dima Seleznev|Возьму Роделен2 по 100.02 и не дороже
22|12.10.2019 23:05:24|Artem|Вот эта галочка, сам вчера открывал счет в сбере, ради бесплатной первички и quikа мобильного
24|12.10.2019 23:07:59|Владимир Тутынин|Это не то. Имхо
25|12.10.2019 23:08:49|Artem|Возможно
26|12.10.2019 23:10:46|Владимир Тутынин|Там как я понимаю про самостоятельные сделки 200к.
28|12.10.2019 23:13:50|Artem|Можно яндекса накупить и взять под него 
29|12.10.2019 23:14:39|Владимир Тутынин|Я думаю он ещё сложится
30|12.10.2019 23:18:10|Artem|Да тоже думаю рановато брать
33|13.10.2019 07:22:00|Сергей Костромеев|Всем доброе утро и приятного дня
