|time|user|text
1|02.11.2019 21:00:59|Harry Lime|У этого продукта все так же нет социальной базы. Социальная база евробондов  продвинутые депозитчики . Но большие продвинутые могут без проблем купить полный бонд на 200 лотов , а маленькие считают , что биржа  это казино и будут держать валюту на 1 депозите в Сбере.
2|02.11.2019 21:01:46|Shamtu|Где то за неделюдве.
3|02.11.2019 21:02:47|Harry Lime|Физики же из когорты любителей ВДО  пара тысяч человек от силы, из них процентов 10 захотят инструменты в валюте , но они хотят доходность 7 , а не 3.
4|02.11.2019 21:04:20|Maison|Если бы сбер давал такую доходность
6|02.11.2019 21:04:55|S Marsal|Печальная правда
7|02.11.2019 21:05:30|Harry Lime|Значит будут держать на 0,5 или сколько там дает Сбер
8|02.11.2019 21:10:28|Lizardking0808|С 14 октября наиболее ликвидные корпораты перевели в т1. Газпром, ржд etc. Смотрите в новостях на сайте мб
9|02.11.2019 21:10:56|Paul Baikov|А так и есть, в общем и целом. Я тут не так давно по друзьям знакомым пытался агитировать  всем лень, и половина сидит в сбере. А вторая половина с кредитами
11|02.11.2019 21:12:38|Lizardking0808|Наиболее ликвидные, список бумаг в новостях мб. Первые ласточки были 14 октября
12|02.11.2019 21:18:54|Shamtu|Именно. Лично знаю людей, которые кроме сбера никого не признают. Они же не надёжны
13|02.11.2019 21:20:24|Paul Baikov|И таких большинство кмк
14|02.11.2019 21:20:35|Elena Nikitina|А мне муж разрешил перевести рублевый депозит из Сбера в облигации, но только Сбера. Потому что остальные ненадежны. Но хоть так.
15|02.11.2019 21:20:56|Paul Baikov|Будто сбер такой надежный, вспомнить 90е.. Если рухнет все, то и он не удержится
16|02.11.2019 21:21:25|Elena Nikitina|логика такая  Сбер упадет последним из банков
17|02.11.2019 21:21:44|Paul Baikov|Логично, но ОФЗ упадут еще позже банков
19|02.11.2019 21:24:47|S Marsal|В моем окружениипочти пенсов, учитывая несколько конкретных кидков, скептиков подавляющее большинство
20|02.11.2019 21:25:36|Shamtu|Забавно, что россияне больше опасаются кидка со стороны банка дефолта, чем инфляции.
22|02.11.2019 21:27:18|Елена Филякина|Забавнее всего, что не опасаются брать по 56 кредитов, доходит до абсурда, размер выплат по кредитам достигает зачастую 80 доходов.
23|02.11.2019 21:30:55|Shamtu|Ипотека, на ремонт, машина, айфон... А ещё два на что
26|02.11.2019 21:32:31|S Marsal|На мозги и образование уже не остаётся
27|02.11.2019 21:37:47|Константин Капачинский|А чем не вариант валютный суборд vtb, гос банк, облигация создавалась в 2012, пережила 2014 год и другие встряски. Доходность 6 в валюте, конечно риски есть всегда, но и доходность.
29|02.11.2019 21:39:56|Елена Филякина|Подарки родственникам, чтобы пыль в глаза купить, одёжка и жрачка
30|02.11.2019 21:40:30|Константин Капачинский|Ну и совсем последний вариант  табачные компании 78 в валюте див доходность, но волатильность. 
31|02.11.2019 21:41:41|Oleg Egorov|Беда еще в том, что в итоге когда все они не смогут платить, за них заплатим опосредованно, конечно мы с вами  через налоги, цены, комиссии и т.п....
32|02.11.2019 21:41:59|Shamtu|Баранина для плова в кредит Не будь бараном, пользуйся возможностью
33|02.11.2019 21:43:05|Елена Филякина|Так если бы все платили вовремя, может и по ипотеке был иным.
