|time|user|text
1|14.01.2020 22:01:09|G M|Некоторые в ПионерЛизинге, ктото в Бэлти 2,мне Калсбыт нравится.
2|14.01.2020 22:02:03|Paul Baikov|Хакас20132015  Для разнообразия
3|14.01.2020 22:02:53|Dmitry Manzor|ГрузЦ
4|14.01.2020 22:02:56|Алекс 21|Пусть  меньше но надёжней но не меньше 89
6|14.01.2020 22:03:36|А что ты сделал для котэ!?|Сначала было 79 Теперь уже 89 
7|14.01.2020 22:03:46|Алекс 21|Хакасия лежит в портфеле
10|14.01.2020 22:05:09|Soa|сколько сейчас хакасия дает
11|14.01.2020 22:05:53|Алекс 21|Ой не помню кажется 78
12|14.01.2020 22:07:10|А что ты сделал для котэ!?|Смотря какая
13|14.01.2020 22:08:22|Paul Baikov|1315 около 6. Зато по 200р, сдачу удобно держать там
14|14.01.2020 22:08:28|Soa|тогда уж хкх якутия
16|14.01.2020 22:10:24|А что ты сделал для котэ!?|Чо думаешь, куда уйдет
17|14.01.2020 22:11:01|Soa|да думаю так и будет бултыхаться 108109
18|14.01.2020 22:11:37|Paul Baikov|Так если 1k то проще действительно как писали, Бэлти2 до окончания размещения или Пионер маркетмейкер всегда в стакане, удобно
19|14.01.2020 22:12:19|А что ты сделал для котэ!?|Все таки идиотский у нас рынок Две одинаковых шлака  ЖКХ РЯ и калсбыт Но какая разница всдохе
20|14.01.2020 22:12:52|Soa|ну да..
22|15.01.2020 06:57:34|Sereja|Она даёт 5 годовых с копейками. Спред 0.1 и комса  14 дней купонов. Дрочилово это, а не сдачу пристроить.
23|15.01.2020 07:27:27|Владимир Парцей|Я начал использовать пионер лизинг в качестве парковки
24|15.01.2020 07:33:29|Шура SiberianRanger|
25|15.01.2020 07:44:39|Corax|На следующем заседании ЦБ ставку опять понизят  Кточто думает
26|15.01.2020 07:48:27|Yuriy Skopylatov|Когда оно
28|15.01.2020 07:59:51|Corax|7 февраля. Встречал мнение что вообще до 5 в этом году могут понизить, в связи с оф.инфляцией в 3. ЦБ как я понял смотрит также на доходности ОФЗ, и от них пляшет. А доходности сами знаете где сейчас
29|15.01.2020 08:35:22|"PRObonds | LIVE"|портфелиprobonds /1/ Время вспомнить о наших базовых портфеля  1, 2, ориентированных на высокодоходные облигации. За 2019 год портфель 1, состоящий исключительно из ВДО, принес не так много в сравнении с широким облигационным рынком  15,4, учитывая комиссионные издержки. Опережения индекса корпоративных облигаций МосБиржи составило всего около 1. Однако в начале нынешнего года разрыв резко увеличился большинство облигаций в портфеле серьезно выросло в цене. Ожидания на 2020 год  1215 годовых. И при этом постараемся избежать волатильности, связанной с возможными просадками рынков акций и облигаций. В прошлом октябреноябре хеджирование уже применялось в обоих портфелях и отработало хорошо. В этом году оно будет применено не раз.
