|time|user|text
1|06.01.2020 15:18:24|Serge R.|Нифига себе я в последний вагон запрыгнул... В 1450 заявка исполнилась по 100.05 И все. Нет таких цен
2|06.01.2020 15:19:05|Soa|теперь наблюдаем
4|06.01.2020 15:27:19|Dmitry Manzor|Александру не хватило
5|06.01.2020 15:28:19|Andrey Hohrin|Убьёт
6|06.01.2020 15:28:43|VincenzoT|Кстати, Ашинский включили в индекс, если кто не знал. У завода есть облигации, и ценник там почти по писят Хотя обороты с ноября увеличились. И отчётность вполне живая. Если верить их сайту и опубликованной там инфе
7|06.01.2020 15:28:46|Владимир Тутынин|Вот менталитет у вас ещё какойто советский. Все расхапать и не оставить ничего старому капиталисту...
8|06.01.2020 15:29:32|Soa|ну не писят, а 8485 вроде
9|06.01.2020 15:29:33|Yuriy Skopylatov|Думаете будет коррекция
10|06.01.2020 15:29:56|VincenzoT|Так и написал почти
12|06.01.2020 15:31:48|Владимир Тутынин|Да. Ваши действия
13|06.01.2020 15:31:53|Soa|и доха 50 проц
14|06.01.2020 15:46:26|Andrey Belous|Верю в ашинский
15|06.01.2020 15:47:38|Andrey Yurtaykin|а почему у облигаций ашинского такой странный купон 
17|06.01.2020 16:02:09|VincenzoT|А вот без понятия Для меня логика такая индекс  обороты  рост  выход. uod. На фоне положительных финрезультатов.
18|06.01.2020 16:03:14|Yaroslav|Ну как коррекция, скорее не думаю что 89 без новостей это реальный рост, а не рост на ликвидности. Я обувь покупаю ниже 45, но это я и мои прикидки по рискам
19|06.01.2020 16:12:20|Andrey Yurtaykin|сам спросил, сам отвечу
20|06.01.2020 16:16:34|Yuriy Skopylatov|Доберу ещё немного. В планах 3 депо..
21|06.01.2020 16:18:52|VincenzoT|Спасибо
22|06.01.2020 16:21:39|Olior|Какой индекс
23|06.01.2020 16:29:59|Алексей Мареев|широкого рынка ммвб
25|06.01.2020 18:04:04|А что ты сделал для котэ!?|Судя по цене и оборотам за день  размещение Обуви закрыто
27|06.01.2020 18:08:48|Aleksandr Boychuk|Закрыта обувь уже.
28|06.01.2020 18:11:13|А что ты сделал для котэ!?|Да Поздравляю 
29|06.01.2020 18:12:11|Aleksandr Boychuk|Спасибо В 1450 примерно ушел последний объем
30|06.01.2020 18:13:21|Владимир Парцей|Приятно, что я успел закупиться
31|06.01.2020 18:13:25|Сергей|Инструменты вроде все или только копейки остались
32|06.01.2020 18:13:33|Aleksandr|Чо кинули меня с Обувью пока я летел Молодцы
33|06.01.2020 18:14:42|А что ты сделал для котэ!?|Или все или осталось менее 10 млн
34|06.01.2020 18:16:19|Сергей|Меньше миллиона осталось
35|06.01.2020 18:35:41|Reincarnation Man|Осталось больше, но не дают почемуто. Представители Атона есть здесь
36|06.01.2020 18:36:40|Сергей|а где больше сегодня ушло 15,5 млн
37|06.01.2020 18:36:55|А что ты сделал для котэ!?|Так выходные же Все покупают в стакане по 100.1
38|06.01.2020 18:37:16|Reincarnation Man|48085315447  осталось 3700
39|06.01.2020 18:37:51|А что ты сделал для котэ!?|А где вы смотрите Альфа показывает оборот 12.8
40|06.01.2020 18:38:12|Сергей|на сайте биржи
