|time|user|text
1|15.10.2019 21:47:03|Dmitry Manzor|Читаю интересную статью, а тут знакомые лица
4|15.10.2019 21:48:04|Aleksandr|да
6|15.10.2019 21:52:11|Ivan Z|Депозит небольшой, 1,2млн, альтернатива банковский вклад под 7. А тут будет лишних тысяч 35 с учётом брокерского обслуживания за 2 месяца и комиссии
9|15.10.2019 23:13:36|Andrey Hohrin|Для меня  13
10|15.10.2019 23:14:56|Aleksandr|Ну скажем так , мой лимит на Обувь12 намного выше чем на Роделен12
11|15.10.2019 23:15:10|Andrey Hohrin|Я не ожидал такой скорости размещения. Или мы обросли инвесторами, или Роделен хорош. Второй вариант более правдоподобен.
13|15.10.2019 23:16:32|Aleksandr|Ага, ну хоть кто ликвидней можно сравнивать
14|15.10.2019 23:20:04|Quantum Satis|Не так давно инвестировать стало возможно спокойно через смартфон . Сейчас народ попрет
15|15.10.2019 23:24:16|Andrey Hohrin|Видимо, в смартфоне у Роделена более почетное место, чем у ПР, скажем
17|15.10.2019 23:28:17|Quantum Satis|Мне название понравилось . Веет Легкой аристократией . ПР это как сигареты
18|15.10.2019 23:29:26|Aleksandr|Да , нет так уж и давно.Я вот через смартфон года три инвестирую
19|15.10.2019 23:32:03|Quantum Satis|Я давно хотел начать, но никак не мог до брокера дойти . А тут сбер все сам предложил . Скачал и, не выходя из дома , начал погружаться этот дивный мир инвестирования
20|15.10.2019 23:34:44|Aleksandr|Просто другие в этом мире давно.Поэтому потока сметающего облиги не ожидается
21|15.10.2019 23:37:41|Quantum Satis|Но статистика неумолима, инвестиционный рынок уверенно растёт
24|15.10.2019 23:52:34|Шура SiberianRanger|депозиты 29 трлн ВДО 14 млрд както так D
25|15.10.2019 23:53:37|Aleksandr|Коллега весь рынок имеет ввиду , фондовый.
26|15.10.2019 23:55:26|S.P.|Физики вложили в фин. рынки более триллиона. 14 млрд это капля в море
27|15.10.2019 23:56:29|Шура SiberianRanger|более триллиона всё ещё в 30 раз меньше примерно 30 трлн на депозитах
28|15.10.2019 23:57:12|S.P.|Зато эта цифра ежегодно удваивается. Как только депозиты будут по 4 годовых, так и цифра будет 10 трлн
29|15.10.2019 23:59:11|Шура SiberianRanger|орнул сегодня
31|16.10.2019 00:00:07|Aleksandr|Ну наконец то
32|16.10.2019 00:01:56|Vladimir Nabatchikov|Добрый вечер. Кто такой щедрый нынче
33|16.10.2019 00:02:34|Шура SiberianRanger|Сберик 
34|16.10.2019 00:03:22|Михаил|Я так понимаю, по  выше 1,5 не найти
35|16.10.2019 00:04:56|Maison|Кто то ждал депозитов по 3,5 Так такие есть давно
37|16.10.2019 00:07:37|Шура SiberianRanger|3.25 ещё летом было сейчас вижу 2.20 в Совке, но там свои приколы крайне мало отделений принимают валюту
38|16.10.2019 00:09:56|Михаил|Я сижу в 3,5 в бкс выше асв, ибо проморгал cbom весной например. Становится нервно и неприятно.
39|16.10.2019 00:12:37|Шура SiberianRanger|Я не успел весной в БКС до волны понижения ставок 
40|16.10.2019 00:20:04|Quantum Satis|Я не вдо
41|16.10.2019 00:20:27|Шура SiberianRanger|ты не вдо 
42|16.10.2019 00:20:35|Quantum Satis|Да, именно , так . Спасибо
46|16.10.2019 02:10:06|Владимир|Приезжайте в Беларусь , 3,25 в  есть , 2 года, фикс,  безотзывной , забрать сможете через два года . 100  государственная гарантия на любую сумму в валюте вклада в любом банке Беларуси.
49|16.10.2019 05:50:27|Andrey Belous|Батька гарантию дал  гарантию забрал
50|16.10.2019 06:19:59|A|или все же ПР в бОльшей степени несильно торопясь размещает самостоятельно, не привлекая дорогих андеррайтеров, чьи услуги удорожают эффективную ставку выпуска для эмитента на несколько 
51|16.10.2019 06:21:42|Andrey Hohrin|Тоже вариант. Впрочем, мы тут вроде как шутим.
52|16.10.2019 06:22:23|A|Смайлика не увидел
53|16.10.2019 06:22:52|Andrey Hohrin|, пожалуйста
54|16.10.2019 06:23:23|A|Так лучше 
55|16.10.2019 06:25:37|Andrey Hohrin|Хорошо
56|16.10.2019 06:30:32|A|У ПР последние кредиты под 9,910,5 до пяти лет в таких банках как ВТБ, СБЕР, Райффайзен безо всяких доп комиссий. Ликвидности более дешёвой, чем размещаемый под 12 ПРЛиз1Р3 предостаточно, даже по первому выпуску недавно по оферте на 46 млн выкупили. Так, что спешить и переплачивать с точки зрения ликвидности смысла нет
