|time|user|text
1|29.11.2019 08:34:17|YYY|Да ладно 
2|29.11.2019 08:35:12|Andrey Hohrin|числу к 910 декабря буду знать точно. пока это смелое предположение. основанное на первом дне работы с инвесторами.
3|29.11.2019 08:35:40|Антон|Ликвидности не хватает
4|29.11.2019 08:41:09|YYY|Я осознаю прекрасно все риски по ВДО облиг, меня больше почему то пугает офз и всяческие фишки,если они полетят ,то мало не покажется всем...,мож ошибаюсь.
5|29.11.2019 09:01:25|Serg|
6|29.11.2019 09:07:09|Alexey Petryashev|Попалась статья про Обувь России. Мысли 
7|29.11.2019 09:07:37|Максим Кочнев|мысли что на бояне играть учат в муз школе
8|29.11.2019 09:07:58|Alex Spirit|
9|29.11.2019 09:09:02|Шура SiberianRanger|Это уже 4 раз за сегодня, читайте чат перед тем как постить.
10|29.11.2019 09:09:15|Alexey Petryashev|Удалил, раз повтор
11|29.11.2019 09:12:17|Andrey Mayorov|Была ещё какая то хрень, ее раз 67 в чат постили, недели дветри назад. Но и день только начался Ставки делать будем
13|29.11.2019 09:17:10|İldar Rafikov|Пошёл искать ВДО Lagavulin
14|29.11.2019 09:18:14|Serg|16 выпуск 
15|29.11.2019 09:18:41|İldar Rafikov|Ага, и доха 16
16|29.11.2019 09:19:39|Harry Lime|Когда РДВ пошел войной на ВДО
20|29.11.2019 10:30:09|Святослав|Проще вложите все ВДО и не парьтесь , Баффет так скажет 
21|29.11.2019 11:18:15|Oleg Malakhov|ВозможноВы просто выделяет таблицу цветом, копируете в Ексель и все корректно переносится без искажения формата ячеек
23|29.11.2019 12:31:43|"PRObonds | LIVE"|обувьроссии исследования Подтверждая тезис, что Обувь России размещение облигаций объемом 1 млрд.р. с купоном 12,0 состоится 11 декабря  это не совсем типичный для ВДО случай, приводим сравнительную таблицу ряда эмитентов облигаций с купонами 12 и выше. Первое и наиболее важное отличи  объем полностью погашенных облигационных выпусков. У Обуви это 5,2 млрд.р., на втором месте Ломбард Мастер, но уже с 305 млн.р. Далее, первая строчка, в основном, с отрывом, по финпоказателям баланс, капитал, выручка, прибыль. Причем капитала больше займов, а сам капитал более чем на 50 сформирован на счет чистой прибыли.
24|29.11.2019 12:35:51|Андрей|Кто нибудь участвует в размещении кармани, как подать заявку на участие в первичном размещении. Или она не нужна
25|29.11.2019 12:39:44|sergei begreater|Можно сразу в excel точки на запятые заменить CtrlF инструмент найти и заменить
26|29.11.2019 12:41:49|YYY|в дьюти фри продаётся , не в курсах Или ток мелкими эксклюзивными партиями
27|29.11.2019 12:42:45|Кирилл|В стакане
28|29.11.2019 12:43:17|YYY|ага
29|29.11.2019 12:44:13|Serg|Брал в Метро
30|29.11.2019 12:44:51|Кирилл|https//market.yandex.ru/productviskilagavulin16let075lpodarochnaiaupakovka/270942127/offerslocaloffersfirst1amphowaprice
31|29.11.2019 12:45:20|YYY|ясно, но я не местный. попробую за бугром.
33|29.11.2019 12:46:48|Евгений|Подскажите, правильно ли я понимаю, что покупая облигацию с большим НКД и получив купон я заплачу по формуле превышенния кс5 35 со ВСЕГО купона , а продавец заплатит 13 ндфл с НКД 
34|29.11.2019 12:48:47|Sergey|Классный вопрос. По логике правильно.
35|29.11.2019 12:52:42|YYY|Thnks
36|29.11.2019 12:53:28|Михаил|Кормить завтраками про рейтинг, а потом через два месяца выходить с более высокой дохойэто круто, да.
37|29.11.2019 12:54:54|Andrey Hohrin|а почему она выше
41|29.11.2019 12:57:00|Михаил|Для покупателя выше же
42|29.11.2019 12:57:21|Andrey Hohrin| но не для эмитента.
44|29.11.2019 12:58:47|Шура SiberianRanger|Бумажечек больше, не
45|29.11.2019 12:59:40|Oleg Malakhov|С некоторыми допущениями все верно. Если у продавца ИИС А, то налог 13 на числится, но не удержится до закрытия счета, если ИИС Б, то не удержится вообще, если обычный брокерский счёт, то удержат только в январе и до этого времени НОБ можно уменьшить бумажным убытком.
46|29.11.2019 13:05:29|Михаил|Это да. Я про сигнал рынку. В прошлый раз вышло так себе и придётся заманивать на этот раз. Я бы понял сделали наконец рейтинг и чуть позже бы дали купон поменьше.
48|29.11.2019 13:23:49|Евгений|Я имею ввиду что получается двойное налогооблажение Вычет в расчет не берём. Если НКД на чуть меньше купона, то новый владелец ещё и убыток получит.
49|29.11.2019 13:23:49|Шура SiberianRanger|ПОКА НЕ НАЧАЛОСЬ же
50|29.11.2019 13:23:52|Andrey Hohrin|срочностито особой нет. есть другая целевая аудитория инвесторов. все же БКС  это не наша с вами история. если я правильно понимаю формирование спроса там.
52|29.11.2019 13:31:02|Иван|Не получит
53|29.11.2019 13:33:07|Антон|AndreyHohrin Андрей, будете себе обувь брать
54|29.11.2019 13:33:46|Andrey Hohrin|на 10 от портфеля.
55|29.11.2019 13:34:31|Антон|Вместо чего будет в понедельник инфо
56|29.11.2019 13:36:34|Иван|Хотя при большом купоне наверное возможно, надо считнуть будет на досуге
57|29.11.2019 13:47:53|Andrey Hohrin|пока время есть на раздумья. есть перекос небольшой в компаниях ГГ в портфеле. уменьшить их вес до 15, далее, подсократить лиззинги. и задача решена. плюс у меня и так 10 от портфел 1 в деньгах сейчас. в общем, несложная ситуация.
59|29.11.2019 13:48:24|Антон|Спасибо
60|29.11.2019 13:59:47|Pavel|Ктонибудь объяснит, что за хрень. Субборды
61|29.11.2019 13:59:47|Pavel|СФО Русол 1, класс А и Б  зеленая секьюритизация договоров поставки мощностей. Сбор заявок и размещение запланированы на декабрь.
62|29.11.2019 14:05:50|Harry Lime| Зелёные облигации На рынок облигаций выходит ООО Солар Системс Михаила Лисянского. Он до конца года планирует размещение зеленых бондов на 6 млрд руб через Совкомбанк, так как компании необходимо финансирование на строительство и ремонт объектов городского водоканала. В свое время Лисянский руководил ГК Кварц. Это один из самых крупных в стране энергостроительных холдингов, который отвечал за ремонт генерирующего оборудования филиала ОГК2  Сургутской гидроэлектростанции1. После ремонта, правда, начались массовые обыски в офисах ГК Кварц и ОАО ОГК2, а МВД завела уголовное дело о хищении бюджетных средств. Друзья из Самары Аветисян и Лисянский проходили по этому уголовному делу. На ремонт оборудования Сургутских ГРЭС1 и ГРЭС2 было потрачено более 3 млрд руб., при этом руководители Кварца завышали стоимость ремонта оборудования, в результате было похищено 0,5 млрд руб. В дальнейшем разницу в потраченных суммах выводили с помощью подставных фирм через Газбанк бывшего зампреда РАО ЕЭС Владимира Аветисяна. Его сын Иван Аветисян был среди топменеджеров Кварца. В прошлом году ЦБ отозвал лицензию Газбанку за вывод активов, обнал и сомнительные операции. Дыра в активах банка превысила 4,4 млрд руб. А семья Владимира Аветисяна переехала в Лондон. Но руководство ГК Кварц отскачило от дела. Более того, Лисянский еще несколько лет руководил подразделением Кварц  Новые технологии. Сейчас он ждёт привлечения новых инвестиций. А то нарядному сыну Лисянского уже давно хочется новую тачку.  Будем держать руку на пульсе, и вы не переключайте канал  trubapodneglinnoy
63|29.11.2019 14:06:34|Harry Lime|Вот такой солар , формально это структурка без гарантии возврата номинала
64|29.11.2019 14:08:37|Pavel|Ооо. Где фигурирует рок музыкант Авитесян, лучше не лезть имхо
65|29.11.2019 14:09:14|А что ты сделал для котэ!?|Это который партнер по банку Восточный
66|29.11.2019 14:09:16|Иван Хз|Пока отечественные зеленые так себе облигации
67|29.11.2019 14:09:28|Pavel|Другой. Владелец Самарского сбыта
71|29.11.2019 14:15:08|Ингода|Это точно. Закроет Минпромторг кормушку и пипец КАМАЗу.
72|29.11.2019 14:16:38|Vl Lav|ему не будет пипец...его вытащат за уши всегда
73|29.11.2019 14:19:19|Harry Lime|А вот облигационеров не факт
74|29.11.2019 14:19:56|Vl Lav|полностью согласен...но хотя это будет очень жестко, не думаю что на такое пойдут
77|29.11.2019 14:20:33|Harry Lime|Рестракт на 50 лет под 0,1  золотой стандарт
78|29.11.2019 14:20:46|Vl Lav|
79|29.11.2019 14:33:34|Ингода|Его да, а вкладчиков Помним Промсвязьбанк Банк вытянули, всех простых смертных тоже, а акционерам дали по пирожкам.
81|29.11.2019 14:45:26|Yuriy Skopylatov|https//youtu.be/j8FsQKE2l84
82|29.11.2019 14:55:10|Иван|Да интересно получается, например если брать Калсбыт с полугодовым купоном, то точка безубыточного входа по налогам получается  за 20 дней до погашения, а если брать чтонибудь ежемесячное с аналогичным купоном в 13, то за 3 дня Вот ещё один  в ежемесячных купонах...
83|29.11.2019 14:57:04|Иван Хз|простите за глупый вопрос, что понимается под точкой безубыточности
84|29.11.2019 15:03:01|Даниил Иванов|Российские производители свинины получили доступ на рынок Вьетнама reutersru МОСКВА Рейтер  Российские производители свинины получили доступ на рынок Вьетнама, сообщили российские агентства со ссылкой на сообщение Россельхознадзора. https//ift.tt/35Jtk3X
85|29.11.2019 15:08:07|Александр Емельянцев|Неее, делал пару раз, точно не помню, но точно жал там спец. кнопку выгрузка в эксель. Единственное, что не так там было  это колонка про налоговую базу подлежат налогу ставка цб 5 или нет, в выгрузке эта колонка была вся пустая. Но это не проблема, можно ориентироваться по дате выпуска...
86|29.11.2019 15:12:13|"PRObonds | LIVE"|обувьроссии книгазаявок Мы начинаем сбор заявок на первичное размещение облигаций Обувь России 001P02 . 11 декабря 2019  дата размещения . Организаторы выпуска  Иволга Капитал и АТОН. Основные параметры выпуска Обувь России 001P02   Объем выпуска  1 000 000 000 р.  Купон  12,0  Дюрация  3,2 года срок обращения 1 800 дней, линейная амортизация с середины срока обращения Как подать заявку на участие в размещении Пожалуйста, сообщите нам  Ваше имя,  Предполагаемый объем покупки минимальная заявка  100 000 р.,  Наименование Вашего брокера. Наши координаты   Ольга Киндиченко Kindichenko_Olga , kindichenkoivolgacap.com , 7 916 452 81 12  Иван Марков Markov1van , markovivolgacap.com , 7 929 509 65 50  Александр Бойчук AleksandrBoychuk , boychukivolgacap.com , 7 985 912 67 50  Андрей Хохрин AndreyHohrin , hohrinivolgacap.com , 7 985 385 21 62  Наш общий почтовый ящик infoivolgacap.com  Наш общий телефон 7 495 748 61 07 С уважением, Иволга Капитал
87|29.11.2019 15:14:43|Иван|Ну т.е. когда налоговые отчисления по ставке 35 с разницы не превышают полученной разницы между купоном и НКД
88|29.11.2019 15:18:52|Александр Емельянцев|Очень обнодёживающая и воодушевляющая история  Нанотехнологии, однако 
89|29.11.2019 15:26:56|Andrey Belous|До какого числа заявки на обувь принимаете
90|29.11.2019 15:29:19|Александр Емельянцев|Уэх  эт один из мох любимых каналов, щя глянем...
91|29.11.2019 15:34:32|Andrey Hohrin|до 10.12
93|29.11.2019 15:46:40|Александр Емельянцев|А что за Эбис такой
94|29.11.2019 16:01:07|Dmitry Manzor|Переработка ПЭТ
95|29.11.2019 16:02:58|Шура SiberianRanger|Ну, за Эбис 
96|29.11.2019 16:06:45|Aleksandr Mukhin|заявки собраны. кто не успел, тот в стакан
98|29.11.2019 16:07:35|Игорь Т|
99|29.11.2019 16:09:28|Sheld|я вот такой Эбис почемуто сперва нагугливаю ИНН 5407970298
100|29.11.2019 16:09:43|Vl Lav|в стакане будет потом еще дешевле тенденция
101|29.11.2019 16:10:42|Dmitry Manzor|Вряд ли Эбис будет в этом списке
102|29.11.2019 16:11:00|Vl Lav|да тут ничему нельзя удивляться уже
103|29.11.2019 16:13:35|Шура SiberianRanger|5050116514
104|29.11.2019 16:14:04|Sheld|спасибо
106|29.11.2019 18:16:14|Владимир Тутынин|Не. После 95 ждать уже ничего не надо. Надо подбирать
107|29.11.2019 18:20:43|Harry Lime|Почем Дэни , стабилизировался
108|29.11.2019 18:22:53|Aleksandr Mukhin|97,13, плит на покупку нет
110|29.11.2019 18:24:12|Dmitry Manzor|В этом и проблема для Дэни, покупать его не хотят. А сдать по 97 желающих хватает
111|29.11.2019 18:25:02|Евгений Коломна|У главного сливальщика выходные уже начались
112|29.11.2019 18:29:05|Владимир Тутынин|Чтото подобное летом слышал. А потом как завалят выпусками в марте
113|29.11.2019 18:33:45|Andrey Hohrin|это естественные события. пропустили  попер эмитент. не пропустили  грустит.
115|29.11.2019 18:35:29|Шура SiberianRanger|кто грустит, тот трансвестит 
116|29.11.2019 18:53:22|Oleg Malakhov|В том то и дело, что кнопки выгрузка в эксель там не нашёл.. Есть ли она там вообще Где запрятана Приходится копировать и доводить файл до ума Спасибо чату за подсказки.. через блокнот, замену точек на запятые и копию через специальную вставку все получилось.
119|29.11.2019 22:23:12|YYY|Опоньки, спб .лоханутся делать нефиг на всяких зеленных... ,если не знать, кто за этим стоит.
120|29.11.2019 22:25:07|Harry Lime|По форме это структурка без гарантии возврата номинала. Использование ее в такой форме очевидно ставит целью не заплатить .
121|29.11.2019 22:31:16|YYY|Согласен, на эйфории падения дипозитных ставок и загона на биржу неопытного мяса,вдуть в уши без разъяснения спецаловкость рук и никого мошенства.
122|29.11.2019 22:31:59|Harry Lime|Нет , это для квалов , думаю загоняют своих , это нерыночная история
123|29.11.2019 22:34:25|YYY| своих то надо постараться, вот иволга туда наверно не пойдет
124|29.11.2019 22:35:13|Harry Lime|У Иволги теперь есть Обувь. Где вы еще увидите птицу с обувью.
125|29.11.2019 22:35:27|Ivan Z|Мясо обычно учится быстро, если счёт не совсем маленький
126|29.11.2019 22:39:10|YYY|Вот здесь то мы и увидим, таки Андрей честно по свинарникам катается, а за той группой в полосатых купальниках уже мутная волна есть..
128|29.11.2019 22:47:29|Harry Lime|Для квалов только закрытая подписка.
129|29.11.2019 22:58:37|YYY|Ясно,хотя среди каналов есть кваломясо тоже и многие попали чисто по сумме в данную категорию ,то ход эмитента видно правильный .меньше суеты с килькой....
132|30.11.2019 11:39:54|Шура SiberianRanger|
133|30.11.2019 11:47:46|Paul Baikov|Птица с обувью это 5 А если есть Газпром и Мясничий  можно собрать ГазМяс 
134|30.11.2019 13:12:53|Egor Zagorskiy|и Омск35003 туда же
135|30.11.2019 13:20:45|Paul Baikov|Ах черт, вот его не хватает 
138|30.11.2019 17:46:17|Винсан|А что с омском не так
139|30.11.2019 18:28:19|А что ты сделал для котэ!?|Внезапно  https//inbusiness.kz/ru/news/sudpristupilkdoprosueksglavyiosnovatelyatooivolgaholdingvasiliyarozinova
140|30.11.2019 19:01:00|Dmitri Equilibrist|у сбера тожк одного аналитика под стражу взяли  да встретить нг в каталажке это мощно
141|30.11.2019 19:23:45|Paul Baikov|Это то самое пропавшее зерно, которое на бирже недавно искали чтоль
143|30.11.2019 20:21:08|А что ты сделал для котэ!?|Этотарест руководителя Иволги 
144|30.11.2019 20:22:48|Paul Baikov|Хватит нашу птичку обижать 
145|30.11.2019 20:22:51|Kalpa|https//www.forbes.ru/newsroom/finansyiinvesticii/388189bankvostochnyypervymvrossiiotkazalsyaotvyplatpovechnymutm_sourcefacebookamputm_mediumsocialamputm_campaignbankvostochnyyotkazalsyaotvyplatyku
146|30.11.2019 20:23:39|Paul Baikov|Баян малость.. Но интересно, у когото из присутствующих эти суборды реально были
148|30.11.2019 20:27:57|Kalpa|Тут както задавали вопрос про банковские перпетуал. ВТБ не сравнишь с Восточным, кто ещё из больших предлагает  Совком
149|30.11.2019 20:27:58|Aleksandr|кот  злодей
150|30.11.2019 20:28:45|А что ты сделал для котэ!?|Мкб
151|30.11.2019 20:32:28|Kalpa|МКБ системно значимый, его без серьезных причин не тронут
