|time|user|text
1|15.03.2019 17:04:37|Dima Seleznev|Я поставил условную заявку даже ниже. Возьмется на сопле вниз  хорошо.
2|15.03.2019 17:05:35|Alexey Z|Никто не обещал. Никто претензий не пишет, озвучиваются желания...
3|15.03.2019 17:08:07|Kir|С техничкой на комиссиях ниже уходить будет, размещение будет для эмитента дороже
4|15.03.2019 17:08:44|Dima Seleznev| Понял. Хочу НИЖЕ номинала.
5|15.03.2019 17:13:34|Aleksandr|Блумберг  Череда голосований по Brexit на этой неделе устроила встряску британскому фунту, а рубль, лидирующий среди мировых валют с начала года, показался аналитикам уязвимым на фоне динамики платежного баланса. РФ побила февральский рекорд размещения ОФЗ на аукционах, но у безлимитной тактики проявилась обратная сторона. Лучший период для рубля близок к завершению, говорят аналитики Рубль может пройти пик к доллару в этом или следующем месяце, прогнозируют аналитики, ссылаясь на сильный отток капитала в январефеврале, ожидаемое сокращение текущего счета и роста спроса на валюту в связи с выплатами внешнего долга. Медианная оценка респондентов Блумберг предполагает ослабление курса до 67 за 1 к концу года. BofA отмечает повальный оптимизм по EM, приближающийся к эйфории А вот Bank of America Corp. советует покупать ОФЗ и рубль на снижении, хотя опасается за развивающиеся рынки в целом, считая, что бычьи факторы заложены в цены. Энтузиазм трейдеров, который, по оценке BofA, находится вблизи уровней, наблюдавшихся перед распродажей 2018 года, настораживает и Morgan Stanley, а стратеги UBS сокращают кэрри с EM. Рынок ОФЗ теряет ликвидность после отказа РФ от лимитов График Министерство финансов РФ обновило рекорд размещения ОФЗ, при этом более половины бумаг купили иностранные инвесторы. Между тем тактика безлимитной продажи ударила по объему торгов на вторичном рынке, приведя к перетоку спроса на первичку. Лучшая отдача среди ЕМ мало значит для медведей ОФЗ Кто санкций боится, тому не до преимуществ бондов РФ. Eaton Vance считает хотя и экстремальным, но возможным шагом введение запрета США на покупку российского госдолга и предупреждает, что лучшая среди EM прибыль обернется двузначным убытком при ухудшении геополитической обстановки. НПФ Сафмар готов купить ОФЗ при обвале изза санкций А шестой по величине негосударственный пенсионный фонд РФ готов нарастить долю госбумаг в портфеле в случае развития ситуации с санкциями по худшему сценарию доходность на дальнем конце кривой может превысить 10 процентов. Пока же он хеджируется от потенциального обвала котировок при помощи обратного репо, долларовых бондов ряда российских компаний и сокращения дюрации портфеля.
6|15.03.2019 17:15:36|Владимир Тутынин|Гарри, объясните муверу, что делать с fxus при такой шляпе с рублем и ралли на фонде. Я вошёл в сентябре, до сих пор в минусе.
7|15.03.2019 17:17:20|Dima Seleznev|вошел неудачно
9|15.03.2019 17:18:35|Aleksandr|OrsonWelles
10|15.03.2019 17:20:11|Harry Lime|Сожалею , я только по облигациям.ETF не мой профиль.
11|15.03.2019 17:20:57|Andrey Hohrin|Я был вне доступа
12|15.03.2019 17:31:19|Alexey Z|Андрей, был вопрос есть ли разница для организатора адресные сделки или в стакан по номиналу Для понимания процесса.
13|15.03.2019 17:34:23|Andrey Hohrin|Если организатор  это именно организатор, то есть. Заявки должны поступать на первичные торги. А вторичные торги должны идти своим ходом. Если на первичке большой лот  4 млн.р., то сложнее. А когда на первичных торгах лот 1 бумага, то любые схемы  чреваты.
14|15.03.2019 17:36:08|Alexey Z|Понятно, спасибо. Значит по Мясничему ждём естественных торгов на вторичке. Я правильно понял
15|15.03.2019 17:37:03|Andrey Hohrin|Совершенно верно. Иначе будут сложности с последующей ликвидностью. А особенно для 300миллионного займа хочется сделать ликвидность очень хорошей
17|15.03.2019 17:38:26|Alexey Z|Понятно, спасибо
19|15.03.2019 18:04:15|Владимир Тутынин|Размещение на первичке заранее обговаривается какимито датами
21|15.03.2019 18:09:32|Aleksandr|Мясничий 
22|15.03.2019 18:10:17|Andrey Hohrin|До объема, но не более 90 рабочих дней
25|15.03.2019 18:47:41|Aleksandr|апри
29|15.03.2019 18:53:03|Andrey Hohrin|29 тыщ
33|15.03.2019 19:14:52|Aleksandr|Со всеми ли выводами согласны в исследовании OrsonWelles  Как воспринимать Мясничий  Как равный по рискам ОАЭ 
34|15.03.2019 19:20:42|Andrey Hohrin|Надо почитать
35|15.03.2019 19:28:01|Aleksandr|Силуанов не увидел венесуэльского следа в российском госдолге Иностранцы приобрели больше половины российских ОФЗ на последних аукционах, однако власти не знают, из каких они стран. Сообщения о возможном участии инвесторов из Венесуэлы Силуанов назвал домыслами Подробнее на РБК
37|15.03.2019 19:32:56|Завирюха Александр (МСХ Чувашия)|АПРИФП БП1 из 13 рублей выплатили за 1 ц.б. 10 блин минус налоги
38|15.03.2019 19:33:14|Aleksandr|не может быть такого налога
39|15.03.2019 19:34:00|Завирюха Александр (МСХ Чувашия)|упс  я не тот портфель смотрел
41|15.03.2019 19:35:30|Aleksandr|11.58 примерно на одну облигу апри вы должны были получить
42|15.03.2019 19:35:31|Завирюха Александр (МСХ Чувашия)|12,25 выплатили за 1 ц.б. спасибо еще раз,
44|15.03.2019 19:36:05|Aleksandr|Ну вот видите , даже больше чем я насчитал 
45|15.03.2019 19:37:23|Завирюха Александр (МСХ Чувашия)|извините  просто сам подумал что то много сняли
52|15.03.2019 19:52:11|Алексей ayaye :)|OrsonWelles , что там а канале про ОАЭ Пора сливать Волнуюсь. Извините, вечер пятницы 
53|15.03.2019 19:53:28|Harry Lime|Зачем сливать Ни в коем случае.
54|15.03.2019 19:53:41|Завирюха Александр (МСХ Чувашия)|портфелиprobonds В отличие от картинок, здесь  работающие ссылки в частности, на раскрытие информации эмитентами. Да и читать, наверно, удобнее.
55|15.03.2019 19:53:56|Завирюха Александр (МСХ Чувашия)|пока вроде держим 
56|15.03.2019 19:54:28|Aleksandr|все норм , пациент обследован , жить будет . Но хромает
57|15.03.2019 19:55:08|Harry Lime|Компания делает огромную работу по привлечению и удешевлению заимствований, не будем ей мешать.
58|15.03.2019 19:55:33|Andrey Hohrin|Вот
59|15.03.2019 19:55:43|Aleksandr|А помогать значит перестаем 
60|15.03.2019 19:56:26|Harry Lime|Это каждый сам для себя , это живой бизнес и без проблем и нежданчиков он быть не может
62|15.03.2019 19:58:09|Aleksandr|Лучше конечно с проблемами , но без нежданчиков
65|15.03.2019 19:59:57|Dima Seleznev|А ЧТО с ОАЭ
66|15.03.2019 20:00:29|Aleksandr|все норм
67|15.03.2019 20:00:43|Dima Seleznev|не пугайте
68|15.03.2019 20:01:16|Aleksandr|Вышло обследование ОАЭ на 17 страницах , checkup такой
70|15.03.2019 20:03:56|Dimasik|Аналогично сократил под мяско..
71|15.03.2019 20:04:54|Harry Lime|Если откажутся от займов КПК и запустят цех переработки на плановую иощность  все получится
72|15.03.2019 20:05:27|Aleksandr|Так, что такое КПК 
73|15.03.2019 20:05:45|Harry Lime|Кредитно потребительский кооператив
75|15.03.2019 20:06:48|Aleksandr|Мож от налогов уходят так  Прибыль выводят
76|15.03.2019 20:08:22|Harry Lime|Не невероятно , я даю и такую гипотезу
77|15.03.2019 21:22:07|Alexey Spitsyn|Скажите, а основу для исследования где брали
80|15.03.2019 21:26:06|Harry Lime|Отчетность по МСФО выложена на сайте Агроэлиты. Я про то , что все находится в открытом ж доступе , никто это не читает. Это была одна из целей исследования. Подвигнуть людей копать самим.
81|15.03.2019 21:27:32|Dima Seleznev|А многие ли поймут
83|15.03.2019 21:28:23|Harry Lime|А большинству надо только сказать тарим или льем. С этим рефлексом Павлова не заработать.
