|time|user|text
1|29.04.2020 10:50:55|In|ОР это мастодонт, который вымрет чуть раньше или позже. Всё уходит в онлайн, о ОР продолжает увеличивать колво розничных магазинов. Маркетплейс у них дохлый. Менеджмент и стратегия, в нем вся проблема.
2|29.04.2020 10:53:38|Dmitry Aleksandrov|И снова не согласен. ОР уже не наращивает сетку, а текущая имеет весьма дешевую аренду нет ТЦ, нет крупнейших городов. Макетплейс, разумеется, не может сразу дать эффекта, но он растет что подтверждается цифрами за 2019 год. Наконец, диверсификация ОР умеет работать с рассрочкой, займами и соврешенно разными товарами. А с менеджментом общение ведется на регулярной основе, как раз стратегическое видение и адаптивность оцениваю как крайне высокие
4|29.04.2020 10:56:13|Stock Exchange|Спасибо
5|29.04.2020 10:59:07|YYY|Эссе по нотам от Гарри очень познавательно Отбило у меня всякую охоту туда нос сувать 
6|29.04.2020 11:00:20|Harry Lime|Рад что вам вкатило , я просто коллеге помогаю работу по нотам написать в ВУЗе
7|29.04.2020 11:01:58|Yuriy Skopylatov|это сложный инструмент, для того чтобы на нем преуспеть нужно обладать сильными аналитическими способностями и постоянно следить. Таких мало, с остальные банки просто стригут бабло..
8|29.04.2020 11:03:40|YYY|Согласен, для меня сложный .
9|29.04.2020 11:07:48|In|Главное, что нужно понимать, что методика оценки запасов скорее всего неадекватна. Это когда пара неликвидной обувки в бухучете стоит 3 тыс, а по факту её никто не купит и за 1 тыс. Неликвид он такой.
10|29.04.2020 11:08:48|Dmitry Aleksandrov|Так поделите в Вашем анализе на 3, а потом расскажите, что получилось. В моих стрессмоделях результат удовлетворительный
11|29.04.2020 11:11:25|In|Эмитент жить будет, вопрос сколько, если есть отрицательный денежный поток. Если протянет 10 лет и выйдет в плюс, то это будет хороший кейс.
12|29.04.2020 11:12:50|Dmitry Aleksandrov|По моему прогнозу, операционный поток должен был стать положительным в этом году. Известные события наложили свой отпечаток, но в любом случае, создание положительного OCF  задача номер один и не на 10 лет
13|29.04.2020 11:12:57|Kira Zabrodskaya|У производителей игр сейчас бьются все рекорды по фин. показателям. Реклама для них подешевела в некоторой степени. Тезис про востребованность зрелищ пока оправдывается. У меня сыновья в этой области работают, поэтому к этой теме у меня это не праздный интерес.
14|29.04.2020 11:14:41|Aleksandr|Хороший повод заговорить о снижении арендных ставок.Или менять к чертям локации, на те что еще дешевле.
