|time|user|text
1|12.05.2019 19:21:00|Max|Про гарантии понял, спасибо
2|12.05.2019 19:21:15|Владимир|Это ограничено нежелания банков развивать данный сегмент. Рынок достаточно узок. Комиссии большие. Типа если и так покупают. Нахрена ещё что то делать
3|12.05.2019 19:22:14|Владимир Тутынин|Вряд ли. Мы же очень похожи.
4|12.05.2019 19:22:20|Harry Lime|Выходит одна дорога на IB , можно на IB будет деньги заслать
5|12.05.2019 19:22:25|Владимир|Лагун уехал на Украину. Все его имущество арестовано и продается для компенсации потерь Агенства по страхованию. И компенсации юрикам. Они пострадали больше всего.
7|12.05.2019 19:23:07|Max|Тут показали как батька за грязный коровник чуть не расстрелял..
9|12.05.2019 19:23:24|Harry Lime|Interactive Brokers
10|12.05.2019 19:24:53|Владимир|Тут как бы тоже , если уходить нелегально. Так как надо разрешение НБРБ на движение капитала за рубеж. Оно то можно и получить. И не знаю работают ли они с белорусами. Просто мы в одном списке с Ираном , Северная Корея и.д..
11|12.05.2019 19:26:16|Max|Чтото мне кажется что не работают они
12|12.05.2019 19:28:42|Владимир|За то в Беларуси есть первая регулируемая критптобиржа токенезировных активов .. Каренси..
13|12.05.2019 19:29:20|Max|Неплохо а обороты там есть
14|12.05.2019 19:32:26|Владимир|Хз, пока говорят не сильно. Но это дело наживное , думаю. Тем более зайти на нее можно любому в мире. Обещают в скором времени более 4000 токенезированных активов как акции , облигации , индексы международных активов. Пока их отколо 1000 . По крипте там только биткоин и эфир пока и все.
15|12.05.2019 19:39:11|Pavel|По Беларуси нашёл большое исследование на сайте мвф. 104 страницы. Но не читал пока https//www.imf.org//media/Files/Publications/CR/2017/Russian/cr17384r.ashx
16|12.05.2019 19:57:25|Владимир|10. Для Беларуси рекомендуется установить среднесрочный предельный уровень валового долга в размере 60 процентов ВВП. В отношении стран с формирующимся рынком в разработанной МВФ системе анализа устойчивости долга АУД для стран, имеющих доступ к рынкам, используются справочный показатель 70 процентов ВВП19.
19|12.05.2019 20:10:52|Максим Кочнев|В случае чего можно изменить методику подсчёта ввп и его увеличить
20|12.05.2019 21:26:12|Alexey Vishnyakov|Главное как считают Вот падали доходы россиян годы подряд, а тут изменили методику подсчёта  и попёрло Рости начали И экономика ростет Да здравствует росстат  локомотив нашей экономики 
21|12.05.2019 22:59:26|nik|Это такие ставки по белорусским рублям 30 год
22|12.05.2019 23:00:53|Владимир|Такие ставки были три года назад . На текущий момент от 12,94 до 13, 5 на безотзывные депозиты  забрать можно только в дату окончания  срок на 13 года .
23|12.05.2019 23:02:30|Андрей ☭ Емельянов|Тут возражали, что в Беларуси, в отличие от РФ, не было дефолта в 1998. Зато были 3 деноминации 1994  в 10 раз 2000  в 1000 раз 2016  в 10 000 раз
25|12.05.2019 23:04:51|Andrey Belous|Как говорит мой знакомый из Белоруссии. У нас почти все хранят деньги в долларах  Лукашенко научил.
26|12.05.2019 23:05:45|Андрей ☭ Емельянов|Абсолютно верно У многих в порядке вещей после уплаты коммуналки с ЗП в конце идти за долларами
28|12.05.2019 23:08:32|Andrey Belous|Ничего, чувствую скоро в Белоруссии будет Российский рубль и такие проблемы исчезнут
29|12.05.2019 23:13:20|Алексей ayaye :)|Так на Украине то же самое по крайней мере, пока я в Крым через Украину ездил отдыхать. Расчеты за жилье в евро или долларах по курсу.
30|12.05.2019 23:13:22|Андрей ☭ Емельянов|Дойдёт ли до рубля РФ в Беларуси, не знаю, но деваться ей некуда  это факт Там, конечно, сильны настроения, близкие к украинским, особенно в западных регионах, но осознание того, что ломать  это не строить, рано или поздно придет
31|12.05.2019 23:20:45|Mikhail|Да ну нафиг надо
32|12.05.2019 23:21:15|Владимир|И каким боком это имеет к облигациям номинированных в долларах США и размещенным на международном рынке Россия раз не смогла исполнить обязательства свои , есть гарантия что это не произойдет вновь 
34|12.05.2019 23:22:46|Andrey Belous|Пофлудили чуть
36|12.05.2019 23:25:33|Владимир|Так у нас в банках 75  это депозиты в валюте , остальное в белорусских рублях. Наученные горьким опытом люди привыкли к долларам. Но ситуация постепенно меняется. 39 месяцев подряд население сдает больше валюты , чем покупает.
38|12.05.2019 23:30:24|Алексей ayaye :)|ойвэй, россия тогда и сейчас  две большие разницы
39|12.05.2019 23:30:41|Andrey Belous|Какой долг у Белоруссии перед РФ
40|12.05.2019 23:32:24|Владимир|Один из самых больших И  Выплатить его не такая большая проблема. А сколько денег закопано а Донбассе  Сирии  Абхазии
41|12.05.2019 23:33:34|Andrey Belous|Ладно не будем о политике
42|12.05.2019 23:34:01|Максим Кочнев|Если так придраться то дефолт в 1998 был по рублёвым бумагам. По долларовым бумагам в РФ тоже дефолта не было
46|12.05.2019 23:36:47|Владимир|Но дефолт государства был  В Беларуси обязательства исполняются в срок. И если рассматривать международные обязательства. То скорее всего первым делом кинут местных инвесторов  облигации Минфина чем не выполнять международные активы.
47|12.05.2019 23:37:50|Максим Кочнев|Дак вот а 98 так и было кинули рубли, по баксам все платили
51|12.05.2019 23:38:47|Владимир|Ага когда курс с 6 р ушел до 25 р.
52|12.05.2019 23:38:51|Максим Кочнев|Но дефолт был конечно
55|12.05.2019 23:42:06|Владимир|В отличии от России в Беларуси нет таких природных богатств как в России. Приходится работать напряжённо чтобы , что то было. И держать порядок. А в России уже и нефть начали дерьмо закачивать, теряя свою репутацию и имя надёжного поставщика энергоресурсов. Идёт время , а бардак как был так и останется. Только не знаешь когда где прорвет. Дошло дело и до нефти.
56|12.05.2019 23:44:21|Максим Кочнев|Чет я вас не понял. При чем тут все это Как будто я тут вашу бедную белорус в чемто обвиняю. Мне лично она нравится. Не нравится только некоторое негативное отношение к русским там, которое я лично испытывал находясь там и не только я.
