|time|user|text
1|23.12.2019 13:53:23|А что ты сделал для котэ!?|На мой взгляд дискуссия полезна Если вдруг с эмитентом что то случится  будет много материалов для статьи  P. S. Статьи  в смысле заметки в ТГ
2|23.12.2019 13:53:42|Dmitry|УК
3|23.12.2019 13:54:58|А что ты сделал для котэ!?|Не, именно аналитической заметки ... но Ваш вариант мне тоже нравится 
4|23.12.2019 13:57:49|Dmitry|Риск  выбор каждого, но если прыгнул с обрыва, обсуждение рельефа пролетаемой скалы может иметь место, а вот претензии к рельефу  личные эмоции лишь.
5|23.12.2019 13:58:03|А что ты сделал для котэ!?|Ух ты  Дэни уде по 83 и обороты на 13 млн Каждый желающий может выйти, все достаточно честно
6|23.12.2019 13:58:14|Aleksandr|Ситуация с Дени отразится на всем рынке ВДО , в том числе и в части его будущего регулирования государством.
7|23.12.2019 14:00:46|Andrey Hohrin|https//www.rusbonds.ru/nwsinf.aspid5141799
9|23.12.2019 14:06:48|Андрей ☭ Емельянов|А для КО это актуально
10|23.12.2019 14:07:36|Dmitry|Если серьёзно, то есть два варианта  Вы пропустили момент провала котировок и Вы наблюдали момент провала котировок. В первом случае нужно подумать о мани менеджменте, во втором  порефлексировать на широко известную в узких кругах тему быстрого зарезания лося вместо наблюдения за графиком как кролик за удавом, как это не больно. То есть перенос обсуждения на негодника Дени лично Вам просто вреден, он скрывает проблему. Не сочтите за нравоучение, это больше именно про Денидискурс.
12|23.12.2019 14:07:41|Владимир Тутынин|Нет. Просто, если Дима Александров взялся за ружье, оно должно выстрелить.
13|23.12.2019 14:08:08|Aleksandr|В Пашу 
16|23.12.2019 14:12:22|Andrey Hohrin|нет. КО небиржевой инструмент
17|23.12.2019 14:13:16|Алексей Мелехов|Я как тот Парамоша... Азартен...признаю
18|23.12.2019 14:14:55|Андрей ☭ Емельянов|А как вы оценивание перспективы ваших эмитентов в контексте рейтинга Про обувь говорилось, а остальные
19|23.12.2019 14:15:16|Andrey Hohrin|ВВ и выше
23|23.12.2019 14:19:03|Dmitry|Об этом и речь Игроки сели за стол и теперь весь диспут о Дени сводится к тому, чтобы сделать именно его лохом. Ибо альтернативы игроков удручают
24|23.12.2019 14:30:36|Pavel Bilenko|русские не сдаются
25|23.12.2019 14:31:08|Алексей Мелехов|На самом деле, если серьезно, то удручает другое...и из за этого весь сыр бор...эмитент считает, что его задача платить купоны и погасить в срок... остальное мало его волнует...организаторы слились после первичного размещения...Павел один пытается наладить связь, но выходит это как то слабо и без поддержки со стороны эмитента...Иволга по своей доброй воле попыталась наладить контакт, не получилось...и кто то активно продает Мне нужен ответ на один единственный вопрос. Кто продаёт И по какой причине. Павел не отвечает на него
26|23.12.2019 14:32:48|Dmitry Manzor|Пусть возмещают стоимость билетов
27|23.12.2019 14:34:14|Aleksandr|Дмитрий частный рейс бронировал по моему. Деньги можно мне на карту кинуть , я передам . 22 тыс EUR
28|23.12.2019 14:35:47|Алексей Мелехов|Вот та же обувь акции...цена на исторических минимумах...мне клиенты задают вопросы...зачем нам брать облиги, если в компании беда...смотри типа котировки акций...но ответ есть на этот вопрос и его дал сам собственник...поэтому клиенты идут в облигации
30|23.12.2019 14:40:00|Dmitry|Вы финсоветник
