|time|user|text
1|18.12.2019 11:09:32|Александр|Пишет что данная операция доступна по тел Сбербанк брокер
2|18.12.2019 11:10:10|Andrey Hohrin|Вы что хотите сделать Купить чтото из наших размещений
4|18.12.2019 11:11:06|Александр| росии
5|18.12.2019 11:12:40|Andrey Hohrin|написал Вам личное сообщение.
6|18.12.2019 11:43:50|A G msk|На какую
8|18.12.2019 12:15:39|Vadim Asanbaev| АКРА присвоило кредитный рейтинг BBBRU, прогноз Стабильный 3 выпуску облигаций ООО ПРЛизинг ПРЛиз1Р3, ISIN RU000A100Q35 Как отмечено в прессрелизе АКРА от 18.12.2019 кредитный рейтинг облигаций соответствует кредитному рейтингу ПРЛизинга от 15.11.19 . ℹ Кредитный рейтинг Компании обусловлен умеренной оценкой бизнеспрофиля, сильными оценками достаточности капитала и рискпрофиля, а также удовлетворительной оценкой фондирования и ликвидности Стабильный прогноз предполагает с наиболее высокой долей вероятности неизменность рейтинга на горизонте 1218 месяцев. Напомним, 3 выпуск тикер ПРЛиз1Р3 находится на стадии размещения. На сегодняшний день размещено 92 выпуска Скрипт приобретения https//t.me/prleasing/122 Приобрести облигации также возможно через   следите за новостями prleasing
9|18.12.2019 12:16:26|Шура SiberianRanger|
10|18.12.2019 12:21:06|Alex|Вадим, а зачем сразу два агентства
11|18.12.2019 12:21:43|Vadim Asanbaev|нет, агентство то же, это рейтинг уже бумаге
12|18.12.2019 12:24:17|Alex|Ага, понял
14|18.12.2019 13:03:50|Andrey Hohrin|Супер
18|18.12.2019 13:57:59|Виктор|Палладий пробил условие входа
19|18.12.2019 14:00:01|Andrey Hohrin|Пока нет
20|18.12.2019 14:03:37|Ivan Markov|1910 по споту
21|18.12.2019 14:16:33|Rost|Это хорошая машина, поздравляю, на ней можно с левого ряда направо поворачивать, обратное тоже верно. 
22|18.12.2019 14:17:33|Aleksandr|Почему можно
23|18.12.2019 14:18:21|Rost|я не знаю, все так делают, и даже без поворотника. Все все, больше не буду .. я не люблю бехи, у меня ассоциации из 90х
25|18.12.2019 14:43:34|Елена|В втб букбилдинг бесплатно
26|18.12.2019 14:45:59|Privet|Да. По телефону минимальная заявка 300 т.р.
27|18.12.2019 14:53:11|Andrey Hohrin|может, рубль тоже станет валютой с отрицательным ключом
28|18.12.2019 14:54:25|Rost|Андрей, не смешите ... если только ключ минус инфляция то да и очень скоро, и к тому же у нас инфляция двулика как Янус
29|18.12.2019 14:54:33|Алексей ayaye :)|даешь первую в мире валюту с отрицательным номиналом
30|18.12.2019 14:54:48|Andrey Hohrin|и это тоже будет рупь
31|18.12.2019 15:03:17|#Любопытный|То есть это на работу ходить и ещё доплачивать А если облигации покупаешь, то тебе деньги на счёт приходят
32|18.12.2019 15:03:32|Кирилл|Инвесторстандарт
33|18.12.2019 15:42:04|Vladimir Nabatchikov|Звонил трейдерам, говорят что вообще по обуви минимального лота нет в ВТБ
34|18.12.2019 15:43:43|Aleksandr|там Z0 режим торгов
35|18.12.2019 15:43:50|Ivan Markov|Да, по Обуви лимит отсутствует.
36|18.12.2019 15:44:35|Aleksandr|Не путайте гражданина . Он говорит о лимитах самого ВТБ , путает с лимитами при букбилдинге с режимом Z0
37|18.12.2019 15:45:18|Ivan Markov|пардон
38|18.12.2019 15:46:01|Vladimir Nabatchikov|Так, что в итоге, коллеги, будет ли удовлетворена поданная голосом заявка на 100 лотов, и не прилипнет ли от ВТБ какаянибудь сверху дополнительная комиссия
39|18.12.2019 15:46:26|Aleksandr|Удовлетворят.Не прилипнет.
41|18.12.2019 15:47:28|Vladimir Nabatchikov|Пока не ставил, завтра послезавтра
42|18.12.2019 16:17:46|Andrey Hohrin|Про Дэни буду удалять, простите. Ни к чему это.
43|18.12.2019 16:19:34|Шура SiberianRanger|
44|18.12.2019 16:20:16|Andrey Hohrin|https//t.me/druz_svid  тут всё можно, про любые эпические сцены. поддерживаю отдельный чат от Дмитрия Адамидова
45|18.12.2019 16:22:01|!|Обувь будет делать рейтинг Если будет, то когда
46|18.12.2019 16:22:26|Andrey Hohrin|Точно будет. Срок  возможно, до конца декабря.
47|18.12.2019 16:22:36|Alex|Честно говоря даже там заколебали
48|18.12.2019 16:23:53|А что ты сделал для котэ!?|Пардон за влпрос  где найти скрипт к покупке второй обуви на првичке
49|18.12.2019 16:24:58|Alex|Прикрепленное сообщение в верхней части экрана
50|18.12.2019 16:25:18|Aleksandr|обувьроссии скрипт Скрипт подачи заявки  полное наименование ООО Обувь России 001P02  краткое наименование ОбувьРо1Р2  ISIN / регистрационный номер RU000A1015P6 / 4B020200412R001P  контрагент партнер Банк Акцепт код контрагента NC0040400000  режим торгов первичное размещение  код расчетов Z0  цена 100 от номинала номинал 1 000 р.  минимальное количество бумаг  100 штук.
52|18.12.2019 16:27:52|А что ты сделал для котэ!?|Думаю У меня 20 портфеля, что под акции предназначены высвободиться могут Вот думаю, где парковать Раньше парковал в ОФЗ  но стала жаба душить Перешел в Мордовию  но она щас больно дорогая, боюсь скор цена вниз пойдет А здесь, поскольку купон каждый месяц  вроде на НДФЛ с НКД сильно не попадешь Но еще не решил
53|18.12.2019 16:28:35|Aleksandr|Ну походи  поприценивайся 
55|18.12.2019 16:32:28|Andrey Hohrin|субфеды ничего
56|18.12.2019 16:32:33|Alex|Прлиз3
