|time|user|text
1|02.07.2019 21:30:00|Завирюха Александр (МСХ Чувашия)|справа это черточка по толще сделал чтобы видно было
2|02.07.2019 22:01:02|Andrey Hohrin|Держу. Не надо
3|02.07.2019 22:01:26|Завирюха Александр (МСХ Чувашия)|Надо много надо 
4|02.07.2019 22:02:59|Andrey Hohrin|Падала пара
5|02.07.2019 22:04:21|Завирюха Александр (МСХ Чувашия)|Та что красное это я чёрточку нарисовал
7|02.07.2019 22:08:43|nik|Я сижу и думаю жаль на 1.1150 биды не ставил ...
8|02.07.2019 22:10:53|Andrey L|веганство наш ответ  и велик/мото на рост цен на бензин
10|03.07.2019 00:20:44|Vladimir|Г
11|03.07.2019 04:15:00|Шура SiberianRanger|Г for Голдман
12|03.07.2019 06:36:56|Alexander|
13|03.07.2019 06:59:46|Елена|А в втб можно выводить без уплаты ндфл
14|03.07.2019 07:00:04|Aleksandr|Нет
15|03.07.2019 07:03:02|Елена|Может я неправильно поняла
16|03.07.2019 07:14:07|Oleg Klyuch|В втб можно настроить выплату купонов и погашение на обычный счёт и таким образом выводить.
17|03.07.2019 07:17:54|Aleksandr|Это игра слов . Вывод  это вывод средств с брокерского счета и в этом случае брокер всегда удержит НДФЛ.
18|03.07.2019 07:42:34|Dmitrii Petrov|Вы уверены В втб до сих пор предлагается схема, когда купон приходит на текущий счет в втб от брокера. Уплата ндфл  задача клиента с подачей декларации.
19|03.07.2019 07:54:42|Andrey Hohrin|goldmangroup Получил данные по МФСО Голдман Груп за 2018 год. Сегодня постараюсь успеть опубликовать в телеграм. Завтра  в видеоформате. Они слабо отличаются от консолидации по РСБУ. Прибыль выросла, вот и вся разница.
21|03.07.2019 08:01:51|Ilia|Первый раз слышу про такую схему, насколько известно купоны по российским акция и облигациям приходять чистыми, брокер налоговый агент по ним. Налог с прибыли уплачивается в конце года, то есть списывается со счета или же, если происходит вывод д/с со счета в течении года то, приходит отчет по прибыльным сделкам с начала года до дня вывод  и так же снимается
23|03.07.2019 08:04:00|Aleksandr|Я уверен что при выводе средств с брокерского счета брокер всегда удержит ндфл . Зачисление купонов от эмитента на текущий счет это совсем другое , это не ВЫВОД средств .
24|03.07.2019 08:04:06|Alexey Z|Купон втб может выводить на банковский счёт и приходит он уже очищенный от налогов, если таковые по данному купону имеются.
25|03.07.2019 08:05:02|Aleksandr|выводить откуда 
26|03.07.2019 08:05:12|Ilia|Все верно
27|03.07.2019 08:06:19|Alexey Z|Игра слов, как вы писали выше. Скажем по другому  перечислять 
28|03.07.2019 08:11:18|Сергей Ш|Выводить рубли в ВТБ с обычного брокерского счета без мгновенной оплаты НДФЛ можно с помощью однодневных облигаций ВТБ.
29|03.07.2019 08:11:48|Why Aye Man|Только в таком случае действительно придётся подавать декларацию
30|03.07.2019 08:12:29|Максим Кочнев|Лучше всеже через погашение обычных облигаций чтобы не пюкопитт себе проблему с налогами типа да пофиг за эти копейки не предъявят
31|03.07.2019 08:12:39|Harry Lime|Максим поставил на поток вывод через погашение облигаций  отличный метод
33|03.07.2019 08:13:38|Максим Кочнев|Да
35|03.07.2019 08:25:07|Dmitrii Petrov|В том и фишка, что купон капает на текущий счёт втб от брокера без вычета налога. Налог должен уплатить сам. Договор тройственный вы, банк и брокер. Банк и брокер при таком перечислении купона не являются налоговыми агентами, клиент сам должен задекларировать доход. Вывода с брокерского счета не происходит. Ещё когда у втб был Париба брокером начали так делать. Потом брокером стал Апрель, но схема осталась.
36|03.07.2019 08:28:34|Alexey Z|Может у вас какаято особенная схема, но мне на текущий счёт капает купон очищенный от налогов.
37|03.07.2019 08:29:02|Why Aye Man|Специально проверил  купон приходит очищенный, налог 35 с превышения КС на 5 удерживается
38|03.07.2019 08:29:27|Максим Кочнев|Да все конечно удерживается у ВТБ у купонов.
39|03.07.2019 08:30:03|Alexey Z|Возможно просто у вас облиги, по которым купон и так не облагается налогом, поэтому у вас и создалось такое впечатление, что втб ничего не удерживает.
40|03.07.2019 08:36:21|Dmitrii Petrov|Возможно. Проверю.
41|03.07.2019 08:41:47|Aleksei Tuv|Втб однозначно с купона удерживает налог хоть на марс он прийдет.
42|03.07.2019 08:53:25|Сергей Нужнов|Выпуск 16 года, с купона ещё 13 возьмут
43|03.07.2019 08:54:02|Максим Кочнев|да фиг с ним, погашение если нужно, эти 13 копейки
45|03.07.2019 10:25:49|Andrey Hohrin|Интересно, Максим, а чем продиктован именно этот выбор имен
46|03.07.2019 10:26:51|Максим Кочнев|Памятью в итоге все там по бывают
48|03.07.2019 10:28:08|Andrey Hohrin|клево
49|03.07.2019 10:30:45|Vladimir Zbrailov|AndreyHohrin какие предпосылки к закрытию позиции usd/rub 
50|03.07.2019 10:32:42|Andrey Hohrin|внутренние противоречия. много нас в долларах. а я предпочитаю быть в меньшинстве...
51|03.07.2019 10:54:32|S|Может добавить ещё пункт всех плровну, как библия учит
52|03.07.2019 10:59:03|Елена Филякина|Согласна, в то тоже в ответах метания
53|03.07.2019 11:06:19|Ilya|В этом чате ответ очевиден
54|03.07.2019 11:07:09|Максим Кочнев|да он и изначально был очевиден, поэтому они с ломастером пока отдельно чтобы дать другим выйти вперед. НО в ФИнале все равно встретятся
55|03.07.2019 12:03:39|Dmitry Manzor| fxцбрф FX RUB  ИЮЛЬ МИНФИН С 5 ИЮЛЯ ПО 6 АВГУСТА НАПРАВИТ НА ПОКУПКУ ВАЛЮТЫ 231 МЛРД РУБ., СНИЗИВ ДНЕВНОЙ ОБЪЕМ ДО 10 С 16,3 МЛРД РУБ.
56|03.07.2019 12:03:48|Dmitry Manzor|Удавочку чутьчуть приотпустили
57|03.07.2019 13:35:36|Сергей Ковалев|урепляться будем
58|03.07.2019 13:36:32|Dmitry Manzor|во 2 половине месяца больше вероятности, а там посмотрим. Я с валютой не играю
59|03.07.2019 14:02:49|Anna Savenko|Подскажите, у кого брокер делает рассылку о предстоящих первичных размещениях Альфа не делает
60|03.07.2019 14:04:21|Михаил|Вам здесь мало
61|03.07.2019 14:10:52|Anna Savenko|Не вдо едиными...  Про finam, cbonds, rusbonds в курсе. Хотелось бы со всеми параметрами размещения.
62|03.07.2019 14:17:27|Михаил|Каналы сибондс и бондс лаб помоему дают максимум доступной информации по всем размещениям.
63|03.07.2019 14:23:17|Anna Savenko|А код расчётов Сибондс не все размещения показывает
64|03.07.2019 14:26:09|Михаил|Чтото мне подсказывает, что код расчётов всегда будет z0. Контрагента можно найти на сайте биржи в новостях о регистрации. А вот лимиты  это видимо только у оргов. Самому интересно.
65|03.07.2019 14:26:44|nik|Открытие с инновации не принял заявку, ошибка, якобы размещение не весь день а интервалы. Знает кто
66|03.07.2019 14:27:25|Михаил|С 1645 до 1830 второй интервал
67|03.07.2019 14:28:00|nik|Спасибо Добрый человек
68|03.07.2019 14:47:00|D|Первый купон от Такси пришел
69|03.07.2019 14:57:27|Mikhail Saratov|пришёл
71|03.07.2019 15:37:49|nik|А ломбард через адресные будет или книгу
72|03.07.2019 15:44:31|Шура SiberianRanger|Адресные, но сначала книга организатора
74|03.07.2019 15:48:16|Елена Филякина|Только Титанам и Атлантам
75|03.07.2019 15:48:51|Шура SiberianRanger|Только тем, кто заранее подаст заявку в книгу Денису 
76|03.07.2019 15:49:34|Елена Филякина|Уже смотрю на жертв, кто пойдёт под нож
77|03.07.2019 15:49:50|Шура SiberianRanger| Ломастер это святое
79|03.07.2019 16:45:36|Андрей ☭ Емельянов|Оффтоп, наверно, но все же Есть ли возможность узнать у брокера, сколько уже налога накапало Тот, который 13 Они же, наверно, сразу считают, а не в конце года
80|03.07.2019 16:48:37|Алексей ayaye :)|какой брокер открытие умеет показывать
81|03.07.2019 16:48:43|Андрей ☭ Емельянов|ПСБ
82|03.07.2019 16:50:03|sveta sveta|В личном кабинете заказываете интересующий Вас период. Через пару дней приходит на почту.
83|03.07.2019 16:50:36|Андрей ☭ Емельянов|А какой код операции, не подскажите
85|03.07.2019 16:51:29|Михаил|Так примерно и будет Подготовка налогового отчёта
87|03.07.2019 16:52:14|Андрей ☭ Емельянов|Ок, спасибо
88|03.07.2019 16:53:41|Михаил|Получить расчёт ндфл по договору называется
89|03.07.2019 17:02:27|Андрей ☭ Емельянов|Это же бесплатно
90|03.07.2019 17:19:28|Anatol M|кстати, а 52 тыс р из 2ндфл с обычного счета не ИИС можно ж вычесть в счет налогового вычета
91|03.07.2019 17:21:05|sveta sveta|бесплатно
