|time|user|text
1|19.08.2019 12:09:48|Светлана|ETFы типа GLD от iShares, и у Vanguard и любого крупного фонда они наверняка есть.
2|19.08.2019 12:21:43|Alexey 1987|Благодарю. Сделаю запрос в Бкс на каких условиях остовы будут забрать обратно
3|19.08.2019 12:25:04|Harry Lime|Для аргументированного спора на эту тему надо посмотреть динамику базового актива. Взять цену на момент релиза и цену сейчас. Если она выше сейчас дисконта вообще быть не должно.
4|19.08.2019 12:26:35|Alexey 1987|Да тут не поспоришь. Жду ваш итог вечером.
8|19.08.2019 13:23:23|Вадим Хавин|Насколько я понимаю, можно подстраховаться от невыплаты купона эмитентом, проследив заранее на сайте НРД  https//nsddata.ru/ru/news  поступление денег для выплаты купона. Но вот интересный момент  18.08.2019 дата выплаты купона МСБЛизингом бумага МСБЛиз2Р01 Я наблюдаю поступление купона на свой брокерский счет, а вот на сайте НРД записи по МСБЛизингу не вижу Хотя предыдущая купонная выплата по этой же бумаге на сайте НРД присутствует Новости ЦКИ,  О получении и передаче выплат по ценным бумагам депозитарием, осуществляющим обязательное централизованное хранение ценных бумаг эмитента ООО МСБЛизинг Выплата купонного дохода выпуск облигаций 4B020124004R001P Может, ктото объяснит, как такое может быть
9|19.08.2019 13:24:06|Alex|Раскрытие тормозит, должны сегоднязавтра добавить.
10|19.08.2019 13:25:34|Вадим Хавин|Нуу, тогда это тухлое дело... Если запись на сайте НРД возникает уже ПОСЛЕ даты выплаты купона  значит никакого предохранения от невыплаты не будет...
11|19.08.2019 13:28:26|Harry Lime|Если купон выпал на выходные , то обычно да . Хорошим тоном для эмитента является отправка денег пораньше. Если деньги отправили в пятницу вечером вполне может тянуться и до вторника раскрытие.
12|19.08.2019 13:31:43|Михаил|Если дата окончания срока выпадает на выходной или праздничный день, то этой датой считается следующий будний день. То есть, вообще обязанность выплаты наступает именно сегодня, а не 18го. Не надо кипиш наводить.
13|19.08.2019 13:34:21|Вадим Хавин|О каком кипише речь Я же не требую, чтобы в воскресенье, 18го купон был зачислен Но если купон УЖЕ поступил на счет, то на сайте НРД должна хотя бы новость проскочить об этом Иначе туда и смысла нет смотреть
14|19.08.2019 13:36:40|Михаил|Деньги от эмитента должны быть перечислены в НРД сегодня до конца рабочего дня НРД. Плюс добавьте время на публикацию этой информации. Итого до сегодняшнего вечера нечего даже поднимать эту тему.
16|19.08.2019 14:09:46|Вадим Хавин|Еще раз поясняю, почему поднята тема. Здесь уже обсуждались варианты предохранения от случаев невыплаты купона эмитентом. И был дан совет следить за публикацией сведений о поступлении купона в НРД. Мой случай показывает, что этот совет может дать ошибку, потому что публикация на сайте НРД может запоздать по отношению к реальному зачислению денег на брокерский счет. Вот почему я считаю тему актуальной.
17|19.08.2019 14:11:52|Alex|Да актуально конечно, о чем спор. Обычно раскрытие НРД помогает, но не всегда. Просто это надо принять и смириться.
18|19.08.2019 14:19:50|Harry Lime|Тусуйтесь с инсайдерами , лучше нет совета
19|19.08.2019 14:20:01|Alexey Z|Я даже както сталкивался с тем, что купон уже прилетал, а в НРД еще про это не было ни слова. Так что присоединяюсь к словам Alex  принять и смириться или не ходить в ВДО
20|19.08.2019 14:28:25|Максим Воробьев| как предохраниться от не выплаты купона  покупай ОФЗ. 
21|19.08.2019 14:36:28|Pavel Panin|А есть в чате те, кто застал ГКО в 98 
22|19.08.2019 14:39:43|Harry Lime|Я завтра в 10 по Москве с представителем андеррайтера иду знакомиться с эмитентом в Экономлизинг. У кого есть вопросы по эмитенту  задавайте , спрошу.
23|19.08.2019 14:42:38|Andrey Hohrin|Гарри, вопросы  Вам задавать
25|19.08.2019 14:42:50|Harry Lime|Давайте конечно
27|19.08.2019 14:43:41|Снежко Сергей|Какой у них купон ожидается
28|19.08.2019 14:43:54|Andrey Hohrin|первый и самый неожиданый вопрос
