|time|user|text
1|29.01.2020 13:57:45|IABUDF|Шортить продать лонговатькупить 
2|29.01.2020 14:02:16|Alex|Если я продал 10 своих облигаций, это шорт
3|29.01.2020 14:04:34|Елена Филякина|Это выгодная сделка ибо по номиналу мы не отдадим, только 104  120
4|29.01.2020 14:04:58|А что ты сделал для котэ!?|Я понимаю, что вы спрашиваете не об этом. Но по сути, каогда я думаю, продавать бумагу, я должен спросить себя  готов ли я ее зашортить К бондам это относится в меньше степени, к акциям  в большей, а к фьючу  еще больше
5|29.01.2020 14:05:54|Елена Филякина|Здравая мысль
6|29.01.2020 14:07:03|Владимир Тутынин|
8|29.01.2020 14:09:22|IABUDF|Шорт и лонг торгвые стратегии на фондовых рынках. Сутью шорта коротких позиции является получение прибыли при снижении стоимости акций или любых других финансоввх инструментов, и использование падения рынка для того, чтобы заработать. Короткие позиции продажи без покрытия  это продажи ценных бумаг, взятых в долг у брокера под залог
9|29.01.2020 14:10:47|Максим Воробьев|Надо Хохрину переслать  важная же информация, вдруг он не в курсе... 
11|29.01.2020 14:14:59|Владимир Тутынин|Ищет у кого занять физический палладий
12|29.01.2020 14:16:18|Paul Baikov|Тема палладия не раскрыта
13|29.01.2020 14:17:16|Владимир Тутынин|Или никак не может зашортить потому что в скупках не покупают палладий
17|29.01.2020 14:37:24|Alex|В целом согласен. Но у случае акций и облигаций шорт платный. Это все портит
18|29.01.2020 14:44:52|Владимир Тутынин|Зато приятней, никаких прыжков с контанго и бэквордацией
19|29.01.2020 15:16:34|"PRObonds | LIVE"|proосновы библиотека доходность На интуитивном уровне, доходность представляется достаточно просто прибыль инвестора от вложенных денег. Однако в силу самой природы инструмента и целей инвестиций, ее виды бывают разные. Разберем пять самых основных из них. https//www.probonds.ru/posts/263proosnovyvidydohodnosteiobligacii.html IliaGrigorev
20|29.01.2020 15:41:21|Yuriy Skopylatov|Давненько на ютубе в канале не выкладывали обзоров портфелей. Теперь не будут такие видео выходить
21|29.01.2020 15:45:11|Oleg|Подскажите на что рассчитывают эти продавцы
23|29.01.2020 15:45:49|Mikhail Saratov|на купоны
24|29.01.2020 15:46:31|Шура SiberianRanger|На ТУПЫХ
25|29.01.2020 15:46:42|Paul Baikov|Купоны, и вдруг кто по рынку будет покупать..
27|29.01.2020 15:47:08|Paul Baikov|Фактически заявка денег не стоит, чего б и нет
28|29.01.2020 15:47:18|Шура SiberianRanger|Ибо воистину сказано
29|29.01.2020 15:47:25|Oleg|ну блин.... и при этом ставят 140.63 а не 140 
30|29.01.2020 15:47:32|Шура SiberianRanger|ТУПЫЕ это неисчерпаемый ресурс 
31|29.01.2020 15:49:18|Paul Baikov|Максимально допустимая биржей заявка видимо
32|29.01.2020 15:50:23|Oleg|не, выставил на 140.64
33|29.01.2020 15:50:28|Paul Baikov|И ведь срабатывает в неликвидах иногда. Да даже недавний 120 на размещении лтрейд можно вспомнить  Шура 1
34|29.01.2020 15:52:10|Oleg|при полупустом стакане допускаю, но там на 6 лямов нужно пробить до верха  навряд ли это будут настолько тупые
35|29.01.2020 15:53:52|Paul Baikov|Быстрей всего робот настроен и выставляет так весь портфель. Ну, я бы так сделал, если бы таким заморочился
36|29.01.2020 15:54:14|Alex|Заяву на премаркете ставят, проколы чаще с утра прямо
37|29.01.2020 15:57:36|А что ты сделал для котэ!?|Это экспонента или нет
38|29.01.2020 15:57:36|А что ты сделал для котэ!?|NovelCoronaVirusBot
39|29.01.2020 16:00:47|Evgeniy Averchenkov|Поясните, что они хотят от купонов при такой заявке
40|29.01.2020 16:01:05|Mikhail Saratov|То же, что и без этой заявки  приход вовремя
41|29.01.2020 16:02:32|Paul Baikov|Но если свезет  считай сразу купоны за пару лет придут 
42|29.01.2020 16:03:20|Mikhail Saratov|лотерейный билет с оплатой временем на выставление заявки
43|29.01.2020 16:03:55|Ivan Z|А нет риска прокол вниз собрать, когда он не по ошибке происходит, а например, выбегают те кто узнал первым плохую новость и рынок ещё не среагировал и просто сливают бумагу в рынок по тем бидам что есть
44|29.01.2020 16:03:57|Mikhail Saratov|я тоже искал по первости как автоматически с утра выставлять все свои облигации, условно, по 120  но не нашёл. А прокликивать все 20 позиций лень  так и не участвую в этой лотерее
45|29.01.2020 16:03:59|Oleg|да, похоже на какой то автомат  во многих стаканах задранные вверх заявки со странными хвостиками
46|29.01.2020 16:05:13|Paul Baikov|Руками конечно дикие затраты времени, это не окупится. А вот разок написать робота подобного  вполне вариант.. На долгосроке окупится имхо. Хотя и лень все равно заморачиваться
48|29.01.2020 16:13:21|Ivan Z|Я про заявки на покупку по 60 или 90
49|29.01.2020 16:14:15|Paul Baikov|А. Это да, это опаснее, согласен
50|29.01.2020 16:16:02|Dmitry Tarasov|Сегодня пришел купон от ОАЭ1, но брокер не удержал 35 с превышения ставка ЦБ РФ  6. Чтото изменилось в налоговом кодексе
51|29.01.2020 16:18:09|G M|Какой брокер готов платить за вас налог
52|29.01.2020 16:18:19|Dmitry Tarasov|Альфа
53|29.01.2020 16:18:47|Diz|30 с дивов спб биржи
54|29.01.2020 16:18:54|G M|Понятно. У меня другие жадные.
55|29.01.2020 16:20:01|Dmitry Tarasov|Это да, но речьто об облигациях, а не пиндосских акциях
56|29.01.2020 16:20:43|Paul Baikov|МБ округлилось до lt1рубля, если у Вас мало бумаг
57|29.01.2020 16:21:23|Dmitry Tarasov|Ну бумаг действительно немного, но раньше снималось условно, 1015 рублей, сегодня 0. Может какаята техническая ошибка
58|29.01.2020 16:22:29|Paul Baikov|Похоже на то. Возьмут ещё, брокер себе в ущерб работать не будет
59|29.01.2020 16:27:25|Diz|Да, простите, немного не в тему. Такой борзоты с акциями я от них не ожидал. Больше ни ногой туда
