|time|user|text
2|25.04.2019 10:12:41|Andrey Belous|Глупый вопрос, но может что дельное скажет кто. Остаток на ИИСе 800 рублей. Можно кудато зарядить/вложить чтобы работали, а не просто лежали без дела
3|25.04.2019 10:13:40|Aleksandr|купите амортизированную бумагу
4|25.04.2019 10:13:51|Andrey Belous|Что за зверь
5|25.04.2019 10:14:21|Aleksandr|облигация у которой остаток тела меньше 80 
6|25.04.2019 10:14:34|Evgeniy Averchenkov|Часть тела уже погашена, стоимость облигации меньше 1000
7|25.04.2019 10:15:09|Andrey Belous|Это изучил. Хотелось бы другие инструменты изучить
9|25.04.2019 10:15:34|Alex|Однажды я так вложил остаток в 1000 рублей и получил маржинкол изза брокерских комиссий.
10|25.04.2019 10:37:19|MrSmith|FXGD
12|25.04.2019 10:43:07|Maksim|вы за эти Деньжищи может стать крупным акционером банка ВТБ. Шутка ли, 20 тыщ бумаг мне кажется они сейчас на самом дне
13|25.04.2019 10:44:21|Шура SiberianRanger|Это мелкий, даже скидку на ипотеку не дадут, только на депозитарное обслуживание 
14|25.04.2019 10:46:36|Maksim|Если б я в годы своей молодости таким же молодым девчонкам рассказывал, что владею 20 000 акций ПАО ВТБ, возможно, героем любовником бы стал  но это не точно
15|25.04.2019 10:50:07|Andrey Belous|Разбогатею наверно
16|25.04.2019 10:50:51|Maksim|Шанс есть всегда. Но не всегда он реализуется 
17|25.04.2019 11:05:36|Kir|Еще етф казахстана можно взять, по 200р
18|25.04.2019 11:09:41|Шура SiberianRanger|Погрызенные облиги самый норм вариант в том плане что деньги гарантированно работают  Взять какихнибудь муни максимальной степени погрызенности, чтобы не думать потом куда промежуточные аморты девать. Ну или подгадать эти аморты под купоны от других облиг.
19|25.04.2019 11:23:31|Andrey Hohrin|Господа, а кто знает, у ФЭС завершилось размещение И как, если завершилось
21|25.04.2019 11:33:30|Andrey Hohrin|Спасибо Думаю, тут БКС все распродаст, спокойненко. Хотя всякое бывало
22|25.04.2019 11:34:10|Andrey Belous|Посоветуешь какие то конкретные
24|25.04.2019 11:38:46|Шура SiberianRanger|Не интересовался, поэтому не посоветую. Открой табличку в QUIK, добавь все облигации, отсортируй по номиналу 
25|25.04.2019 11:39:14|Andrey Belous|Да в WEBQuik нет функции такой пока как я понял.
26|25.04.2019 11:39:40|Шура SiberianRanger|Лишний повод добыть человеческий QUIK на комп 
27|25.04.2019 11:40:22|Andrey Belous|Да это понятно. Ситуация хуже. Дома ни ноута, ни компа. На работе установка сторонних приложений запрещена. Вот через web и хреначу
28|25.04.2019 11:43:05|Шура SiberianRanger|Печальная история  Возможно первый раз вижу человека, у которого дома ни ноута, ни компа.
29|25.04.2019 11:43:33|Andrey Belous|Отшельник. Хватает телефона для спокойной жизни.
30|25.04.2019 11:53:31|Александр Хохрин|надеюсь, можно разобрать текст
31|25.04.2019 11:53:49|Andrey Belous|От души прям
32|25.04.2019 12:10:52|Александр Кучеренко|Аижк можно брать Гос Кампания и доха 
33|25.04.2019 12:18:15|Harry Lime|Посмотрите внимательно условия выпуска , такой дохи не бывает у госов , потом жертвы квика выясняют , что доходность 5 , а не 15.
35|25.04.2019 12:20:54|Александр Кучеренко|Пока не смотрел, но обычные бумаги Аижк  дом . Рф  8
36|25.04.2019 12:23:59|Harry Lime|Аккуратно , обычно горе инвесторы начинают с РЖД 32 , потом Геотек , там не так уж и плохо.
37|25.04.2019 12:50:38|Yak|Привет .
40|25.04.2019 12:53:02|Andrey Hohrin|не смотрел. но помню, что эта компания платила щедрые дивиденды. правда памяти этой больше 5 лет
41|25.04.2019 12:53:28|Yak|Мож гляните а
42|25.04.2019 12:55:31|Andrey Hohrin|а вообще, отношение к рынку акций становится осторожным. рос долго, без особых коррекций, разве что в конце прошлого года попадал. так что я б в бондах отсиделся в ближайшие 25 месяцев
43|25.04.2019 12:57:36|Alexi|Мало того, что абсолютно неликвидная, так ещё и перегретая. Не советовал бы. Не факт, что дивиденды в след году будут такими же щедрыми
44|25.04.2019 13:00:23|Шура SiberianRanger|Я бы даже сказал что факт что не будут. В общем, не занимайтесь стокпикингом, и тем более не берите третьесортный щит, и тем более российский D
45|25.04.2019 13:01:01|Alexi|Согласен, Мосбиржа будет падать вместе с ключевыми индексообразующими фишками Сбер, Лукойл и пр. Но есть и бумаги, которые не в ногу с рынком идут и могут выстрелить
46|25.04.2019 13:04:36|Andrey Hohrin|а это ты видел с
47|25.04.2019 13:05:26|Шура SiberianRanger|ВОТ ЭТО ПОВОРОТ
48|25.04.2019 13:07:06|Harry Lime|Пукан начинает пригорать
49|25.04.2019 13:08:03|Шура SiberianRanger|Выглядит как ну это БКС льёт, мы не при делах
