|time|user|text
1|19.06.2019 17:58:10|Михаил|Иншалла
4|19.06.2019 18:05:44|Сергей Т|Добрый день, подскажите когда будет запись вчерашнего вебинара
10|19.06.2019 18:17:02|Olga Kindichenko|На следующей недели, отправлю ссылку с хештегом вебинар
13|19.06.2019 18:20:24|Andrey Hohrin|проблема вскоре решится. не буду утверждать, как именно. но не позднее середины июля. скорее всего раньше. мы слишком много сейчас ведем диалогов с клиентами и это клиенты других брокерских компаний, со всеми приведенными Вами дерганиями. И работа в таком виде  это тупик.
16|19.06.2019 18:22:56|Сергей Т|Спасибо
33|19.06.2019 18:44:30|Виктор|Откуда столько народу то набежало
39|19.06.2019 18:51:03|Andrey Hohrin|пригласили хороших людей
41|19.06.2019 18:51:18|Alex|ОАЭ вверх
42|19.06.2019 18:51:58|Виктор|Понятно. Надеюсь, хорошие люди будут себя пристойно тут вести...
44|19.06.2019 18:52:34|Andrey Hohrin|чтото мне кажется, тут много манекенов
55|19.06.2019 19:25:33|Dmitry Manzor|Пробондс убрал закрепленное сообщение об брокерах, подстава 
56|19.06.2019 19:26:53|Алексей ayaye :)|это ты сам убрал скорее всего
57|19.06.2019 19:26:59|Алексей ayaye :)|Наша команда подготовила информацию по комиссиям у ряда брокеров, указали особенности. По ходу будем добавлять новых брокеров от Ваших запросов. Для каждого брокера посчитана годовая комиссия и какой процент доходности данная комиссия скушает https//docs.google.com/spreadsheets/d/1NMR_AV1BXSToBUxwEWva_qb3kUgckC3lU1qqZluU/edituspsharing
58|19.06.2019 19:29:31|Andrey Hohrin|не убирали, оно нужное
62|19.06.2019 19:40:18|Алексей ayaye :)|можно припинить заново, тогда появится у тех, кто убрал
63|19.06.2019 19:40:48|Andrey Hohrin|сек, сейчас
65|19.06.2019 19:41:32|Andrey Hohrin|готово
67|19.06.2019 20:19:50|zatravka|AndreyHohrin Возможно, уже отвечали, но я не нашел. Портфели 1 и 2 реальные или теоретические
68|19.06.2019 20:22:48|Алексей ayaye :)|ну, свечку мы не держали... 
69|19.06.2019 20:25:31|Максим Кочнев|теоретические, те не реальные  они виртуальные
70|19.06.2019 20:26:15|Dmitry Manzor|У Иволги есть реальный портфель. Его тяжесть мы не знаем
71|19.06.2019 20:26:17|Andrey Hohrin|Демонстрационные, по реальным ценам с реальными комиссиями.
75|19.06.2019 20:31:00|Шура SiberianRanger|
76|19.06.2019 21:15:37|Ника|Это только для облигаций Для акций уже другая
77|19.06.2019 21:16:27|Andrey Hohrin|Мы делали только под первичное размещение бондов
78|19.06.2019 21:20:23|Ника|Первичное. Это значит не для меня простого маленького гномика.
79|19.06.2019 21:22:03|Nadya Nadya|Дада, расскажите плиз про первичное из расчёта для гномиков вы ещё в вебинаре упоминали что через приложение сбера можно купить первичное Их техподдержка дает другую инфу
80|19.06.2019 21:22:45|Andrey Hohrin|Не согласен. Ряд брокеров прекрасно и дёшево Вас обслужат и на первичных размещениях
81|19.06.2019 21:24:21|Ника|Андрей, просто я пока ничего о этом не знаю. Я правильно думаю, что это IPO
