|time|user|text
3|25.01.2019 14:21:28|Aleksandr|Часть 2  Аналитика ситуации в экономике России Как упоминается в докладе Минэкономразвития Картина инфляции, единовременное повышение ставки НДС в России с 18 до 20 оказало сдержанное влияние на ситуацию с ценами. В период с 1 по 14 января индекс потребительских цен вырос на 0,65 примерно втрое выше прошлогоднего уровня, в годовом выражении это около 4,7. В МЭР и Росстате считают, что после повышения цен на все сразу в начале года второе полугодие будет относительно спокойным периодом, и по году инфляция уместится в комфортные рамки. Однако вряд ли стоит делать такие скоропалительные выводы. Низкая российская инфляция  это такая же утопия, как доступная ипотека и сокращение уровня бедности. Сейчас инфляция замазана хитростью производителей продуктов питания и других товаров, которые прячут рост цен за снижением объема товара в упаковке. Рано или поздно это выберется на поверхность. На днях глава Сбербанка Герман Греф отметил, что в этом году не исключено однократное повышение ключевой ставки, а к концу года он ждет снижения уровней ставок по ипотеке. Есть мнение, что ключевая ставка ЦБ РФ может быть повышена уже в марте на 25 базисных пунктов, с текущих 7,75 до 8,00 годовых, поскольку инфляция растет и ощущается. Снижения ставок по ипотеке мы пока не ждем, год только начался. Центробанк в январе появился на открытом рынке с покупками долларов в пользу Минфина. В спокойные дни объем приобретений составляет около 15,6 млрд руб., но были сессии с покупками объемов гораздо больших. Это еще раз доказывает, что в руках регулятора снова есть механизм, которым можно придать рынку болееменее нужные очертания, все зависит только от объема вмешательства. Прогноз курса доллара США на февраль 2019 года Доллар США к концу января успел укрепиться к максимумам от 14 декабря в паре с евровалютой, протестировав уровень 1,1288. Позже основная валютная пара скорректировалась, но сам факт этого легкого снижения приводит к мысли о том, что мировому валютному рынку может понадобиться доллар как безопасный актив практически в любой момент. Это то, что работает в пользу USD безотказно. Рубль в последние дни заметно восстановился в паре с американской валютой, несмотря на венесуэльские страсти, волатильность нефти и отсутствие стабильности в аукционах Минфина. Российкая валюта сейчас точечно используется инвесторами в рамках локального Carry Trade, пока финансовый мир полон эмоций и находится в режиме длительного ожидания. В среднем, доллар США в феврале может колебаться в пределах отметок 65,5068,00 руб. Сильные уровни поддержки проходят по значениям 65,50, 65,75, сопротивления стоят на 66,45 и 66,95 соответственно.
4|25.01.2019 14:23:37|Aleksandr|Блумберг  Банк России решил начать с 1 февраля отложенные в прошлом году покупки валюты на внутреннем рынке после того, как в середине января возобновил приобретение основных объемов в рамках бюджетного правила. Рубль после объявления регулятора сокращает недельный рост, а участники рынка отмечают, что решение ЦБ может означать потенциальные риски для курса. Главное Центробанк будет осуществлять отложенные покупки равномерно в течение 36 месяцев, объем операций увеличится на 2,8 миллиарда рублей в день. Банк России оставляет за собой право приостанавливать покупки иностранной валюты в случае возникновения угроз для финансовой стабильности. Что говорят аналитики и инвесторы Решение ЦБ окажет краткосрочное умеренно негативное влияние на рубль, но вряд ли будет иметь долгосрочный фундаментальный эффект, написала по электронной почте экономист АО Нордеа Банк Татьяна Евдокимова. В итоге ежедневные объемы покупок валюты вернутся к 16 миллиардов рублей в день, с которыми рынок ранее спокойно справлялся. Такое быстрое возобновление отложенных покупок немного удивляет с учетом сезонности платежного баланса, оптимальным моментом для начала мог бы быть четвертый квартал, но, видимо, ЦБ не уверен, что текущая позитивная конъюнктура сохранится, говорит главный экономист по РФ ING Groep NV Дмитрий Долгин. Решение ЦБ повышает уязвимость рубля к возможному внешнему негативу во 2 и 3 кварталах, когда объемы интервенций должны в 23 раза превысить профицит текущего счета, написал он по электронной почте. Хотя ЦБ приложил немало усилий, чтобы смягчить тональность прессрелиза, учитывая прошлую риторику, участники рынка вероятно интерпретируют сообщения весьма просто и прямолинейно  как важный сигнал, что укреплению рубля не суждено продлиться долго, говорится в обзоре ПАО Росбанк. Решение ЦБ укладывается в объявленную ранее логику осторожных покупок и не несет больших угроз для рубля, но сезонность платежного баланса может временно повышать или понижать значимость этого фактора для курса, написал в обзоре главный экономист Российского фонда прямых инвестиций Дмитрий Полевой. По его словам, изза этого среднегодовой курс USD/RUB может быть выше на 12 рубля. Увеличение суммы незначительно и немедленной реакции не будет, но с накоплением покупок начнет оказывать влияние на курс,  написал по электронной почте директор казначейства ПАО АКБ Металлинвестбанк Селим Агарзаев. Реакция рынка Рубль к 1228 мск снизился на 0,5 процента до 66,09 рубля за 1, может завершить неделю ростом на 0,3 процента Валюта РФ к евро опустилась на 0,6 процента до 74,85
8|25.01.2019 14:32:41|Harry Lime|Все побежали занимать ...
9|25.01.2019 14:33:55|Andrey Hohrin|пока окно есть. похоже
16|25.01.2019 14:44:29|Евгений|Подскажите. Имею офз 217 хочу переложиться, имеет ли смысл продать сейчас с нкд или подождать купон в феврале Есть ли разница в налоге или ещё какая
17|25.01.2019 14:45:37|Mikhail Epikhin|зависит от средней цены покупки
18|25.01.2019 14:47:19|Евгений|Покупал ниже чем цена сейчас
20|25.01.2019 14:49:06|Andrey Hohrin|Положительная разница в цене в любом случае будет обланаться НДФЛ. НКД, помоему, тоже будет облагаться НДФЛ. Выплаченный купон по ОФЗ не облагается НДФЛ.
21|25.01.2019 14:51:08|Евгений|Спасибо. То есть жду купон
22|25.01.2019 14:51:22|Andrey Hohrin|по моей логике  да
