|time|user|text
1|29.05.2019 09:59:58|Andrey Hohrin|ничего себе
2|29.05.2019 10:00:09|Михаил|18
3|29.05.2019 10:01:22|Dmitriy|Техно лизинг вчера полностью разместился, или сегодня еще есть на пнрвичке
4|29.05.2019 10:02:14|Andrey Hohrin|Ещё есть
6|29.05.2019 10:17:16|nkdar|Лизинги сейчас быстро не размещаются
7|29.05.2019 10:18:16|Andrey Hohrin|их много. но и кроме того, у МСБ и БЭЛТИ не было желания быстро размещаться, чтобы облигационные деньги не положить на депозит
8|29.05.2019 10:18:48|Harry Lime|Перп ВТБ сейчас стоит 106 . Я помню его по 50 в 2014м. Может сложиться в пополам , а еще его могут списать. Тогда боль будет фантомная.
11|29.05.2019 10:52:39|Denis Nitchenkov|Доброе утро Не подскажете, почему ПИК БО07 падает уже полгода
13|29.05.2019 10:56:59|Harry Lime|Так у них оферта в августе , там цена будет скорее всего ниже номинала. Плюс это старый выпуск до 2017 года , льготы по купону там нет
14|29.05.2019 10:57:24|Denis Nitchenkov|То есть лучше сейчас продать
15|29.05.2019 10:57:40|Harry Lime|Это вам решать
16|29.05.2019 10:57:48|Denis Nitchenkov|Хорошо, спасибо за ответ
17|29.05.2019 10:59:12|Harry Lime|Можно взять бумаги с доходностью гораздо большей и со льготой на купон. На уровне рисков Пика вполне реально иметь чистую доходность без налогов 1213
18|29.05.2019 10:59:24|Ivan Markov|Добрый день
19|29.05.2019 10:59:52|Denis Nitchenkov|Понимаю, достаточно давно брал по неопытности
20|29.05.2019 11:00:59|Harry Lime|Бывает, берите выпуски 2017 , про старые забудьте , если вам деньги сохранить , а не играться.
21|29.05.2019 11:01:22|Denis Nitchenkov|Окей, ещё раз спасибо
22|29.05.2019 11:03:21|Harry Lime|Конечно , добро пожаловать в клуб
23|29.05.2019 11:04:06|Aleksandr Boychuk|Доброе утро В первом квартале 2018 года был резкий рост объемов покупки данного выпуска и бумага торговалась с премией в 4,5 от номинала. Сейчас, как уже верно заметили выше, перед престоящей офертой инвесторы избаляются от актива и цена стремится все ближе к справедливой номинальной стоимости.
24|29.05.2019 11:04:33|Alex|Я вроде находил сеньор перпечуал долг, есть такие А еще есть новость про нефинансовый перпечуал на ММВБ в скором времени.
25|29.05.2019 11:05:13|Harry Lime|Сеньор Перпечуал  это так буржуазно звучит.
26|29.05.2019 11:05:30|Александр Кучеренко|Тоже держу Пик побо7 Падение на  напрягает и плиты серьезные на продажу ... Хочешь не хочешь, ссыкотно становится . Хотя по отчетке все ок
27|29.05.2019 11:06:58|Harry Lime|В смысле , там роста не будет , к июлю она будет ниже номинала 99,599,7. А потом установят новый купон 89. И она провалится вплоть до 98. Вот и весь сказ. Иногда лучше не держать в себе , исповедаться.
28|29.05.2019 11:07:12|Dmitry Piminov|Пароль от вебквика не взял по не знанию в ВТБ, но попробовал подать адресную заявку на техно лизинг через личный кабинет, выбрав бумагу и режим торгов psau  размещение адресные заявки. В итоге получаю ошибку неверно указана фирма  партнёр по внебиржевой торговле. Ктонибудь знает про что это
29|29.05.2019 11:07:53|Harry Lime|Стоп это другой выпуск , есть БО7 и есть БОПО7 . Надо уточнить у кого какой.
31|29.05.2019 11:08:48|Alex|старший перп например http//cbonds.ru/emissions/issue/475835
32|29.05.2019 11:09:04|Александр Кучеренко|Да, Брал по 98,4 Сейчас 97.8
35|29.05.2019 11:10:14|Harry Lime|Пик мутит программу облиг на 100 ярдов . Долг увеличится драматически.
38|29.05.2019 11:12:35|Александр Кучеренко|Так и я всегда их держал Но сейчас чет очковать начал...
39|29.05.2019 11:13:29|Harry Lime|Оферта на 25 ярдов по БО7 в августе , мне некомфортно в Пике стало еще в сентябре.
40|29.05.2019 11:13:43|Dimasik|Вчера продал последний пик..
42|29.05.2019 11:14:20|Harry Lime|Скоро большой июньский облигошоппинг
43|29.05.2019 11:15:42|Александр Кучеренко|Хорошо, когда есть с кем поделится и посоветоваться 
44|29.05.2019 11:16:29|Harry Lime|Главное не задавать вопросов что мне купить и что продать. А так подскажем обязательно.
45|29.05.2019 11:17:44|Александр Кучеренко|Каждый сам принимает и отвечает за свои решения
46|29.05.2019 11:17:54|Harry Lime|Безусловно
48|29.05.2019 11:19:02|Dimasik|Начинаем готовиться потихоньку
50|29.05.2019 11:20:11|Завирюха Александр (МСХ Чувашия)|Не хватает 1 человека для 1500 
51|29.05.2019 11:20:45|Максим Кочнев|chat_angrybonds
53|29.05.2019 11:21:41|Максим Кочнев|Новые размещения ℹ Майский период относительного затишья на первичном рынке ВДО сменяется резким повышением активности эмитентов и организаторов. До конца июня будет проведено около 10 новых размещений. Напомним, что сейчас продолжаются размещения нескольких эмитентов  Бифри КОП01 20, 50 млн руб.  БрайтФинанс БОП01 12,75, 220 млн руб.  БэлтиГранд БОП01 14, 200 млн руб.  ОАЭ БОП03 13,75, 400 млн руб.  Ред Софт 001Р02 13,5, 100 млн руб. Мы подготовили небольшой обзор по новым размещениям, которые стартуют сегодня и в ближайшее время  МСБЛизинг 002Р02  27 мая начало размещения  200 млн руб. объем выпуска  12,75 ставка купона  фиксированный купона на весь срок обращения  ежемесячная выплата купона  5 лет срок обращения  без оферты  Иволга Капитал  организатор  ЧЗПСНПрофнастил БОП01  27 мая начало размещения  300 млн руб. объем выпуска  13,75 ставка купона  фиксированный купона на весь срок обращения  предусмотрена амортизация  ежеквартальная выплата купона  3 года срок обращения  без оферты  Среднеуральский Брокерский Центр  организатор  Техно Лизинг 001Р01  28 мая начало размещения  150 млн руб. объем выпуска  13,75 ставка купона  фиксированный купона на весь срок обращения  предусмотрена амортизация  ежеквартальная выплата купона  2 года срок обращения  без оферты  Церих Кэпитал Менеджмент  организатор В ближайшие несколько недель можно рассчитывать на размещения еще нескольких эмитентов  Дэни Колл БО01  500 млн руб. объем размещения  Бондибокс  организатор  МигКредит  500 млн руб. объем размещения  Банк Открытие  организатор  Грузовичкофф БОП03  50 млн руб.  ЮнисервисКапитал  организатор  Таксовичкофф БОП01  150 млн руб.  ЮнисервисКапитал  организатор  Кисточки БОП01  50 млн руб.  ЮнисервисКапитал  организатор  Ломбард Мастер БОП06  100 млн руб.  Септем Капитал  организатор  Новый эмитент  100 млн руб.  Септем Капитал  организатор Пост информационный. Редакция канала не несет отвественности за результаты инвестиций в данные ценные бумаги.
54|29.05.2019 11:22:15|Harry Lime|ОМ, Кармани, Трансмиссия , Кисточки , Грузовик 3 , Ломбард 6 , Роял 1 , МигКредит .
55|29.05.2019 11:23:56|Harry Lime|реклама  Уважаемые инвесторы 27.05.2019 г. началось размещение биржевых облигаций ПАО ЧЗПСНПрофнастил серии БОП01 объем 300 млн. руб., номинал 1 000 руб., срок погашения 3 года 23.05.2022 г., ставка купона 13,75 годовых на весь срок обращения YTM 14,48, купоны квартальные. Предусмотрена амортизация частичное досрочное погашение 20 от номинала в дату окончания 4го купона, 30 в дату окончания 8го купона и 50 в дату окончания 12го купона. Данные для приобретения облигаций на первичном размещении бумаги также можно купить на вторичных торгах  наименование ценной бумаги ЧЗПСНПрофнастил ПАО БОП01 сокр. ЧЗПСНП БП1  ISIN /идентификационный номер выпуска RU000A100DF7 / 4B020145194D001P  контрагент партнер СБЦ / EC0276600000  режим торгов Размещение Адресные заявки  код расчетов Z0  цена 100 от номинальной стоимости облигации. По вопросам приобретения облигаций Антон Быков, 8 800 2504420 доб. 1205, investorgrottbjorn.com . При открытии брокерского счета в ФА GrottBjorn ЗАО СБЦ торговая комиссия составит 0,01. Сайт эмитента https//стройсистема.рф/  Подробнее об облигациях
56|29.05.2019 11:24:08|Harry Lime|Для кучи уж
60|29.05.2019 11:34:12|Alex|А вы не покупайте все. Потому что среди этого всего появляется шлак.
61|29.05.2019 11:34:37|Александр Яско|Что там с разработкой 3 и 4 портфелей ProBonds А то тут Открывашка написала как создать Аналог индексу ММВБ https//clc.to/1w3r8Q
63|29.05.2019 11:36:48|Alex|Тогда путь в ЕТФ
64|29.05.2019 11:39:28|Шура SiberianRanger|пару лет назад был 2017, когда всё росло
66|29.05.2019 11:41:31|Alex|а московской бирже нет ЕТФ на ВДО, даже на корпоративные рублевые облигаций нет
68|29.05.2019 11:56:30|Dmitry Manzor|Интересная ситуация, первый выпуск 16, а второй 13.75. Они что с Иволгой связались
69|29.05.2019 11:59:26|Why Aye Man|Интересно, а как там идёт размещение нового ЧЗПСН
70|29.05.2019 12:03:29|Igor Faynman|Академия Финансов и Биржи размещением ЧЗПСН не занимается.
71|29.05.2019 12:05:45|Dmitry Manzor|Игорь, добрый день Какие ВДО вы уже купили
72|29.05.2019 12:07:46|Igor Faynman|Добрый день Секрет . Мы с 20 декабря 2018 года не имеем право ничего не рекомендовать. Свято чтим скрижали ЦБ, которые нам передали на горе 
75|29.05.2019 12:10:15|Dmitry Manzor|Спасибо за ответ Будем наблюдать
76|29.05.2019 12:13:57|Igor Faynman|И мы.... 
77|29.05.2019 12:19:01|Alexey Sudakov|В Технолизинге смущает, что 1. прибыль от продаж съедается проц. к уплате 2. а положительная ЧП формируется Прочими доходами и расходами, состав которых неизвестен 3. отрицательный ден. поток от текущих операций Также пока для себя не понял, почему заёмные средста  собств. кап. ни разу не 100 баланса
80|29.05.2019 12:37:55|Harry Lime|Игорь , приветствую Что у вас там в Челябинске за секту инсайдеровманипуляторов выявил ЦБ. Знакомые все фамилии. Из Академии вроде бы 
82|29.05.2019 12:39:35|Alexander|добрый день амортизация по облигациям хорошо или плохо не могу понять
