|time|user|text
1|10.01.2020 14:17:22|Harry Lime|Или возьмите деньги , найдите нового кредитора под 10
2|10.01.2020 14:21:50|Quantum Satis|Елена, Только что упало на счёт чтото от Сбера , вечером проверю
3|10.01.2020 14:22:09|Sergey S|Вопрос именно в рыночной оценке риска.на оферте ставка определяется в первую очередь по ytm имеющихся выпусков. какие бы они ни были мягкие и пушистые если по рынку доходность 12,3 профессинал не даст 10. Там же выпуск 7 не рыночный. вроде как, кто то один держит,полагаю
4|10.01.2020 14:22:33|Harry Lime|Да ПСБ
6|10.01.2020 14:24:03|Sergey S|Ну вот. там свои рискменеджеры есть и управляющие, они трезво ситуацию оценят, мне кажется
8|10.01.2020 14:33:28|Andrey M|Да, но там совсем немного заработать получится. Да и смотря какая комиссия за сделки ещё
9|10.01.2020 14:42:48|Виталий Суворов|Мб не так смотрю https//www.rusbonds.ru/ank_obl.asptool155627
10|10.01.2020 14:46:32|Andrey Hohrin|арбитраж увеличивает ликвидность. велкам
13|10.01.2020 14:49:24|Виталий Суворов|Понятно, просто другой процент имел ввиду.
14|10.01.2020 14:51:52|Andrey Hohrin|Я тока про доходность к погашению смотрю. А Вы
15|10.01.2020 14:52:25|Шура SiberianRanger|Реклама облигаций ПионерЛизинга D
16|10.01.2020 14:53:11|Andrey Hohrin|Всегда рад помочь Пионеру
17|10.01.2020 14:53:30|Виталий Суворов|Я ещё надеялся на увеличение текущей цены
18|10.01.2020 14:54:39|Дэн Иванов|
19|10.01.2020 15:08:31|Андрей|Купоны от ОР только 13.01.20
20|10.01.2020 15:09:42|Sergey K|
22|10.01.2020 15:11:44|Алексей ayaye :)|AndreyHohrin , помоему, стоит рассмотреть кандидатуру на роль PR для Иволги 
23|10.01.2020 15:11:44|Алексей ayaye :)|А у Андрея КАК Я ХОРОШ, КАК МОЩНЫ МОИ ЛАПИЩИ
24|10.01.2020 15:14:10|Lyudmila|Купон по 2 обуви пришел открытие
25|10.01.2020 15:14:21|Andrey M|Пионеру это не поможет 
26|10.01.2020 15:15:08|Rustam Rus|Добрый день А есть инфа как поучаствовать в оферте облигаций ООО Дэни колл . Какова процедура Даже НРД не в курсе
27|10.01.2020 15:16:27|Alex|Вы в НРД обращались
28|10.01.2020 15:17:39|Dmitry Manzor|хочется пошутить, да уже не смешно
29|10.01.2020 15:18:06|Григорий Мошорин|А вторая у них когда оферта
32|10.01.2020 15:22:54|Alex|На дискложе забанили
33|10.01.2020 15:26:21|Andrey Hohrin|мы не пиарщики, мы хуже  продажники...
35|10.01.2020 15:27:39|Rustam Rus|Написал им. Жду ответа.
36|10.01.2020 15:30:59|Григорий Мошорин|С мобильника не ахти смотреть
37|10.01.2020 15:36:06|Evgeniy Averchenkov|https//www.banki.ru/news/lenta/id10914619
38|10.01.2020 15:36:11|Privet|Константин вчера в Энгри подробно расписал все 
39|10.01.2020 15:37:31|Privet|Как в раскрытии сказано, так и поступать нужно
41|10.01.2020 15:40:44|Harry Lime|Все должно быть стандартно , скан оференту Универ , формальное подтверждение от него , что все ОК , лично или курьером передаем оригинал уведомления , не забываем подтверждение вручения оригинала. В установленное время выставляем в режиме РПС  выкуп облигаций заявку. Все можно сделать самому , проходил не раз
42|10.01.2020 15:41:23|Harry Lime|Народ уже подается по указанной процедуре , все ровно
43|10.01.2020 15:43:14|Harry Lime|Заява на оферту принята, инфа о количестве подавунов получена 
44|10.01.2020 15:43:22|Harry Lime|Все строго с указаниями на дискложе  попросили указать брокера 
45|10.01.2020 15:44:41|Harry Lime|Конечно , на первой дают всего лишь 100
46|10.01.2020 15:49:19|Elena Nikitina|Мне тоже упало чтото. Смс нет. Не стала дожидаться понедельника, позвонила а депозитарий. Получила следующий ответ. Технари отрицают наличие сбоя категорически. Мне рекомендовали пойти лично  с паспортом в любое отделение СБ в любой стране мира и написать претензию в свободной форме. Типа были смс, с 1 января нет смс. Прошу и т. д. Я попробую через личный кабинет написать претензию. Если не получится, дойду до банка. Заранее предвкушаю увидеть их выражение лица, когда я приду с такой бумагой.
47|10.01.2020 15:50:01|Oleg Kuzmichev|Смс пришли. Сразу по трём купонам
48|10.01.2020 15:51:11|Elena Nikitina|купоны на фондовый зачисляются
49|10.01.2020 15:51:41|Oleg Kuzmichev|Нет, на карточку выводятся
50|10.01.2020 15:52:05|Elena Nikitina|дык может смс с карты
51|10.01.2020 15:52:05|Alex|БКС кому нибудь пришли купоны по БД, Пионеру 2 и ПР3
52|10.01.2020 15:52:49|Oleg Kuzmichev|Да, а речь не об этом была
53|10.01.2020 15:53:25|Elena Nikitina|нет. смс не с карты. от депозитария
54|10.01.2020 15:53:58|Oleg Kuzmichev|Тогда прошу прощения, ввёл в заблуждение наверное
55|10.01.2020 15:54:07|Elena Nikitina|Елена Вячеславовна, 31.12.2019 выплачены купоны по ОАЭ о.н. с 30.11.2019 по 30.12.2019 в размере 11.3 RUB минус налог на 1 ц.б. в Депозитарии ПАО Сбербанк. Информация по месту деп.обслуживания
57|10.01.2020 16:16:40|Rustam Rus|Спасибоа форму заявки где взять
58|10.01.2020 16:17:27|Harry Lime|Не поверите , на дискложе , п1 оферты
59|10.01.2020 16:26:38|Quantum Satis|У Вас какой регион 
60|10.01.2020 16:58:57|Pavel Bilenko|ООО ДЭНИ КОЛЛ бренд DANYCOM организовал горячую линию в рамках выкупа своих биржевых облигаций по досрочным офертам. https//danycomo.com/news/press_center/66
63|10.01.2020 17:40:57|Rustam Rus|Всем большое спасибо
64|10.01.2020 17:43:52|Egor Zagorskiy|как думаете, будет купон 21го или нет
65|10.01.2020 17:49:48|А что ты сделал для котэ!?|Не будет
68|10.01.2020 17:52:38|Deleted Account|Толсто 
69|10.01.2020 18:14:31|Andrey Hohrin|отлично спасибо
70|10.01.2020 18:18:01|Pavel Bilenko|Не слушайте их Все будет
71|10.01.2020 18:19:21|Aleksandr|После горячей линии будет холодный душ
72|10.01.2020 18:20:35|Удаленный Аккаунт|Я думаю все будет хорошо. Просто ктото за копейки все скупил
73|10.01.2020 18:26:38|А что ты сделал для котэ!?|Зачем тебе купон  у тебя всего 6 бумаг
74|10.01.2020 18:44:48|Maks|Скорее Там продавец безлимитный
75|10.01.2020 18:47:31|Шура SiberianRanger|Первичка 10 января
77|10.01.2020 18:57:45|Eugeni Schukin|дык можно же бэлти купить 15.01 с нулевым НКД на первичке, да 
78|10.01.2020 18:57:45|會及Q及刄み會|Капец вдОшки растут прям как на дрожжах...
79|10.01.2020 19:05:07|Yaroslav|А чего БЭЛТИ так медленно размещается, неясно
80|10.01.2020 19:08:10|Harry Lime|Ясно , понятно , он это делает тихо сам собою , без организатора
81|10.01.2020 19:18:29|Григорий Мошорин|Я за народ переживаю
83|10.01.2020 20:02:26|Владимир Тутынин|Переправь на   Не думаю
85|10.01.2020 20:18:48|A|Вот это диверсификация  всех по одной
86|10.01.2020 20:19:47|Eugeni Schukin|нет, поболе чем 1шт  но в равных пропорциях.
87|10.01.2020 20:20:27|Den|Тоже удивился
88|10.01.2020 20:51:28|А что ты сделал для котэ!?|А зачем Странный вопрос  странный ответ 
89|10.01.2020 21:06:09|Владимир Тутынин|После ответа  Не думаю, возможны варианты 1. Я об этом не думаю 2. Не думаю что будет купон. 3. Не думаю что не будет купона. А за ответ  нет, могут подумать что врешь.
91|10.01.2020 21:16:47|Dmitry Manzor|60  справедливый курс при 60 нефти. Бюджет пополняется и экономика жива
92|10.01.2020 21:35:29|А что ты сделал для котэ!?|Да мне пофиг, что подумают 
94|10.01.2020 22:06:23|Elena Nikitina|депозитарий ближайший в Ярославле. смс по всей стране не приходят, как в декабре 2019 года
96|10.01.2020 22:07:07|Quantum Satis|Блин, у меня купон БД куда то пропал
98|10.01.2020 22:44:46|Alex Zest|А это не связано с НГ подарками 
99|10.01.2020 22:45:06|Elena Nikitina|Опа Толтко что пришла смс по купонам по АПРИ. Само заработало
