|time|user|text
1|14.02.2019 14:14:21|Aleksandr| cdsрф sentiment рынкирф санкциироссия Пятилетние кредитные дефолтные свопы CDS на российские облигации выросли на 6 базисных пунктов до 146 базисных пунктов  месячный пик
2|14.02.2019 14:20:12|Boris|по моей информации, брокер не будет удерживать 13 с 16,08 рублей, поэтому налог с этой суммы нужно будет декларировать и уплачивать самостоятельно.
3|14.02.2019 14:21:54|First Last|Т.к. это ВТБ и все делает долго, дождёмся налогового регистра за прошлый год, который я запросил пару недель назад и в нем все будет видно
4|14.02.2019 14:45:32|Aleksandr|https//www.rbc.ru/finances/14/02/2019/5c652d7b9a79471cd41df599
6|14.02.2019 14:49:21|Aleksandr|Минутка юмора. Любимый анекдот российских эмигрантов в Британии  Если вы не прекратите шуметь, я буду вынужден пригласить констебля  Когобля  Ментабля
7|14.02.2019 15:02:25|Alexander Spirin|...Проблема гораздо более сложная, чем о ней говорят. Нет никакой единой ставки эквайринга
8|14.02.2019 15:41:23|Aleksandr|Промсвязьбанк Как пишет сам Reuters, Крупные американские энергетические компании могут попытаются заблокировать проект. Таким образом, несмотря на оживление санкционной истории, неопределенность остается достаточно высокой
9|14.02.2019 17:09:27|Завирюха Александр (МСХ Чувашия)|Сбербанк на 7 рублей за сегодня уже летит вниз
10|14.02.2019 17:14:29|Aleksandr|Можно фиксить прибыль тем кто не жадный
11|14.02.2019 17:28:39|Aleksandr|Пока российская валюта находится под давлением продавцов 66.9 vs 65.8 вчера после восстановления жёсткой санкционной риторики, дела на глобальных рынках не лучше. В США опубликовали данные по розничным продажам, которые в месячном выражении показали самое сильное падение за девять лет на 1.8, тогда как прогнозировался незначительный рост. Одновременно снизился индекс цен производителей, хотя базовый компонент показал небольшое повышение. Информация воспринята инвесторами тревожно  фьючерсы перед открытием американского рынка снижаются. А вероятность повышения ставки в США не только давно ушла ниже нуля, но есть прогнозы по смягчению процентной политики. Хотя следует заметить, годовой спред фьючерса на евродоллар давно указывал с декабря на смягчение ДКП США или завершение. Мой недавний пост про Балтийский индекс стал совпадением или стечением обстоятельств, который заблаговременно указал на слабые инфляционные ожидания в крупных экономиках промышленность  это главный опережающийся индикатор. В любом случае тренд очевиден  вчера еврозона зафиксировала снижение промпроизводства . Также защитные от инфляции американские TRIPS снижаются в доходности. настроения инфляция сша
12|14.02.2019 17:43:07|Aleksandr|https//frankrg.com/1685
14|14.02.2019 18:05:19|Aleksandr|Вечерний дайджест Большую часть пятилетних евробондов Московского Кредитного банка выкупили инвесторы из континентальной Европы  Германии 20, Швейцарии 14, Франции 6 и прочих страны 5. Спрос был подкреплен участием инвесторов из Великобритании и США 26, стран ЮгоВосточной Азии и Ближнего Востока 4. Доля инвесторов из России составила 25. Всего было подано более 120 заявок, а объем спроса превысил 875 млн евро.  Фольксваген Банк РУС завершил размещение трехлетних облигаций серии БО001Р03. Планированный объем выпуска составлял 5 млрд рублей, однако в ходе сбора заявок был увеличен до 10 млрд. Всего было подано 60 заявок, а спрос на бумаги превысил 15 млрд. По итогам букбилдинга ставка 16 купонов установлена на уровне 8.9 годовых, что соответствует эффективной доходности 9.1 годовых.  ФПК ГарантИнвест предлагает инвесторам обменять облигации серий 001Р01  001Р03 на новый выпуск серии 001Р05. Условия оферты предполагают обмен бумаг указанных выпусков при условии, что ставка 1го купона по новому выпуску будет не ниже 12 годовых. Сбор заявок на облигации серии 001Р05 пройдет 28 февраля, оферта предварительно назначена на дату размещения  5 марта. облигации Cbonds
