|time|user|text
1|03.04.2019 11:27:09|Andrey Hohrin|Поднимем
2|03.04.2019 11:32:48|Zuev Aleksandr|Сегодня
4|03.04.2019 12:07:06|Harry Lime|Михасенко со Сторчаком , прикольно
5|03.04.2019 12:07:36|Aleksandr|иностранные делегаты сидят рядом и общаются с русскими коллегами.Россиянка говорит я из Сбербанка и получает вопрос на английском  Что это такое . 
6|03.04.2019 12:09:27|Harry Lime|Russian JP Morgan Chase
7|03.04.2019 12:14:03|Aleksandr|тинькофф
8|03.04.2019 12:16:31|Dmitry Manzor|Спросите у Михасеко когда он перестанет котиры Легенды валить
9|03.04.2019 12:20:16|Aleksandr|бкс
11|03.04.2019 12:20:24|Dmitry Manzor|
12|03.04.2019 12:22:43|Yuri B.|Помню неловкий момент на Мюнхенской конференции по безопасности в 17м году Модератор панельной дискуссии  Вон та дама усиленно хочет чтото сказать, представьтесь пожалуйста.  Я президент Эстонии Керсти Кальюлайд.
13|03.04.2019 12:24:23|Andrey Belous|Курица не птица, баба не человек
14|03.04.2019 12:26:36|Dmitry Manzor|aleks200879 Спасибо за видео, которые сюда загружаете. БКС шепчет чтото себе под нос, не оратор вообще
15|03.04.2019 12:30:00|Aleksandr|атон
16|03.04.2019 12:31:44|Завирюха Александр (МСХ Чувашия)|Народ вопрос
21|03.04.2019 12:36:06|MrSmith|Если акции Т2 то это норма
22|03.04.2019 12:36:58|Завирюха Александр (МСХ Чувашия)|Ну получается за это месяц у меня больше удерживать не будут
23|03.04.2019 12:37:05|Aleksandr|науфор
24|03.04.2019 12:37:07|Завирюха Александр (МСХ Чувашия)|Или опять удержать
25|03.04.2019 12:38:06|MrSmith|За депозитарий Если сделка попала в апрель то уже удержали
26|03.04.2019 12:38:33|Aleksandr|тинькофф 
27|03.04.2019 12:38:47|Завирюха Александр (МСХ Чувашия)|Привык без абонентской платы 
29|03.04.2019 12:43:59|Aleksandr|ЦБ
30|03.04.2019 12:44:12|Harry Lime|Роскошно
32|03.04.2019 12:45:39|Kirill Kopelovich|Хьюз назвал розничных инвесторов интересными животными
33|03.04.2019 12:46:28|Harry Lime|Спасибо за правду , Оливер
