|time|user|text
1|03.02.2019 16:34:39|IURII D.|Игра на понижение  The Big Short 2015
2|03.02.2019 16:34:49|Harry Lime|http//www.creditfixings.com/information/affiliations/fixings/auctions/2009.shtml
6|03.02.2019 18:46:28|Denis|Если инвестируете на много лет,то о какой заморозке средств вы говоритеИли вы инвестируете свои последние деньги
7|03.02.2019 18:50:15|Pavel Chelyshkin|ИИС по сути тот же брокерский счёт. Покупай, продавай. Чем он пассивнее обычного брокерского А то, что средства с него нельзя выводить 3 года, так это для большинства начинающих даже лучше. У большинства из них годовой доход от инвестирования 400 тыр будет раза в два меньше налогового вычета и выводить со счёта эту смехотворную сумму никакого экономического смысла не имеет. Гораздо правильнее её реинвестировать.
8|03.02.2019 18:52:40|Harry Lime|Есть купонный комбайн , я спокойно вывожу с ИИС купоном сколько надо , если надо с момента их появления в 15м году.
9|03.02.2019 18:53:34|Denis|Согласен.Но не у всех брокеров есть такая возможность.
10|03.02.2019 18:54:26|Harry Lime|Об этом стоило подумать при выборе брокера для ИИС.
11|03.02.2019 18:55:47|Dmitry Manzor|согласен, закупиться перед купоном и вывести необходимую сумму.
12|03.02.2019 18:56:30|Denis|Не у меня с этим нормально
13|03.02.2019 18:57:05|Pavel Chelyshkin|Кстати да. Хорошая тема для тех, у кого каждая копейка на счету.
14|03.02.2019 18:58:18|Dmitry Manzor|Интересно, что Эльвира думает на этот счёт или налоговая
15|03.02.2019 19:03:45|Harry Lime|Иногда очень спасает , копейка не копейка , а несколько десятков тысяч я за раз выводил , нормально получается.
16|03.02.2019 19:36:23|Andrey Belous|ИИС нормальная тема. Главное знать тонкости и осознанно открывать. Те кто открыл ИИС выбирали его обдуманно, а не лишь бы открыть. Вижу в ИИС только плюсы. Ждём введение страхования ИИС.
17|03.02.2019 19:48:08|Максим Воробьев|Введут страхование  вырастут тарифы брокеров
18|03.02.2019 20:45:27|Завирюха Александр (МСХ Чувашия)|Добрый вечер хотел узнать где можно посмотреть обзор ваших пакетов 25 выпуск на ютубе и вк больше не обновляют 
20|03.02.2019 20:46:36|Oleg Golovanov|Народ, извиняюсь что немного не в тему, а посоветуйте какойнибудь крутой фильм на тему финансов/инвестиций и так далее. Кроме игры на понижение, его смотрел уже
21|03.02.2019 20:49:49|Завирюха Александр (МСХ Чувашия)|http//www.kinomania.ru/news/54149
22|03.02.2019 20:50:13|Максим Кочнев|Бойлерная
23|03.02.2019 20:52:07|Aleksandr|https//smartlab.ru/print/518810.php
24|03.02.2019 20:54:35|Oleg Golovanov|благодарю, заценим
25|03.02.2019 20:58:57|Temur Nazarov|Народ, подскажите, что делать с ИИС по истечении трёх лет Можно ли с него дальше получать вычет
26|03.02.2019 20:59:40|A|Волк с волстрит
27|03.02.2019 21:00:21|Harry Lime|Ничего не делать , все также , пока не надоест , закрытие счета  право , а не обязанность.
28|03.02.2019 21:00:47|Andrey Belous|Если налоговый вычет не отменят, то можно по идее
29|03.02.2019 21:01:14|Andrey Belous|Налоговая сделала должниками всех владельцев ИИС Глюк от ИФНС  сумма возврата в лк выглядит как требование оплаты. Подробнее http//forum.investschet.ru/viewtopic.phpf11ampt1948ampstart70
30|03.02.2019 21:11:32|Temur Nazarov|Т.е. если у меня заканчивается трехлетний период, то я также смогу получать вычеты с пополнений этого счета и в то же время могу вывести деньги со счета в любой момент
31|03.02.2019 21:12:28|Harry Lime|Ага
32|03.02.2019 21:31:14|Harry Lime|Я люблю Уоллстрит с Дугласом и Золото с Макконахи.
33|03.02.2019 21:47:45|Евгений Коломна|Да, Золото шикарный фильмец
35|03.02.2019 22:08:51|Harry Lime|Я приводил этот пример , когда доказывал , что согласие на участие в первичке в электронной почте такой же договор . Вроде все получилось.
36|03.02.2019 22:10:07|Евгений Коломна|Олдскул
37|03.02.2019 22:11:39|Andrey Hohrin|Эфир здесь, Александр https//youtu.be/4AAJkX0BZcA
38|03.02.2019 22:14:28|Fin Partner|Сериал Миллиарды. Три сезона уже вышло, в этом году четвертый обещают
39|03.02.2019 22:54:10|Fin Partner|хедж порусски вспоминаем 2014 Продажи Bentley в России за 2018 год выросли на 27 до 298 машин по отношению к 2017 году  Автостат
40|03.02.2019 22:55:09|Aleksandr|Бентагу берут просто.Модель свежая пока
41|03.02.2019 23:00:17|Виктор Резников|Читаю этот канал с удовольствием. За неделю узнал больше чем за пару месяцев. Ничуть не жалею, что подписался.
43|03.02.2019 23:06:22|Dmitry Manzor|Спасибо нашим опытным коллегам
44|03.02.2019 23:14:14|Boris|Извиняюсь за вопрос не в тему, но может здесь кто сведущ по интересующему вопросу.
46|03.02.2019 23:17:23|Harry Lime|Банковский и брокерский счёт  это разные вещи. Если банковский счёт  нужно извещать , брокерский  пока нет. Если брокер  банк. Фифти/фифти.
47|03.02.2019 23:20:06|Pavel|Есть счёт. Уведомил не вовремя. Получил штраф 500р.
48|03.02.2019 23:22:58|Boris|меня больше даже волнует не столько вопрос отчетности о наличии/состоянии счета, сколько утверждение, что согласно ФЗ 173 операции с ценными бумагами на иностранных биржах не входят в перечень разрешенных валютных операций.
50|03.02.2019 23:24:42|Harry Lime|Насколько я понял , если доход от операций зачислялся на счёт в иностранном банке  закон нарушен , если нет и вопроса нет.
51|03.02.2019 23:25:22|Pavel|Обычный банковский
54|03.02.2019 23:34:58|Harry Lime|Ну все так и есть
55|03.02.2019 23:35:17|Boris|Получается зачисление средств на брокерский счет возможно как с российского счета, так и иностранного, а выведение средств если это доход от ценных бумаг, только на российский.
56|03.02.2019 23:36:01|Harry Lime|Есть в цепочке иностранный счёт надо уведомлять налоговую
57|03.02.2019 23:37:30|Boris|Ну, с уведомлением вроде ясно  надо уведомлять, значит надо. Была неясность с возможным нарушением закона при получении дохода от бумаг и выводом этого дохода.
58|03.02.2019 23:38:14|Harry Lime|Был вывод  было нарушение
60|03.02.2019 23:39:04|Boris|Да, если на иностранный, получается нарушение.
61|03.02.2019 23:39:27|Harry Lime|Вывод в РФ  нет нарушения
62|03.02.2019 23:40:35|Boris|
64|04.02.2019 00:32:31|Oleg Golovanov|не досмотрел первую серию, не зашло //
65|04.02.2019 00:40:14|First Last|Я через год повторил. Как по маслу пошло
66|04.02.2019 00:43:13|Fin Partner|Там сначала даже не сюжет важен. А диалоги. То бишь мысли вслух. А потом и зайдёт
67|04.02.2019 01:08:22|Denis|Прямо таки на одном дыхании три сезона посмотрел
68|04.02.2019 01:23:57|Yuri B.|Бобби Аксельрод начнет уже торговать по Герчику
69|04.02.2019 08:11:24|Sergey Karelin|День добрый Александр. Подскажите, что у вас за приложение
70|04.02.2019 08:12:26|Aleksandr|QUIK X
72|04.02.2019 08:24:46|BoRo DA|Или утро
73|04.02.2019 08:34:38|Dmitry Manzor|кто рано встаёт, для того 8 утра уже день 
75|04.02.2019 09:15:03|Aleksandr|Блумберг  Валюты ЕМ снижаются на фоне сохраняющего силу доллара, который продолжает получать поддержку со стороны позитивных данных по рынку труда, опубликованных в пятницу. Индекс акций развивающихся стран, завершивший в плюсе шестую неделю подряд, падает в условиях снижения объемов торгов в Азии в связи с празднованием Нового года по лунному календарю. Нефть Brent остается выше 62 после данных об уменьшении числа буровых в США до минимума почти девяти месяцев, в то время как опасения по поводу избытка предложения сырья уже ослабели на фоне сокращения добычи ОПЕК и введения Вашингтоном санкций против Венесуэлы. Росстат опубликует данные по ВВП РФ за 2018 год. ПАО Северсталь объявит дивиденды за 4 квартал 2018 года. Утренний обзор деловой прессы. Рынки на 0848 мск Индекс MSCI Emerging Markets 0,3 до 1047,47 Индекс валют MSCI EM 0,2 до 1648,01 Индекс доллара Bloomberg 0,2 до 1183,9 Фьючерсы на SampP 500 0,1 до 2707 Нефть марки Brent 0,1 до 62,7/барр., WTI 0,2 до 55,2 Спотовая цена золота 0,3 до 1313,3/унция Доходность 10летних гособлигаций США мало изменилась  2,69 Индекс Мосбиржи на закрытие мало изменился  2521,7, РТС 0,3 до 1211,23 Фьючерсы на индекс РТС 0,2 до 121260 Рубль к доллару на межбанке 0,2 до 65,5765 События в мире Си, Трамп могут встретиться во Вьетнаме 2728 февраля SCMPDeutsche Bank пытался избавиться от кредита ВТБ в 16г WSJНе обманывайтесь возвратом ралли EM, предостерегает этот фондЧисло нефтяных буровых в США упала на 15 до 847 Baker HughesПульс рынка ФРС не отменит паузу изза сильного рынка трудаСША отстают в развертывании ракет с учетом выхода из РСМД с РФ Сегодня Рынки Азии, в том числе Китая, Гонконга, Сингапура и Южной Кореи, будут закрыты на протяжении всей недели или нескольких дней в связи с празднованием Нового года по лунному календарю Выступление главы ФРБ Кливленда Лоретты Местер События в России Добыча нефти РФ в янв. составила 11,376 млн барр./сутки ЦДУТЭКРФ приостанавливает участие в договоре о РСМД вслед за США Сегодня 1030 мск  глава Банка ВТБ Андрей Костин, первый заместитель председателя ЦБР Ольга Скоробогатова выступят на церемонии открытия Зимней школы ВТБ и НИУ ВШЭ Финансы, меняющие мир. Перезагрузка 1200 мск  Северсталь объявит дивиденды за 4 квартал, капитальные расходы на 2019 год 1600 мск  Росстат опубликует данные по ВВП за 2018 год, прогноз 1,9 Министерство финансов может опубликовать январские данные об объеме средств Фонда национального благосостояния ПАО Московская биржа опубликует данные об объеме торгов в январе Министр иностранных дел РФ Сергей Лавров продолжает турне по странам Центральной Азии Казначейство предложит 400 миллиардов рублей по 1дневному репо с ОФЗ и 100 миллиардов рублей по 7дневному репо с ОФЗ с фиксированной ставкой 200 миллиардов рублей на 14дневные депозиты с фиксированной ставкой
76|04.02.2019 09:43:57|Завирюха Александр (МСХ Чувашия)|странно по Легенде, на сайте МосБиржы нет строки Периодичность выплаты купона в год
78|04.02.2019 09:58:22|Dmitry Manzor|дата выплаты написана, это главное
81|04.02.2019 10:04:26|Dmitry Manzor|2.4. вид и предмет сделки внесение изменения в соглашение о новации от 20.09.2018 г. между ООО ЛЕГЕНДА Кредитор, Займодавец и ООО ЛЕГЕНДА СМАРТ Должник, Заемщик. 2.5. содержание сделки, в том числе гражданские права и обязанности, на установление, изменение или прекращение которых направлена совершенная сделка изменение соглашения о новации от 20.09.2018 г., согласно которому продлен срок возврата суммы займа до 31.12.2019 г. 2.6. срок исполнения обязательств по сделке, стороны и выгодоприобретатели по сделке, размер сделки в денежном выражении и в процентах от стоимости активов эмитента 2.6.1. срок исполнения обязательств по сделке 31.12.2019 г. 2.6.2. стороны ООО ЛЕГЕНДА, ООО ЛЕГЕНДА СМАРТ. 2.6.3. размер сделки в денежном выражении 376 164 654,99 руб. 2.6.4. размер сделки в процентах от стоимости активов эмитента 18,22 . 2.7. стоимость активов эмитента на дату окончания последнего завершенного отчетного периода, предшествующего совершению сделки заключению договора по состоянию на 30.09.2018 г. стоимость активов эмитента составила 2 064 638 тыс. руб.
82|04.02.2019 11:06:55|Mike|Доброе утро, облигационеры Подcкажите кто работает с КИТ Финанс, получается через них на первичке покупать Например, через квик РПС на первичном размещении у них нет возможность покупать облигации, а через книгу в тарифах я вообще не нашел стоимость такой операции. Спасибо
83|04.02.2019 11:17:34|Vladimir Litvinov|Газпромбанк то один из первых
84|04.02.2019 11:17:34|Vladimir Litvinov| Уважаемые подписчики, подготовлен свежий рейтинг ведущих операторов фондового рынка за январь. Ознакомиться с ним можно здесь. Ниже представлен ТОП25 участников по оборотам в негосударственных облигациях
