|time|user|text
1|16.04.2019 12:08:57|Harry Lime|ВТБ захватил биржу 
2|16.04.2019 12:09:10|Aleksandr|совсем немножко 
3|16.04.2019 12:15:28|Andrey Hohrin|Подкоп...
4|16.04.2019 12:25:01|Dmitry Manzor|Орешкин кстати выходец из ВТБ, они везде свои кадры направляют
5|16.04.2019 12:30:55|Aleksandr|ЦБ РФ не готов наращивать объем КОБР в обращении, позитивно для ОФЗ Спустя почти месяц с предыдущего размещения ЦБ РФ сегодня провел аукцион по КОБР с погашением в июле 2019 г. номинальным объемом 500 млрд руб. Спрос составил 740 млрд руб., из которого реализован был весь объем по средневзвешенной цене 99,977 от номинала, что соответствует простой доходности 7,84 годовых это выше доходности ОФЗ со сроком до погашения до 2 лет. Устойчиво высокий спрос на КОБР обусловлен наличием в секторе большого числа малых и средних банков, располагающих избытком рублевой ликвидности для них КОБР является альтернативой депозиту. Кроме того, для системно значимых банков, которым необходимо соблюдать НКЛ Базель III, КОБР является самым выгодным инструментом для пополнения ВЛА напомним, что ЦБ РФ в прошлом году фактически исключил свои депозиты сроком более 1 дня из состава ВЛА. Однако, как и на предшествующих аукционах, банки не смогли удовлетворить все свои потребности в КОБР. Предложенный выпуск, по сути, замещает погашаемый завтра старый выпуск облигаций, и, насколько мы понимаем, ЦБ РФ не готов увеличивать находящийся в обращении объем КОБР. Таким образом, у системно значимых банков не остается другого выбора, кроме ОФЗ, в качестве маржинального инструмента для пополнения ВЛА, однако это приводит к увеличению рыночного риска Минфин размещает в основном среднесрочные и длинные бумаги, поэтому банки, скорее всего, продолжат использовать БКЛ и/или сократят долгосрочное кредитование.
8|16.04.2019 12:36:19|Aleksandr|так, так , продолжайте
11|16.04.2019 13:01:27|Andrey Hohrin|да и что не гендир  все Роман да Роман
16|16.04.2019 13:07:08|Даниил Жуков|Конечно интересно.
17|16.04.2019 13:07:09|Harry Lime|Если уберете тренды предлагаю название  Облигации и хрен бы.
18|16.04.2019 13:07:35|Andrey Belous|Обновлены ориентиры ставка купона  1414.25 годовых, эффективная доходность к погашению  14.7515.01 годовых.
19|16.04.2019 13:07:36|Andrey Hohrin|наркомания трейдера не даст свершиться святотатству
20|16.04.2019 13:07:39|Даниил Жуков|Мне очень нравится Ваше чуство юмора 
21|16.04.2019 13:07:53|ANDREI|Интересно
22|16.04.2019 13:08:55|Harry Lime|Легенда  возвращение . Ждем по 97
23|16.04.2019 13:08:56|Andrey Hohrin|21 Гарри в меньшинстве
24|16.04.2019 13:09:28|Dmitry Manzor|Интересна спекуляция 1 на фьючи доллара, нефти и тд. 2 Как получить 20 на облигациях при купоне 17, продавая на пике и подбирая на низах
25|16.04.2019 13:09:41|Andrey Belous|Я бы прикупил по 97. Почему бы и нет
26|16.04.2019 13:10:11|Harry Lime|Псс, ответ на вопрос два обсуждается в другом чате
27|16.04.2019 13:10:18|Елена|Что вы хотите купить, не совсем врубаюсь...
28|16.04.2019 13:10:45|Andrey Hohrin|31. Ставки сделаны. Сегодня начнемс
29|16.04.2019 13:10:49|Andrey Belous|ФЭСАГРО
30|16.04.2019 13:11:01|Andrey Hohrin|И в этом. и в этом
31|16.04.2019 13:11:30|Harry Lime|Аналогично , у них один сценарий для этого шоу . Завтрак в Ритце , размещение , купон 14 , поход на 97 , долгий под,ем наверх.
32|16.04.2019 13:12:03|Максим Проскурин|Всем привет Момент пропустил в части улёта в космос АПРИФП, сидим дальше Или выходим
33|16.04.2019 13:12:50|Andrey Hohrin|Я за сидим
34|16.04.2019 13:13:05|Harry Lime|Если вопрос что купить не стоит  можно выходить
35|16.04.2019 13:13:05|Елена|Ребята подскажите, цена норм на эту облигацию
38|16.04.2019 13:14:05|Dmitry Manzor|Если вас такая доходность устраивает, почему нет
39|16.04.2019 13:14:30|Andrey Belous|Солидарен с Вами.
40|16.04.2019 13:15:14|Harry Lime|Я надеялся , что рубанут в лоб прям 15.
42|16.04.2019 13:16:23|Елена|Не люблю длинные...
43|16.04.2019 13:16:47|Шура SiberianRanger|правильно, толстые лучше
45|16.04.2019 13:16:50|Елена| ой
46|16.04.2019 13:17:04|Максим Проскурин| работаем
47|16.04.2019 13:17:26|Елена|А вы тут спеквлируете, да
48|16.04.2019 13:18:22|Harry Lime|Да не , просто тут народ ориентирован на 1415 годовых , не на 8
49|16.04.2019 13:19:23|Елена|А какие они 1415 годовых, корпоративные, муниципальные Получается они высокорискованные
50|16.04.2019 13:19:49|Dmitry Manzor|мы авантюристы
51|16.04.2019 13:20:01|Harry Lime|Updated Уважаемые подспичики Мы исправили две досадные ошибки в нашей волшебнаятаблица  размещение Трейдберри, конечно, прошло в 2019 году, а организатором размещения АПРИ Флай Плэнинг 2 выступила Академия Финансов и Биржи. Спасибо внимательным читателям за комментарии
52|16.04.2019 13:20:13|Harry Lime|Примерно вот такие
53|16.04.2019 13:23:04|Елена|Понятно, высокорискованные, вижу там МЯСНИЧИЙ, ГРУЗОВИЧКОВ из знакомого, странно Легенды нет... КАЛАШНИКОВА НЕ ВИЖУ...
54|16.04.2019 13:23:18|Harry Lime|Калаш дорогой
56|16.04.2019 13:25:18|Andrey Hohrin|Бывает
57|16.04.2019 13:26:58|Дэн Иванов|там еще ошибка с вторым выпуском ПионерЛизинга по офертам
58|16.04.2019 13:51:41|Дмитрий Сапронов|Скажите а коммерческие облигации как покупаются
59|16.04.2019 13:54:09|Harry Lime|Вариантов два  через вашего брокера , если у него есть соглашение с организатором , через приложение Yango или компанию Септем капитал, если организатор выпуска не они.
60|16.04.2019 13:54:15|Шура SiberianRanger|или через Yango, или с геморроем D
61|16.04.2019 13:55:04|Дмитрий Сапронов|У меня псб и в квике их вообще нет
62|16.04.2019 13:55:31|Шура SiberianRanger|СПРАВЕДЛИВО
63|16.04.2019 13:55:39|Harry Lime|Их там и не будет , это внебиржа
64|16.04.2019 13:56:30|Дмитрий Сапронов|А понятно . Для этого надо квалифицированным стать 
65|16.04.2019 13:57:34|Harry Lime|Нет
67|16.04.2019 13:59:29|Дмитрий Сапронов|Понятно.
