|time|user|text
1|05.05.2019 16:21:28|Andrey Hohrin|Комиссия в таких случаях выше, но риск клиента ниже и сильно ниже
2|05.05.2019 16:21:31|Harry Lime|Маржинальные бумаги тоже проблема , я никакого брокера не боюсь  у меня 90 депо ноты да орешки . Кроме сбера и суверенных евробондов взять то и нечего.
3|05.05.2019 16:22:42|Andrey Hohrin|Всё верно. На самом деле, риски брокеров недооценены, а они периодически срабатывают. Не в нашу с вами пользу
5|05.05.2019 16:38:47|Алексей|Да, верно, счёт один, и деньги на нём обезличины. И в своей диллерской деятельности на это уже нужна диллерская лицензия финансовая компания вполне может себе позволить немного залесть в клиентские остатки, и это будет правильно. И действительно некоторые клиенты выбирают брокерский счёт как один из вариантов хранения денег получать процент на остаток интересно только в том размере, чтобы отбить ежемесячную брокерскую комиссию
6|05.05.2019 16:39:28|Виктор|Андрей, а не проще начать эту деятельность с партнерства с крупным брокером. Получится, тогда уже думать о самостоятельности.
7|05.05.2019 16:47:06|Andrey Hohrin|Лучше думать о самостоятельности сразу. А то воплощения надежд юности не получается 
9|05.05.2019 17:03:39|Виктор|Ну, даже Тиньков так начинал
14|05.05.2019 17:11:32|Andrey Hohrin|Сделать дело. А насчёт доверия, Вы правы. Оно и не нужно. Правильная инфраструктура безопасна. Такой брокер точно будет востребован
15|05.05.2019 17:15:51|Виктор|Здорово сказали Остается позавидовать Вашему оптимизму. Еще бы поглядеть на примерное отношение профит риск данной затеи. 
16|05.05.2019 17:19:47|Andrey Hohrin|В июнеиюле увидите, надеюсь
17|05.05.2019 17:21:27|Виктор|Удачи, Андрей, в нелегком деле
18|05.05.2019 17:31:41|Andrey Hohrin|Спасибо
19|05.05.2019 17:57:34|Vladimir Zbrailov|AndreyHohrin добрый день, стоит ли удерживать короткую позицию по сбербанку или коррекция прошла дальше только вверх
20|05.05.2019 18:01:48|yuri_che|ВТБ запретил онлайнплатежи с кредитных карт с собственного интернетбанка. Платежи за коммуналку, телефонию со сторонних сайтов пожалуйста, а с собственного интернетбанка  нет. Порекомендовали заплати 5,5, перебрось с кредитной карты на мастерсчет и плати оттуда. Жалко 5,5  свети свою кредитку на сторонних сайтах. В конце апреля такая хрень появилась.
21|05.05.2019 18:03:41|Kir|В россии достаточно много брокеров, не думал что сделать его так дорого. Не давно тезис из относительно не больших появился
22|05.05.2019 18:05:32|Максим Кочнев|Тезис уже все, закрывается как брокер. В смысле ньютон брокер. Новые счета не открывает старые клиенты имеют время на вывод средств
23|05.05.2019 18:05:49|Kir|Видно не хватило инвестиций
25|05.05.2019 18:07:05|Andrey Hohrin|Мы будем выставлять стоп выше пятничного максимума и держим
26|05.05.2019 18:07:05|Максим Кочнев|Как приложение и инфа по акциям остаётся, брокерское обслуживание сворачивает я только
27|05.05.2019 18:07:13|Andrey Hohrin|Утром сообщу в канале
28|05.05.2019 18:07:58|Kir|А на чем монетизацию делать Получение актуальных данных с ммвб стоит 65к в месяц так то
30|05.05.2019 18:26:34|Dmitry Manzor|Банкиры правят котировками
31|05.05.2019 18:33:53|nik|Где такая красота 
32|05.05.2019 18:36:32|Vladimir Zbrailov|спасибо
33|05.05.2019 18:41:59|Evgeniy Averchenkov|Почувствовал себя домохозяйкой 
34|05.05.2019 18:46:02|Николай|Краснодар
35|05.05.2019 19:15:24|Владимир Тутынин|Не может быть, а должно быть. Другой вопрос, а если тайком
36|05.05.2019 19:24:41|Andrey Hohrin|А если тайком  идём по линии УК РФ
37|05.05.2019 23:30:50|Andrei Petrov|Лицензия это конечно круто. А кто звонки принимать будетв шторм, когда всем срочно на выход Софт, глюки, порванные экскаватором кабели  точно вам это надо
38|05.05.2019 23:45:38|Dmitry Tarasov|Аэрофлот можно будет шортить завтра
40|06.05.2019 00:05:46|Yak|Покупать его завтра  Думаете упадут акции
41|06.05.2019 00:07:32|Dmitry Tarasov|Однозначно упадёт
42|06.05.2019 00:08:31|Yak|Завтра мож купить 
45|06.05.2019 00:09:30|Dmitry Tarasov|Эксплуатант  Аэрофлот
46|06.05.2019 00:10:23|Yak|И не только. Газпромавиа на суперждетах летает
47|06.05.2019 01:22:13|Mikhail FarEast|И якутские авиалинии тоже. Вроде самолёт то неплохой, для среднемагистральных линий вполне, но что у них тяжело идет. Вот зимой он в Якт тоже имел аварийную посадку, до сих пор лежит на брюхе около аэропорта, почему не убрали и не ремонтируют
48|06.05.2019 01:48:48|Yak|Надо же.. Чет там не так.. Оч плохо. А нам на них летать и летать 
49|06.05.2019 02:01:21|Anton Moiseev|Недавно в прибалтике ssj 100 сел с аварийной посадкой вернулся в а/п вылета, но без жертв. Какието не оченьто и неплохие они.
51|06.05.2019 02:38:07|Сергей Новиков|А разве суперджеды ОАК собирает
