|time|user|text
1|13.09.2019 07:36:02|Harry Lime|От ПКБ я все хорошее получил давно , году в 17м
2|13.09.2019 07:41:33|Елена|Можно аббревиатуру расшифровать 
3|13.09.2019 07:43:25|Harry Lime|Первое коллекторское бюро
4|13.09.2019 07:57:48|Serg|ПКБ1 самое крутое по доходности по версии Тинька
7|13.09.2019 08:00:51|Mikhail Saratov|я думаю только тиньк защищает нас от 20 доходности 
8|13.09.2019 08:01:20|Anton Titov|Придётся заплатить ндфл и стоит повнимательнее ознакомится с делами данной организации
11|13.09.2019 08:06:11|Harry Lime|Я посчитал , вот , что у меня получилось, покупаете перед амортом по 113 и держите скажем 2 аморта , сентябрьский и мартовский . Перед следующим сентябрьским продаете. Сейчас номинал 375 баксов , аморт 40 , при цене 113  это 5,2 доллара убытка и так два раза .Итого 10,4 доллара убытка . Купон в марте и НКД в конце сентября , но номинал уменьшается два раза до 335 и до 295 долларов. Итого будет купон в марте 12,5625 доллара и перед сентябрьским 11,0625 доллара , в сумме 23,625 . Вычитаем убыток 10,4 доллара . Получим кэш фло 13,225 доллара . Что составляет 3,12 от первоначальной инвестиции 37513 это 423,75 доллара. Налогов нет. Ну и у вас будет 80 баксов  купоны и НКД для реинвеста плюс я прикинул 10,4 доллара убытка при неизменном курсе 13  1,352 бакса налоговой экономии . В пределах 4 чистыми гарантированного заработка. Ну и рост цены как бонус , если он вдруг будет . Ни в коем случае не руководство к действию.
13|13.09.2019 08:09:17|Anton Titov|Т.е. хотите сказать что это норма
14|13.09.2019 08:09:46|Harry Lime|Норма скорее в сорокинском дискурсе
16|13.09.2019 09:01:26|Vadim Asanbaev|вот тогда и начнется настоящий ВДО На совещании был вопрос от компании занимающейся приемом и переработкой металлолома можно ли им тоже денег 
17|13.09.2019 09:14:00|Kir|Да уж, денег как раз всем не стоит давать, некоторые совсем не умеют ими пользоваться. Не зря у банков такой жёсткий скоринг
18|13.09.2019 09:16:28|Vadim Asanbaev|Ему ответили можно конечно
19|13.09.2019 09:17:24|Pavel Chelyshkin|Насколько я помню, в ОАЭ офферта запланирована и вроде как считать доходность к погашению без учёта офферты не совсем правильно. Поправьте, если не так.
20|13.09.2019 09:17:30|Kir|Говорят организаторы много кого отсеивают
22|13.09.2019 09:30:09|yuri_che|В каком банке счет а у брокера Иволга
23|13.09.2019 09:31:12|Dmitry Aleksandrov|В BestEfforts Bank
26|13.09.2019 09:33:52|yuri_che|Необычный банк, судя по их сайту
27|13.09.2019 09:35:02|Dmitry Aleksandrov|Конечно, он не оказывает именно банковский услуг. Это специализированная организация с банковской лицензией, основная задача которого  обслуживание СПБ биржи
28|13.09.2019 09:35:03|yuri_che|Собственно вопрос в том насколько надежен банк
30|13.09.2019 09:38:21|Dmitry Aleksandrov|Так как остатки, как правило, размещаются в репо с ЦК, деньги будет обязан вернуть НКЦ, то есть тут риска нет. Остальные риски окончательно закроем счетами в НРД
31|13.09.2019 10:21:00|Alex|Это так. Доходность к погашению не рассчитывается, если есть путоферта.
32|13.09.2019 10:54:37|Konstantin Grigorev|Подскажите пожалуйста ЛК Роделен будет размещать облигации в сентябре Думаю либо пр лизинг взять или подождать если в сентябре будет размещение
33|13.09.2019 11:04:58|Максим Воробьев|Я тоже не могу решить  мне к умным или к красивым 
35|13.09.2019 11:18:15|Елена Филякина|Хоть разорвись
36|13.09.2019 11:31:04|Aleksandr Boychuk|Константин, да. В конце сентября Роделен будет размещать второй облигационный выпуск.
37|13.09.2019 11:35:07|Konstantin Grigorev|Спасибо
39|13.09.2019 12:03:52|sergei begreater|Пионерлизинг разместились. Поздравим их
40|13.09.2019 12:04:32|Harry Lime|Конечно поздравим 
41|13.09.2019 12:04:53|sergei begreater|Это было не быстро
42|13.09.2019 12:13:10|Елена Филякина|Они сами не торопились
43|13.09.2019 12:14:10|sergei begreater|Куда им торопиться, у них погашение в 2029
44|13.09.2019 12:20:47|Станислав О|Добрый день А подскажите пожалуйста где можно посмотреть портфели по облигациям А то я пришёл с другого канала... там рекламу увидел
47|13.09.2019 12:23:30|Aleksandr Boychuk|Станислав, добрый день Описание портфелей доступно по ссылке https//static.wixstatic.com/ugd/807b7f_cd9814c5d63a42c1ad8f5e2cc1fd987e.pdf
48|13.09.2019 12:23:45|Станислав О|Спасибо
49|13.09.2019 12:24:17|Aleksandr Boychuk|Изменения, корректировки и комментарии на нашем канале PRObonds каждую неделю по понедельникам.
50|13.09.2019 12:24:42|Станислав О|Понял
51|13.09.2019 12:33:40|Deleted Account|сипи
52|13.09.2019 13:46:13|G M|Профнастила сколько осталось на размещении
53|13.09.2019 13:48:13|nik|0
54|13.09.2019 14:11:36|Maksim Noikin|Ну все правильно Вправо  график движется. Тут вопросов нет.
55|13.09.2019 14:14:06|Denis Ipatov|Так кто пришёл первым на финиш, Пионер или Профнастил
56|13.09.2019 14:22:55|Елена|Подскажите, облигации ЛСР стоят внимания сейчас
57|13.09.2019 14:24:20|Aleksandr|Смотря какие аппетиты у Вас
58|13.09.2019 14:25:16|Елена|Так и 100 жалко в случае нехорошем
59|13.09.2019 14:26:53|Harry Lime|Пионер
60|13.09.2019 14:27:44|Denis Ipatov|Оправдал свое имя
61|13.09.2019 14:27:57|#Любопытный|Чзпн, пр лизинг разместились. Щаспорет.
62|13.09.2019 14:28:19|Harry Lime|Пионер лизинг, не ПР
63|13.09.2019 14:28:46|#Любопытный|Сорян
64|13.09.2019 14:28:58|Harry Lime|Пионер привязан к ставке. На любителя.
65|13.09.2019 15:27:27|Serge R.|Ой  ой... Коган у себя рекламирует нечто, называемое инвестиционным сертификатом. Причем делает это в духе маринок в банках. Еще и зазывает в личку. Ктонибудь знает о таком продукте и его особенностях, или это ноухау Когана
66|13.09.2019 15:28:06|Dmitry Manzor|Напишите ему в личку
67|13.09.2019 15:28:19|Bugsy|тоже интересно, чего там деда уч удил
68|13.09.2019 15:29:07|Serge R.|Да я не пойму ничего, чего он ответит. Да и он же еврей, обдурит 
69|13.09.2019 15:30:01|Bugsy|рузский рузского не обманет
70|13.09.2019 15:32:59|Serge R.|Нижайше прошу прощения у сограждан еврейской национальности Сказано было с уважением к ним и усмешкой над собой
72|13.09.2019 15:34:53|Serge R.|И, если не ошибаюсь, гн Коган не стесняется называть себя евреем. Не хотел никого оскорбить
73|13.09.2019 15:35:48|Даниил Жуков|Такой вопрос есть. Если я начну прям методично делать бумажный убыток на офз с целью приблизить налоги к 0, может налоговая или брокер мне чтото предъявить
74|13.09.2019 15:43:38|Oleg Egorov|Брокер точно ничего не скажет. Налоговая может попытаться усмотреть признаки ухода от налогообложения, но это доказать надо.
75|13.09.2019 15:48:20|K Z|Почему покупка перед амортом, а не сразу после
76|13.09.2019 16:00:13|Даниил Жуков|Как думаете для налоговой имеет значение сумма  Мне бумажного убытка всего на 250 000 надо, копейки вроде.
77|13.09.2019 16:02:08|МРТ|Умные и красивые, а ещё и надежные  это ПР Лизинг 
78|13.09.2019 16:12:24|Oleg Egorov|Думаю, тут от налоговой зависит, в Москве заморачиваться не будут скорее всего, в небольшом городе  возможно. Но в небольшом городе в налоговых про брокерские счета и сальдирование убытков по ним могут и вообще не знать.
79|13.09.2019 16:19:27|Privet|Есть мнение, что на офз бумажный убыток не сделаете. Надо на корпоратах.
80|13.09.2019 16:21:42|Oleg Egorov|Купил офз с НКД, получил купон, продал без нкд. Бумажный убыток  цена продажи без нкд  цена покупки с нкд
81|13.09.2019 16:23:22|Aleksandr Boychuk|Вы как всегда правы
83|13.09.2019 16:25:32|Oleg Egorov|Спасибо, этого не знал
