|time|user|text
1|09.08.2019 09:46:10|Alexey Z|спасибо
3|09.08.2019 10:36:19|Елена|Подскажите, какие риски в бумагах Белоруссии Сегодня в стакане появились.
4|09.08.2019 10:42:21|Sereja|А как этот чатик найти
5|09.08.2019 10:42:59|Dmitry Manzor|там скучно даже не ищите
7|09.08.2019 10:43:39|Sereja|Тогда вопрос снимается
8|09.08.2019 10:44:04|Dmitry Manzor|https//t.me/fintraining_link
11|09.08.2019 10:47:47|Sereja|Посмотрим
12|09.08.2019 10:49:57|Nadya Nadya|Etf_chat, чтото ссылку у них не нахожу
13|09.08.2019 10:51:19|AntoN|t.me/druz_svid
14|09.08.2019 10:51:19|Шура SiberianRanger|Он не публичный, ссылку можно попросить в техподдержке FinEx_ETF_bot
15|09.08.2019 13:11:58|Andrey Belous|Апри смотрю всё улетает и улетает по чуть
16|09.08.2019 13:14:53|Roman Gorodnev|а нефть штурмует 58
18|09.08.2019 13:21:08|Andrey Hohrin|ну, все, вот я и в Хопре
19|09.08.2019 13:21:36|Scorpio76Spb|Теперь к 62 без остановки
20|09.08.2019 13:24:37|Завирюха Александр (МСХ Чувашия)|60.5 быстрее всего
22|09.08.2019 13:26:22|Dmitry Manzor|Ждём Твит деда и на 70
25|09.08.2019 13:27:32|Roman Gorodnev|Я неделю назад только разобрался, что такое фьючерс, и что с ним можно делать... а что лучше не делать  В сбере еще ими можно торговать только через quik, в итоге и в этом разобрался.... А когда здесь задал вопрос что значит стоппокупка на 58,01, мне добрый человек сказал, что уже все купил Поэтому я реально был в Хопре вчера 
26|09.08.2019 13:28:10|Andrey Hohrin|надо сделать уже эфир на тему фьючерсов и стопприказов
27|09.08.2019 13:28:29|Завирюха Александр (МСХ Чувашия)|можно и акций 
28|09.08.2019 13:29:00|Roman|будет очень полезно
29|09.08.2019 13:29:29|Шура SiberianRanger|Каждый раз ору с кода сентябрьского фьючерса на Сбербанк
30|09.08.2019 13:29:29|Andrey Hohrin|тогад у нас 2 ближайшие темы 1. смерть и налоги. 2. фьючерсы и стопприказы
31|09.08.2019 13:29:44|Завирюха Александр (МСХ Чувашия)|через год как откотаюет Иволга сразу можно сделать платным канал по фьючам 
32|09.08.2019 13:30:19|Andrey Hohrin|вряд ли. вот 57  это вполне
34|09.08.2019 13:30:47|Шура SiberianRanger| Без стопа, как обычно 
35|09.08.2019 13:30:50|Roman Gorodnev|Было бы полезно, так как я прошлую неделю гуглил как шортить золото на ммвб.... инфы в гугле 0, продирался через такие леса в итоге
36|09.08.2019 13:31:36|Andrey Hohrin|я не очень понимаю, зачем его ставить. точнее, понимаю, но не в данном случае.
37|09.08.2019 13:31:43|Завирюха Александр (МСХ Чувашия)|как небольшой доп доходт
38|09.08.2019 13:32:23|Andrey Hohrin|не. давайте зарабатывать там, где это не вызывает отторжения у плательщика
40|09.08.2019 13:33:26|Sergey Trenin|Нефть пошла вверх, а золотишко както не хочет падать
41|09.08.2019 13:34:02|Roman Gorodnev|но спекульский то инструментарий поминимуму то должен быть, иначе большинство кто сюда придет, не поймут как им третий портфель собрать 
42|09.08.2019 13:34:20|Aleksandr|С ГГ не получится что он хроманет после IPO  А то есть впечатление что трудно ему , роста выручки нэма , по крайней мере у ОАЭ . Инвесторы волнуются.
43|09.08.2019 13:34:30|Scorpio76Spb|А можно подробнее про сберовской квик Как там деньги на срочный рынок завести
44|09.08.2019 13:36:15|Завирюха Александр (МСХ Чувашия)|на срочный через сбер онлай андроид приложение
46|09.08.2019 13:36:28|Andrey Hohrin|год к году с рост выручки и прибыли есть. к сожалению, консолидированные полугодовые данные за 2019 будут только после объединения. и когда именно, сказать не берусь. возможно, в августе. насчет хромоты остаюсь при мнении, что ГГ  лучший пример на ВДОшном рынке
48|09.08.2019 13:36:54|Завирюха Александр (МСХ Чувашия)|или проще можно сделать, завести на фондовый и через квик сделать перевод на срочный
49|09.08.2019 13:37:36|Roman Gorodnev|Сперва на сайте в договоре на брокерское обслуживание нужно срочный подключить. Потом при пополнении указываем, что деньги на срочный рынок ФОРТС
50|09.08.2019 13:38:15|Завирюха Александр (МСХ Чувашия)|Расширение  Неторговые поручения  Перевод ДС / Через квик
51|09.08.2019 13:38:58|Scorpio76Spb|Вот, у меня значит просто не подключен ФОРТС. Спасибо за информацию.
52|09.08.2019 13:39:46|Roman Gorodnev|за 12 рабочих дня подключают после заявления, никуда ходить не нужно, просто на сайте внести изменения в договор
54|09.08.2019 14:14:13|Roman Gorodnev|Вопрос по фьючерсу нефти  сколько резерва деньгами в процентах от позиции лучше держать
55|09.08.2019 14:20:41|Dmitry Manzor|USDRUB vs НЕФТЬ today  ктото неправ
56|09.08.2019 14:20:50|Владимир Тутынин|В личном кабинете сбербанк онлайн переходишь в брокерские услуги. Подключаешь в договоре срочный рынок. Через деньдва появляется срочный счет. В неторговых поручениях в quik делаешь перевод необходимой для ГО суммы  с учетом ее пересчета с брокерского счета на срочный. Вуаля.
58|09.08.2019 14:23:00|AntoN|t.me/druz_svid
59|09.08.2019 14:24:50|Владимир Тутынин|В сбербанк онлайн также можно в договоре открыть досуп к валюте и ОТС. И прикрепить валютные счета
