|time|user|text
1|16.05.2019 16:52:57|Алексей|Электронно только.
2|16.05.2019 16:54:36|Uprek|Ээ
3|16.05.2019 16:56:20|Yak|Я подал электронно вчера . от бкс . им переслал. Все принято .
4|16.05.2019 17:52:50|Niko|Добрый день. А ктонибудь переводил ИИС из бкс к другому брокеру с наличием цб на счете
5|16.05.2019 17:54:51|Aleksandr|http//www.profinance.ru/news/2019/05/16/bsm8oxfordeconomicsrublvnovvyglyaditprivlekatelnymdlyapokupki.html
6|16.05.2019 18:00:59|Olga Kindichenko|Приглашаем вас сегодня в 1930 по МСК принять участие в нашем вебинаре Портфели PRObonds Эфир 38. Результаты и сделки После длинных майских каникул давайте просто сверим часы  Удержим ли 15 по портфелю 1 И когда вернемся к 20 в портфеле 2  Какие облигации у нас в портфелях  Какие новые имена или выпуски ожидаются  Какие спекуляции предстоят А также  линейка портфелей будет расширена, их станет хотя бы 4. Какими они будут Ведущий Андрей Хохрин Ссылка на трансляцию https//www.youtube.com/channel/UC0BqXPUXHDih_0wXgkD4Uw/live
7|16.05.2019 18:05:16|Andrey Belous|Вечерний дайджест Белоруссия не планирует размещать евробонды в этом году, сообщил журналистам заместитель министра финансов республики Андрей Белковец. По его словам, потребности в использовании такого дорогого источника финансирования пока нет. Ранее Минфин Беларуси заявлял о готовности в 2019 году разместить внутренние облигации на рынках Китая и России. Девелоперская компания Ноймарк проведет букбилдинг по коммерческим облигациям серии КОП02 с 1100 мск 20 мая до 1800 мск 21 мая. Объем выпуска  50 млн рублей. Срок обращения  2 года. Ориентир по ставке купона  20 годовых. По выпуску предусмотрена амортизация по 20 от номинала в даты выплаты 48 купонов. Лесные технологии зарегистрировали выпуск серии БО01 на 200 млн рублей. Срок обращения  3 года. Купонный период  квартальный. Организатор размещения  АТОН. Компания впервые выходит на долговой рынок, основная сфера деятельности  заготовка и транспортировка леса. облигации Cbonds
8|16.05.2019 18:10:00|Niko|Или от любого другого брокера, но важно чтобы с наличием цб на счете.
9|16.05.2019 18:14:16|Harry Lime|Сыграем поатоновски в Лесные технологии , 105 в первый день торгов
10|16.05.2019 18:20:30|Александр Хохрин|Вам проще запросить инструкцию по переводу ИИС у брокера, к которому собираетесь переводить. в инструкции должна быть указана последовательность действий и сроки на каждое действие. я сам не переводил, но знакомые мне клиенты переводили из БКС в АйТи в бумагах. проблем не возникло, но было это в 2017. Может, чтото поменялось с того времени
11|16.05.2019 18:26:42|Yak|Нет. А зачем 
12|16.05.2019 18:29:44|Niko|Я уже все изучил. Я не зря упоминул вопрос о наличии цб на счете тк есть расхождения в ответе сотрудниклв бкс по переведу бумаг и взимаемой комиссии. Как я узнал и мне подтвердила гррячая линия я плачу 177 руб за бумажное поручение где указываю все цб и по 65 руб за каждого эмитетнта с меня берет нрд. А сегодня в офисе мне сообщили что клмиссиия 177 р берется за каждого эмитента а про комиссию нрд они вообще не знают ничего.
14|16.05.2019 18:40:47|Александр Хохрин|177 за каждую позицию  177 за движение по счету
16|16.05.2019 18:52:10|Niko|Да,все это я видел. Спасибо. Я считал что ИИС это чтото отдельное и что при переводе бумаг берется комиссия за одно поручение в котором указываются все эмитенты. И кажется на смарт лабе я видел тему про открытие где было так написано. И опять же комиссия в 65 р за эмитента берется дополнительно к этой или нет. На эти вопросы мне никто не смог ответить.
17|16.05.2019 19:15:49|Niko|https//smartlab.ru/mobile/topic/536567/
19|16.05.2019 19:24:04|Александр Хохрин|открытие разделяет эти счета. БКС не разделяет. Депозитарию разницы не должно быть ИИС или обычный брокерский. ни один пункт ниже не говорит об особенностях удержания комиссии в случае ИИС. Единственное, что написано, что иные сборы могут быть предусмотрены Вашим тарифным планом если у Вас индивидуальный тариф. Еще указано, что могут перевыставить расходы других участников, например НРД
20|16.05.2019 19:45:39|Niko|Вот именно поэтому я и спросил переводил ли ктонибудь иис из бкс, чтобы не строить догадки и додумывать ,а точно знать тк как открыть и закрытт иис знают все а вот именно по переводу оченьмного разных мнений. Спасибо большое за помощь.
25|16.05.2019 19:48:16|Dmitry Manzor|Почему ни здесь, ни на канале Probonds нет напоминалки, что трансляция Андрея началась
26|16.05.2019 19:51:26|Александр Хохрин|В канале приглашение висит
27|16.05.2019 19:52:41|Шура SiberianRanger|Нет
28|16.05.2019 19:53:13|Yak|Вроде да ..
30|16.05.2019 19:56:34|Алексей ayaye :)|0.3 комиссия за сделку вроде. Dmitry_Plakhin 
31|16.05.2019 19:58:40|Шура SiberianRanger|Раньше было 99  0.3 или 590  0.03, но сейчас второй тариф изменили, и там 0.05 сначала и потом 0.025
32|16.05.2019 19:59:08|Alexi|Тинькофф два тарифа
38|16.05.2019 20:25:37|Андрей Шадрин|Подпишись на его канал в YouTube  будет приходить уведомление о начале трансляции секунда в секунду.
39|16.05.2019 20:27:22|Dmitry Manzor|я подписан, просто вся жизнь в телеге
40|16.05.2019 20:31:12|Yak|
41|16.05.2019 20:32:10|Андрей ☭ Емельянов|Выложите, пожалуйста, запись Многие посмотрят, если не успели. Например, я
42|16.05.2019 20:40:11|Dmitry Aleksandrov|Все трансляции всегда сохраняются на YouTube, их можно посмотреть в любое время
43|16.05.2019 21:25:16|Alexi|Кто относительно давно Геотек держит, какие у вас прогнозы по погашению Ждёте октября или потихоньку сливаете в стакан по 9899
44|16.05.2019 21:25:46|Harry Lime|Я оставил на память полпроцента
45|16.05.2019 21:26:40|Alexi|Полпроцента от позиции или полпроцента от портфеля
46|16.05.2019 21:26:48|Harry Lime|От портфеля
47|16.05.2019 21:28:36|Alexi|
48|16.05.2019 21:31:36|Harry Lime|Мне нравится 2 комсы за ноты . Нотофилы должны страдать.
49|16.05.2019 21:39:37|Александр Хохрин|Сегодня задавал им этот вопрос. Будут в теч 2х месяцев
52|16.05.2019 21:44:48|Harry Lime|У них все крайне недешево для клиента , но Тинькофф делает биржу доступной для всех , у кого есть телефон. В Тинькове готовить могут все. Поэтому такой бешеный прирост клиентской базы. Вклад , потом акции , потом евробонды . Человек растет в уровне понимания рынка вместе с депо.
61|16.05.2019 22:14:12|Александр Хохрин|Совсем не дорого, если счет 50 тр или меньше. Большинство брокеров из закрепленной таблицы заберут еще больше
63|16.05.2019 22:15:00|Алексей ayaye :)|меньше 50 тыщ  на депозит
64|16.05.2019 22:15:36|Александр Хохрин|А если очень хочется на рынок
65|16.05.2019 22:16:25|Harry Lime|Практикую с 2015 года
67|16.05.2019 22:16:59|Andrey Belous|На счёт может быть
68|16.05.2019 22:17:02|Алексей ayaye :)|ну если хочется ради обучения, на будущее, то всё равно надо к нормальному брокеру. и тут уж не ради заработка, а за опытом. я щщетаю 
69|16.05.2019 22:17:44|Andrey Belous|https//investschet.ru/kuponnyjkombajntehnikabezopasnosti/
73|16.05.2019 22:20:26|Harry Lime|А теперь они идут за премиумом  евробонды , IPO.
74|16.05.2019 22:20:48|Andrey Belous|Комбайнеры
75|16.05.2019 22:22:32|Александр Хохрин|И плечи
76|16.05.2019 22:24:37|Andrey Belous|Совокупность многих факторов. Судя по своему окружению  им просто не до этого. Живут по течению реки
79|16.05.2019 22:29:59|First Last|Ну такое, прошлой весной было невыгодно, несколько раз попробовал ОФЗ падали каждый раз....
81|16.05.2019 22:35:04|Harry Lime|Я практиковал Полипласт 3 и Каркаде 2.
85|16.05.2019 22:42:46|Алексей ayaye :)|бойцы вспоминают минувшие дни 
86|16.05.2019 22:43:06|Harry Lime|Я ветеран Пересвета , прошел рестракт и оферту по 23,36
88|16.05.2019 23:23:58|Kirill|Знатно сегодня РедСофт разместился, аж 1195 бумаг отдали на первичке.
89|16.05.2019 23:25:09|Harry Lime|Прикиньте это были все желающие , кто планировал покупку заранее
90|16.05.2019 23:32:29|Kirill|Целых 7 желающих
91|16.05.2019 23:33:00|Harry Lime|7 самураев , великолепная семерка , семеро смелых
92|16.05.2019 23:34:27|Kirill|Вот добавят РедСофт2 в Тинькофф, будем им завидовать
93|16.05.2019 23:40:57|Alex|Между прочим я всё ещё собираю вопросы по Редсофт
94|16.05.2019 23:41:11|Alex|Господа, связался с Редсофтом, они готовы к диалогу. Желающие, отправляйте сюда или мне в личку животрепещущие вопросы. Я соберу и отправлю материалы. Попробуем развеять миф о высокорисковости. Ну или подтвердить
