|time|user|text
1|13.05.2020 10:54:50|Roman|https//spydell.livejournal.com/685101.html
3|13.05.2020 11:11:40|YYY|а что доллары я пошел в банк и штукарь поменял, взяли в перчатках и тихим блеском в глазах
4|13.05.2020 11:12:16|А что ты сделал для котэ!?|Это бондхолдерам край, а не Каскаду 
5|13.05.2020 11:12:35|Andrey Hohrin|здравое суждение
6|13.05.2020 11:13:25|А что ты сделал для котэ!?|Какие
7|13.05.2020 11:15:35|Doctor|Вообщето США и есть бенефициары
10|13.05.2020 11:20:28|waldemar Do|Разве в таком случае держатели Американских акций и Облигаций по всему миру не станут их скидывать  Это плохо для США.
11|13.05.2020 11:20:32|Aleksandr|ВТБ Капитал 3месячные 25дельта risk reversals из опционов USDRUB вчера снизились на 13, вернувшись к минимумам начала марта, что указывает на снижение опасений участников опционного рынка относительно перспектив ослабления рубля.
12|13.05.2020 11:20:56|Aleksandr|Сбербанк предоставил кредитные каникулы компании Гарантинвест, которая управляет сетью торговых центров в Москве. Ей принадлежат ТРК Галерея Аэропорт, Пражский град, Перово Молл и т.д. Плата по телу долга и процентам за II квартал 2020 г. отсрочена до конца срока кредита. Напомню, что миноритарными акционерами аффилированного с этой компанией банком Гарантинвест были родственники бессменного вицемэра Москвы Петра Бирюкова. Уж не знаю, есть ли тут какаято связь
13|13.05.2020 11:21:44|waldemar Do|Совпадение Не думаю
14|13.05.2020 11:21:54|Doctor|США это не только держатели акций. Это ещё и рабочие места и производство. Девальвация это будет стимулировать.
15|13.05.2020 11:22:30|Mikhail FarEast|Да не конечно,просто случайно так получилось
16|13.05.2020 11:22:37|waldemar Do|Похоже на мем про 2 стула...
17|13.05.2020 11:23:09|Doctor|К любой другой экономике это применимо. К США тоже, но в меньшей степени. Ибо альтернатива пока не известна.
18|13.05.2020 11:23:53|waldemar Do|Если доллар девальвируют  деревянный вслед за ним х10  доходы от ресурсов в баксах...
19|13.05.2020 11:23:53|Alex|акции защитных реальных секторов, инвест уровня
20|13.05.2020 11:26:34|Ortemy Alexandrovich|Эт каких
21|13.05.2020 11:27:49|Aleksandr|Nordea Аукционы, скорее всего, пройдут успешно с учетом большого перерыва с даты предыдущего аукциона, а также на фоне сигнала от Банка России, прозвучавшего в конце прошлой недели, о том, что ключевая ставка в ближайшее время может быть снижена до 4,5 с текущих 5,5.Высокий объем размещения ОФЗ с потенциальным участием в нем нерезидентов может сегодня оказать поддержку рублю.
22|13.05.2020 11:30:12|Alex|Выбирайте любые, по вкусу
23|13.05.2020 11:30:22|Aleksandr|Открытие Брокер Минфин желает протестировать рынок как по относительно коротким облигациям, так и по длинным. Спрос на первом аукционе может быть выше, чем на втором. Тем не менее, в дни размещения курс рубля, как правило, имеет тенденцию к укреплению.
26|13.05.2020 12:14:35|Yuriy Skopylatov|облигации начнут обесцениваться, кроме привязанных к инфляции  я хз как это там у них называется, а акции, даже если и просядут в начале, все равно никуда не денутся и потом пойдут дорожать на инфляцию. .если не будет банкротств
27|13.05.2020 12:15:58|Aleksandr|ПАО ДЭНИКОМО ГРУПП бренд DANYCOM объявило о проведении 15 мая 2020 года внеочередного заседания совета директоров. Планируется утверждение Программы приобретения биржевых облигаций ООО ДЭНИ КОЛЛ серии БО01 по номинальной стоимости компаниями группы DANYCOM. Уже в мае мы планируем приобрести полный объем весь выпуск биржевых облигаций ООО ДЭНИ КОЛЛ по номинальной стоимости  одна тысяча рублей за одну ценную бумагу. Условия и процедура приобретения будут приняты на заседании совета директоров,  сообщает генеральный директор ПАО ДЭНИКОМО ГРУПП Денис Жданов. Идентификационный номер ценных бумаг ООО ДЭНИ КОЛЛ  4B020100437R от 16 мая 2019 года. Дата приобретения и другие условия приобретения будут опубликованы дополнительно. Подробнее в Центре раскрытия корпоративной информации Интерфакс.
28|13.05.2020 13:01:15|Evgenii K|Да, в стакане сегодня жара. Плитки в 1000 листов разбираются
29|13.05.2020 13:02:12|Yaroslav|Вчера все таки ошибся, но задним числом то все мы умные. В тех условиях наверное правильно поступил. Сегодня уже недавно перезашел под оферту
30|13.05.2020 13:02:16|Evgenii K|У меня сейчас главная забота как выстроить стратегию покупок.
31|13.05.2020 13:02:28|Yaroslav|И думаю мб нарастить еще
32|13.05.2020 13:03:16|Evgenii K|Нуу, я в 3 раза нарастил депо сегодня. Вот хочу еще утроиться, но в раздумьях как правильно покупать.
35|13.05.2020 13:07:18|Alexey|По законам жанра это не должно быть еще концом сюжета
36|13.05.2020 13:07:24|Yaroslav|Тоже самое, причем под вечер как раз отчет перечитал и подумал мб нарастить то..
37|13.05.2020 13:08:19|Evgenii K|Это и останавливает от того, чтобы залететь на все депо. Жду все равно подвоха
39|13.05.2020 13:13:40|Yaroslav|у меня теперь плохая средняя в 79, но я все таки докупился, пока что нет оснований не верить в оферту текущую  уже 40 провели офертами, доходность в 25 это конечно не 50, но тоже сгодится Выше 80 тоже не хочется пока добирать. Если будет четкая новость, я наверное буду добирать до допустимого предела по одной позе  т.е. где то до 30 депо.
40|13.05.2020 13:19:53|Evgenii K|. Плохая средняя это только изза вашего восприятия, что вчера было по 53. Так то по офферте даже к январю доходность прекрасная, А к маю так вообще думаешь  в чем прикол Сам по 75 добрал сегодня. После пятницы, тоже буду добирать, если все подтвердится. Уверен, что ленивых задниц, сдающих по 9095 лишь бы с оффертой не замарачиватся будем много. Пока план такой, но с Дэни любой план может быстро поменяться.
41|13.05.2020 13:30:14|Ortemy Alexandrovich|ща все закупят по 75, а на оферту возьмут по 10 бумаг с лица
