|time|user|text
1|29.12.2019 10:56:50|Александр|Благодарю, Товарищи
2|29.12.2019 11:24:36|Алексей|спасибо
4|29.12.2019 11:50:11|Alexey Vishnyakov|Конец года  налог выкатят. Всё равно на счетах нужно деньги держать.
6|29.12.2019 12:02:43|Oleg Egorov|Если заранее не позаботился о том, чтобы не выкатили  да. Иначе ...зато не платим королю налоги с
9|29.12.2019 14:07:30|Дмитрий Адамидов|Коллеги, тут внезапно выяснилось, что у нас есть почти двойник https//t.me/angry_bonds , который к нам, разумеется, никакого отношения не имеет. Я написал жалобу администрации Телеги, но видимо там нужно побольше обращений, чтобы они зашевелилисиь. Если не трудно  пройдите по сылке и пожалуйтесь тоже буду премного благодарен
10|29.12.2019 14:10:10|Alex Petroff|Там далее ссылка на чат про ставки на спорт. Здесь уместны слова тов.Лаврова.
11|29.12.2019 14:11:03|Евгений Б|Какое основание в жалобе указали 
12|29.12.2019 14:11:48|Дмитрий Адамидов|да не помню уже
17|29.12.2019 14:13:22|Soa|у учетом комиссии может оказаться не эфективно
18|29.12.2019 14:14:45|GB|Сделано
19|29.12.2019 14:14:53|Дмитрий Адамидов|спасибо
21|29.12.2019 14:16:12|Евгений Б|отправил жалобу
22|29.12.2019 14:20:17|Ghisler|
23|29.12.2019 14:35:07|Sheld|
24|29.12.2019 14:38:32|Sergey Sidorov|
25|29.12.2019 14:50:27|Виталий Яковлев|
26|29.12.2019 15:00:02|Кирилл Лунев|
27|29.12.2019 15:02:08|Даниил Жуков|
28|29.12.2019 15:06:17|Ilya|Жалоба делается в описании канала Я зашёл в канал, нажал на его описание, далее  жалоба, другое и написал  что это копия и проделка.
29|29.12.2019 15:09:03|Дмитрий Адамидов|да. спасибо всем
30|29.12.2019 15:12:49|Алексей ayaye :)|мне тоже кажется, что в данном случае надо вручную описание писать. формально это не спам 
32|29.12.2019 15:19:11|Дмитрий Виноградов|angry bonds  зарегистрированный товарный знак
33|29.12.2019 15:19:35|Dmitry Manzor|На ИП Адамидов надо его зарегенить
34|29.12.2019 15:26:55|Sasha|Сложно будет регистрировать, мы пытались клиенту регистрировать angryminer и до сих пор с Rovio разбираемся изза того что схоже с angry birds. Это правда американская ТМ, а не российская
35|29.12.2019 15:27:13|Giovanni Goudini|
36|29.12.2019 15:30:29|Sasha|В РФ Роспатенту сейчас пофигу что регистрировать. Правообладателям схожих тм приходится разбираться в суде уже после регистрации, требуя признания регистрации недействительной. А это уже совсем другая работа
37|29.12.2019 15:46:31|nikolay obraztsov|False copy if real Angry Bonds chat
38|29.12.2019 15:47:41|Дмитрий Адамидов|В процессе
42|29.12.2019 15:51:57|Artem Fomin|Жалоба подана.
43|29.12.2019 15:52:31|Sky|Напротив
44|29.12.2019 16:04:37|Михаил|Когда заявку подавали, если не секрет
45|29.12.2019 16:08:00|Дмитрий Адамидов|А вам зачем
47|29.12.2019 16:09:49|Михаил|Да просто хотел успокоить, что совсем недолго скорее всего
48|29.12.2019 16:10:19|Дмитрий Адамидов|Ну будем надеяться
49|29.12.2019 16:23:48|Dmitry Shulga| одна жалоба на плагиаторов. А создателям этого канала  искренняя благодарность.
50|29.12.2019 16:28:36|Alexander|
51|29.12.2019 16:31:18|Denis|Жалоба подана
52|29.12.2019 16:45:45|A G msk|Пожаловался
53|29.12.2019 16:58:33|Игорь_Ilvik|Жалобу отправил
54|29.12.2019 17:25:32|Дмитрий|
55|29.12.2019 17:58:36|Женя|
56|29.12.2019 18:18:52|Sergei P|
57|29.12.2019 18:27:36|Sky|Это перекличка чата Ну отправил и отправил, молодец, зачем писать об этом
59|29.12.2019 18:28:54|Ghisler|Когда брусника размещается, ребята, есть информация
60|29.12.2019 18:31:55|Paul Young| жалобу направил
61|29.12.2019 18:33:50|Сергей|Здесь отчитываются о выполнении квеста
62|29.12.2019 18:35:33|Alex|торговля по идее, производство то китай по большей части
64|29.12.2019 19:37:23|nkdar| fake copy of popular angrybonds channel
66|29.12.2019 20:22:40|Alexey|Конец января я слышал
67|29.12.2019 20:43:12|А что ты сделал для котэ!?|Или мфо 
68|29.12.2019 20:44:42|Ghisler|Спасибо
70|29.12.2019 21:09:36|Sky|Это явно не профильная 
71|29.12.2019 21:11:31|А что ты сделал для котэ!?|Но ебитда от этого бизнеса в 2018 составлял четверть общей ебитды
72|29.12.2019 21:12:53|Sky|Знаю, знаю...
78|30.12.2019 01:50:24|Kat€rina|Есть мнения по Испетр и Апри Спасибо
80|30.12.2019 03:00:24|Владимир Парцей|Лично мне апри понравились, а испетролиум нет. Однако, пока есть обувь России их не брал
84|30.12.2019 08:34:22|George Goognin|ебитда  это мнение бухгалтера  free cash flow  сила
85|30.12.2019 09:07:28|Alexey Vishnyakov|Я держу Эмираты 3 из гг и апри 2. Но мне не нравится с какой скоростью они набирают долги. Тот же ГГ только в этом году сделал 3 выпуска  мясо 3, ОАЭ 3 и ис петролеум. На сумму больше миллиарда. Да и апри  2 выпуска по 400. Вообщем апри буду держать до полного размещения 3 выпуска, который будет скоро. А Эмираты уже продавать думаю.
86|30.12.2019 09:11:57|Владимир Парцей|Именно это мне в них не нравится. Апри ещё на грани
87|30.12.2019 09:57:42|Mortimer Bay|Про Самолёт есть какая то информация, стоит держать
88|30.12.2019 10:06:58|Александр|Можно про АПРИ Почему на грани
89|30.12.2019 10:18:18|Andrey Hohrin|мне тоже интересно, почему на грани
90|30.12.2019 10:18:28|Aleksandr|На грани  видимо в том смысле , что достиг предела долговой нагрузки в понимании нашего коллеги
91|30.12.2019 10:19:37|Andrey Hohrin|насчет набора долгов ГГ. портфель займов в этом году вырос совокупно с 1,7 млрд в прошлом году до 2,3 в этом. и дальше расти некуда. долг/ебитда по соотношению не изменилась, осталась на уровне около 3. Бизнес ведь тоже вырос.
94|30.12.2019 10:22:14|Aleksandr|Выручка выросла
95|30.12.2019 10:22:40|Andrey Hohrin|выручка  нет. ЕБИТДА  да.
97|30.12.2019 10:23:44|Alex|правильно понял, что долг вырос на 35, а выручка на 0
98|30.12.2019 10:26:19|Dmitry Aleksandrov|По цифрам не возьмусь сказать с ходу. Мясное направление и зерно выросли по выручке. По выручке снизился ГСМ, но это трейдинг. Просто изменили цикл выручка стала меньше, ебитда больше
99|30.12.2019 10:26:24|Andrey Hohrin|так выручка прошлого года  выручка от нефтетрейдинга.
102|30.12.2019 10:33:02|Alex|В этом и основная проблема, цифры не понятны сходу. В 2019 году отчетность не публикуется, ни квартальная, ни ЕЖО.
104|30.12.2019 10:37:24|Sky|ОАЭ давно стоило скинуть, апсайда в нем не было и нет, зато есть право выкупа эмитентом в 3м. Сравните даже с тем же мясом внутри группы.
105|30.12.2019 10:38:40|Andrey Hohrin|консолидаци прошла, АО есть. идет перевод АО в ПАО
109|30.12.2019 10:43:20|Alex|Отлично, можно ли к апрелю ждать консолидированное МСФО по АО/ПАО
111|30.12.2019 10:44:18|Andrey Hohrin|пока все к этому идет
112|30.12.2019 10:55:33|Александр Алтухов|Когда выпуск у брусники Будет кто то брать
113|30.12.2019 10:55:42|Владимир Парцей|Именно это я и имел в виду
114|30.12.2019 10:55:42|Владимир Парцей|На грани  видимо в том смысле , что достиг предела долговой нагрузки в понимании нашего коллеги
115|30.12.2019 10:55:42|Andrey Hohrin 30.12.2019 10:20:57|Это верно. Дальше занимать не нужно
116|30.12.2019 10:57:52|Alexey|1кв 2020. Будет отчетность и мемо  будем изучать. Я брать буду  вопрос параметров. Плюс сделка о присоединении юита так и не понятно а это важно
117|30.12.2019 11:05:32|Александр Алтухов|Первый раз слышу что юит с пионером что то присоединяет. Вообще фины проблемный застройщик, сталкивался по работе, эскроу так и не освоили
118|30.12.2019 11:06:18|Alexey|https//www.kommersant.ru/doc/4104685
119|30.12.2019 11:06:22|Александр Алтухов|Но спс за информацию, тоже буду брать, думаю премия к ключевой ставке будет 4,55
120|30.12.2019 11:07:29|Alexey|Думаю да в районе 10. Хотя не исключаю и сильной премии за дебют
121|30.12.2019 11:08:06|Александр Алтухов|Новость упустил, был на отдыхе. Спс ещё раз. Здесь же освещаться будет Я бы и на первичном размещении попробовал поучаствовать если низкий порог
122|30.12.2019 11:09:19|Alexey|Будет думаю. Не так уж много новых эмитентов  последнее время они еще нужнее на фоне допок и рефинансов
123|30.12.2019 11:10:29|Alexey Vishnyakov|Будет взрослая книга
124|30.12.2019 11:12:29|Alexey|Скорее да  выпуск большой и институций будет много. Да и купон скорее ранжир будут  будут тестить рынок втч под себя...
125|30.12.2019 11:13:52|Alexey Vishnyakov|Если можно будет подать на 300к, то можно попробовать в надежде на апсайд. В втб от 300к  бесплатно. 1,4 миллиона я не потяну.
126|30.12.2019 11:34:39|Viacheslav Petriaev|ВТБ щас от 10 к вообще через пртложение
127|30.12.2019 11:51:53|Sergey Aleshkovich|по моему только на облигации самого ВТБ
128|30.12.2019 11:52:23|Viacheslav Petriaev|Нет. В последнем обновлении на все
129|30.12.2019 11:56:24|Sergey Aleshkovich|на iPhone
130|30.12.2019 11:56:38|Александр Нечаев|Не на все, а на что предложат
131|30.12.2019 11:57:34|Sergey Aleshkovich|так было уже примерно месяц. Вячеслав утверждает, что можно на все. хочу узнать как 
132|30.12.2019 11:58:47|A G msk|ВДО там нет
133|30.12.2019 12:00:55|Viacheslav Petriaev|На букбилдинг который
134|30.12.2019 12:01:13|Sergey Aleshkovich|согласен. по моему, там пока вообще особо купить на размещении невозможно. на андроид, обновлено 23 декабря 2019 г., версия 2.4.2 10839 прямо сейчас доступно только ВТБ. Иногда возникают записи о размещениях корпоратов, субфедов, но там купить нельзя, лишь посмотреть можно. Покупка только ОФЗн и ВТБ реально была доступна
135|30.12.2019 12:01:14|Viacheslav Petriaev|Речь же про бруснику шла, там серьезный будет думаю
138|30.12.2019 12:02:58|Sergey Aleshkovich|ок, спасибо, буду наблюдать как с Брусникой будет
139|30.12.2019 12:27:17|Alex Petroff|Если владелец плиты в чате, просьба выйти на связь. Можно в личку.
141|30.12.2019 12:40:19|Alexey Vishnyakov|Зачем пугать людей такими объёмами Ставь по 500 бумаг в день  если уйдут, поставишь ещё.
143|30.12.2019 12:41:17|Dimasik|Когда пришёл из офз и пока не освоился
144|30.12.2019 12:47:41|George Goognin|Дорогие друзья, подскажите, пожалуйста, есть ли гдето страничка с S1подобными файлами по эмиссиям ВДО
146|30.12.2019 12:52:24|Soa|за бренд
147|30.12.2019 12:56:54|Alexey Vishnyakov|Что там за бред такой, что его с доходностью в 8 покупают
148|30.12.2019 12:57:09|Soa|ТРУД
149|30.12.2019 13:10:19|Lizardking0808|Бд ливанули что то...деньги срочно нужны В январе снова будут по 103
150|30.12.2019 13:10:51|Алексей ayaye :)|интересно, выставил заявки на первичку через квик до 1300. обувь и пионлиз мгновенно налили. а бэлти так и висит.
152|30.12.2019 13:14:39|Aleksandr|Первичку какого выпуска Вообще весь день можно.
153|30.12.2019 13:15:15|Алексей ayaye :)|ну то, что сейчас размещается. обычно же с 11 до 13 и с 1645 до 1830 можно выставлять\
154|30.12.2019 13:17:43|Aleksandr|Это только первый день размещения так
155|30.12.2019 13:18:10|Алексей ayaye :)|ага, пасиб, я подозревал 
156|30.12.2019 13:26:34|Poll V|А какой код расчетов по обуви используете, выдает постоянно ошибку в Квике
157|30.12.2019 13:28:38|Aleksandr|z0
158|30.12.2019 13:30:44|Poll V|Спасибо, теперь ОШИБКА 141 Неверно указана фирма  партнер по внебиржевой сделке
160|30.12.2019 13:31:16|Alex|https//t.me/faq_angrybonds тут есть вся информация
161|30.12.2019 13:31:42|Aleksandr|Партнера нужно найти через его номер
162|30.12.2019 13:34:04|Andrey Hohrin|Вам коллеги ответят мои
163|30.12.2019 13:53:40|Soa|обувь вторую на первичку Она 100,07 в стакане бери не хочу..
164|30.12.2019 13:57:51|Aleksandr|Может человек много берет.
165|30.12.2019 13:59:00|Soa|ну и что что там с 35 лямов набежит при условии высвобожденых денег
166|30.12.2019 14:00:03|Aleksandr|2,1 тр  3,5 тр
167|30.12.2019 14:00:13|Soa|
168|30.12.2019 14:00:33|Alexey Vishnyakov|А можно просто оператору позвонить. Они в последнее время сами все знают. Говоришь  покупаю с первички в рпс обувь России. И количество.
169|30.12.2019 14:01:19|Soa|а не проще потхоньку набирать, продавая старое спокойно
