|time|user|text
1|30.06.2019 14:37:35|Максим Кочнев|Это представители 4 разных организаторов кто организует выпуски для ВДО
2|30.06.2019 14:41:49|Константин Цехмистренко|Обращайтесь ktsekhmistrenkouniver.ru Константин 79857672255
3|30.06.2019 14:43:13|VK|Спасибо за оперативный отклик, берем в работу
5|30.06.2019 14:46:59|Alexey Vishnyakov|К сожалению и сейчас встречаются. Месяца 2 назад приехала жуткая гранта с армянином.
6|30.06.2019 15:17:06|Ilya|Эта инфа с бородой немного уже
8|30.06.2019 16:38:31|Why Aye Man|МЭИ, электроэнергетические системы и сети. Приветствую коллег в чате 
9|30.06.2019 16:39:54|Lizardking0808|Хэлло, бро
10|30.06.2019 17:03:59|Максим Воробьев|http//www.superox.ru/products/968touvysokogonapryazheniya/
13|30.06.2019 17:24:51|Григорий Мошорин|
14|30.06.2019 17:25:16|Ульяна|Збю
15|30.06.2019 17:25:26|Denis Kozlov Septem|Хотелось бы узнать критерии мутности
16|30.06.2019 17:33:48|Григорий Мошорин|Буду брать несмотря не на что
17|30.06.2019 17:38:09|Иван Хз|Мне как дилетанту интересно, частота продаж ленты. А так же сам принцип работы ленты на чем основан, поясните на пальцах. возможно ли мне как обывателю понять применение ее в повседневной жизне.Спасибо.
19|30.06.2019 17:55:55|Максим Кочнев|Да там и все 9 можно подержать
22|30.06.2019 17:57:25|Denis Kozlov Septem|Коллеги, особенно, наиболее скептически настроенные, напишите мне  постараюсь организовать на этой неделе посещение завода СИнновации в Москве.
27|30.06.2019 18:00:24|Anna Savenko|На Калужской который
28|30.06.2019 18:00:32|Denis Kozlov Septem|Да
30|30.06.2019 18:04:16|Harry Lime|У них есть лента
31|30.06.2019 18:04:26|🚲|Пол чашечки робота жидкий метал
32|30.06.2019 18:09:34|Anna Savenko|Расскажите подробнее про местоявкипароли. Технарь, телеком
33|30.06.2019 18:11:27|Михаил Широковских|ТИИ, автоматика и телемеханика
34|30.06.2019 18:12:22|yuri_che|Вопрос о стабильности денежного потока считаю первостепенным, как бы на гостинец не нарваться. Сколько независимых покупателей, как часто совершаются продажи Техническая сторона производства второстепенна.
36|30.06.2019 18:40:59|Evgeniy Averchenkov|Хотелось бы понять количество клиентов и их доли. Товарто не массовый.
37|30.06.2019 19:54:40|Admiral Benbow|Русбондс косячит
39|30.06.2019 19:59:11|Denis Kozlov Septem|Да, поторопились  3 июля начало размещения
40|30.06.2019 20:00:29|Сергей Ш|Денис, а новый ломбард будет опять минимум 300 Или кто сколько хочет
41|30.06.2019 20:01:06|Why Aye Man|Я бы с удовольствием посетил. Главное по времени совпасть
42|30.06.2019 20:02:58|Denis Kozlov Septem|Вы про Синновации Где об этом сказано
46|30.06.2019 20:04:47|Сергей Ш|А прогнозы Как средства планировать между вашими выпусками
47|30.06.2019 20:05:58|Admiral Benbow|Я ж говорю  косячат
48|30.06.2019 20:07:06|Denis Kozlov Septem|К сожалению, не могу даже прогнозов дать. В прошлый раз прохождение Экспертного совета заняло у Юнисервиса 5 недель. Но регламентного срока регистрации нет, поэтому дату регистрации не могу спрогнозировать. Надеюсь, что в ближайшие дни получим регистрацию. Обычно мы собираем Книгу заявок, что занимает несколько дней. Между регистрацией и размещением проходит неделя.
49|30.06.2019 20:17:16|Harry Lime|Кстати , совет биржи включил в сектор неопределенного риска Ломбард БО ПО 15. Шестой гдето потеряли.
50|30.06.2019 20:17:48|Denis Kozlov Septem|Ага, а первый уже погасили.
52|30.06.2019 20:22:50|Alexi|Интересное наблюдение. В дебютном выпуске СИнновации при относительно низкой  ставке ковенанты послабее, чем во многих других высокодоходных выпусках, организованных Септемом отсутствуют финансовые/долговые ковенанты которые стабильно присутствовали в выпусках других эмитентов, условие по смене контроля снижено до lt30 по сравнению с lt50 у других эмитентов
53|30.06.2019 20:58:20|Максим Воробьев|Денис, если удастся организовать посещение пром.площадки синоваций  я готов подехать. Контакты тогда скину в личку. PS. скептицизм и эл.тех. образование в наличии ... 
54|30.06.2019 21:06:32|Alex Petroff|Такими темпами как и Трейдберри разберем. С визитом на производство и пониманием перспектив И так...апсайд намечается я знаю у эмитента все хорошо с заказами на ближайший год и все не в России.
55|30.06.2019 21:12:35|Dmitry Manzor|200млн дня 23
56|30.06.2019 21:15:42|Harry Lime|Через чур оптимистично , 23 недели скорее , инвесторы поиздержались за июнь.
57|30.06.2019 21:16:19|Dmitry Manzor|Такс разбирали 70млн в день
58|30.06.2019 21:17:25|Harry Lime|Но там был рояль так сказать в кустах , заявки по 40 млн. В первый же день мы увидим , будут ли такие.
59|30.06.2019 21:19:10|Alex Petroff|Наверняка есть свои инвесторы, которые возьмут некую часть выпуска. Предположу, что половину. А сотку раскидают за пару недель. Все будет видно после первого дня размещения.
60|30.06.2019 21:22:43|Ilya|https//m.habr.com/ru/post/361999/ Это про ленту ОКСа
61|30.06.2019 21:25:44|Dmitry Manzor|Согласен, но сотка для пары недель это очень пессимистический сценарий
62|30.06.2019 21:28:00|Kir|Расскажите чем вас смущает финекс и гоя Финекс я знаю про гою вообще ничего
63|30.06.2019 21:29:24|Alex|а вы, батенька, бывалый семит
65|30.06.2019 21:44:20|Harry Lime|Соток то две , плюс будут ли суперинвесторы увидим уже в среду. Если нет  пара недель вполне реально.
66|30.06.2019 21:52:57|Dmitry Manzor|Я как бы тоже предполагаю, что часть выпуска возьмут приближенные, крупные заявки будут это бетон, в такси из 150млн общего 46 взял ктото. Чатик наш подъест лямов 50. В первый день вполне возможно размещение больше половины выпуска. А вот с остальным как затянется будем наблюдать. Возможно мой расчёт это очень оптимистично, но и компания интересная, ставка привлекательная
67|30.06.2019 21:54:27|Harry Lime|У меня такое чувство , что это не меньше нашего интересно организатору и он так же примерно прикидывает .
68|30.06.2019 21:54:48|Григорий Мошорин|
70|30.06.2019 21:55:33|Шура SiberianRanger|Мне оставьте немношк кабеля, я 15го вернусь 
71|30.06.2019 21:56:03|Максим Кочнев|По 101 чуток оставлю вам
72|30.06.2019 21:56:20|Dmitry Manzor|
73|30.06.2019 21:57:29|Harry Lime|Хорошая в целом тема с размещением адресными заявками , деньги подошли ,второе дыхание открылось.
74|30.06.2019 21:58:36|Григорий Мошорин|Ну я немного возьму на первый раз
76|30.06.2019 22:00:51|Максим Кочнев|Снова в 20 век вошли. Надо бы закрепиться
78|30.06.2019 22:32:44|Кирилл|Тут сильное сопротивление админы льют
79|30.06.2019 23:50:18|Ilya|Я так понимаю, кабель ВТСП обладает нулевым сопротивлением в жидом азоте, или нет
82|01.07.2019 00:01:24|Михаил Широковских|Близким к нулю. Нулевое недостижимо в принципе
83|01.07.2019 00:04:00|Ilya|Да, в тех документации для ТоУ идёт менее 0,001 Ом и для тоу низкого напряжения менее 0,00001ом
85|01.07.2019 00:14:52|Михаил Широковских|Готовое решение у Суперокс с использованием ленты  их ограничители тока. Кроме того, как я понял, в отличие от других Синно разрабатывают и производят ленту по техусловиям заказчика, а не продают уже освоенные типы.
86|01.07.2019 00:33:34|Ilya|А Покупатель ленты у Син это не сам СуперОкс на 80проц
87|01.07.2019 00:37:47|Михаил Широковских|По прошлому году, вероятно, так и есть.
88|01.07.2019 00:48:54|Ilya|Из вот этой статьи, я понял, что есть ещё СП кабель и он дешевле, чем лента. Лента получается нужна для ограничителей тока ввиду своих свойств, а не для передачи тока на большие расстояния. Где ещё применяют реально ленту кроме ТОУ  https//m.habr.com/ru/post/373395/ В другом месте товарищ перечисляет МРТ, большие токи на короткие расстояния, токоограничители. Из ещё одной статьи видно, что главный прирост заказов у суперОкса  ТОУ. Если все верно, надо просто подтвердить заказы Стоимость ленты в заказе якобв 10проц, может меньше, остальное криосистемы и прочее.
89|01.07.2019 09:22:54|Sergey Sidorov|https//www.finanz.ru/novosti/lichnyyefinansy/nekvalificirovannyminvestorammogutdatbolsheprav1028319908
90|01.07.2019 09:27:04|Egor Vasiliev|Коллеги, брокер берет комиссию при участии в первичном размещении
92|01.07.2019 09:27:38|Harry Lime|Если в книгу то 2000 руб
94|01.07.2019 09:29:35|Denis Kozlov Septem|А.П.Вавилов  основатель, бенефициар и единственный инвестор СИнновации и СуперОкс. Сейчас он владеет по 100 этих компаний. Три года назад их разделили, так как это разные по своей сути бизнесы  производитель стандартизированной продукции ВТСПлента и инжиниринговая компания, разрабатыващая и продающая уникальные продукции на базе ВТСП. Две компании связывает собственник и ВТСПлента. В остальном  у них всё разное производственная цепочка, методы управления, поставщики, потребители и рынки сбыта. Пути этих компаний теперь расходятся и, возможно, у них появятся новые разные акционеры  через частное размещение, продажу стратегу или IPO пока нет решения. Доля бенефициара снизится, но, по нашему мнению, критическим является уровень  30, ниже которого он потеряет контроль за компанией. Поэтому установили ковенант  30. Компания Синновации продолжает свое развитие. До настоящего момента главный источник финансирования  капитал и займы от бенефициара. На 20192020 гг. намечено расширение производства, так как растет объем заказов до середины 2020 года компания полностью загружена. Расширение производства потребует нового финансирования, что в моменте может нарушать стандартный ковенант 3.0x Долг/EBITDA и достигать уровня 4.0х или выше. В дебютном выпуске было принято решение пропустить этот ковенант. В следующих выпусках, скорее всего, добавим долговой ковенант, так как компания выйдет на более стабильную траекторию развития.
95|01.07.2019 09:50:02|Ilya|Денис, где то в презентациях описан портфель заказов и как он растёт Каким будет это новое финансирование  Какая ebitda нынче
96|01.07.2019 10:19:40|Denis Kozlov Septem|Нет, конечно, портфель заказов раскрываться никогда не будет. В каждом контракте есть пункт о конфиденциальности. Следите за нашими обзорами  будем публиковать объем отгрузок в километрах. Финансовая информация будет отражена в Инфомемо. Сегодня ждем согласования от Биржи и выложим.
97|01.07.2019 10:30:09|Evgeniy Averchenkov|Конкретных заказчиков и не надо. Понять доли. Если есть один крупный заказчик, то соответственно, риск сбыта, если этот заказчик перестанет покупать.
98|01.07.2019 11:07:58|Olly Milly|Обычная комиссия за совершение операции
99|01.07.2019 11:23:46|Boris| налог на матвыгоду, т к Открытие
100|01.07.2019 11:27:29|Artem Gavrishin|Интересно, всё ли хорошо у золотого мяса. Чёто они отчётность за 1 кв. 2019 г. зажали В прошлом году уже в начале июня была.
101|01.07.2019 11:41:22|Алексей ayaye :)|на больших выпусках скорее всего не будет
102|01.07.2019 11:42:11|Григорий Мошорин|Инвестиции представили презентацию 
103|01.07.2019 11:44:25|Александр Нечаев|Она есть всегда, но если в стакане дешево, то копеечная
104|01.07.2019 11:52:40|Alex Petroff|What
105|01.07.2019 11:54:13|Dmitry Manzor|Наверное про инновации речь
106|01.07.2019 11:57:11|Ilya|Не, конечно в образе каком то, зачем нам конфидент
107|01.07.2019 11:57:55|Алексей ayaye :)|смотрю отчет за июнь. налог взяли только с кисточек. трансмиссия, миг  не было
108|01.07.2019 12:01:24|Alexey Z|значит в день вашей покупки бумаг на первичке в стакане цена хотя бы по одной сделке была 100
109|01.07.2019 12:01:50|Алексей ayaye :)|вот я и говорю, что на больших выпусках хтакое вполне вероятно
110|01.07.2019 12:02:10|Alexey Z|согласен
