|time|user|text
1|04.01.2020 15:30:12|Alexey|Denis SiberianRanger ElenaFilyakina спасибо за табличку Очень удобно
2|04.01.2020 15:32:02|Елена Филякина|Denis сегодня нам календарик подарил красивый
3|04.01.2020 15:35:23|Sky|О да, те же мысли были, спасибо. Еще  по амортам добавить. Могу сам
4|04.01.2020 15:36:30|Елена Филякина|Так каждый может для себя удобно сделать, спасибо Денису за идею.
5|04.01.2020 16:25:00|Denis Yahontov|Спасибо что с Шурой переделали . Идея, не моя. В прошлом году, Денис Козлов , септем, выкладывал такую. Ну я решил вначале этого тоже сделать 
6|04.01.2020 16:35:21|Александр Алтухов|Брусника и сегежа
7|04.01.2020 16:50:15|nik|Брусника, которая сеть кафе
8|04.01.2020 16:59:36|Harry Lime|Брусника  девелопер , Сегежа  доха будет равна Системе без премии
10|04.01.2020 17:07:09|Alex S|После праздников готовимся смотреть как парковщики выходить будут посмотрим чего и до куда они продавят, может чего по вкусной цене перепадёт
11|04.01.2020 17:11:10|А что ты сделал для котэ!?|Прогноз был на год или на январь/февраль
12|04.01.2020 17:12:32|Дмитрий Адамидов|Новые правила листинга пока не понятно чем обернутся
13|04.01.2020 17:12:58|Alex S|Комиссии дело индивидуальное, перед НГ все подросло, видно было как народ деньги парковал, даж все пионеры выше 100 ушли. Скоро все они обратно будут выходить
14|04.01.2020 17:14:00|Дмитрий Адамидов|А во второй половине года новые правила квалификации инвесторов
16|04.01.2020 17:14:55|А что ты сделал для котэ!?|Во что 
17|04.01.2020 17:17:17|Alex S|Во что выходить  В кэш, который дальше пойдет своим путём
18|04.01.2020 17:17:21|Александр Алтухов|Вообще времена темные, любые прогнозы могут быть пересмотрены в 1 день
21|04.01.2020 17:19:40|Тимофей «Кухонные системы» Казань|Вот так новогодний подарок. Спасибо 
22|04.01.2020 17:24:43|А что ты сделал для котэ!?|А кэш куда
23|04.01.2020 17:27:23|Alex S|В смысле куда  яж написал, он дальше пойдет, своей дорогой спекулятивной, в акции, на срочку или ещё куда. Или вы думаете на праздники в облиги приходят только те кто облигами торгует 
24|04.01.2020 17:27:58|Harry Lime|На год , что новые размещения закончатся , доха 1516 будет недоступна и тд.
25|04.01.2020 17:29:38|Sergey Sidorov|Так закон 4К еще не прошел 2го слушания в ГД  По последним новостям с этого фронта вроде как раньше IIQ 2021 т.к год отводят на внедрение не ожидается ограничений по доступу к инструментам квал/ неквал.
26|04.01.2020 17:30:53|Дмитрий Адамидов|Ну и хорошо если так
29|04.01.2020 17:43:52|Виктор 6-2-4|К Энрону. Отличный лонгрид почитал, оторваться не смог Тут и отчетность, и SPV, и облигации. К началу нового торгового года думаю будет любопытно. Триумф мёртвого Левиафана  АВТОРСКИЙ ПРОЕКТ СЕРГЕЯ ГОЛУБИЦКОГО http//sgolub.ru/publications/triumfmertvogoleviafana/
30|04.01.2020 17:43:56|Sergey Sidorov|2е чтение 4К стояло в повестке на декабрь 2019, но не состоялось. Большой торг идет за амерские бумаги и процедурные вопросы.За вдо застуступаться некому. Но время отквалиться у желающих есть пока.
