|time|user|text
1|14.07.2018 21:35:17|Oleg Lvov|LTCM в августесентябре 98 действительно подкинул проблему. Fed собрал инвесторов и сделали bailin. Это было частью азиатского большого кризиса, который с Аргентиной и рестрактами тянулся до 0203 годов. Наш случай более изолированный и можно прикрутить новые выпуски, не тронув старые. Я могу ошибаться, но мне кажется что звезднополосатых разозлили и они както ответят.
2|14.07.2018 22:09:40|Дмитрий Адамидов|Наткнулся на сайте Пионерлизинга вот на такую рекламу  https//pioneerleasing.ru/investor/utm_sourceyandexamputm_campaignrsyampyclid3981680602074073381
7|15.07.2018 11:49:36|Denis Kozlov Septem|Родственные связи между пионер лизингом и НФК сбережения  это скорее инцест. Прямого законодательного запрета, насколько я знаю, нет. Но с точки зрения этического кодекса инвестиционного банкира это недопустимо
8|15.07.2018 11:54:45|Дмитрий Адамидов|
9|15.07.2018 12:20:48|J T|ну если тронуть только новые выпуски, у старые все равно повалятся, чтобы премия за риск появилась. а чем мы сша разозлили
10|15.07.2018 13:02:43|Harry Lime|Завтра увидим , возможно история с грушниками  это попытка создать более выгодную позицию для торга завтра, а может и внутренние противоречия Трампа с Мюллером.
11|15.07.2018 13:14:19|Oleg Lvov|Да они плачут, что воинская часть с комсомольского проспекта стащила емейл архив демократов перед выборами. И немножко опубликовала его, ну как бы не от себя. С их точки зрения, воровать нехорошо, ведь украли русские у американцев, такое нельзя терпеть, а то можно привыкнуть. Ну и на Святые Президентские Выборы публикациями влиять типа тоже разрешения не было получено, как Вы посмели, это есть разрушение основ и оскорбление отцов, я Вам сейчас травмы нанесу с Даунхаус. Хорошо если дачки у МИДа отобранные не вернут, а то у них погоны горячо обсуждали давайте отключим русским их электростанции. Не даёт покоя новый воображаемый вид боевых действийопасное кнопкодавство.
12|15.07.2018 14:38:01|Дмитрий Адамидов|Мне кажется это у них внутри больше про травмы нанесу. Мы выступаем как удобное пугало.
13|15.07.2018 14:54:38|Harry Lime|Такое ощущение , что лизинг  это отличный способ занять денег без какойто конкретной цели или при нежелании эту цель раскрывать. ПионерЛизинг , СолидЛизинг. 12,2513 процентов намного выше депозитов , но и не 1719. А может они на вырученные деньги биткойном спекулируют или торгуют с плечом 10.
14|15.07.2018 16:02:25|Kirill Malev|Открытка для чата
16|15.07.2018 17:01:14|Дмитрий Адамидов|И подпись ждем пописят
17|15.07.2018 17:14:24|Giovanni Goudini|Надо сердючку включить
22|15.07.2018 18:32:20|Oleg Lvov|Конечно это больше про их внутри, возвели нашего уже в Гудвина. Мне всё же хочется Русал по gt102 сдать, поглядим 
24|15.07.2018 21:16:12|ААА|Haloo
25|15.07.2018 21:45:57|Alec|Shalom
26|15.07.2018 21:59:33|Harry Lime|Силовые машины кстати весьма любопытствующий эмитент по данным НРД. Пару раз в год  весной и осенью выявляет среди владельцев облигаций взаимозависимых лиц. Знает хорошо структуру владельцев видимо.
27|15.07.2018 22:13:34|А что ты сделал для котэ!?|Что значит выявляет среди владельцев взаимозависимых лиц
