|time|user|text
2|29.03.2020 14:00:21|Дмитрий Адамидов|АФК кому то чтото не заплатил Или МТС навернулся
6|29.03.2020 14:04:10|Ilya|Разве Калви там особый акционер Он же управляющий фондами
7|29.03.2020 14:21:37|Ilya|ПКБ вроде главный риск не Калви, а возможный иск. Интересно прошел ли срок исковой давности, и могут ли его восстановить. Сделка по оплате кредита акциями была в феврале 17 года, если не путаю.
8|29.03.2020 14:36:28|Дмитрий Адамидов|Так у ПКБ облигации.
10|29.03.2020 14:38:22|Oleg Egorov|Богатое слово, надо запомнить...
13|29.03.2020 16:50:11|А что ты сделал для котэ!?|Посмотри что было с жд вагонами в 1416 годах
14|29.03.2020 16:57:17|nkdar|Насчет коллекторов. Польский рынок ВДО два года назад сильно вздрогнул после дефолта Getback  крупного коллектора и эмитента облигаций. На мой взгляд отрасль сейчас не очень важна МФО, стройка, лизинг, торговля и т.д.  везде будет тяжело. Важно качество управления, особенно риск менеджмента, финансовая устойчивость доля собственного капитала например, запас маржинальности, ликвидность или доступные источники ее пополнения и прочее. Нужно не отрасль выбирать, а эмитентов.
15|29.03.2020 17:00:02|Aleksandr|Где смотреть
16|29.03.2020 17:01:05|Twitterchat2|По 95  же в итоге, 51 не прошел
17|29.03.2020 17:02:00|А что ты сделал для котэ!?|Не знаю Гуглить, наверное Точно помню, была жопа
18|29.03.2020 17:02:36|Twitterchat2|А в целом согласен, надо смотреть на портфель лизинга и финансовую подушку. У брансвика она была хуже чем у любого ВДОлизинга. Институциональные инвесторы, понимаете...
20|29.03.2020 17:14:50|Aleksandr|Вагоны были особо неликвидными относительно остальных предметов 
21|29.03.2020 17:15:20|А что ты сделал для котэ!?|Ага Большое перепроизводство было и цены упали Тогда и ТМХ на грани банкротства был
22|29.03.2020 17:25:32|Дмитрий Адамидов|на сети лишних вагонов тыс 150
27|29.03.2020 17:27:58|Harry Lime|Но первое предложение было шокирующим
30|29.03.2020 17:36:14|Dm Vl|А с чего вы взяли, что это ВДО при рейтинге В от SampP
31|29.03.2020 17:36:47|Harry Lime|Ну High Yield
32|29.03.2020 17:44:01|Dm Vl|HY при В Что коллектор, как Пкб, вижу
33|29.03.2020 18:09:02|Harry Lime|US Steel рейтинг SampP B , доха под 20 в долларах , конечно HY
34|29.03.2020 18:33:31|Dm Vl|20  сейчас, первичка купоны от 6 до 8
36|29.03.2020 18:44:20|Harry Lime|Как был хай йилдом , так им и остался , с ВВ начинается неинвестиционный рейтинг по SampP . У них и брошюра имеется на эту тему.
38|29.03.2020 19:59:18|DIM|https//www.kommersant.ru/doc/4308047
40|29.03.2020 22:22:44|nkdar|Я польский рынок посмотрел немного. Насколько понял, там очень распространено buy and hold, ликвидность бумаг часто очень низкая. Getback был крупным эмитентом c 2 млрд злотых около 40 млрд руб облигаций и большим числом держателей 9 тыс частников и 200 институционалов, поэтому его дефолт стал ударом для всего рынка. Вкладывать в такие рынки ИМХО не вариант помимо специфических местных рисков нужно еще принимать и двойной валютный риск, т.к. конвертировать придется через кросс курсы.
43|30.03.2020 08:26:33|Harry Lime|Да я просто ради интереса , там еще Getin Holding есть , в миру Каркаде ...
44|30.03.2020 09:45:21|#Любопытный|https//vk.com/wall23482909_1621384
45|30.03.2020 09:47:40|Dmitry Manzor|Газпромбанк Лизинг закрыл сделку по приобретению компании Каркаде, специализирующейся на автолизинге. За актив, ранее принадлежавший польской корпорации Getin Holding, группа Газпромбанка ГПБ заплатила 2,9 млрд руб.
46|30.03.2020 10:22:16|Harry Lime|Каракадеха хорошая была ...
47|30.03.2020 10:57:05|Ivan Z|Привет. АПРИ падает который день, есть какиелибо причины или это в рамках общего падения рынка 
48|30.03.2020 10:58:22|Harry Lime|Купите по рынку пару тысяч  вырастет 
49|30.03.2020 10:58:56|Rodan|просто Гарри всех застращал, все побежали сливать 
50|30.03.2020 10:59:25|Aleksandr|Общий негативный настрой на девелоперов , тем более на тех кто в ВДО .
