|time|user|text
1|03.10.2019 13:57:27|nkdar|25 для венчурного проекта в хайтеке самый раз
3|03.10.2019 14:01:59|Denis Kozlov Septem|Боюсь, что производство ТОУ уже не венчурный проект. Думаю, что такая ставка по WACC сильно завышена. Я бы согласился на 25 по CAPM, но WACC для СуперОкса не выше 15 должен быть.
4|03.10.2019 14:40:27|Sergey Komarov|Денис, а по супероксу в какой интервал времени можно заявки ставить сейчас пытался выставить, но брокер сказал что не принимается
5|03.10.2019 14:43:00|Denis Kozlov Septem|Сегодня с 1000 до 1729 должны в Z0 принимать
6|03.10.2019 14:44:36|Sergey Komarov|почемуто альфа не приняла заявку, выставлял по скрипту до этого на размещении по этому же скрипту все ок было
7|03.10.2019 14:45:22|Denis Kozlov Septem|А какую причину назвали Мы видим новые заявки постоянно приходят, всё работает
8|03.10.2019 14:46:20|Sergey Komarov|сказали заявка не принимается, первый раз с этим столкнулся в альфе
9|03.10.2019 14:47:04|Denis Kozlov Septem|К сожалению, не могу знать. Попробуйте с другим трейдером поговорить
10|03.10.2019 14:48:16|Privet|Пусть решают у себя проблемы. У ВТБ сегодня две заявки на z0 ставил  все поставилось и уже налили.
11|03.10.2019 14:56:25|Sergey Komarov|в 1440, попробую попозже еще
13|03.10.2019 15:00:28|Alex Petroff|Попробуйте формулировать слова в предложения. Не генерьте мусор.
14|03.10.2019 15:00:54|Denis Kozlov Septem|нет, сегодня с 1000 до 1729 без перерыва. перерыв только в первый день.
15|03.10.2019 15:04:13|Замполит Aleks Kib|БКС, в 1134 заявку Z0 на СОкс выставил, в 1140 исполнилась
16|03.10.2019 15:09:27|Aleksandr|Никто не берет обувку с первички кроме одинокого слона
17|03.10.2019 15:31:04|Aleksandr|  Рэнкинг организаторов рыночных выпусков highyield за янвсен 2019 года За 9 месяцев 2019 года завершили размещение 50 выпусков высокодоходных облигаций на общую сумму 10.57 млрд рублей. Лидером рэнкинга стал BCS Global Markets , разместивший дебютные выпуски Талан, Дэни Колл и ФЭСАгро. Второе место досталось Иволга Капитал , принявшему участие в размещении выпусков эмитентов АПРИ Флай Плэнинг, МСБЛизинг, ОбъединениеАгроЭлита, ЭлектрощитСтройсистема, ТЕХНО Лизинг. Бронзу рэнкинга взял Юнисервис Капитал , организовавший 12 выпусков облигаций. Компания разместила бумаги компаний ГрузовичкофЦентр, ИТЦТрейд, Кисточки, Кузина, Ламбумиз, Нафтратранс Плюс, НЗРМ, ОбъединениеАгроЭлита, ПЮДМ, ТрансМиссия и ЮниМетрикс В рэнкинг включаются бумаги, по которым осуществлялся премаркетинг, с первоначальным сроком до погашения не менее 182 дней, объемом эмиссии не более 1 млрд рублей, ставка купона по которым на дату окончания отчетного периода находится не ниже значения ставки Ключевая ставка ЦБ РФ  5 годовых. Полная версия рэнкинга доступна в соответствующем разделе .
18|03.10.2019 15:31:26|Aleksandr|Люди добрые, тут Иволгу обокрали . Стащили первое место
19|03.10.2019 15:51:35|Savel|Странный рейтинг
20|03.10.2019 16:12:18|First Last|Ну по объему посчитали
22|03.10.2019 16:52:49|nkdar|Опрос в основном канале дал средневзвешенный результат доходности на капитал 22,3. Структура финансирования публичной компании аналогичного профиля American Superconductors показывает почти полное отсутствие финансового долга менее 3 валюты баланса. То есть можно предположить, что подобные проекты финансируются почти полностью за счет акционерных денег. В таком случае WACC СуперОкса будет не ниже 20 годовых. И чтобы оправдать стоимость нематериальных активов 2,3 млрд. СуперОкс должен демонстрировать годовую EBITDA не ниже 770 млн. руб. в течение ближайших 5 лет. Интересно, у них есть такое в планах
23|03.10.2019 16:55:01|Sergey Komarov|проблема решилась перезагрузкой терминала в альфе именно терминала самого брокера
