|time|user|text
1|09.10.2019 20:12:50|Андрей|Хех. Я тоже сомневаюсь.
2|09.10.2019 20:13:46|Soa|Для пенсов тоже листинг не подходящий.
3|09.10.2019 20:13:57|Андрей|Хотелось бы услышать конкретный пример, или выдержку из инструкции
4|09.10.2019 20:16:03|Soa|Возможно кто то по непониманию сольёт, но это будут мелкие физики.
5|09.10.2019 20:16:29|DIM|Ну будет отличная копилка перед вложением в другие вдо
6|09.10.2019 20:17:49|Soa|Вы думаете весь рынок так рассуждает, особенно с ВДО
8|09.10.2019 20:20:01|DIM|Нетя предполагаю Аля типа пр лизинг 
9|09.10.2019 20:21:45|Ириска|А где можно посмотреть аналитику компании перед покупкой ВДО Не отчеты самой компании, а именно уже вывод Если такое вообще есть
10|09.10.2019 20:22:24|Soa|в этом чате нет лёгких путей, как в вдо вообще
11|09.10.2019 20:23:10|Ириска|Может не в чате, а на какихто сайтах
12|09.10.2019 20:23:14|Soa|Или смотрите портфель бывалых..выше
14|09.10.2019 20:24:26|Ириска|Благодарю
15|09.10.2019 20:25:01|Soa|но это только частное мнение
16|09.10.2019 20:26:16|Андрей|Вся аналитика ВДО делается в основном силами энтузиастов. Смотрите на сайтах энгрибондс, бумин. Ну и изучайте отчётность. Покупать или нет выбор за вами
19|09.10.2019 20:55:33|Marina Kabanets|ПростиХосподи День на работе был более чем плотный, в инвестиции вобще не заходила Вечером вылезла, а там ЧЗПСН родимый прогремел И хорошо что не заходила, расстраивалась бы только пока ошибка не выяснилась 2,5 у меня его
20|09.10.2019 20:59:40|Konstantin|Отзывали рейтинг у субфедерала Мордовия гдето зимой весной, цена значительно ушла вниз. Но рейтинг был повыше и выходили институционалы. Поищите тут это обсуждали.
21|09.10.2019 21:12:06|Alex|Не верьте чужим выводам. Это прямой путь к убыткам.
22|09.10.2019 21:16:52|Андрей|Да, это я помню, ещё раз посмотрел обсуждение. Гарри тоже спрашивал, можно ли держать с пониженным рейтингом. Интересно увидеть прямое правило инструкции из положений институционалов.
23|09.10.2019 21:16:57|Dmitry Manzor|Сегодняшняя практика показала, что любой кипиш  цена валится мнгновенно
24|09.10.2019 21:17:38|DIM|Ну не любой, миг кредит живёт себе спокойно 
25|09.10.2019 21:34:43|Герман|А какой кипиш был у мигкредита
26|09.10.2019 21:36:56|Savel|в чате вот какойто перец сказал, что мигкредит всё. И тут же был забанен заботливым админом
28|09.10.2019 21:38:36|Aleksandr Mukhin|Там нкд не 0 был, не так интересно было
29|09.10.2019 21:40:16|Андрей|В Гугле инвестпро мамут. Почитайте, интересно
30|09.10.2019 21:40:18|Герман|Я помню только про недавнюю инфу, что по бакротству выставлены на продажу 20 мига, принадлежащие офшору. Но самой деятельности мига эта не касается, поэтому котировки и ровные. Вот и вопрос, где ж они кипиш увидели
32|09.10.2019 21:41:05|Savel|Не знаю даже я свой миг на чзпсн сменял
33|09.10.2019 21:41:49|Герман|Я все что в дохе ниже 13 сегодня сменил на чзпсн.
34|09.10.2019 21:41:59|Savel|А я вошёл. Немного у нас тут реальных производителей, их надо поддерживать.
35|09.10.2019 21:42:03|Андрей|Кипиш может начаться, если новый покупатель будет сомнительный
36|09.10.2019 21:42:16|Savel|Завтра буду жалеть, что тоже так не сделал
37|09.10.2019 21:44:19|Герман|Я боюсь завтра, послезавтра будет заливное из тех, кто сегодня взял и решит зафиксить прибыль.
38|09.10.2019 21:44:48|Savel|будут продавать с НКД
