|time|user|text
23|07.06.2018 09:46:20|Harry Lime|Интересно смотреть , как банковские облиги умирают как класс. Локо выкупает все свое барахло , Бин ЦБ сдал сам себе на 34 ярда.
24|07.06.2018 09:47:08|Dmitry K 🐜|да етож просто бумажки
25|07.06.2018 09:47:42|Harry Lime|Жалко новых субордистов РСХБ, роста цены им не видать судя по всему.
26|07.06.2018 10:06:11|Dmitry K 🐜|ТГК1 тож укатали не слабо ни на чем..просто так у нее все отлично
27|07.06.2018 10:09:22|Дмитрий Адамидов|ну ТГК1 повыше все же стоит по отношению к ЧА. Потом там ГЭХ  у них в прицнипе подход такой
28|07.06.2018 10:12:25|Dmitry K 🐜|ну я его поэтому неприлично много взял на заливе крайнем надо сдать половинку будет, а тгк2 не отслеживал, но я на весь сектор смотрю позитивно
29|07.06.2018 10:12:53|Дмитрий Адамидов|аналогично дожить бы до реализации позитива
30|07.06.2018 10:13:46|Giovanni Goudini|Поясни временной срок
31|07.06.2018 10:13:49|Dmitry K 🐜|я почему и спросил в начале кто ждет нынче мамбу на 2800
32|07.06.2018 10:13:53|Giovanni Goudini|По сил Машу
34|07.06.2018 10:18:43|Harry Lime|24 сентября они платят купон по 2м сериям , 24 октября  купоны и оферты ещё по 2м , на 10 ярдов. Варианты развития событий  вероятный проход оферты , если народ будет побаиваться за месяц до оферты 9798 по 12 серии реально, можно купить и податься на оферту.
36|07.06.2018 10:20:51|Giovanni Goudini|Ты ждёшь геотековский рестракт
37|07.06.2018 10:20:55|Harry Lime|Я смотрю на график 56 серии , где сейчас доха 14,5 , спокойно он может доехать и до 90.
38|07.06.2018 10:21:08|Giovanni Goudini|Или мечеловский
40|07.06.2018 10:21:57|Harry Lime|Любой, доходность будет завидная . Главное не сидеть в бумаге в этот момент.
41|07.06.2018 10:22:31|Giovanni Goudini|Что сейчас говорит в пользу отсутствия 75 у аффилятов
42|07.06.2018 10:23:26|Harry Lime|Думаю там много банков ненашенских, Райф , ЮниКредит.
44|07.06.2018 10:25:07|Дмитрий Адамидов|да, лучше покупать в 19 году
45|07.06.2018 10:25:18|Giovanni Goudini|Я понял, заходить в рестракт или сразу после
46|07.06.2018 10:25:45|Harry Lime|Конечно после , а вдруг ИИС гденибудь рядом.
47|07.06.2018 10:25:54|Giovanni Goudini|Так Силовые машины это же Морда
49|07.06.2018 10:26:22|Harry Lime|Вот ИИС может его научить нехорошему.
50|07.06.2018 10:26:54|Giovanni Goudini|Тут чемезов скорее нужен
51|07.06.2018 10:28:46|Dmitry K 🐜|тут в основном облигами народ балуется, я верно понял
52|07.06.2018 10:29:56|Giovanni Goudini|Можно прочитать название чата
53|07.06.2018 10:30:33|Dmitry K 🐜|ну это понятно но всяко бывает
54|07.06.2018 10:33:28|Harry Lime|Ну что ушел раздатчик в Пионере , даст заработать к концу купона.
55|07.06.2018 10:34:42|Дмитрий Адамидов|Преимущественно облигами. По акциям форумов полно
56|07.06.2018 10:53:19|J T|Дим, вот такое про акции поддерживаю
57|07.06.2018 10:53:19|J T|Котировки акций ТГК2 планомерно укатывают вниз. При очевидном позитиве в операционном контуре. Видимо все же вытряхивают миноритариев по методу Вексельберга 
58|07.06.2018 11:04:50|Дмитрий Адамидов|А я то как поддерживаю  всю прибыль сжрали ироды 
60|07.06.2018 11:07:35|Harry Lime|Акциишмакции, купон пришел , вот это я понимаю. Его хоть можно руками пощупать.
61|07.06.2018 11:08:34|Дмитрий Адамидов|ну в акциях дивиденд бывает правда ощущения конечно не те
62|07.06.2018 11:09:23|Harry Lime|А ещё дивидендный гэп , иногда даже преддивидендный.
63|07.06.2018 11:09:43|K G|чаще квазидивидентный
64|07.06.2018 11:10:08|Дмитрий Адамидов|да гэп не так страшно, если дивиденд ждут растущий.
65|07.06.2018 11:10:35|K G|все таки дивиденды это хотелка, а купон обязательство
67|07.06.2018 11:10:52|Harry Lime|Дивиденд раз в год , если повезёт , а купоны теперь даже ежемесячно бывают.
68|07.06.2018 11:11:03|Дмитрий Адамидов|ну да  когда без гостинца. На самом деле логика та же  купить пописят
70|07.06.2018 11:12:18|Harry Lime|Я сознательно упустил две хорошие истории  Ленкапреф и Башпреф , но мало брать неинтересно , а так всю парадигму перекраивать.
71|07.06.2018 11:13:42|Aleksandr|рынок акций стремительно съеживается. скоро нечем торговать будет.
72|07.06.2018 11:13:51|Harry Lime|Я думаю через год , а то и менее мы увидим гостинцы в том , что сейчас повыходило, чисто статистически.
73|07.06.2018 11:14:38|Дмитрий Адамидов|ну да  только это будет как в ДД а не как в Геотеке
74|07.06.2018 11:14:51|Harry Lime|Безусловно
75|07.06.2018 11:15:16|Дмитрий Адамидов|поэтому кроме сил маша я например вообще ничего брать не хочу. может и зря, но вот такой настрой пока
76|07.06.2018 11:15:56|J T|Я вот тоже держу
78|07.06.2018 11:16:47|Дмитрий Адамидов|так вроде там миноров всех выкупили крупных. могут и сами кукловодить.
79|07.06.2018 11:18:29|Oleg Lvov|Логика указывает на рестракт по СилМаш в связи с отсутствием заказов, не По рестракту могут ведь ничего хорошего и не предложитьзабанкротят как Ростех автовазагрегат, ведь кроме государства богоспасаемого никому эти турбинные заводы не нужны. У GE турбины не берут, у наших тем более проблемы. Я ещё помню 972000, золотые банкротные времена в металлургии.
80|07.06.2018 11:18:44|J T|Один там вышел вроде, на Аленке говорят, что ещё один крупный сидит. Я в любом случае не могу найти какихто причин, че так льют компанию.
82|07.06.2018 11:19:21|Дмитрий Адамидов|перед большими дивами вытряхивают. за 2018 году могут еше не заплатить, а за 2019 наверняка будут
85|07.06.2018 11:22:17|Harry Lime|В этом году не так страшно , как в следующем. Можно попробовать оферту .
87|07.06.2018 11:24:12|Oleg Lvov|У меня надежда на то что бонды впихнут ВТБ какомунибудь и не станут укатывать в ноль. Обычных бондодержателей грех не нагреть, вон пароходство со стариком Тарико путь указали уже  Мордашову этот актив noncore от слова совсем.
88|07.06.2018 11:25:03|Дмитрий Адамидов|я думаю, это нагрузка у него такая. вот как раз если ВТБ отдадут то всем привет. и кинут и все что хочешь.
89|07.06.2018 11:26:07|Harry Lime|Необрезная оферта , а ля Нефтегазхолдинг, с выкупом 5 процентов выпуска вместо всего. Это все креатура ВТБ.
90|07.06.2018 11:26:50|Дмитрий Адамидов|но турбины  это не параходство. это стратегический актив на самом деле. что конечно не гарантирует ничего, но все же внушает некую надежду что не будет откровенной гомосятины.
91|07.06.2018 11:27:12|Oleg Lvov|Аднааако... почитаю про их художества... не только держателей магнита банкиры имеют значит 
92|07.06.2018 11:27:32|Дмитрий Адамидов|они всех имеют, включая подрядчиков. крайне неприятные люди
94|07.06.2018 11:28:24|Harry Lime|Дети на экскурсии с интересом смотрели на имение графов Толстых....
95|07.06.2018 11:31:32|Oleg Lvov|Стратегическийя тоже видел этот список, военные хотят чтобы двойные технологии коммерсы держали за свои деньги без заказов. Как это может работатьну в моем понимании только с палкой, а палка только у одного человека, который в Сирии танчики двигает. В общем подумаю, но машиностроительных активов по жизни боюсь. По глупости в своё время акции НАЗ Сокол на 3 рубля взял, до госвоензаказа там ничего не происходило...
96|07.06.2018 11:32:07|Дмитрий Адамидов|тоже верно. ну я например тоже не будут всем депо туда лезть
97|07.06.2018 11:33:24|Oleg Lvov|Любопытно даже сравнить Теслу под 7 в долларах или СМ под 14 в рублях 
98|07.06.2018 11:34:16|Дмитрий Адамидов|под 25
99|07.06.2018 11:39:32|А что ты сделал для котэ!?|Я свое мнение по СМ и по их бондам это разные вещи, имхо в субботу скажу
100|07.06.2018 11:39:48|Oleg Lvov|14.5, и приказать Ёбанку, который Биноткрыткатраст, выкупить половину, а половинуМордашову. Чем не оздоровление.
101|07.06.2018 11:39:50|А что ты сделал для котэ!?|А сокол когда покупал
102|07.06.2018 11:40:01|Oleg Lvov|В 1995м
103|07.06.2018 11:48:23|А что ты сделал для котэ!?|Как тесен мир 
104|07.06.2018 11:48:55|Oleg Lvov|ЯК130 
106|07.06.2018 12:01:55|Konstantin Permyakov|Ну что ставим воду к телевизору
108|07.06.2018 12:03:28|А что ты сделал для котэ!?|Вы помните, что СМ с января в SDN
109|07.06.2018 12:04:52|Oleg Lvov|О, ну ещё веселее. Тогда один SDN должен помочь другому SDN 
110|07.06.2018 12:06:06|Harry Lime|Сейчас ВВП об,явит результаты осво ДД.
111|07.06.2018 12:07:05|Сергей Ковалев|
112|07.06.2018 12:07:09|Harry Lime|И у них есть проблемы с получением валютной выручки.
113|07.06.2018 12:10:03|Oleg Lvov|Что я имею в виду в прошлые годы нас иногда поругивали, а иногда очень жестко поругивали за то, что скупердяйничаем и слишком много денег направляем в резерв  и в золотовалютный, и в резервы Центрального банка, а потом еще придумали и резервный банк правительства. Ну зачем вы это делаете, говорили нам, нужно развивать инфраструктуру, развивать реальный сектор экономики, банковскую систему... Отдайте эти деньги людям, наконец... раздайте их То, что мы считали нужным, мы и раздавали  в виде пособий и так далее. Развивали нацпроекты. Но... я вот сейчас главное скажу... мы уже тогда исходили из того, что будут мировые кризисы и нам понадобятся резервы... И вот главное нельзя вбрасывать в экономику страны деньги, которые реальным сектором страны не заработаны.. Это 2010й год. Подозреваю, сегодня переозвучка в тех же декорациях.
115|07.06.2018 12:22:21|Harry Lime|Барбадос объявил о техдефолте по еврооблигациям с погашением в 2035 г. Пришедшее к власти в мае правительство раскрыло истинный уровень долга и намерено реструктуризировать его при содействии МВФ.
116|07.06.2018 12:22:55|А что ты сделал для котэ!?|Это флаг и герб Барбадоса
117|07.06.2018 12:23:09|Harry Lime|Судя по флагу Барбадос  это сателлит Украины , тризуб и цвета каковы
119|07.06.2018 12:24:48|Giovanni Goudini|Экваториальный гостинец
120|07.06.2018 12:25:37|Сергей Ковалев|украина тоже жахнуть может...
121|07.06.2018 12:25:56|Harry Lime|Включайте уже телевизор
122|07.06.2018 12:25:59|Giovanni Goudini|В Барбадосе ещё не изобрели понятий флаг гербдогоняющее развитие
125|07.06.2018 12:26:44|K G|ПУТИН ПРАВИТЕЛЬСТВО РОССИИ ДОЛЖНО БЫЛО БЫТЬ ОБНОВЛЕНО, НО НЕОБХОДИМО БЫЛО ОСТАВИТЬ ТЕХ, КТО ГОТОВИЛ ПРОРЫВНЫЕ РЕШЕНИЯ ДЛЯ РАЗВИТИЯ
126|07.06.2018 12:26:49|Giovanni Goudini|По остальным всё платится
127|07.06.2018 12:26:52|K G|мне текстовой трансляции хватает
128|07.06.2018 12:27:38|Giovanni Goudini|Только не надо думать, что нам её не хватает
130|07.06.2018 12:27:42|Harry Lime|Эмитенты будет говорить тут целый Барбадос дефолтит , нам почему нельзя, а вы все спекулянты.
131|07.06.2018 12:27:56|Сергей Ковалев|кстати, что то давно из лондона про это не слышно
132|07.06.2018 12:33:28|Harry Lime|Про Барбадос  в мае пришло правительство , в июне уже дефолт , вот как надо работать.
133|07.06.2018 12:33:56|Giovanni Goudini|Ну разумеется не слышно, понятно, что не вернут
135|07.06.2018 12:37:26|Сергей Ковалев|как то это не хорошо почему их не жучат и не арестовывают активы
136|07.06.2018 12:42:14|А что ты сделал для котэ!?|Дайте ссылку пжл
137|07.06.2018 12:44:56|K G|https//www.vedomosti.ru/politics/online/2018/06/07/772099pryamayaliniya
139|07.06.2018 13:02:07|Sergei|Вроде в дд рестракт прошёл , ктонибудь подтвердить может 
140|07.06.2018 13:03:13|Morkoy|быцовец молчит
141|07.06.2018 13:03:15|Harry Lime|На дискложе ничего.
142|07.06.2018 13:03:22|Sergei|Хм
143|07.06.2018 13:03:23|Morkoy|но ок банк говорят голосвал за
144|07.06.2018 13:03:50|Sergei|Если ок за, то 99.9 что прошли даже без услуг чурова
145|07.06.2018 13:07:24|Harry Lime|На случай прохождения рестракта для тех кто голосовал против заготовил замечательные стихи своеобразного автора.
147|07.06.2018 13:40:22|Harry Lime|Стихи Нестора Махно
148|07.06.2018 14:33:39|Sergei|В случае дд не так все трагичено
150|07.06.2018 16:28:04|Konstantin Permyakov|Кстати в есть ли какие то сроки в которые должны результаты осво публиковать ся
151|07.06.2018 16:28:52|Harry Lime|ПСН дня три мурыжил
152|07.06.2018 16:34:35|Giovanni Goudini|Сколько цена дд после рестракта, кто предскажет
153|07.06.2018 16:34:53|Sergei|Это как 
157|07.06.2018 16:36:07|Harry Lime|В корридоре 2530 так и будет болтаться.
158|07.06.2018 16:36:16|Sergei|Думаю до 30 рынок
160|07.06.2018 16:36:52|Harry Lime|Будет еще гэп вниз после того как купон отдадут.
161|07.06.2018 16:37:20|Sergei|Если не будет инвестора боюсь увидим 10 
162|07.06.2018 16:37:35|K G|если бы инвестор был, его бы показали
165|07.06.2018 16:38:14|Sergei|Отчасти да, но есть слух о банке зенит
167|07.06.2018 16:39:26|Harry Lime|Зениту только ДД не хватает для полного счастья , там полно проблем , Татнефть задолбалась туда деньги вливать.
168|07.06.2018 16:39:38|Sergei|Допускаю это будет фудуципрная сделочка
169|07.06.2018 16:39:44|K G|про Зенит это старые слухи ....
171|07.06.2018 16:40:40|Harry Lime|Может ФК Зенит, футболисты будут долги выбивать в свободное время. Играть они все равно не умеют.
172|07.06.2018 16:41:49|Sergei|На футболистов пох как и на сдадион, а вот новый мост мне очень нравится
174|07.06.2018 16:44:02|Harry Lime|Посмотрел както в Гугле мосты в Китае, после этого на наш мостострой смотреть стыдно.
175|07.06.2018 16:45:30|Sergei|Стыдно не стыдно , но от домика Пётра 1 до аэропорта 35 мин на авто это оч Круто
177|07.06.2018 16:50:33|Harry Lime|А у нас аэропорт в черте города, но так как местную авиакомпанию закрыли в Питер например больше напрямую не попасть.
178|07.06.2018 16:50:46|Sergei|А какой город 
179|07.06.2018 16:50:54|Harry Lime|Саратов
180|07.06.2018 16:51:08|Sergei|А Декстер больше не летает 
182|07.06.2018 16:51:40|Harry Lime|Ничего не летает , только три рейса Аэрофлота , отрезали от большой земли.
183|07.06.2018 16:52:00|Sergei|На самом деле это очень грустрнкя история
186|07.06.2018 16:52:48|Harry Lime|Вексельберг строит аэропорт в 50 км от города , старый надо было грохнуть.
187|07.06.2018 16:52:52|Sergei|Ну я подумал что он перепил и потерял чувство реальности
188|07.06.2018 16:53:04|Deleted Account|кстати эти новые аэропорты в регионах все под копирку сделаны
189|07.06.2018 16:53:20|Sergei|Поехал домой, проезжаю мимо аэропорта а там признаки жизни
195|07.06.2018 16:54:09|Deleted Account|москвичи покупают домики у аэропорта в пскове
196|07.06.2018 16:54:27|Sergei|Да там на Такси за 300 руб доедешь
197|07.06.2018 16:54:56|Deleted Account|у москвичей сексуальные девиации хорошо развиты походу
198|07.06.2018 16:55:03|Harry Lime|Это инвесторы ждут запуска Сибирского гостинца. Мониторят ежедневно.
199|07.06.2018 16:55:23|Sergei|Ну рейс пнд среда пятница жену отправил и живешь спокойно
200|07.06.2018 16:55:53|Deleted Account|лондон заменили на псков
202|07.06.2018 16:56:01|Sergei|
203|07.06.2018 16:56:02|K G|Да старая тема
206|07.06.2018 16:58:05|K G|А сколько домик то выходит
207|07.06.2018 16:58:35|Sergei|Я не знаю , но думаю оч дёшево
208|07.06.2018 16:58:40|Morkoy|Может вот он Грааль
210|07.06.2018 16:59:47|Deleted Account|Какие нахуй новые вешки, какая рублевка, Псков  это не Берлин. Это не кабул. Ты сам сдохнешь в этой войне.
211|07.06.2018 17:00:16|Morkoy|Я ктстаи был а новых вешках
213|07.06.2018 17:00:32|Deleted Account|зря не взяли
214|07.06.2018 17:00:34|Morkoy|Чрез 5 лет она стоит 10
215|07.06.2018 17:00:49|Deleted Account|там щас такая америка я ебал.
216|07.06.2018 17:01:17|Harry Lime|ООО Псковский гостинец , миллионов 200 под 20 годовых можно собрать.
217|07.06.2018 17:01:36|Sergei|Там тоже ягоды 
218|07.06.2018 17:01:56|Deleted Account|Кому кстати если земли в тольятти нужно под ижс могу продать
219|07.06.2018 17:02:08|Harry Lime|Да какая разница дома , ягоды...
220|07.06.2018 17:03:18|Sergei|Ну в культурном плане Псков поинтереснее , оттуда наше государство и началось плюс лавра пушкинские места
222|07.06.2018 17:04:03|Deleted Account|у нас там пару сотен жителей уже
226|07.06.2018 17:04:54|Sergei|А суицидом жизнь не заканчивают 
227|07.06.2018 17:05:14|Deleted Account|они пока в стадии бунда с местными властями
228|07.06.2018 17:05:27|Sergei|Ну это норм драйв
230|07.06.2018 17:06:13|Deleted Account|бля я щас посмотрел на карту и понял что псков это около 800км
232|07.06.2018 17:06:54|Sergei|Можно так продать  тебя кинул берштам  Ты расстроен  Переживаешь Не трать зря время , купи дом в Тольятти
235|07.06.2018 17:08:40|Deleted Account|Просто прикол карелии в дикости природы. Ну в любом случае это наверное для пенсионеровмосквичей
236|07.06.2018 17:17:31|Alex Petroff|А тем временем...Мосбиржа присвоила идентификационный номер программе биржевых облигаций ТД Мясничий. Фанфары...
237|07.06.2018 17:21:44|Harry Lime|Мясо по 20 процентов , нормально.
239|07.06.2018 17:25:53|Alex Petroff|На 500 мультов...
240|07.06.2018 17:27:20|Сергей Ковалев|по 20 будет купон
241|07.06.2018 17:27:45|Harry Lime|Кто ж его знает, но надеюсь.
242|07.06.2018 17:31:24|Сергей Ковалев|я щас смотрю, у них были облиги под 14,5 на год.
243|07.06.2018 17:32:29|Harry Lime|Ну тогда пусть идут дяде Денеру кошанов поставлять.
244|07.06.2018 17:32:51|Сергей Ковалев|
245|07.06.2018 17:34:27|Giovanni Goudini|Рост цен на бензин обусловлен действиями Центробанка, заявил гендиректор Газпром нефти Александр Дюков. Он считает, что рост цен на нефть должен был привести к изменению курса рубля, а этого не произошло и бензин подорожал. banksta
246|07.06.2018 17:36:04|Gleb Zhigaylo|Лол, цб устанавливает курс рубля
247|07.06.2018 17:36:54|Сергей Ковалев|смотрю я тут голдман груп, которая владеет тд мясничий. интеремные у них напрвления деятельности нефть, зерно и мясо. диверсификация на уровне
248|07.06.2018 17:37:02|Gleb Zhigaylo|Видимо потому что публикует официальный курс
249|07.06.2018 17:37:20|Harry Lime|Хули Голдман Сакс.
250|07.06.2018 17:52:20|Сергей Ковалев|я наверное все же прикуплю бонды если процент будет хороший
251|07.06.2018 18:56:57|Harry Lime|Гостинец всем указал путь ...
252|07.06.2018 20:20:16|Sergei|Ещё один хороший способ обнала
253|07.06.2018 20:20:17|Sergei|Вот так послабление мы придумали У нас же так много людей сдаёт макулатуру. Как же всетаки часто в последнее время мне бывает стыдно за то, что мы делаем.
254|07.06.2018 20:27:26|K G|Круто, на мусорные облиги и третий эшелон закон распространится
255|07.06.2018 20:28:14|Sergei|На мусорные Облигации нет, а вот на бланки на которых они напечатаны да 
256|07.06.2018 20:50:38|Sergei|А так было бы круто , вот сдал берштам свою макулатуру деньги в Израиль и от налогов освободили
257|07.06.2018 21:18:27|Nick Nick|Хотелось бы коменты сэра Гарри по нижеследующему посту
258|07.06.2018 21:18:39|Nick Nick| Рынок мусорных облигаций Почти 9 моего портфеля сейчас составляют ОФЗ, которые я скупал сразу после введения последнего, апрельского, раунда санкций против России. На этих сделках я хоть немного, но заработал и теперь хотелось бы двигаться дальше. В идеале, я хочу оставить часть портфеля в облигациях, но времени на активное управление дюрацией портфеля у меня нет, а, следовательно, я никогда не обгоню доходность профессиональных управляющих, если буду покупать долги первоклассных эмитентов. О том, что активное управление портфелем облигаций по статистике лучше, чем пассивное писал здесь https//t.me/intrinsic_value/28 В связи с этим стал смотреть рынок мусорных облигаций с хорошей доходностью. Первым эмитентом на глаза мне попалась компания Левегук. Компания занимается производством и дистрибьюцей различных оптических приборов. Оказалось, что она ещё и публичная акции компании также обращаются на Московской бирже, поэтому у них есть МСФО. Текущий YTM по их облигациям около 14. Кратенько проанализировал их финансовое состояние. Все цифры приложил к посту в картинке ниже. Важно отметить, что новые облигации на рынок вышли уже в 2018, поэтому цифры отчетности их не учитывают. По факту долг сейчас увеличился на 70 млн. Новый выпуск облигаций на 100 млн рефинансировал старый на 30 млн. Выводы не утешительные. Хоть чистый долг / EBITDA всего 2.2х, компании не хватает свободного денежного потока на покрытие процентов. Связано это прежде всего с огромными ежегодными инвестициями в оборотный капитал в основном в запасы. Так, по итогам 2017 года, запасов накопилось на 640 дней продаж. Делаем вывод товар компании плохо продается, а большую часть запасов похорошему нужно списать. Облигации Левенгука я не куплю. Делать ещё посты про облигации мусорных эмитентов с большой доходностью
259|07.06.2018 21:25:32|Harry Lime|Комментарий один , человеку заточенному на ОФЗ противопоказаны Левенгуки и прочие ПЮДМы. Я могу найти ещё стописят причин , почему нельзя покупать облиги Левенгука. Для меня ОФЗ Минфин и скажем Мечел одного поля эмитенты, допускавшие дефолты в прошлом.
261|07.06.2018 21:32:52|Nick Nick|Благодарю.
264|07.06.2018 21:35:04|Harry Lime|Они скоро в Европе будут больше продавать чем в РФ, да бизнес тяжело расширять , но свои 300 лимонов оборота они делают.
265|07.06.2018 21:37:43|Nick Nick|Согласен. При таком масштабе бизнеса показывать Всю прибыль неразумно. Я таких не знаю
266|07.06.2018 21:39:55|Harry Lime|Вы посмотрите их отчётность , там офшоры сплошные , несколько десятков сотрудников. Грубо 300 выручка,пусть 100 себестоимость, 50 фонд зп, а дальше прибыль . Развиваются на заёмные. У меня такая картинка.
267|07.06.2018 21:50:43|Oleg Lvov|Запасы на 640 днейэто ну оочень непонятно. Это для силовых машин нормально, для микроскопов не знаю. Китаёзы бы уже новую модель вывели за это время. Бинокли бы мы же не считали нормальными с таким запасом Почему мелкоскопы считаем
268|07.06.2018 21:51:46|Harry Lime|А шо ему сделается , лежит он на магазине / складе , каши не просит.
269|07.06.2018 21:55:54|Oleg Lvov|Омертвлённый капитал, упущенные проценты.
270|07.06.2018 21:56:05|Sergei|Растут запасы потому что склад никто не может проверить, а закупка идёт за речкой
273|07.06.2018 21:56:41|Harry Lime|Так и есть
274|07.06.2018 21:57:38|Sergei|Это грустно потому что у учредителей мнение такое  когда будет арктическая лиса лавку грохнем и замутим по новому
276|07.06.2018 21:58:56|Harry Lime|Я уверен , что все авторы бондов с купоном 14 думают примерно одинаково.
277|07.06.2018 22:01:23|Sergei|И это очень грустно
278|07.06.2018 22:03:08|Harry Lime|А вот кто из них уже точно определился с участью лавки нам и предстоит угадать.
279|07.06.2018 22:03:40|Sergei|Да да да
282|07.06.2018 22:05:54|Harry Lime|Вот поэтому и хочется чтото типа рестракта в Силмашинах.
283|07.06.2018 22:07:46|Sergei|Ага и чтобы мартиросов сделал пожиже Богданова после жесткого падения
284|07.06.2018 22:11:44|Oleg Lvov|Это может быть верноа кто аудитор по МСФО 4ка проверяет склад.
285|07.06.2018 22:12:06|Sergei|Да как это сделать физически 
287|07.06.2018 22:12:41|Oleg Lvov|Участвуют в инвентаре, наблюдают и т.п. Это я не по газетам знаю
289|07.06.2018 22:13:03|Sergei|Блин друзья
294|07.06.2018 22:15:19|Harry Lime|Проверить склад нереально. Можно сколько угодно участвовать инвентаризации, если там не все вынесли конечно.
295|07.06.2018 22:16:53|Oleg Lvov|Это уже fraud risk. Жуков много вокруг, но и аудиторы не тупые. Чья там подпись в отчетности
296|07.06.2018 22:17:12|Sergei|А в ОБХСС были тупые 
305|07.06.2018 22:23:03|Harry Lime|Да от НДС они уходят , вот и растет.
306|07.06.2018 22:24:02|Sergei|Можно привезти таможенный НДС заплатить потом вернуть
310|07.06.2018 22:25:24|Harry Lime|Да, шаманят с отчётностью наверняка.
311|07.06.2018 22:26:28|Denis Kozlov Septem|По 13,5 будете брать Мясничего
313|07.06.2018 22:26:48|Harry Lime|Нет конечно.
314|07.06.2018 22:27:12|Sergei|Денис, я вас както спросил вы не ответили
315|07.06.2018 22:27:23|Denis Kozlov Septem|Я пропустил, наверное
317|07.06.2018 22:27:31|Sergei|На сколько вы сделаете пожиже этих мясников
318|07.06.2018 22:27:34|Сергей Ковалев|почему нет
319|07.06.2018 22:27:39|Sergei|Только не говорите что 1,5
321|07.06.2018 22:27:50|Сергей Ковалев|компания банкрот
322|07.06.2018 22:27:52|Denis Kozlov Septem|Пожиже
323|07.06.2018 22:28:10|Sergei|Сколько заберёте за размещение
324|07.06.2018 22:28:13|Denis Kozlov Septem|Не уверен, что понял вопрос
326|07.06.2018 22:28:39|Oleg Lvov|На Чукотке вообще из самолета вывалились  но слушайте одно дело сздить, другое дело остатки 2 года.
327|07.06.2018 22:28:53|Denis Kozlov Septem|Там, насколько я знаю, Церих организатор
328|07.06.2018 22:28:57|Sergei|Какова стоимость ваших услуг за размещения ломбардов мясников и пр мусорных
331|07.06.2018 22:29:37|Harry Lime|Милкен же завещал 34 процента.
332|07.06.2018 22:29:57|Denis Kozlov Septem|Понял. Я спрошу у юристов, можем ли мы раскрывать эту информацию.
334|07.06.2018 22:30:35|Sergei|Он 25 иногда забирал
335|07.06.2018 22:30:58|Denis Kozlov Septem|Милкен натурой брал  долей в компании.
336|07.06.2018 22:31:21|Oleg Lvov|Они уже года 4 как не бешеные, а вообще в рублях. Бешеные это у Фэка в отчете .
337|07.06.2018 22:31:50|Sergei|Я как бы понимаю, но думаю когда пишут про ставки на обнал это тоже не айс. Всегда можно сказать  я думаю церих минимум Х поимел
338|07.06.2018 22:32:15|Harry Lime|У СЗД клёвый аудитор называется ЭскортАудит. Может любые услуги вообще видимо.
339|07.06.2018 22:32:41|Сергей Ковалев|что то не так с компанией модет я чего то не знаю
340|07.06.2018 22:32:53|Sergei|Еврей за довольно страшную бабу с довольно извращённым хобби 30 заплатил
342|07.06.2018 22:36:39|Oleg Lvov|Здесь я не в теме я ж со своими гтлк, системой и братском просто домашнее животное среди саблезубых тигров 
343|07.06.2018 22:37:25|Denis Kozlov Septem|Нет, я пока детальный анализ не делал. Плохого ничего не скажу.
