|time|user|text
1|10.03.2020 21:25:55|Soa|Не переживайте, рынок сегодня доказал что он ликвиден, сливалось все у всех. Правда иногда по 95
3|10.03.2020 21:26:52|OK-63|Здесь выше была голосовалка по сегодняшнему резу. Интересно было бы проголосовать и по вашему убеждению многие ЛИ Увы, как это сделать голосовалку  не знаю.
4|10.03.2020 21:27:43|Soa|большой просадки не будет
7|10.03.2020 21:29:52|Vl Lav|Все думаю в лучшем случаи чуть выше номинала, если о вдо
8|10.03.2020 21:30:14|Михаил|Знаете, я заскучал по Дэнисрачу. Даже там реплики были порой содержательнее, чем сейчас.
9|10.03.2020 21:30:18|Soa|Я не сказал что на прежние уровни..
10|10.03.2020 21:30:40|Vl Lav|Сорри
11|10.03.2020 21:31:24|Soa|Сейчас мы под легким стрессом..простительно.
12|10.03.2020 21:31:53|Михаил|О чем и речь
13|10.03.2020 21:33:09|Soa|Даже админы снисходительны к нам
14|10.03.2020 23:04:25|dimakarp1996|Если хочу сидеть в облигах ближайшие 35 лет, советуете смотреть на какую дюрацию
16|10.03.2020 23:08:05|Илья|просто учитывай что льгота по налогу действует только на выпуски до конца этого года
17|10.03.2020 23:08:57|dimakarp1996|Я имею в виду субфеды, по ним реально отменяют льготу
18|10.03.2020 23:10:18|Михаил|Это неверно
19|10.03.2020 23:10:48|Alex Petroff|Перечитайте НК. Налоговая льгота уже бессрочная.
20|10.03.2020 23:15:22|Soa|старые данные
21|10.03.2020 23:17:48|А что ты сделал для котэ!?|Чего
22|10.03.2020 23:18:08|Илья|оу.. внезапно. спасибо
25|11.03.2020 08:45:02|Dm Vl|Банк Фридом Финанс начинает испытывать проблемы  отток вкладов физлиц, начавшийся в январе минус 435 млн или 12 от депозитов продолжается  снижается достаточность капитала Н1 уже упал на четверть  до 16 на 1 февраля и снижался в феврале  рентабельность капитала упала с 5,8 до 0,1  растёт уровень резервов. Сама группа Фридом Финанс, которая уже полгода пиарит своё размещение на NASDAQ, продолжает крутить схемы через Белиз и другие офшоры, снова наращивает расходы на понты пардон, на дорогой офис в Сити и докапитализировать банк сейчас не в состоянии. Вкладчикам банка и инвесторам стоит серьезно подумать о потенциальных рисках похоже, что Фридом превращается в пирамиду. fatcat18
26|11.03.2020 08:53:05|Alex|Достаточность капитала 16, какой ужас. Сливные бачки опять в ударе
27|11.03.2020 08:53:46|Dm Vl|Котики бузят
28|11.03.2020 08:53:59|Harry Lime|Денежек хотят
29|11.03.2020 08:54:31|Dm Vl|Все хотят
30|11.03.2020 08:54:37|Harry Lime|Посмотрите нормативы Банка Казани из ЛТ например
31|11.03.2020 09:14:32|Serg|Всем доброго утра А что с ОМ2 Как то он негромко заявляет о приёме заявок на размещение сегодня...
32|11.03.2020 09:16:15|Kir|Да хотя бы сбербанка, наброс конечно
33|11.03.2020 09:17:14|Privet|Он ещё 5 дней будет принимать заявки
34|11.03.2020 09:19:14|Lizardking0808|И размещаться, судя по всему, до нового года
35|11.03.2020 09:19:46|Harry Lime|Плиточка в стаканчике по номиналу , все как мы любим , при выпуске 500 то
36|11.03.2020 09:20:56|Lizardking0808|Ставка от 13 до 14. Для мфо антирекорд, при этом наложение на нынешние реалии...показательным будет сегодня размещение дд
38|11.03.2020 09:23:16|Harry Lime|Мне нравится выпуск на 50 млн
39|11.03.2020 09:24:39|Alex|А мне нравится как разобрали выпуск. Ну денер и денер, чё ему будет.
40|11.03.2020 09:25:07|Lizardking0808|И мне. Однако, если выбирать между бд меньше номинала с купоном 16 и дд
42|11.03.2020 09:27:38|Harry Lime|Если доля БД превысила все разумные пределы  не соглашусь
44|11.03.2020 09:31:03|Sergey S|Просто невероятно. А главное, так неожиданно
45|11.03.2020 09:31:29|Sergey Tokarev|Гарри, а вы как по фф настроены Держите
46|11.03.2020 09:32:53|Harry Lime|А что изменилось  3 от депо , лишнее продал на самом старте
47|11.03.2020 09:33:30|Oleg Egorov|Я вот вчера еще пару штук подобрал по 97 с чемто...
48|11.03.2020 09:33:42|Sergey S|Рублевый выпуск держите или валютный,если не секрет
49|11.03.2020 09:34:01|Oleg Egorov|7 годовых в долларах стоят некоторого риска
50|11.03.2020 09:34:50|Harry Lime|Валютный , нафиг нужен рублевый
51|11.03.2020 09:36:12|Sergey S|Ну ктото же и рублевый держит
52|11.03.2020 09:37:54|Sergey Tokarev|да собственно ничего. я вообще спокоен как удав. просто смотрю накидывать на вентилятор начали...
55|11.03.2020 09:41:49|Sergey S|Доходностью в этом случае не соответствует риску
56|11.03.2020 09:42:59|Артем|Коллеги, поделитесь мнением об устойчивости бизнеса АПРИ.
57|11.03.2020 09:43:10|Oleg Egorov|Qui prodest, как говорится. Вот подумайте просто, зачем разражаться такой статьей, да еще за день до окончания размещения выпуска Может, ктото по дешевке закупиться хочет, вот и нагнетает
58|11.03.2020 09:46:58|Sergey Tokarev|да похоже, особенно эфективно вбросить в самый период турбулентности, когда любой чих кажется взрывом бомбы
60|11.03.2020 09:50:29|Oleg Egorov|А вот если отбросить эмоции и ангажированность, то имеем свежий выпуск, не суборд, номинал 1000 долларов, ежевартальный купон с доходностью под 7 годовых по текущим ценам. Риск регулируется объемом закупки и сроком удержания в портфеле, тут у каждого свои критерии
61|11.03.2020 09:53:33|Alexey Vishnyakov|И какая доходность, по вашему мнению, соответствует риску Фридома
62|11.03.2020 09:54:06|Sergey Tokarev|ну и потом , после того как утихнут страсти, кто мешает еще занять. на случай если не разместят этот выпуск например.
63|11.03.2020 10:00:29|Дмитрий Адамидов|На Фридом примерно раз в полтора года случается компромат
64|11.03.2020 10:02:31|Sergey Tokarev|заказной а кому они так дорогу переходят
65|11.03.2020 10:09:54|Сергей|у Фридома мало что изменилось за последние полгода
66|11.03.2020 10:11:40|А что ты сделал для котэ!?|А хер его знает
67|11.03.2020 10:14:01|Дмитрий Адамидов|понятия не имею. коты конечно так себе пост сделали
69|11.03.2020 10:20:39|Aleksandr|YTM
73|11.03.2020 10:21:08|Aleksandr|Внимание на слайд ВЫСОКОЕ кредитное качество .Понимают эксперты что наши ВДО  очень даже ничего 
74|11.03.2020 10:22:32|Дмитрий Адамидов|так это человек в теме
76|11.03.2020 10:23:12|Aleksandr|не то что там всякие ГТЛК со средним качеством
77|11.03.2020 10:25:35|Дмитрий Адамидов|так правильно
80|11.03.2020 10:32:23|Sky|У него вдо два раза. Сам состав не тот
81|11.03.2020 10:38:28|Vit|Omg.. Пионер бп2 дох 21 Хорошо же, не..
82|11.03.2020 10:38:56|o_nix|По мне так просто бред написали. Кредитное качество  это закредитованность и YTM тут не причем ...
83|11.03.2020 10:39:19|Дмитрий Адамидов|группировка же
85|11.03.2020 10:40:52|Harry Lime|Да нет их , нет оферты , нет такой дохи , когда ж вы научитесь то ...
86|11.03.2020 10:45:27|Vit|Ошибся.. Пионер Б3 по 99.40, дох 32 в стакане, нкд 5.3
87|11.03.2020 10:45:41|Alexander|А можете рассказать как вы рассчитываете адекватную доходность в данном случае
88|11.03.2020 10:46:18|Harry Lime|Это нормально , стань сверхбогатым с Пионером ...
90|11.03.2020 10:48:41|Vit|Понятно.. Проспекты надо смотреть, а не квикишмики
91|11.03.2020 10:49:50|o_nix|Примерно ничего такая инфографика отображает, куда информативнее была бы единая таблица с сортировкой по кредитному качеству, с дополнительными столбцами YTM на 26 февр и процент изменения цены к 11 марта
92|11.03.2020 10:51:08|Дмитрий Адамидов|Сообщите авторам о своем недовольстве
94|11.03.2020 10:52:47|Vallery|Ребят, Добрый день Пишу заявление брокеру на участие в оферте Дэни. Может тут уже и обсуждалось, не нашла, прокрутив тыс сообщений вверх,  можно ли в одном заявлении сразу несколько заявок разбить облиги по разной цене выкупа И, если не секрет, кто какие цены планирует выставлять Впервые участвую в аукционе 
95|11.03.2020 10:52:50|А что ты сделал для котэ!?|Имхо, смешали все подряд Как модно сравнивать бонды с разной дюрацией
96|11.03.2020 10:53:45|Alex Petroff|Обратитесь к bondyboss в личку
98|11.03.2020 10:54:56|Vallery|Спасибо
100|11.03.2020 10:55:28|Viacheslav Sofikor|это нормально процесс равен ситуации
101|11.03.2020 10:58:27|Boris|зачем писать все же принимают по телефону. И там же свою лесенку менеджеру продиктовать. Ну типа 20шт по 97, 20шт по 98, остальное по 103
102|11.03.2020 11:02:39|Inga|Доброе утро Подскажите пожалуйста, в QUIKе в заявке на Дядю цену надо написать 10000
103|11.03.2020 11:05:25|Aleksandr|А Вы возьмете по такой цене 
104|11.03.2020 11:05:35|Олег mnOleg|100
105|11.03.2020 11:05:51|Inga|
108|11.03.2020 11:08:29|Alexander|А что за оферта у Кузины Там купон меняется
109|11.03.2020 11:09:49|Vallery|Спасибо Я личному консультанту у брокера пишу, а он уж там сам как хочет, хоть по телефону, хоть письмом.
110|11.03.2020 11:11:17|o_nix|Нафтатранс 2 в квике показывает доху 83, а фактически  1415. Но это и минус  тк большинство на бумаги с такой большой дохой не обращают внимание, а вот на 15 набросились бы ...
111|11.03.2020 11:12:10|Harry Lime|Кузина готова взять
112|11.03.2020 11:12:59|Alexander|Пут оферта без смены купона Зачем это эмитенту вообще
