|time|user|text
1|22.11.2019 09:34:10|Дмитрий Адамидов|Да содомия так содомия
2|22.11.2019 09:34:22|Максим Воробьев|Предлагаю разрешить посты о купоне в чате, только если эмитент его не выплатил. 
3|22.11.2019 09:34:27|Alexey Vishnyakov|Другое дело, когда массово начинаются сообщения  КТО ПОЛУЧИЛ КУПОН ХХХХХ НА СБЕР ВТБ..... И тут  я, я ещё вчера, а я пять дней назад... Вот это раздражает
4|22.11.2019 09:34:50|Дмитрий Адамидов|Как в мфд в ветке высококупонных облигаций
5|22.11.2019 09:35:13|Елена Филякина|
6|22.11.2019 09:35:25|Дмитрий Адамидов|Эта традиция тянется с дефолтиов 1516 года
8|22.11.2019 09:36:45|Alex S|такой пост будет полезен за пол года до наступления события невыплаты а по факту от него пользы будет не много, треш уже будет идти по поводу соответствующей конторы, поздно будет пить баржоми...
9|22.11.2019 09:37:55|IURII D.|Было же разумное предложение разместить в FAQ инфу по Flash и расписать всё, что он может дать облигационеру. Оргов и эмитентов обязать информировать сюда о не выплате купона. 
10|22.11.2019 09:38:16|Маркшейдер|Распределение голосов 50/50. Самое время вторых выборов. Только электоратом пусть выступят только админы, модеры и те кто с самого начала данный чат развивают.
11|22.11.2019 09:39:00|Privet|Дмитрий, если по голосовалке победит второй вариант  сделайте регламент для таких сообщений. Скажем сообщение о выплате купона должно быть не более 5 строк. Не хочется читать сообщения на 23 страницы.
12|22.11.2019 09:39:23|Harry Lime|Vox populi vox Dei
13|22.11.2019 09:39:39|Максим Воробьев|Че тут думать  конечно про купон надо удалять. Как вариант Выбрать совет чата из старожилов и пусть они примут решение. И я оч.удивлюсь если они будут за купоны в чате 
14|22.11.2019 09:40:08|Anatol M|
15|22.11.2019 09:40:29|Andrey Hohrin|вехи вдо 21 ноября 2019 года сообщество Angry Bonds отметило день рождения. Уже, кажется, второй. Сложно определиться, ведь, когда появлялось сообщество высокодоходных облигаций, никто не регистрировал это появление. А насколько все серьезно сегодня Не менее 7 компанийорганизаторов, не менее 2,5 тыс. участников этого стихийного явления. Не менее 5 млрд.р. у этих участников скорее всего, больше. Цифры не масштабны, казалось бы. Но эти цифры растут по параболе. В следующем ноябре можно будет зафиксировать и число участников инвесторов в 10 тыс. и более, и объем средств в парупятерку десятков млрд.р. И этого тоже еще будет мало. А пока  с днем рождения И комфортного набора высоты
16|22.11.2019 09:40:55|Дэн Иванов|Не не не
17|22.11.2019 09:41:23|Маркшейдер|Угу. У нас народ Бузову любит, чего теперь ей памятник ставить и включать в школьную программу
18|22.11.2019 09:41:28|Максим Кочнев|вы побеждаете
20|22.11.2019 09:42:12|Harry Lime|Значит того заслуживает
21|22.11.2019 09:42:29|Дэн Иванов|Мы свою позицию уже обозначили
22|22.11.2019 09:42:57|Маркшейдер|Тут я с вами вынужден не согласиться. Но это тема отдельной дискуссии.
23|22.11.2019 09:43:05|Максим Кочнев|Ну дак народ же просит
24|22.11.2019 09:43:08|Дмитрий Адамидов|Да. Демократия  это вам не лобио кушать
25|22.11.2019 09:44:25|Максим Кочнев|и я того же мнения. всем риад онли на неделю
29|22.11.2019 09:46:22|Наташа|Прошу прощения, а изменить голосование нельзя Если честно, я поторопилась.
30|22.11.2019 09:46:38|Дмитрий Адамидов|Только по новой
32|22.11.2019 09:47:09|Максим Кочнев|не ну по фвкту там 1/2 голосовавших  это не участники чата просто потому что когда голосование иет в чате у нас максимум 300400 набирается не более. Более не было никогда а тут уже более 1000. Но уж как сделали так сделали, чего уж
35|22.11.2019 09:47:57|Vitaliy Klimenko|Вы неправильно сделали голосование, нужно 3 варианта 1. Запретить размещать информацию о купоне 2. Разрешить размещать информацию о купоне 3. Разрешить некоторым эмитентам постить информацию о купоне
36|22.11.2019 09:48:17|Дэн Иванов|Лол
37|22.11.2019 09:48:19|Дмитрий Адамидов|Так несколько дней голосуем. И всего 1200 человек проголосовало
39|22.11.2019 09:48:59|Максим Кочнев|такого небыло никогда. Голосовали и сутками тоже
42|22.11.2019 09:50:15|Максим Кочнев|кликаете по опросу и выбираете retract vote
44|22.11.2019 09:51:43|Наташа|Да, уже всё получилось
45|22.11.2019 09:51:54|Alexey Vishnyakov|Сатрапы админской охранки лютуют
46|22.11.2019 09:56:45|Ruslandd|Публикацию купона нужно оставить. Сообщение о купоне говорит, что компания ещё жива и способна платить. Такая односторонняя связь с эмитентом важна. Не выплачивается купон, исчезает эмитент с сообщениями  это будет первый звоночек
47|22.11.2019 09:57:41|Alex S|для многих это будет уже последним звоночком а не первым
48|22.11.2019 09:57:42|Максим Кочнев|первый звоночек  отсутствие сообщения от НРД о переводе пока вы поймете почему эмитент не пишет в чате, все остальные уже сольют бумагу ибо НРД будет молчать
49|22.11.2019 09:59:12|Harry Lime|Кто не читает  будет страдать
50|22.11.2019 09:59:42|Максим Кочнев|мы снова выигрываем 618/615
53|22.11.2019 10:01:04|Evgeniy Averchenkov|Дату размещения быстроденег убрали
54|22.11.2019 10:01:28|Aleksandr|Пусть у себя на сайте выкладывают информацию и в своих чатах.А мне вот пох заплатил ли там купон ктото или нет, я своих эмитентов сам отслеживаю.
55|22.11.2019 10:01:36|Kirill|Так что же такое вчера произошло с Солидом и Быстроденьгами  А то интрига зависла. Варианты, на которые можно намекать 1 Моторизация размещения  колбасы на всех не хватит 2 Неадекватность отдельного представителя организатора 3 Проблемы эмитента 4 Очередной перенос сроков 5 Чтото, до чего я не додумался
56|22.11.2019 10:02:44|Максим Воробьев|Перефразируя классику Не скажу, что выплата купона это подвиг, но что то героическое в этом есть 
57|22.11.2019 10:02:46|Olly Milly|Я тоже. И брокерский/деплзитарный отчет в помощь. Спаму  нет
58|22.11.2019 10:04:10|Максим Кочнев|Если сегодня Дени снова уйдет ниже 98 наверное немного куплю
60|22.11.2019 10:13:48|İldar Rafikov|Господа Инфа о купонах это хотя бы имеет отношение к теме чата. Давайте как то уважать друг друга, не будем засорять чат всякой хренью не связанной с темой. Если участников станет в 23 раза больше, то чат умрет. Уже сейчас не реально просматривать по 300 сообщений в день. Модераторам пора задуматься. Банить активных болтунов
61|22.11.2019 10:14:57|Zuev Aleksandr|Спаму НЕТ
63|22.11.2019 10:18:54|Harry Lime|Я могу устраивать день тишины
64|22.11.2019 10:22:46|Алексей RM|А вот это как раз и не нужно Вы же светоч истины в этом чате. Куда же без вас
65|22.11.2019 10:23:30|Harry Lime|Не , я не в смысле шантажа , личным примером так сказать
66|22.11.2019 10:24:07|Алексей RM|Вот болтуны пусть личым примером нас и вдохновляют. Лично я за Вашими сообщениями внимательно слежу и очень их ценю.
67|22.11.2019 10:25:16|Zuev Aleksandr|Скажу от себя. Я был в первойвторой сотне участников смартлаба, комона, Алёнки это были не реально крутые сообщества когда в них не более 300 человек, все они превращались в говно с ростом количества участников, только потому что приходилось читать горы бесполезной информации и КПД был очень низкий. Мое мнение, что удаление купонов это минимум, а желательно вообще ввести жесткие санкции, если человек пишет не по делу. Это будет качественный рост
68|22.11.2019 10:28:46|Lizardking0808|
69|22.11.2019 10:32:29|Максим Кочнев|Ладно, давайте заканчивать. если что кому надо высказать  есть Друзь А для чата  есть опрос, он и решит
70|22.11.2019 10:38:52|Anton M|комментарий по солиду и БД можно попросить пожалуйста очень непонятно с чем бан связан, хотелось бы понять, хотя бы лаконично, а то  представителя забанили, мы сами с усами
71|22.11.2019 10:42:12|Елена Филякина|И я
72|22.11.2019 10:43:25|Shamtu|Я вчера пропустил, кто этот молодой человек и в какой номинации он победил.  Подскажите пожалуйста
73|22.11.2019 10:43:48|Максим Кочнев|плохо видно, но это вроде Илья
76|22.11.2019 10:45:11|Shamtu|Его самого первого награждали, если я ничего не путаю
77|22.11.2019 10:46:43|Замполит Aleks Kib|Илья Херсонцев, представитель Общественного совета акционеров ВТБ, любитель порыться  в отчетности эмитента и задать каверзные вопросы
78|22.11.2019 10:48:05|Shamtu|Ок, спасибо
79|22.11.2019 11:05:29|Дмитрий Адамидов|Еще раз  с Солидом и Бстроденьгами все нормально. Если собирались покупать  покупайте спокойно, не нервничайте. Просто присуствием Солида в чате ограничено. Надеюсь временно. Больше комментариев не будет  прощу понять правильно. Так надо было
81|22.11.2019 11:12:01|Andrey Solyanik|Добрый день. Считаю, что такое раскрытие не нужно, оно будет засорять ленту чата. На сматрлабе сделали такую функцию и теперь читать раздел облигации стало просто невозможно  сплошные сообщения от робота
83|22.11.2019 11:13:46|nkdar|Забыл сказать. У нас теперь новый кумир аналитик Цериха Николай Подлесских. Мастер слова. Отлить в граните, как говорится Хорошо, что компания будет выплачивать ежеквартально купон... этим она напоминает о себе 
84|22.11.2019 11:18:38|nkdar|Информацию о купонах по бумагам из своего портфеля я получаю от брокеров в форме уведомления на почту, поэтому эта инфа в канале для меня избыточна и не нужна. Информацию о купонах по бумагам, не входящим в мой портфель, я рассматриваю как сведения, которыми эмитент пытается привлечь мое внимание, т.е. это реклама. Реклама  это платная услуга, поэтому здесь два варианта либо эмитент платит за неё, либо публикует в специально отведенном месте. Может быть сделать отдельный подканал Сведения об уплате купонов и прочих корпоративных действиях, если есть желающие его вести.
85|22.11.2019 11:20:48|Дмитрий Адамидов|да в том и дело что желающих нет
86|22.11.2019 11:20:52|Ilya|
88|22.11.2019 11:22:27|Дмитрий Адамидов|есть конечно
89|22.11.2019 11:22:33|Максим Кочнев|робот сложна  нужно просто в чате
90|22.11.2019 11:24:57|nkdar|Если публиковать инфо о купоне, то я бы пошел дальше. Предложить публикующимся эмитентам сопроводить объявление отмечанием с закуской и прочими излишествами. Чтобы как в последний раз. Купон  это праздник.
91|22.11.2019 11:30:07|Дмитрий Адамидов|Эмитентам это точно не надо
92|22.11.2019 11:32:24|Alex Petroff|Вот и разобрались. 1. Эмитентам вести канал или специальный чат с сообщениями о купонах не интересно. 2. Сообщения о купонах здравомыслящим участникам сообщества не нужны. 3. Рассматриваемые сообщения нужны эмитентам для рекламы, а иным участникам сообщества нужны потому что они...Шура поможет словом в этом месте.
93|22.11.2019 11:32:56|Снежко Сергей|Информация о предстоящих на неделе купонах вдо Пусть будет в чате что в этом плохого
94|22.11.2019 11:34:26|Максим Кочнев|дак все же есть на канале Высокодоходных облигаций
96|22.11.2019 11:34:38|Alex Petroff|Этой информации здесь russianjunkbonds вам мало
98|22.11.2019 11:35:46|Harry Lime|Даже смотреть не хочется никуда больше , глянул в понедельник  все как на ладони. А вы говорите закон о категоризации.
99|22.11.2019 11:36:05|Антон|
101|22.11.2019 11:38:56|Alec|А обсуждение флуда порождает флуд
102|22.11.2019 11:39:47|Дмитрий Адамидов|Ладно, давайте прекратим. Все голосуем до 1900, какой вариант наберет простое большинство, тот и примем
105|22.11.2019 11:40:34|Kirill|Технически невозможно организовать надежное сообщение об отсутствии купона в НРД на закрытии дня выплаты. А любые другие сообщения по этой теме бесполезны и являются разновидностью мостурбины. Не стоит поддерживать дурные привычки у новоприбывших участников.
106|22.11.2019 11:43:23|Дмитрий Адамидов|1 участник  1 голос
109|22.11.2019 11:44:59|Aleksei Zzzz|Мне кажется, пора озаботиться, пока не поздно, вопросом о жизнеспособности чата. Сколько должно набраться сообщений в день, чтобы он начал деградировать А тенденция с купонами и прочей лабудой ведет туда. ИМХО.
110|22.11.2019 11:47:01|Дмитрий Адамидов|Хорошо всех забаню буду один писать. и старожилы. кто на рынке с 1995 года, не позже. Я это к тому, что до маразма дойти можно очень быстро таким образом
114|22.11.2019 11:55:17|Дэн Иванов|интересным моментов является сопоставление чатов angry и probonds  информация о купонах появляется в обоих. В пробондсе не возникает таковых проблем, как здесь обозначены, вопрос  why
115|22.11.2019 11:55:50|Дмитрий Адамидов|Потому что пробондсу пофиг. но это их дело
118|22.11.2019 11:59:38|Дэн Иванов|не знаю как вы толкуете термин пиар, но сущфакт в деятельности эмитента сложно назвать пиаром, это просто сообщение. Да и в чате пробондса все проще  там появляется существенно больше контента для обсуждения, поэтому данные посты либо не замечаются, либо просто принимаются и пролистываются. В данном сравнении если вы выносите столь важный вопрос на обсуждение уже третий день возможно исчерпан контент просто
119|22.11.2019 11:59:44|К& Б:))🍷|Так примите регламент. 1.Сообщение о купонах  это реклама, соответственно немного платное. 2.Величина сообщения  не более 2 строк. Примерно По ЧЗККК БО10 выплачен 113й купон
120|22.11.2019 12:00:36|Шура SiberianRanger|Норм предложение. Ибо без внятного ТЗ результат хз
121|22.11.2019 12:01:29|Дмитрий Адамидов|Для чего и голосуем вообщето
123|22.11.2019 12:05:29|Alex Petroff|Коллеги, остановитесь Хватит уже про купон Все обсудили. Ждем 19 час и принимаем решение. Иначе буду принуждать к чтению в грубой и извращенной форме.
125|22.11.2019 12:12:33|Alex Petroff|Отсюда и далее любое пустое сообщение или сообщение про целесообразность уведомления о купоне будет удалено, а его автору включен read_only на сутки.
126|22.11.2019 12:27:55|Zuev Aleksandr|У Труд есть 100 дочка Саянский бройлер
130|22.11.2019 14:15:18|Serg|Коллеги, подскажите кто может смотрел, какая бумага есть в ближайшее время для создания бумажного убытка
131|22.11.2019 14:26:16|Denis Ipatov|какаято безумная цензура 
133|22.11.2019 14:27:23|Alex Petroff|Специально для вас сообщение выше по тексту про купоны и т.д. И вы таки использовали свой шанс и выиграли приз.
134|22.11.2019 14:37:13|А что ты сделал для котэ!?|Мой вопрос про дени колл тоже был пустым
135|22.11.2019 14:37:46|Evgeny P|он был стопервым уже. много раз его обсудили
136|22.11.2019 14:38:53|А что ты сделал для котэ!?|Вы его хоть прочли  Ладно коллеги, пойду ка я в режим только чтение Пишите сами
137|22.11.2019 14:38:55|Максим Кочнев|займ 1 ярд
138|22.11.2019 14:39:22|Evgeny P|да прочел.
139|22.11.2019 14:39:44|Alex Petroff|Вас не смущает, что вы сами его удалили
141|22.11.2019 14:40:26|Alex|Вопрос в друзе был задан
142|22.11.2019 14:42:00|А что ты сделал для котэ!?|Вопрос был недавно  про отчетность Дэни и причины высокой ставки Попросил напомнить когда была дискуссия Да не проблема, найду поиском, просто на жтотвремени много уйдёт, очень много упоминаний дэни
143|22.11.2019 14:42:01|Максим Кочнев|это успех
146|22.11.2019 14:42:48|Alex|я бы ответил, но вы даже спасибо не говорите
148|22.11.2019 14:42:58|Alex Petroff|Вы главное себя берегите и здоровье. А то напразднуются, пишут на стенах всякое и на админов обижаются
149|22.11.2019 14:49:42|Дмитрий Адамидов|А ещё дополнительные пару чатов хотели завести
151|22.11.2019 14:51:07|Alex Petroff|Вот так побудничному и изза обилия флудерастов сообщество покидают умные и образованные инвесторы. Что сказать...продолжайте флудить в таком же духе.
152|22.11.2019 14:52:03|Дмитрий Адамидов|Все давайте уже закончим оффтоп
153|22.11.2019 15:07:36|Dmitry Kravchenko|Чего так просело все после Конгресса 
154|22.11.2019 15:26:02|Harry Lime|Инсайды животворящие прозвучали , вероятно
155|22.11.2019 15:31:55|Dimasik|Что именно проселото Вроде все зелено..
156|22.11.2019 15:35:34|Zuev Aleksandr|Атон принимает заявки на оферту по Всеинструменты 6.1212.12
157|22.11.2019 15:49:21|I Krylov|А новую ставку они не объявляли
158|22.11.2019 15:50:05|Aleksandr Mukhin|2.9. Дата начала размещения ценных бумаг 03.12.2019 г. быстроденьги
160|22.11.2019 15:51:19|Дэн Иванов|Всем привет, в предверии размещения третьего выпуска мы подготовили новое интервью с директором АО НФКСбережения и учредителем ООО ПионерЛизинг Наумовым Евгением Леонидовичем.
161|22.11.2019 15:55:32|Zuev Aleksandr|11.5
162|22.11.2019 15:56:29|I Krylov|Наверное посижу ещё год.
163|22.11.2019 15:58:34|Harry Lime|Быстро ставка 16
164|22.11.2019 16:01:07|Rifnur|Кстати, в форумах Банки ру это информация появилась намного раньше. Думаю иногда тоже их нужно читать, подумал я вчера...
165|22.11.2019 16:06:15|G M|Спасибо. Присмотрюсь.
167|22.11.2019 16:37:01|Алексей Мареев|вроде не было еще информации о купоне
168|22.11.2019 16:41:27|Lizardking0808|Сегодня лидер падения Таксо
170|22.11.2019 16:47:35|Zuev Aleksandr|Установить ставку пятого купона по Биржевым облигациям серии БО01 в размере 11,5 , последнее раскрытие смотрите
171|22.11.2019 16:53:36|Evgeniy Averchenkov|Ставка по облигациям МФК Быстроденьги серии 001Р01 установлена на уровне 16 годовых. Купоны ежемесячные. Расчеты планируются 3 декабря.
172|22.11.2019 16:58:08|0xBADC0FFE|Подскажите, а облигации типа КОБР27 доступны для покупки физикам
173|22.11.2019 16:58:13|Evgeniy Averchenkov|По Труду софт заявки планируются
174|22.11.2019 17:01:15|Sheld|Только для банков
175|22.11.2019 17:07:02|Harry Lime|Пока нет данных , на следующей неделе будет видно , как только об,явят дату размещения
178|22.11.2019 18:03:46|Savel|103  это не падение
179|22.11.2019 18:08:19|Борис Краснов|Нет, только банки могут покупать
181|22.11.2019 18:42:46|Sky|akhmetttt вроде пионер лизинг 3 хотели размещать до конца ноября Или мне примерещилось
182|22.11.2019 18:43:24|Дэн Иванов|26го начало размещения
183|22.11.2019 18:45:17|Sky|Чего ни в один календарь не вписались
