|time|user|text
1|28.01.2019 21:53:20|First Last|а вот так, входит в расчет итогового налога
3|28.01.2019 21:54:52|Сергей Ковалев|у вас ИИС
4|28.01.2019 21:56:14|First Last|это расчет с обычного счета. по ИИС такой расчет будет делаться при его закрытии. к сожалению у меня ИИС в сбере, а то, что у них называется налоговым отчетом... это непредаваемый ужас
5|28.01.2019 21:57:38|Максим Воробьев|У них все ежемесячные оферты на первом выпуске закончились. Им на второй выпуск оферт тупо не хватило... 
6|28.01.2019 22:01:45|Герман|То есть, сейчас имея ИИС в БКС, то при его банкротстве мои ценные бумаги уходят в конкурсную массу
7|28.01.2019 22:01:45|Герман|Вышел как мне кажется важный материал про споры вокруг средств клиентов обанкротившегося брокера Энергокапитал. В законодательстве тут явно дыра, и таким образом подфартить может абсолютно любому из нас. Хотя понятно, что в случае с Энергокапиталом когото из клиентов точно предупредили о грядущих проблемах.
8|28.01.2019 22:02:48|Сергей Ковалев|тогда у меня будет еще меньше налогов
9|28.01.2019 22:07:41|Georgy Melnikov|Господа, а есть шанс увидеть на сайте выжимку результата дискуссии про налогообложение, ИИС, схемы оптимизации налогов Очень интересно. Сам обобщать боюсь, не те опыт и образование
10|28.01.2019 22:17:41|Максим Воробьев|Ценные бумаги в НРД хранятся на твое фио и к банкротсву брокера отношения не имеют.
11|28.01.2019 22:19:10|BoRo DA|А как их перекинуть к другому брокеру, если старый обанкротился
12|28.01.2019 22:19:41|Герман|Я к тому что в тексте клиенту отказали вернуть акции Газпрома, типа все хранится на общих счетах...не понятно...
13|28.01.2019 22:21:23|First Last|например, брокер взял в РЕПО
14|28.01.2019 22:22:27|BoRo DA|Взял и после обанкротился а потом ищи свищи
15|28.01.2019 22:25:02|Герман|А, ну эту функцию я отключил. Кстати, заметил, что брокер БКС у меня повадился регулярно брать в РЕПО 1  облигацию, и снимать регулярно немалую комиссию, превышающую оплату за взятую в РЕПО облигацию...
16|28.01.2019 22:26:15|First Last|о, а возможность использовать плечи и шортить при этом осталась всегда интересовал данный вопрос
17|28.01.2019 22:27:04|Герман|Э, под залог да, а маржинально нет.
18|28.01.2019 22:29:40|Q|Это скорее всего есть задолженность перед брокером.
19|28.01.2019 22:29:45|Владимир|Откуда инфа,что не на номинального держателядепозитарий брокера в НРД записаны
20|28.01.2019 22:31:27|Герман|Какая задолженностькуплено на свои, в шорт не продавались. Выяснил постфактум по неожиданной комиссии.
