|time|user|text
1|09.04.2018 20:02:01|Morkoy|ааа это еврооблиги что ли
2|09.04.2018 20:02:05|Deleted Account|как тебе в баксах 12 купон
3|09.04.2018 20:02:05|Harry Lime|Купон 5,625
4|09.04.2018 20:02:09|Morkoy|я думал вы про русал
5|09.04.2018 20:02:35|Deleted Account|блин ну 11 доходность в долларах это не слишком сладко
6|09.04.2018 20:02:44|Harry Lime|РУСАЛ купили уже , 17 доха , купон 12,85 старый
9|09.04.2018 20:51:37|Sergei|У когонибудь Блумберг щас есть  Рус 28 большая просадка 
10|09.04.2018 20:57:19|Alex|Какая интересует
11|09.04.2018 20:59:17|Harry Lime|Rus28 тут первая
13|09.04.2018 20:59:45|Harry Lime|Omg
14|09.04.2018 21:00:46|Alex|Доходность всего 4.75
16|09.04.2018 21:03:03|Harry Lime|150155 можно будет покупать , это дно января 16
17|09.04.2018 21:03:05|Alex|В январе правда 4 было
19|09.04.2018 21:05:48|Harry Lime|Зампред Шевцов продал 9 января , в сети его поручки выложены , 240 штук.
20|09.04.2018 21:06:27|Morkoy|на какую сумму
21|09.04.2018 21:06:51|Harry Lime|Ну прикиньте 240 на 1750 баксов.
22|09.04.2018 21:07:35|Deleted Account|Не хило
23|09.04.2018 21:24:56|Sergey|А что квик не работает совсем
24|09.04.2018 21:29:17|Harry Lime|Нет соединения с сервером
25|09.04.2018 21:31:31|Sergey|Фух, а то испугался
27|09.04.2018 21:37:08|Harry Lime|По Америке в yahoo финанс видно бид аск в онлайне. У нас не знаю.
28|09.04.2018 21:41:37|Sergey|Harry, кого завтра будете мониторить для покупки кроме Русала и Геотека
29|09.04.2018 22:44:51|Anatoly|Можно сейчас пройтись по русским тикерам, NYSEMTL Мечел 20, к примеру.
30|09.04.2018 22:59:58|А что ты сделал для котэ!?|А где ты смотришь Модно счылку
31|09.04.2018 23:17:54|Anatoly|на финансах яху, можно и в поиск гугла тикер вбить, у него свои финансы
