|time|user|text
1|27.07.2019 21:57:13|Sky|Вопрос насколько ещё надо оттянуть конец, что бы он наконец порвался  Успеют ли бабки настолько зайти в наш рынок, что бы продавать офзхи до 6.75, например
2|27.07.2019 21:58:14|Alexey|Нерезам в принципе пофиг  их волнует лишь кэрримаржа и вмененная волатильность курса в моменте
4|27.07.2019 21:59:41|Sky|Во всех опросах просто всегда выбирай максимальную ставку
5|27.07.2019 22:00:07|Alexey|Сейчас ожидаемая доха их в валюте фондирования евро  в районе 3 проц с учетом ожиданий колебаний курса или хеджа. На фоне их ставок это космос пока
7|27.07.2019 22:00:57|Sky|В мире в целом тоже идёт выдавливание в риск, я вот к чему. Глобально.
8|27.07.2019 22:00:58|Alexey|Для тех кто без хеджа идет в керри
11|27.07.2019 22:01:51|Sky|Когда бомбанет, то полетит, а пока только вниз 
13|27.07.2019 22:05:19|S.P.|Вы какие риски видите Заплатить налог с переоценки
14|27.07.2019 22:08:31|Sky|Вот всегда интересно было, если настолько погрузиться в тему, что на нотах систематически плюсовать, то ведь же самому через ИБ какое такие структурники собирать гарантированно выгодней. Разве нет
16|27.07.2019 22:10:31|Harry Lime|Можно , но так как все на счете в РФ  надо идти большими силами на IB и распродавать ВДО , а пока в них доха больше.
17|27.07.2019 22:11:03|S.P.|У меня не спекуляции. Налоги платятся при завершении года в котором была прибыль зафиксирована. Есть время до конца года как минимум снизить базу налоговую, а по хорошему этим надо заниматься с января. Если переусердствуешь то можно убыток на следующий год перенести
18|27.07.2019 22:13:52|Alexey|Вдогонку к тезису о дезинфляционных рисках. Экономисты Goldman Sachs ждут смягчения от Банка России на 100 б.п. в этом году, и затем по 50 б.п. в 2020 и 2021 гг. Итого ключевая ставка должна упасть до 5.5.
19|27.07.2019 22:16:16|Alexey|Теоретизация конечно но помечтать то можно что было бы при 5.5...
20|27.07.2019 22:17:01|Sky|Надо срочно купить чегонибудь Просто что угодно. Оно точно подорожает 
21|27.07.2019 22:17:20|Alexey| так и есть по сути то
23|27.07.2019 22:18:33|Sky|Да  Главное верить, что дотянем. Но с этим сложно  приходится диверсифицировать
24|27.07.2019 22:19:10|Alexey|Как Вы верно заметили  если верить Голдманам  то при 5.5 неважно что в портфеле
26|27.07.2019 22:19:57|Sky|Прям заметно, как все бросились долг в евро выпускать 
28|27.07.2019 22:21:28|Alexey|И ведь берут как пирожки
31|27.07.2019 22:23:38|Alexey|Вот что в этих мечтах будет бомбой  доха сдачи бабушкиных квартир превысит ставки сбербанка. Это может вызвать тектонический сдвиг
32|27.07.2019 22:26:45|Sky|Мне все ж кажется, что доходность с учётом оптимизации не стоит усилий.
34|27.07.2019 22:31:17|S.P.|Возможно
35|27.07.2019 22:33:15|Alexey|Но стоит представить себе два три поглощения слияния на рынке недвижки и интересы условного РосСтройПика могут стать важнее
36|27.07.2019 22:43:55|Maksim|Вообще там уже сейчас можно реализовать 1012 годовых. Налоги и КУ у нас по прежнему супер социальные. Так вот, предоставьте, будет у нормального мужика выбор купить недвигу и сдавать, либо купить облигации турбо мутных косточек или какого МФО, которые банкротятся также быстро и часто, как у нас антинародные законы принимаются. Кстати, странно что в загнивающих гейропах тема с рантье не так популярна с их то ставками по ипотеке
37|27.07.2019 22:51:11|George Goognin|расскажите, пожалуйста, где найти квартиру в РФ с 12 годовых в RUB за вычетом налогов, коммуналки и амортизации можно в Друзе
38|27.07.2019 22:54:58|Maksim|Ну подробный бизнес план  это уже сам. Но намекаю смотреть нежно в сторону северной столицы, смотреть нужно не в сторону квартир, а в сторону комнат в квартирах. Дальше уже нужно найти хороший актив, зайти по хорошей цене.. Короче, мысль кинул
39|27.07.2019 22:55:08|Arslan|А зачем вкладываться в мфо или мутные косточки Сегмент ВДО включает и другие виды бизнеса, имхо
40|27.07.2019 22:56:34|Maksim|Ясное дело. Ясное как и то, что чем бизнес менее мутный, тем меньше премия
41|27.07.2019 22:57:28|Arslan|По 1012 можно найти достаточно немутных компаний 
42|27.07.2019 23:03:05|Maksim|Это при 7.75. А мы тут фантазируем что будет при 5,5
43|27.07.2019 23:03:56|Arslan|5,5 если и будет, то даже не в следующем году
44|27.07.2019 23:05:25|Mozg Company|Решил отчетность Сэтл посмотреть. Ох уж эти девелоперы. Поясните мне такие фокусы в 2017 и 2018 отчетах
49|27.07.2019 23:13:59|Arslan|Сэтл групп  строители
50|27.07.2019 23:14:20|Mozg Company|да. питерский застройщик
61|27.07.2019 23:19:01|Dmitry Manzor|А тот факт, кто Мираторг поддерживает госво не является жирным плюсом
62|27.07.2019 23:20:20|Alexey|Тогда Жкх Саху надо брать 
64|27.07.2019 23:22:22|Arslan|Тогда меня ещё больше вот это интересует
65|27.07.2019 23:22:23|Mozg Company|Поддержка Мираторга и поручительство по облигам разные вещи. Санкции врубив нужно кому то было денег заливать, чтобы мясо и птица на полках была
69|27.07.2019 23:26:16|Maksim|Тот случай, когда уместно спросить а это вообще законно
70|27.07.2019 23:26:35|Тим Тим|Премьерская тема...
71|27.07.2019 23:29:45|Mozg Company|Законно. Они могут несколько ОКВЭД иметь. И не один застройщик не вешает на себя компании, которые стоят. По крайней мере все крупные выносят. На маме у них бренд и далее типа они субподряды отдают. Вот оквэд СЭТЛ кроме основого
72|27.07.2019 23:29:45|Arslan|Себестоимость... 
73|27.07.2019 23:30:33|Михаил Широковских|Не знаю, законно ли. Но у кисточек это же самое в уставе записано. Может, уставы по одному шаблону делают
74|27.07.2019 23:32:54|Mozg Company|Не путайте мелочь и крупных. Крупные риски выносят на отдельные юр лица. Им не нужно если что то где то на стройке бомбанет и их прижмут  они скажут Это не я, это субподрядчик У нас огромное количество компаний и мелких приходя к юристу открывать компанию получают ее с 40 оквэдами от продажи продуктов, до юр услуг 
76|27.07.2019 23:37:14|Михаил Широковских|Да, Сэтл это общий бренд. А на каждый жилой комплекс создается свой застройщик.
77|27.07.2019 23:38:08|Mozg Company|Так я про тоже. Не стал смотреть дальше. Просто фокусы какие то. Я конечно мог бы предположить, что они в налоговую уточненку сдавали  допустим если у них доначисления были, но почему тогда Аудиторы не написали об этом в 2018
78|27.07.2019 23:38:49|Arslan|Там МСФО есть, для инвесторов она как бы ценнее
79|27.07.2019 23:39:36|Mozg Company|Спс. Гляну  как то с ходу не заметил
82|28.07.2019 02:53:58|Kirill|Это у вас теоретические построения  Сдача 3х комнат насытит вашу жизнь регулярными, но абсолютно непредсказуемыми проблемами. С 5 комнатами это будет не доход, а работа на полставки. За весьма скромную зарплату. Этот бизнесплан не масштабируется и по уровню рисков его надо сравнивать не с кисточками, а с финавиа.
84|28.07.2019 06:27:51|Шура SiberianRanger|Ждём Грузовик по 155 D
85|28.07.2019 06:29:43|George Goognin|с языка сняли  хотя, вдруг ЗПИФ Комнаты Питера создадут с 1012 ставкой, отличный инструмент
86|28.07.2019 07:22:04|Maksim|а с облигами грузовичка, оаэ или рольфа на руках или минорным пакетом русала в 2018 сон крепкий, спокойный, как у младенца  или убитого Или времени совсем не уходит Вы капиталами от мульта и более распоряжаетесь по советам Гарри, или уже самостоятельно приходится думать, анализировать отчетность, подтягивать бухучет, следить за леквидностью Мое мнение, что капитал нужно раскидывать в разные корзины, и фонда  лишь одна из них со своими рисками особенно российский фондовый рынок. Но поскольку порог входа на фонду есть и он существенный в плане организационном, плюс репутация после 90х у большинства в голове у этого дела не оч  народ будет заходить в недвигу и дальше.. там можно мутить на покупке на стадии котлована сейчас хз уже можно будет или нет. регулирование у нас не предсказуемое, на сдаче в аренду, на сдаче в аренду посуточно, на апгрейде купленного объекта с целью продать дороже типа деления одной комнаты на две. и это плохо для экономики. Так как ничего, практически, от этого бизнеса страна не зарабатывает
88|28.07.2019 07:25:01|Алексей ayaye :)|а зачем это ж самому морочиться с реинвестом
89|28.07.2019 07:28:17|Maksim|чтоб жить была на эти деньги была возможность
90|28.07.2019 07:36:38|Harry Lime|Да , только хотел сказать , коллеги берут на 10 млн Сэтл и Балтлизинг с дохой 1011 и вообще не парятся
91|28.07.2019 07:38:58|Алексей ayaye :)|так можно продать часть бумаг. если они дорожают, то стоимость пакета может остаться прежней.
92|28.07.2019 07:43:55|Harry Lime|Не будет таких ETF в РФ , просто купите на IB. Кроме того инвестировпние в недвигу там давно реализовано через REIT. Все остальное сплошная мостурбина.
93|28.07.2019 07:46:19|Maksim|ага, особенно с ИИС
95|28.07.2019 07:50:09|Harry Lime|99,9 инвесторов не читают эмиссионные документы и отчетность компаний. А те, которые читают , как правило берут только топ компании . Баланс знания и печали нужен. Понимание насколько дела могут быть плохи .
98|28.07.2019 07:56:14|Maksim|а REIT, которые в SampP входят они почти все есть на спб и доступны неквалам
99|28.07.2019 07:56:51|Harry Lime|А , на Спб бирже , там с дивдоходностью больше 5 ничо нет.
100|28.07.2019 07:57:27|Maksim|ну вот да. при текущих ценах
101|28.07.2019 07:57:31|Harry Lime|Проще T взять
102|28.07.2019 07:58:15|Михаил Широковских|В начале года я собирался инвестировать в недвижимость. Расчеты показали доход от сдачи в аренду 6, покупка на стадии котлована менее 10 с большим риском. Единственное, что может себя оправдать  посуточная или почасовая аренда. Но сейчас по закону нельзя в жилом доме. Для отдельного здания моих средств не хватает. Поэтому считаю наиболее приемлемым для себя фондовый рынок.
103|28.07.2019 08:02:53|Maksim|Т  это Таксовиччкофф
104|28.07.2019 08:09:06|Harry Lime|Практически , ATampT
106|28.07.2019 08:16:04|Arslan|Коллеги, есть у когото такие данные, были ли дефолты у какого нибудь эмитента из строительного сегмента Не обязательно ВДО.
107|28.07.2019 08:16:59|Александр Шумаков|Это конторка в штатах, которая уже 30 лет платит дивы
108|28.07.2019 08:19:42|Harry Lime|Ага
110|28.07.2019 08:23:34|Александр Шумаков|Ужас. Смотрел их график за 30 лет. Показался ровным. И в кризис 2008 просадок, вроде не было.
