|time|user|text
1|16.01.2019 13:57:11|Дмитрий Адамидов|все вместе
2|16.01.2019 13:57:13|Ilya|Не ну мы про облиги же
4|16.01.2019 13:57:32|Дмитрий Адамидов|ну так чтобы платить по облигам но не платить по кредитам надо договориться сл всеми кредиторами
6|16.01.2019 13:57:50|Ilya|Ну да  позвонить грефу
7|16.01.2019 13:58:57|Дмитрий Адамидов|Грефу, ВТБ, Региону ещё 56 крупным
8|16.01.2019 13:59:03|Ilya|Все зависит от наличия контроля
10|16.01.2019 13:59:38|Дмитрий Адамидов|вы это точно знаете мне кажется гадать тут неблагодарное дело. скоро будет известно что решили
11|16.01.2019 13:59:44|Ilya|А регион это облиги
15|16.01.2019 14:01:39|Дмитрий Адамидов|да не суть кто там конкретно  вопрос это в любом случае не одного звонка, а трудных переговоров. я бы подождал развития событий а потом уже действовал по обстановке.
17|16.01.2019 14:02:25|Ilya|Это же не мешает нам пообщаться 
19|16.01.2019 14:04:37|Дмитрий Адамидов|Рестракт так и так будет. Сказали же официально  к середине года все должны сделать
20|16.01.2019 14:05:06|Ilya|Это инфа или 100 уверенность
21|16.01.2019 14:05:19|Дмитрий Адамидов|в СМИ было
24|16.01.2019 14:26:01|Ilya|А 15 прямо сейчас меня более чем устроит
25|16.01.2019 14:26:18|Дмитрий Адамидов|по первому выпуску
26|16.01.2019 14:26:34|Ilya|По всем по всем все же честно долго быть
28|16.01.2019 14:41:37|Nikolay Pavlov|А не подскажете, сколько размер купона по 1 выпуску в деньгах они должны заплатить Я про финавиа.
29|16.01.2019 14:42:29|Ilya|Формально где то 180
30|16.01.2019 14:42:37|Nikolay Pavlov|Миллионов
31|16.01.2019 14:42:42|Ilya|Да
32|16.01.2019 14:42:45|Nikolay Pavlov|180 млн руб в январе
34|16.01.2019 14:43:17|Ilya|Вот это ипатечка
35|16.01.2019 14:43:55|Nikolay Pavlov|Ну сегодня или завтра они должны выложить инфу про осво, если они хотят провести его до техдефолта
36|16.01.2019 14:44:31|Ilya|Почему такие сроки
37|16.01.2019 14:46:27|Nikolay Pavlov|Платеж 30 и 31, верно
38|16.01.2019 14:49:01|Ilya|Да
39|16.01.2019 14:50:21|Nikolay Pavlov|Я ищу про 10 рабочих дней и предоставление материалов воблам.
41|16.01.2019 14:52:57|Ilya|Непонятно о чем материалы только  Условия то будут летом
42|16.01.2019 14:56:19|Harry Lime|По Русбондс платеж 186 966 579 руб 84 коп
