|time|user|text
1|19.12.2018 22:18:35|Oleg Egorov|А зря  ...Не спрашивай, по ком звонит колокол  он звонит по тебе
2|19.12.2018 22:19:08|Harry Lime|По ком звонит callокол...
3|19.12.2018 22:19:46|Максим Кочнев|Да ладно, все знали что так будет, можно расходиться
4|19.12.2018 22:21:15|Шура SiberianRanger|
5|19.12.2018 22:21:59|Максим Кочнев|Вот бы японцы начали повышать керри трейд бы сошёл с ума
6|19.12.2018 22:23:27|Harry Lime|Или даже так . По ком звонит маржинколлокол...
7|19.12.2018 22:24:03|Максим Кочнев|Както недавно мне коллега, японец, рассказывал что он попал в финансовую пирамиду. Обещали 7 доходность после уплаты налогов. Слава богу не так много туда вложил. Но ведь 7  пирамида
9|19.12.2018 22:31:32|Sergey Sidorov|А что значит не любой ндфл У нас есть купоны, которые с дельты КС5 облагаются ндфл по ставке 35. Этот ндфл из разряда НЕ та нога, у кого надо нога
10|19.12.2018 22:34:43|Sergey|bondyboss Павел, расскажите про Бондибокс Доходный. Это коробочный продукт По отдельности облиги можно будет покупать Только клиентам Бондибокса
11|19.12.2018 22:40:03|Pavel Bilenko|БондиБокс доходный  это наш первый, тестовый портфель высокодоходных облигаций, который мы упорно собирали весь последний год. Собрали немного пока, но по уровню диверсификации получилось, на мой взгляд, отлично. Из каждой отрасли выбрали лучших, на наш взгляд, по соотношению риск/перспективы роста/доходность. Удобство продукта тоже пока не на высшем уровне, придется приобретать все бумаги по отдельности, причем все они будут полностью готовы только в январе. Продаем и отдельно, но ограниченный объем.
12|19.12.2018 22:40:29|Harry Lime|Надо посмотреть ifree. 20 процентов  это 20 процентов. Срок , есть ли оферта. Вот это все.
13|19.12.2018 22:41:24|Sergey|Для клиентов любого брокера
14|19.12.2018 22:41:43|Pavel Bilenko|и они и остальные будут доступны для участников чата по ссылке
16|19.12.2018 22:46:18|Sergey|А это биржевой продукт будет аля ПИФ 1 Пиф Бондибокса включает 6 бумаг или склейка портфеля условная и все бумаги по отдельности
17|19.12.2018 22:48:45|Alexey Z|Брокеры за это не сверхкомиссии будут брать Типа по 2000 с бумаги, как на первичном размещении И где бумаги хранятся НРД На имя инвестора или как
18|19.12.2018 22:50:39|Pavel Bilenko|следующий продукт будет биржевой и гораздо проще для инвестирования. Этот пока  только праздничный набор, который мы продаем вместе или раздельно
20|19.12.2018 22:53:45|Sergey|Из списка 6, половина 3 или 4 коммерческие облиги Как их приобретать
21|19.12.2018 22:54:33|Pavel Bilenko|обычно  подача поручения брокеру голосом или в личном кабинете
23|19.12.2018 22:58:36|Sergey|А вот у Сбера внебиржевой рынок только для квалов. Получается Сбербонк пролетает с коммерческими бондами
24|19.12.2018 23:00:02|Pavel Bilenko|со Сбером как раз на завершающей стадии
25|19.12.2018 23:01:12|Sergey|bondyboss Спасибо, предложение интересное. Держите нас в курсе.
