|time|user|text
1|27.04.2018 15:46:18|Harry Lime|Пионер  девелопер. Но старенький и тертый.
2|27.04.2018 15:47:05|Alex Petroff|В общем да. У них правда куча всяких дополнительных направлений помимо стройки, в т.ч. управдение фин.активами
3|27.04.2018 15:54:13|Oleg Lvov|Поглядим. Но если доха меньше чем у Русала, то... можно лидеринвест взять по 10. Крупные девелоперыриск... мне кажется
4|27.04.2018 15:55:54|Harry Lime|У Пионера купон квартальный. Плюс он безналоговый , а РУСАЛ нет.
6|27.04.2018 18:02:55|Nikolay Erm|Да работает. Вроде как обычный рабочий день
8|28.04.2018 07:41:18|Harry Lime|Эмитенты глазами детей
9|28.04.2018 08:00:25|Alex Petroff|Это как родители объяснили особенно наверно веселая бумажка по типу гостинца
10|28.04.2018 08:01:21|Harry Lime|Это обложка альбома для рисования совершенно массового изготовления.
11|28.04.2018 09:41:42|Harry Lime|На мфд пишут о создании группы облигационеров ДД с пакетом 5 процентов от выпуска. Дабы грозно звучало от себя предлагаю название  Ассоциация держателей долга Домашних денег. Сокращённо АДДДД.
12|28.04.2018 09:42:11|K G|у нас название Штаб ДД
14|28.04.2018 09:51:48|Nikolay Pavlov|А что вы собираетесь делать
16|28.04.2018 09:53:38|K G|У нас только держатели облигаций либо займодавцы ДД. Пока остановились на письме в прокарутару/ЦБ. Быковец Максим говорит, что может быть будет еще и оферта в теч. 10 дней. Но скорее, рестракт, в котором постараемся не обидеть. В суд идти еще не можем, насколько понимаю
17|28.04.2018 09:54:31|Anatoly|Бернштама по аналогии с ЕБН можем сокращать как БЕС
18|28.04.2018 09:57:10|Nikolay Pavlov|У меня тоже облиги дд
19|28.04.2018 11:04:02|А что ты сделал для котэ!?|По силовым машинам общался с коллегами  они говорят что у них очень неплохой портфель контрактов по Росатому по российскому и по экспортномукоторый может вполне легко давать им порядка 50 60 млрдруб. в год выручка так что в принципе есть надежда что с бизнесом будет болееменее все нормально
21|28.04.2018 11:05:41|Harry Lime|Тут вопос как они поступят с облигационерами , по совести или как это принято на рынке.
22|28.04.2018 11:27:29|А что ты сделал для котэ!?|В Ситуации когда не хватает денег на разработку новой турбины  на мой взгляд, ответ очевиден 
23|28.04.2018 11:28:11|Harry Lime|Я тоже так думаю. Сетап там рестрактный стопроцентно.
24|28.04.2018 11:31:42|А что ты сделал для котэ!?|Возможно я имел ввиду что они в целом не конченный банкрот и рано или поздно расплатятся ... скорее всего 
25|28.04.2018 11:32:48|Harry Lime|Конечно расплатятся и там есть , что потрогать руками, мечта , а не эмитент. Ждём с нетерпением.
26|28.04.2018 12:14:20|А что ты сделал для котэ!?|Ключевое событие для российских финансовых рынков произойдёт 3 мая Одно из ключевых событий для российских финансовых рынков, которое произойдёт между праздниками, это выплата купона по еврооблигациям Русала. По выпуску UNCRS 5.300 03MAY2023 ISIN US781764AB16 , который был размещён в мае 2017 года в объёме 500 млн. с погашением в мае 2023 года, срок выплаты очередного купона наступает 3 мая. Деньги у Русала, конечно, есть, и, я уверен, что и желание заплатить у него есть. Вопрос, сможет ли он осуществить эти выплаты технически. Да, вроде бы американский Минфин разрешил проведение операций с Русалом до 23 октября, но что там на самом деле происходит с операционной и финансовой деятельностью Русала, не совсем понятно. Так вчера Reuters со ссылкой на источники сообщал, что Русал попрежнему не поставляет метал клиентам и ждёт разъяснений американского Минфина https//t.me/russianmacro/1741 . Выплата или невыплата купона станет лучшим индикатором того, что на самом деле происходит с компанией, насколько парализована её деятельность. Если к концу дня 3 мая деньги окажутся на счетах держателей данного евробонда, думаю, нас ждёт мощный всплеск оптимизма, прежде всего, в сегменте корпоративных еврооблигаций, но позитивно отреагируют и акции, и ОФЗ, и рубль. Дефолт по этому выпуску именно это событие произойдёт в случае проблем с выплатой купона станет поводом для распродаж российских активов.
27|28.04.2018 12:15:06|Harry Lime|Ждём с нетерпением , чтобы закупиться Братском в случае дефолта.
28|28.04.2018 12:22:20|Nikolay Erm|дефолт может быть объявлен именно по этому выпуску. А держателями рублевых облигов же не о чем переживать не стоит. Или я не прав
