|time|user|text
1|24.03.2019 01:32:47|Алексей Чернушевич|А в это время на более развитых рынках https//planettoday.ru/stati/finansyikrizis/item/101672kitajsotryasayutmassovyedefoltyutm_sourcefinobzor.ru
2|24.03.2019 02:31:31|J T|Господа, какой ломбард лучше, 2020 или 2019 У них несколько погашаются в 19 же
5|24.03.2019 06:08:33|Шура SiberianRanger|Не буду покупать Трейдберри, потому что догоняю график покупок валюты за прошлый год, аки Минфин D
6|24.03.2019 06:15:45|Александр|Спасибо за информацию. Не дешево однако 
7|24.03.2019 06:16:06|Denis|Трэйбери скоро причислят к лику святых как Ломастера
8|24.03.2019 06:38:06|Сергей Ковалев|если только оно будет развиваться такими же темпами как ломастер
9|24.03.2019 08:37:40|Zuev Aleksandr|Отчёт Мечела  жёсткий БДСМ
11|24.03.2019 09:08:34|Тимофей «Кухонные системы» Казань|Кира, рисковано
12|24.03.2019 09:16:09|Kira Zabrodskaya|Пардон
13|24.03.2019 09:20:26|Harry Lime|У нас в чате есть Гонконгер , он в самой гуще событий , подробности всегда можно узнать из первых уст
15|24.03.2019 09:23:52|Alexey Vishnyakov|Денис в пятницу писал, что книга закрыта.
16|24.03.2019 10:32:51|Denis Kozlov Septem|Антон, привет По Трейдберри книга закрыта. Во вторник проводим расчеты. После 1400 должны начаться торги в стакане.
18|24.03.2019 11:02:05|J T|Ну я и имею ввиду, что у них там норм с финансами, останутся деньги на погашение облиг в 2020
19|24.03.2019 11:05:53|Denis Kozlov Septem|Да, денег хватает, денежный поток стабильный. В середине апреля будет обзор за 1 квартал
20|24.03.2019 11:06:13|J T|Отлично, спасибо
22|24.03.2019 12:32:31|aleksey|Китай кстати нельзя считать в этом плане более развитым рынком чем рынок Рф, с учётом того что иань не свободно конвертируемая валюта  рынок манипулируем государством как и все эти невероятные китайские стройки века  поэтому а китайские бумаги совсем плохая тема вкладывать особенно лаоваю
23|24.03.2019 12:36:52|Harry Lime|А лаоваю и нельзя , там рынок закрыт для ино инвесторов
24|24.03.2019 12:38:31|aleksey|конечно  но есть всякие суррогаты  расписки на акции, ETF на китайские бумаги  но пока все китаелюбы в ретроспективе 23 лет в глубокой жопе, такую глубину никакая РФ не даст
25|24.03.2019 12:40:38|Dmitry K|Они его, кажется, постепенно открывают, нет
26|24.03.2019 12:45:09|Harry Lime|Без понятия , мне не особо интересно
27|24.03.2019 12:45:41|aleksey|опосредованно  на ИБ масса всего китайского
28|24.03.2019 13:04:45|Дмитрий Адамидов|про валюту тут https//t.me/druz_svid
29|24.03.2019 13:57:37|Alex Petroff|Там про все остальное. Тут про облиги. Это я себе. Чтобы не перепутать детЯм цветы
30|24.03.2019 14:08:27|Дмитрий Адамидов|про облиги  присылаем вопросы эмитенту. Директор сказал, что готов отвечать https//t.me/angrybonds/1318
31|24.03.2019 16:33:17|Evgen Buch|Шалом На иис коммерческие облигации мона брать Типа эбис
32|24.03.2019 16:34:00|Дмитрий Адамидов|смысла нет  льготы не будет. по купонам льготы нет
34|24.03.2019 16:47:18|Котофей|А с кем в чате можно вести разговор о приобретении заявка, скрипт для брокера облигаций Каскада
35|24.03.2019 16:51:24|Harry Lime|Вы вопросы эмитентуто позадавайте . На что берут , как будут отдавать , куда планируют расти вот это все. Я КО не беру , мне по боку.
36|24.03.2019 16:52:44|YK911|Уже обсуждали, эбис брать на иис заэбис, цитирую Denis из септема 1. Финансовый результат от операций с ценными бумагами на ИИС любого типа рассчитывается каждый год. 2. Налог исчисляется и удерживается при любом типе ИИС в двух случаях  прекращение договора  выплата налогоплательщику дохода например, купон сразу на р/сч, минуя ИИС. 3. Удержать налог на ИИС любого типа налоговый агент может либо в конце года, либо при закрытии счета мы удерживаем при закрытии счета 4. Инвестор после закрытия ИИС типа Б может выбрать  обратиться в налоговую за возмещением НФДЛ  обратиться за вычетом к брокеру с предъявлением брокеру справки из ФНС, подтверждающей отсутствие фактов получения вычетов на взносы, а также отсутствие других открытых ИИС. 5. По купонам, приходящим на ИИС, НДФЛ удерживается сразу только по бумагам, по которым НДФЛ удерживает эмитент. В остальных случаях купон остается в распоряжении владельца ИИС в полном объеме
38|24.03.2019 17:10:27|Дмитрий Адамидов|Ну не знаю, у меня брокер присылает очищенный от НДФЛ купон
40|24.03.2019 17:20:57|Denis Kozlov Septem|Вот тут писал https//t.me/russianjunkbonds/74
41|24.03.2019 17:30:12|YK911|Зависит от политики брокера, ну при зачислении на карту логично удержание ндфл
42|24.03.2019 19:38:26|Тимофей «Кухонные системы» Казань|ушкинамокушке
43|24.03.2019 19:38:26|Шура SiberianRanger|Гугл знает, что купон 8 с копейками
45|24.03.2019 22:00:19|Evgen Buch|Спасибо
46|24.03.2019 22:24:59|Evgen Buch|Я использую тип а, гдето видел, что если закинуть на иис КО то налоговая может отказать в возврате 13 от внесённых средств на счёт. Или тут вопрос лишь в том, что я с купона 13 просто оплачу , а возврат 13 с внесённых средств на иис останется
47|24.03.2019 22:37:49|Denis Kozlov Septem|Налоговая не имеет права предъявлять претензии к КО. Это обычные облигации, только внебиржевые. Все принципы налогообложения применимы, как к любой другой ценной бумаге. На типе А Вы платите НДФЛ в полной мере, но, да, на следующий год возвращаете 13. Другой вопрос, что расчет НДФЛ проводится в конце финансового года.
48|24.03.2019 22:48:01|Ilya|Почему в конце года Как я понял только при отзыве средств со счета, если речь идёт об ндфл с ИИС конечно
49|24.03.2019 22:48:34|Evgen Buch|У меня есть работа и я оттуда возвращаю 13. Просто хотел узнать смогут ли срубить этот возврат или нет
51|24.03.2019 22:51:01|Denis Kozlov Septem|Расчет в конце года. Расчет, не удержание
52|24.03.2019 22:51:31|Ilya|Ок, а как это можно использовать В смысле, что эта цифра даёт
53|24.03.2019 22:52:21|Denis Kozlov Septem|Ну вы же должны знать, какой ндфл удержат при закрытии счета.
54|24.03.2019 22:58:57|Evgen Buch|А как мне эбис купить Я должен связаться с септемом Мне же надо выйти на держателя бумаги и договориться о цене
55|24.03.2019 23:00:05|Ilya|В этом смысле да
56|24.03.2019 23:04:07|Denis Kozlov Septem|Можно скачать Янго, открыть счет в Септем и купить Эбис через приложение. Можно купить через Вашего брокера, если он поддерживает такие операции. Не все брокеры работают с КО. Уточните у Вашего брокера вот по этому isin https//www.rusbonds.ru/ank_obl.asptool151209
57|24.03.2019 23:08:38|Ilya|Это самое простое, рекомендую.
58|24.03.2019 23:16:41|Evgen Buch|Денис, спасибо. У меня ВТБ брокер. Попробую для начала позвонить ему.
59|24.03.2019 23:17:06|Denis Kozlov Septem|Хорошо, пишите в личку, если будут вопросы
60|24.03.2019 23:17:18|Evgen Buch|Хорошо
61|24.03.2019 23:19:05|Ilya|Эбису пора БО
62|24.03.2019 23:25:35|Максим Кочнев|Там все сложно. Я звонил. Брокеры не знают что такое коммерческие облигации вообще. Там както надо через перевод бумаг, не помню кто спросите bondyboss как у них втб и сбер айфрии брали. Только этот способ
63|24.03.2019 23:27:13|Evgen Buch|Ок, сейчас спрошу
64|24.03.2019 23:28:02|Максим Кочнев|По примеру с размещением трейдбери по опросу можно сделать вывод что это размещение не заберёт средства из текущих выпусков, а добавит в ВДО новые деньги
65|24.03.2019 23:32:16|Дмитрий Адамидов|Мне кажется что все же заберет чтото
66|24.03.2019 23:32:49|Сергей Ковалев|может кто то не договаривает но вдо тряхнуло сильно за последние недели
68|24.03.2019 23:34:52|Harry Lime|Так кто обещал , что цена всегда будет расти  Деньги кончаются. Это абсолютно точно и если ставки не будут мегасупер у новых выпусков , а они не будут , всех ждет печаль.
71|24.03.2019 23:46:10|Максим Кочнев|Завтра начинается серия эмитенты в портфеле. Потихой пройдёмся по всем, построим картинку предпочтений чата и на вопросы новичков что брать  скидывать им структуру
72|24.03.2019 23:46:13|Denis Kozlov Septem|Надо расширять круг инвесторов. Вести просветительскую работу. Тогда и ликвидность продолжит расти и котировки не будут скакать при каждом новом размещении
73|24.03.2019 23:49:49|Ilya|Что именно тряхнуло
74|24.03.2019 23:51:42|Evgen Buch|Норм, я тока вхожу в эту тему. Было бы интересно.
77|25.03.2019 00:00:54|Сергей Ковалев|большинство курсов вдо
79|25.03.2019 00:01:36|Ilya|Курмов
80|25.03.2019 00:01:45|Павел Мартынов|А почему в чудо табличке нет ММЦБ, у нтх ведь купон 14,2
81|25.03.2019 00:02:39|Сергей Ковалев|таблица сделана в январе скоро обновят
83|25.03.2019 00:03:49|Павел Мартынов|Ага, точно
84|25.03.2019 00:06:19|Alex Petroff|Предсказуемая ситуация. Говорили о ней месяцполтора назад. Глубина последствий пока еще не видна всем до конца.
85|25.03.2019 00:09:05|Ilya|Я б не боялся мифического отсутствия денег  их дофига и больше.
86|25.03.2019 00:13:06|Kir|Даже в рискованных и не особо доходных займах типа альфа потока денег больше чем в вдо
87|25.03.2019 00:16:45|Alex Petroff|Задача по просвещению в вопросах ВДО не только лишь наша, сказал бы один наш современник. Государство деньги населения все равно достанет из под матраца рано или поздно. Вопрос какими инструментами. Пока ИИСами заманивают и снижением ставок по депозитам. Что будет дальше, ваши предположения
89|25.03.2019 00:36:03|Denis Kozlov Septem|Мюллер сдался. Сговора Трампа с коварными нами не было. Завтра  ракета
90|25.03.2019 00:42:36|Дмитрий Адамидов| дай бог
91|25.03.2019 00:43:28|Замполит Aleks Kib|Но вмешательство всё равно признали, что было
93|25.03.2019 02:22:49|Evgeniia Bushunova|Коллеги, подскажите ISIN облигации СофтЛайна. по названию iСЛТ rusbonds найти их не могу. если искать по СофтЛайн  то находит только контору СофтЛайнТрейд.. я так понимаю это не itконтора, т.к. в ОКВЭД ее указана Торговля оптовая неспециализированная
94|25.03.2019 02:47:38|Kir|Я обычно в поисковике забиваю nameCompany облигации первые 5 ссылок будут нужные http//cbonds.ru/emissions/issue/387463
95|25.03.2019 03:09:21|Evgeniia Bushunova|Ну так именно у этой конторы указан род деятельности торговля оптовая неспециализированная.. Не очень понимаю какое отношение может иметь она к софтверной компании
96|25.03.2019 03:33:29|Deleted Account|Они и не it. Обычные торгаши софтом с огромным долгом и огромной зависимостью от государства, не знаю почему все думют, что это it компания. Ставка там должна быть намного выше по их риску.
97|25.03.2019 04:20:01|Deleted Account|А кто именно Ну обычно к погашениям / офертам цена к номиналу стремится, главное это же доходность. Кстати, тут же бы гдето индекс вдо, он упал
98|25.03.2019 06:01:03|Александр|Всего 7 эмитентов. Почта, Камаз, Ржд.... Разочарован.
99|25.03.2019 06:07:57|Denis|Все эмитенты появляются после регистрации.
101|25.03.2019 06:09:14|Александр|Счёт открыт не первый месяц.
102|25.03.2019 06:09:36|Denis|В янго
103|25.03.2019 06:10:44|Александр|Да. Может из за того, что ИИС... Не знаю.
104|25.03.2019 06:11:31|Denis|Тогда у Дениса нужно спросить,странная ситуация.
105|25.03.2019 06:15:50|Александр|В тех.поддержке спрашивали, что есть ли опыт инвестирования. Говорили, что отбирают более надежное. Но думаю, решение должно оставаться за мной, что брать, что нет.
106|25.03.2019 06:26:47|Евгений Коломна|Там раньше промокод нужно было вводить, чтобы ВДО появились.
107|25.03.2019 06:27:25|Александр|Вводил.
108|25.03.2019 06:28:29|Евгений Коломна|Тогда только Денис Козлов поможет
109|25.03.2019 08:10:17|Максим Кочнев|Давайте пройдёмся по эмитентам и посмотрим расклад по чату
112|25.03.2019 08:11:52|Mr. X|Тот случай, когда с утра вложился в Трейдберри 
113|25.03.2019 08:21:11|Sergey Sidorov|Уточните у Дениса Козлова. У меня в янго 33 бумаги предлагаются к покупке, из них 6 вдо оба Рояля, Ломастер ко8, бо3, бо4, эбис ко4.
114|25.03.2019 08:27:23|Евгений Коломна|Да, в Янго у менятакже, видимо промокод сменился.
115|25.03.2019 08:34:51|Виктор|Подскажите, через янго есть минимальный лот ко
116|25.03.2019 08:36:05|AntoN|В ап сторе указано что хоть с 1ой бумаги начинаиье
117|25.03.2019 08:37:44|Виктор|А пользователи что скажут
118|25.03.2019 08:39:39|Max|У меня тоже в Yango не все бумаги, но Денис нужные бумаги дает возможность купить....
119|25.03.2019 08:40:39|Sergey Sidorov|В янго на вторичке минимальный лот и ко и бо  это 1 бумага. На первичке последнее время 100тыс.
120|25.03.2019 08:41:43|Виктор|Спасибо
121|25.03.2019 08:48:15|Константин Цехмистренко|Здравствуйте Пишите мне Константин Цехмистренко, УНИВЕРКапитал, лучше на почту ktsekhmistrenkouniver.ru . Чатом, как Вы видели, стал пользоваться совсем недавно и не успеваю увидеть все интересующие сообщения.
123|25.03.2019 08:58:46|First Last|Аналогично, специально проводил эксперимент, переключая в сбере выплату туда/сюда. Что на счёт в банке, что на иис. НДФЛ удержан
125|25.03.2019 09:13:25|Евгений Коломна|Если брать КО, которые выпустил не Септем, то минимум был 300 штук, во всяком случае месяц назад и приобретаются они не через Янго.
126|25.03.2019 09:16:05|Denis Kozlov Septem|У нас сейчас 33 облигации в Янго
127|25.03.2019 09:19:03|Kirill Malev|а что сейчас актуально из того, что можно взять по номиналу из ВДО
130|25.03.2019 09:28:21|Romeo|Только у меня припиненное сообщение не поддерживается
131|25.03.2019 09:28:59|Alex|мясничий, пионерлизинг, бэлти
132|25.03.2019 09:29:55|Шура SiberianRanger|Телегу обнови 
133|25.03.2019 09:30:26|Romeo|Последняя официальная телеграмм Х
134|25.03.2019 09:31:34|Шура SiberianRanger|Какието айфонопроблемы  Попробуй официальный официальный клиент 
135|25.03.2019 09:31:55|Romeo|У меня самсунг и самый официальный клиент
138|25.03.2019 09:32:40|Шура SiberianRanger|А я говорю не Х поставь, а обычный клиент 
139|25.03.2019 09:33:11|Тимофей «Кухонные системы» Казань|Ну телеграм х это не основной и не официальный
140|25.03.2019 09:33:31|Romeo|Да ну
141|25.03.2019 09:34:46|Alexey Z|Х был эксперементальным, они его на языке swift написали, а потом основной телеграм на него так же перевели. Х может у же и не обновляется
142|25.03.2019 09:35:10|AntoN|2 вида и оба официальные
143|25.03.2019 09:35:28|Шура SiberianRanger|Открываем QUIK, делаем отбор по доходности 1020, сортируем по цене. Первичка идёт Мясничий3, ПионерЛизинг2, ПРЛизинг2, Бэлти, Апри2 4 млн лот. Коллеги поправят если кого забыл.
144|25.03.2019 09:37:28|Sergey Sterlikov|Други,подскажите новичку. Есть Грузовик2 и Светофор, купленные по неопытности в конце года по 103,5. Сейчас есть теоретическая возможность выйти при своих и переложиться кудато еще. По светофору в конце года оферта, большая ли вероятность,что цена к ней полетит к номиналу Тот же вопрос по грузовику, сколько еще такая высокая котира может продержаться
145|25.03.2019 09:39:44|Шура SiberianRanger|Выйти и переложиться в новые размещения хорошая идея.
146|25.03.2019 09:47:16|Harry Lime|Светофор будет номинал к оферте с большой вероятностью . Совет один  выйти и зайти в новые по номиналу.
147|25.03.2019 09:49:20|Alexander Kozhevnikov|если только на оферте они не предложат 17
148|25.03.2019 10:00:21|Sergey Sterlikov|Спасибо большое
149|25.03.2019 10:03:09|Дэн Иванов|Всем привет. Для тех кто хочет приобрести второй выпуск облигаций ПионерЛизинга по номиналу на первичном размещении  пишите в личку, скину скрипт.
150|25.03.2019 10:03:09|MrSmith|План на неделю Выплата купонов 23.03.2019  ПионерЛизинг 1 12,75 годовых 23.03.2019  ГрузовичкоФ 2 15 25.03.2019  Эбис КО2 23 25.03.2019  Ломбард Мастер 1 19 26.03.2019  ПЮДМ 18 26.03.2019  СолидЛизинг 2 13 26.03.2019  Роделен 1 12,5 26.03.2019  ММЦБ 14,2 28.03.2019  ДиректЛизинг 2 13 28.03.2019  ГрузовичкоФ 17 Погашения 26.03.2019  Роделен 1 амортизация Оферты 28.03.2019  Эбис КО2 исполнение оферты в связи с установлением ставки 58 купонов
151|25.03.2019 10:04:17|Дэн Иванов|У первого выпуска ПионерЛизинга купон в размере 12,25, а не 12,75.
152|25.03.2019 10:09:29|Denis|Он сегодня уже обнуленный
153|25.03.2019 10:10:50|Дэн Иванов|в каком смысле
154|25.03.2019 10:11:42|Denis|Если сегодня продать я получу купон
155|25.03.2019 10:13:29|Дэн Иванов|дождитесь раскрытия информация по выплате, потом можете продавать
156|25.03.2019 10:14:05|Denis|Спасибо
157|25.03.2019 10:17:46|Шура SiberianRanger|Фиксация владельцев для выплаты обычно в режиме T минус 1, т.е. купон 23 марта, фиксация 22 марта
159|25.03.2019 10:18:19|Шура SiberianRanger|Раньше это можно было смотреть на сайте НРД, но потом они стали жадными и закрыли этот раздел, теперь только за деньги.
160|25.03.2019 10:18:39|Denis|Ясно, спасибо
161|25.03.2019 10:19:43|Alex|На moex в разделе с купонами есть дата фиксации
162|25.03.2019 10:21:28|Шура SiberianRanger|Да, только там прочерк стоит для ПионЛизБП1
163|25.03.2019 10:25:29|Alex|Действительно. Тогда можно искать в списке параметров НКД, в валюте расчетов 0,67. Это значит что купон обнулился несколько дней назад.
165|25.03.2019 10:25:49|Шура SiberianRanger|Да, смотреть на НКД самый норм вариант 
166|25.03.2019 10:26:14|Alex S|если что, купон пришел по пионеру
167|25.03.2019 10:34:48|Дэн Иванов|какой у вас брокер
168|25.03.2019 10:35:14|Alex S|бкс
169|25.03.2019 10:36:48|Дэн Иванов|мы раскрыть информацию не успели еще, а купон уже дошел до вас 
170|25.03.2019 10:41:25|Alex S|ну он еще не прямо пришел в сумме к зачислению висит в мобилке посмотреть можно
